CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-ORURO,JACHAJAKISASOLFESORC
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008131,16,107,74
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008141,17,124,58
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008151,18,110,69
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008161,19,119,70
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008171,20,102,79
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008181,21,117,79
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008191,22,97,84
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008201,23,114,68
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008211,24,109,69
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008221,25,51,29
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008231,1,87,105
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008241,2,83,79
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008251,3,73,99
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008261,4,87,89
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008271,5,78,98
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008281,6,90,96
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008291,7,96,76
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008301,8,81,94
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008311,9,95,84
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008321,10,98,72
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008331,11,63,89
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008341,12,111,73
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008351,13,75,97
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008361,14,79,69
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008371,15,94,86
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008381,16,86,88
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008391,17,95,88
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008401,18,41,41
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008411,1,105,79
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008421,2,100,78
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008431,3,95,86
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008441,4,106,65
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008451,5,117,87
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008461,6,112,67
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008471,7,112,73
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008481,8,123,56
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008491,9,116,74
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008501,10,106,65
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008511,11,118,65
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008521,12,109,72
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008531,13,134,73
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008541,1,124,69
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008551,2,113,76
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008561,3,116,81
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008571,4,60,38
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008581,1,112,84
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008591,2,89,73
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008601,3,78,92
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008611,4,99,84
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008621,5,82,95
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008631,6,89,73
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008641,7,90,75
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008651,8,99,86
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008661,9,114,65
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005711,1,95,94
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005721,2,99,68
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005731,3,118,65
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005741,4,96,87
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005751,5,107,79
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005761,6,89,103
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005771,7,88,94
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005781,8,92,95
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005791,9,104,77
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005801,10,118,74
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005811,11,113,76
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005821,12,96,86
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005831,13,94,84
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005841,14,95,93
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005851,15,89,90
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005861,16,99,76
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005871,17,89,95
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005881,18,99,82
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005891,19,92,87
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005901,20,108,75
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005911,21,107,85
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005921,22,102,78
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005931,23,121,68
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005941,24,107,64
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004221,1,89,80
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004231,2,92,87
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004241,3,82,85
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004251,4,101,83
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004261,5,88,89
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004271,6,88,72
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004281,7,112,73
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004291,8,101,79
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004301,9,99,84
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004311,10,61,67
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004831,1,69,116
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004841,2,62,109
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004851,3,67,99
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004861,4,57,96
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004871,5,45,116
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004881,6,58,108
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004891,7,54,119
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004901,8,69,100
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004911,9,68,104
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004921,10,53,108
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004931,11,79,103
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004941,12,59,126
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004951,13,62,109
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004961,14,69,106
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004971,15,41,109
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004981,16,76,91
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004991,17,73,104
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005001,18,70,97
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005011,19,64,99
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005021,20,68,106
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005031,21,74,102
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005041,22,65,98
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005051,23,56,105
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005061,24,78,90
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005071,25,65,97
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005081,26,68,107
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005091,27,63,112
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005101,28,81,97
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005111,29,31,27
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002351,1,84,98
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002361,2,77,99
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002371,3,71,108
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002381,4,78,111
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002391,5,80,96
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002401,6,81,103
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002411,7,71,101
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002421,8,79,102
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002431,9,83,111
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002441,10,81,98
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002451,11,86,100
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002461,12,83,92
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002471,13,69,76
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008701,1,55,100
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008711,2,61,91
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008721,3,54,117
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008731,4,54,111
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008741,5,52,115
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008751,6,49,116
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008761,7,45,116
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008771,8,43,113
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008781,9,42,100
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008791,10,52,119
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008801,11,57,109
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008811,12,52,107
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008821,13,50,113
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008831,14,45,122
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008841,15,43,105
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008851,16,61,91
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008861,17,37,131
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008871,18,42,114
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008881,19,66,103
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008891,20,59,109
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008901,21,43,99
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008911,22,52,106
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008921,23,43,122
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008931,24,52,110
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008941,25,47,114
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008951,26,48,125
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008961,27,46,106
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008971,28,55,102
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009241,1,65,97
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009251,2,56,103
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009261,3,67,112
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009271,4,77,97
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009281,5,86,88
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009291,6,48,123
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009301,7,59,101
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009311,8,57,106
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009321,9,55,112
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009331,10,72,95
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009341,11,68,117
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009351,12,16,51
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003781,1,81,95
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003791,2,69,93
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003801,3,64,111
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003811,4,77,94
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003821,5,68,117
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003831,6,75,100
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003841,7,52,133
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003851,8,76,105
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003861,9,66,104
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003871,10,55,100
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4008981,1,63,115
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4008991,2,58,120
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009001,3,73,115
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009011,4,57,121
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009021,5,65,114
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009031,6,74,99
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009041,7,66,109
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009051,8,70,94
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009061,9,65,108
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009071,10,64,114
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009081,11,56,117
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009091,12,65,99
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009101,13,65,101
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009111,14,63,102
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009121,15,23,53
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4006991,1,73,105
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007001,2,56,115
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007011,3,68,120
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007021,4,60,121
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007031,5,57,123
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007041,6,50,111
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007051,7,54,112
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007061,8,75,84
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007071,9,53,112
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007081,10,60,103
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007091,11,30,56
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004321,1,78,91
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004331,2,89,89
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004341,3,74,104
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004351,4,78,94
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004361,5,78,106
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004371,6,85,102
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004381,7,82,100
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004391,8,86,78
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004401,9,87,79
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004411,10,66,71
1,Cercado,1,Oruro,2059,Oruro,149,(Cárcel) Centro Penitenciario La Merced,4004421,1,30,57
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005311,1,71,97
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005321,2,88,84
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005331,3,79,100
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005341,4,70,106
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005351,5,100,91
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005361,6,71,108
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005371,7,84,95
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005381,8,70,115
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005391,9,78,107
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005401,10,79,102
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005411,11,90,90
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005421,12,78,96
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005431,13,37,64
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010051,1,97,67
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010061,2,90,73
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005951,1,92,84
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005961,2,101,84
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005971,3,95,87
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005981,4,96,79
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005991,5,108,80
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4006001,6,113,75
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4006011,7,41,30
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010071,1,92,84
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010081,2,74,78
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010171,1,99,78
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010181,2,89,80
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010191,3,85,80
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010201,4,63,103
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010211,5,84,95
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010221,6,19,12
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002481,1,105,82
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002491,2,93,89
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002501,3,74,92
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002511,4,90,99
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002521,5,87,95
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002531,6,88,85
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002541,7,81,96
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002551,8,74,96
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002561,9,106,83
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002571,10,89,87
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001661,1,117,71
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001671,2,111,64
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001681,3,113,74
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001691,4,109,76
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001701,5,126,69
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001711,6,108,70
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001721,7,100,52
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006241,1,74,112
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006251,2,51,114
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006261,3,52,110
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006271,4,52,116
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006281,5,58,108
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006291,6,37,122
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000491,1,87,92
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000501,2,92,77
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000511,3,88,78
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000521,4,70,55
