CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,PATRIA-UNIDOS,A.S.,MNR,NGP,APP,LIBRE,DEMOCRATAS,A-UPP,APB-SUMATE,UN,CAOP,PDC
4,Chayanta,1,Colquechaca,3947,Comunidad Jamachiri Distrito Chairapata,1,U.E. Jaime Mendoza De Jamachiri,5011961,1,168,3,1,0,0,3,0,0,0,0,0,0,0
4,Chayanta,1,Colquechaca,4083,Viluyo,25489,U.E. Tomas Katari de Viluyo,5012121,1,125,0,0,0,0,0,0,0,0,0,0,0,0
4,Chayanta,1,Colquechaca,4100,Collpacochi,25509,U.E. Juana Azurduy De Padilla De San Lazaro,5012131,1,25,17,1,0,0,4,0,0,0,0,0,0,0
4,Chayanta,1,Colquechaca,4569,Turco,32278,U.E. 27 de Mayo de Thurko,5012161,1,60,8,2,0,0,0,0,0,0,0,0,0,0
4,Chayanta,1,Colquechaca,4570,Chuarani,32279,U.E. Topater,5012171,1,47,0,1,0,0,0,0,0,0,1,2,0,0
4,Chayanta,1,Colquechaca,4652,Comunidad Caracochi Distrito Chairapata,32477,U.E. Manuel Ascencio Padilla de Khara Khochi,5012181,1,49,4,3,1,1,0,0,0,1,0,1,0,0
4,Chayanta,1,Colquechaca,4654,Comunidad Chullpa Q’asa Distrito Chairapata,32479,U.E. Tupac Amaru de Chullpa Kasa,5012191,1,2,0,0,0,0,0,0,0,0,0,0,0,1
4,Chayanta,1,Colquechaca,4670,Comunidad Chairapata Distrito Chairapata,32515,U.E. Bernardo Fey De Chairapata,5012201,1,20,1,3,0,0,0,0,0,1,0,0,0,0
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012411,1,2,6,12,0,12,5,1,4,5,1,0,1,6
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012421,2,4,1,7,0,14,5,1,9,7,0,1,2,9
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012431,3,3,7,7,0,22,12,0,5,1,0,0,2,2
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012441,4,3,8,14,1,10,16,0,12,3,0,0,2,2
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012451,5,2,3,15,1,21,6,4,8,6,0,2,1,3
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012461,6,2,7,21,2,7,6,1,4,7,0,0,5,2
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012471,7,4,3,10,1,13,8,1,4,6,1,1,3,4
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012481,8,1,1,10,0,2,1,0,0,1,0,0,0,0
4,Chayanta,2,Ravelo,1579,Pitantora,148,Esc. Pitantora,5012491,1,4,6,7,0,2,2,0,4,2,0,0,1,2
4,Chayanta,2,Ravelo,1579,Pitantora,148,Esc. Pitantora,5012501,2,1,1,1,0,3,2,0,0,3,0,0,0,1
4,Chayanta,2,Ravelo,1580,Tomoyo,149,Esc. Tomoyo,5012511,1,6,4,16,0,2,5,0,5,2,0,0,1,0
4,Chayanta,2,Ravelo,1580,Tomoyo,149,Esc. Tomoyo,5012521,2,1,2,2,1,3,2,0,1,0,0,0,0,1
4,Chayanta,2,Ravelo,1581,Antora,150,Esc. Antora,5012531,1,2,0,2,0,33,0,1,0,10,0,0,3,3
4,Chayanta,2,Ravelo,1581,Antora,150,Esc. Antora,5012541,2,0,0,0,0,0,1,0,0,3,0,0,0,0
4,Chayanta,2,Ravelo,1583,Huaycoma,152,Esc. Huaycoma,5012551,1,7,2,2,0,0,1,0,4,15,2,1,1,2
4,Chayanta,2,Ravelo,1584,Toroca,153,Toroca,5012561,1,2,4,1,0,4,4,0,0,1,1,0,4,1
4,Chayanta,2,Ravelo,1599,Yurubamba,487,Esc. S. Yurubamba,5012611,1,0,4,5,1,1,0,2,2,58,2,1,0,1
4,Chayanta,2,Ravelo,1599,Yurubamba,487,Esc. S. Yurubamba,5012621,2,2,4,3,0,0,0,0,6,35,0,0,1,3
4,Chayanta,2,Ravelo,2823,Rodeo Huayllas,482,Esc. Central Rodeo Huayllas,5012591,1,3,2,4,0,27,0,1,6,2,0,0,6,6
4,Chayanta,2,Ravelo,2823,Rodeo Huayllas,482,Esc. Central Rodeo Huayllas,5012601,2,8,2,0,0,13,2,2,3,3,0,0,3,5
4,Chayanta,2,Ravelo,2826,Molle Molle,481,Esc. Seccional Molle Molle,5012571,1,15,15,5,1,2,1,2,3,5,0,1,5,1
4,Chayanta,2,Ravelo,2826,Molle Molle,481,Esc. Seccional Molle Molle,5012581,2,7,7,1,0,1,2,0,2,4,0,1,1,1
4,Chayanta,2,Ravelo,2910,Luqui Pampa,500,Esc. Secc. Luqui Pampa,5012631,1,2,2,1,0,0,0,1,0,0,0,1,0,0
4,Chayanta,2,Ravelo,3211,Sasanta Socorro,578,Esc. Sasanta,5012641,1,2,0,12,0,0,1,0,4,57,0,0,3,0
4,Chayanta,2,Ravelo,3212,Cuturi Quirpe,579,Esc. Central 1ro. de Mayo,5012651,1,10,7,16,1,1,2,1,9,11,1,1,2,1
4,Chayanta,2,Ravelo,3212,Cuturi Quirpe,579,Esc. Central 1ro. de Mayo,5012661,2,2,2,3,0,0,2,1,0,2,0,1,0,2
4,Chayanta,2,Ravelo,3283,Moko Kotani,1,Esc. Seccional Moko Kotani,5012291,1,15,1,1,0,0,0,0,3,1,0,0,3,2
4,Chayanta,2,Ravelo,3284,Lamphasuni,1,Esc. Lamphasuni,5012301,1,0,0,2,0,1,1,0,6,2,0,0,10,2
4,Chayanta,2,Ravelo,3326,Teja Molino,1,Esc. Secc. Teja Molino,5012311,1,4,1,1,0,0,0,0,1,5,0,1,22,1
4,Chayanta,2,Ravelo,3327,Saucy Mayu,1,Esc. Central Saucy Mayu,5012321,1,6,2,25,0,5,7,1,8,3,2,0,1,2
4,Chayanta,2,Ravelo,3327,Saucy Mayu,1,Esc. Central Saucy Mayu,5012331,2,4,1,11,1,2,4,1,3,2,1,0,2,2
4,Chayanta,2,Ravelo,3352,Lacayani,1,Esc. Lacayani,5012341,1,4,3,1,0,2,20,1,5,1,1,4,0,0
4,Chayanta,2,Ravelo,3728,San Luis de Chipirina,2,Esc. Chipirina,5012391,1,0,2,0,0,9,2,0,4,4,0,1,2,1
4,Chayanta,2,Ravelo,3729,Sorocoto,2,Col. Jose Alonso De Ibañez,5012401,1,1,5,9,2,6,1,1,1,5,0,1,2,0
4,Chayanta,2,Ravelo,3949,Janina,1,U.E. Janina,5012351,1,1,28,3,1,9,3,0,0,14,0,1,5,0
4,Chayanta,2,Ravelo,3949,Janina,1,U.E. Janina,5012361,2,1,8,1,0,2,2,0,0,8,1,0,5,0
4,Chayanta,2,Ravelo,3950,Challuma,1,Esc. Challuma,5012371,1,3,2,2,0,0,1,1,13,1,0,1,1,5
4,Chayanta,2,Ravelo,3951,Moroto,1,Esc. Moroto,5012381,1,2,0,6,0,3,5,0,2,2,0,0,0,1
4,Chayanta,3,Pocoata,1567,Kapar Rancho,135,Esc. Kaparancho,5012741,1,3,2,23,0,39,0,1,0,1,0,1,1,1
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012751,1,6,9,29,0,2,4,1,3,5,0,0,1,0
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012761,2,3,17,32,0,0,2,2,0,1,1,2,4,1
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012771,3,3,8,34,0,4,6,2,2,7,1,4,0,1
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012781,4,3,8,35,0,2,2,1,0,6,1,2,0,1
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012791,5,3,13,40,0,3,10,1,4,6,0,2,1,3
4,Chayanta,3,Pocoata,1585,Pocoata,31153,U.E. 24 de Agosto,5013211,1,4,4,51,1,2,7,1,3,3,0,2,0,4
4,Chayanta,3,Pocoata,1585,Pocoata,31153,U.E. 24 de Agosto,5013221,2,0,11,30,0,3,5,2,4,4,2,2,1,1
4,Chayanta,3,Pocoata,1585,Pocoata,31153,U.E. 24 de Agosto,5013231,3,1,17,37,1,1,8,5,2,11,2,1,1,2
4,Chayanta,3,Pocoata,1585,Pocoata,31153,U.E. 24 de Agosto,5013241,4,9,10,32,1,5,8,1,3,4,0,3,4,3
4,Chayanta,3,Pocoata,1586,Jarana,157,U. E. Jarana,5012801,1,6,10,36,1,4,1,1,0,3,0,0,2,2
4,Chayanta,3,Pocoata,1586,Jarana,157,U. E. Jarana,5012811,2,4,5,10,0,4,0,0,4,3,0,0,2,0
4,Chayanta,3,Pocoata,1587,Comunidad Saye,158,U.E. Saye,5012821,1,1,0,80,0,0,0,0,0,1,0,0,0,0
4,Chayanta,3,Pocoata,1588,Huancarani,159,U. E. Huancarani,5012831,1,3,6,30,0,2,5,1,2,6,0,0,4,0
4,Chayanta,3,Pocoata,1588,Huancarani,159,U. E. Huancarani,5012841,2,8,8,22,0,1,2,2,3,5,0,2,2,0
4,Chayanta,3,Pocoata,1588,Huancarani,159,U. E. Huancarani,5012851,3,4,9,12,0,1,2,2,3,1,0,0,1,0
4,Chayanta,3,Pocoata,1589,Vila Vila,160,U. E. Vila Vila,5012861,1,1,12,95,0,1,0,1,2,3,0,2,1,2
4,Chayanta,3,Pocoata,1589,Vila Vila,160,U. E. Vila Vila,5012871,2,1,15,33,0,0,1,0,0,0,0,1,0,0
4,Chayanta,3,Pocoata,1590,Collana Tuica,161,U. E. Collana Tuica,5012881,1,1,0,10,0,2,0,0,6,5,0,0,0,0
4,Chayanta,3,Pocoata,1590,Collana Tuica,161,U. E. Collana Tuica,5012891,2,22,5,6,0,1,1,1,3,4,0,0,21,1
4,Chayanta,3,Pocoata,1590,Collana Tuica,161,U. E. Collana Tuica,5012901,3,0,1,2,0,0,1,0,2,0,0,0,1,0
4,Chayanta,3,Pocoata,1591,Cenajo,162,U. E. Senajo,5012911,1,1,7,23,0,0,1,0,2,2,0,0,2,0
4,Chayanta,3,Pocoata,1593,Comunidad de Sarijchi,164,U.E. Sarijchi,5012921,1,1,1,55,1,16,0,0,1,1,1,0,1,0
4,Chayanta,3,Pocoata,1593,Comunidad de Sarijchi,164,U.E. Sarijchi,5012931,2,1,2,5,0,0,0,0,1,0,0,1,0,0
4,Chayanta,3,Pocoata,1594,Campaya,165,U. E. Tomas Katari,5012941,1,1,16,82,0,1,4,0,1,1,0,0,4,2
4,Chayanta,3,Pocoata,1594,Campaya,165,U. E. Tomas Katari,5012951,2,0,14,43,0,0,3,0,2,3,0,0,0,0
4,Chayanta,3,Pocoata,1594,Campaya,165,U. E. Tomas Katari,5012961,3,3,20,53,0,2,3,0,7,0,0,2,1,0
4,Chayanta,3,Pocoata,1594,Campaya,165,U. E. Tomas Katari,5012971,4,2,18,81,0,1,1,1,4,0,0,0,1,0
4,Chayanta,3,Pocoata,1594,Campaya,165,U. E. Tomas Katari,5012981,5,2,26,49,0,1,2,1,0,2,0,0,0,2
4,Chayanta,3,Pocoata,1595,San Juan de Arrospata,166,U. E. Arrozpata,5012991,1,4,6,7,0,0,3,1,0,2,0,1,2,0
4,Chayanta,3,Pocoata,1596,Quesem Phuco,167,Nucleo Escolar Kesimpucu,5013001,1,4,2,18,0,2,1,1,3,5,1,0,2,1
4,Chayanta,3,Pocoata,1596,Quesem Phuco,167,Nucleo Escolar Kesimpucu,5013011,2,9,2,23,1,4,1,3,1,2,1,0,4,4
4,Chayanta,3,Pocoata,2661,San Miguel de Khari,168,U. E. Kari,5013021,1,3,22,14,0,9,6,0,2,4,2,1,1,0
4,Chayanta,3,Pocoata,2661,San Miguel de Khari,168,U. E. Kari,5013031,2,1,68,24,1,11,3,1,4,2,1,0,2,0
4,Chayanta,3,Pocoata,2661,San Miguel de Khari,168,U. E. Kari,5013041,3,4,36,19,0,7,3,2,3,5,2,3,1,1
4,Chayanta,3,Pocoata,2661,San Miguel de Khari,168,U. E. Kari,5013051,4,0,5,5,0,2,1,0,0,3,0,0,1,1
4,Chayanta,3,Pocoata,2828,Yahuaco,485,U. E. Yahuaco,5013081,1,1,11,5,0,1,1,0,2,3,1,0,0,0
4,Chayanta,3,Pocoata,2829,Villa Alcarapi,468,U. E. Villa Alcarapi,5013061,1,1,4,146,0,0,0,0,1,0,0,0,0,0
4,Chayanta,3,Pocoata,2829,Villa Alcarapi,468,U. E. Villa Alcarapi,5013071,2,0,1,83,0,0,1,0,1,0,0,0,0,0
4,Chayanta,3,Pocoata,3037,Tomoyo  B,523,U. E. Tomoyo,5013091,1,1,3,71,0,1,1,1,0,0,0,0,0,0
4,Chayanta,3,Pocoata,3143,Pacotanca,555,U.E. Elizardo Pérez,5013101,1,0,0,59,0,0,0,0,0,0,0,0,0,1
4,Chayanta,3,Pocoata,3213,Jachataco,580,U. E. Jachataco,5013111,1,2,0,16,0,4,0,0,2,0,0,0,0,0
4,Chayanta,3,Pocoata,3285,Turberia,1,U. E. Turberia,5012671,1,1,2,69,0,2,0,1,3,0,0,0,1,0
4,Chayanta,3,Pocoata,3285,Turberia,1,U. E. Turberia,5012681,2,0,0,169,0,0,0,0,1,0,0,0,0,1
4,Chayanta,3,Pocoata,3285,Turberia,1,U. E. Turberia,5012691,3,2,0,168,0,0,0,0,0,1,0,0,0,0
4,Chayanta,3,Pocoata,3390,Collpa Ckasa,1,U. E. Collpa Ckasa,5012701,1,3,10,83,0,0,2,1,2,1,1,0,2,0
4,Chayanta,3,Pocoata,3501,Achacana,1,U. E. Achacana,5012711,1,4,2,25,0,1,0,0,0,7,0,0,1,0
4,Chayanta,3,Pocoata,3501,Achacana,1,U. E. Achacana,5012721,2,3,4,14,0,0,1,1,4,4,0,0,1,0
4,Chayanta,3,Pocoata,3945,Cachuyo,1,U. E. Cachuyo,5012731,1,6,4,28,0,1,0,1,1,1,0,1,1,0
4,Chayanta,3,Pocoata,4461,Corojti,26492,U.E.Corojti,5013121,1,5,2,130,0,0,0,2,0,3,0,0,1,0
4,Chayanta,3,Pocoata,4508,Vilapampa,32145,U. E. Vilapampa,5013131,1,10,2,34,0,1,0,2,0,1,0,0,1,0
4,Chayanta,3,Pocoata,4563,Yusfaya,32268,U.E.Yusfaya,5013141,1,1,0,89,0,0,0,0,0,0,0,0,0,0
4,Chayanta,3,Pocoata,4573,Totora,32282,U.E. Totora,5013151,1,4,2,64,0,0,1,0,3,0,0,0,0,0
4,Chayanta,3,Pocoata,4594,Taracachi,32336,U.E. Taracachi,5013161,1,2,3,18,0,1,0,0,14,3,0,0,0,1
4,Chayanta,3,Pocoata,4594,Taracachi,32336,U.E. Taracachi,5013171,2,2,1,10,0,0,1,0,9,2,1,0,1,0
4,Chayanta,3,Pocoata,4615,Chacafuco,32384,U.E. Chacafuco,5013181,1,5,2,21,2,1,0,1,2,6,0,1,0,2
4,Chayanta,3,Pocoata,4657,Comunidad de Kapac Macha Macha,32484,U.E. Kapaj Machamacha,5013191,1,10,4,20,0,1,1,0,11,1,1,0,0,0
4,Chayanta,3,Pocoata,4657,Comunidad de Kapac Macha Macha,32484,U.E. Kapaj Machamacha,5013201,2,0,0,3,0,0,1,1,3,1,1,0,0,0
4,Chayanta,4,Ocurí,1582,Ckara Ckara,151,Esc. Kara Kara,5013261,1,1,0,3,0,1,1,0,1,7,1,1,20,0
4,Chayanta,4,Ocurí,1582,Ckara Ckara,151,Esc. Kara Kara,5013271,2,4,1,0,0,0,0,1,1,11,0,1,11,0
4,Chayanta,4,Ocurí,1597,Ocuri,169,Col. Nac. Marcelo Quiroga Santa Cruz,5013451,1,23,4,10,1,1,1,1,0,6,0,1,9,1
4,Chayanta,4,Ocurí,1597,Ocuri,169,Col. Nac. Marcelo Quiroga Santa Cruz,5013461,2,14,6,13,0,0,0,1,4,7,0,3,12,0
4,Chayanta,4,Ocurí,1597,Ocuri,169,Col. Nac. Marcelo Quiroga Santa Cruz,5013471,3,15,4,5,0,0,2,1,2,12,0,3,12,0
4,Chayanta,4,Ocurí,1597,Ocuri,169,Col. Nac. Marcelo Quiroga Santa Cruz,5013481,4,35,7,12,0,1,0,0,1,6,0,1,12,0
4,Chayanta,4,Ocurí,1597,Ocuri,169,Col. Nac. Marcelo Quiroga Santa Cruz,5013491,5,12,7,10,0,0,1,0,0,6,0,1,7,0
4,Chayanta,4,Ocurí,1597,Ocuri,170,Colegio Daniel Salamanca,5013401,1,12,7,5,0,0,1,1,1,11,1,1,18,0
4,Chayanta,4,Ocurí,1597,Ocuri,170,Colegio Daniel Salamanca,5013411,2,24,10,9,0,1,2,0,0,9,2,0,5,0
4,Chayanta,4,Ocurí,1597,Ocuri,170,Colegio Daniel Salamanca,5013421,3,17,7,6,0,1,2,0,3,6,1,1,4,0
4,Chayanta,4,Ocurí,1597,Ocuri,170,Colegio Daniel Salamanca,5013431,4,15,5,11,0,0,1,1,2,7,1,2,10,2
4,Chayanta,4,Ocurí,1597,Ocuri,170,Colegio Daniel Salamanca,5013441,5,12,3,12,0,0,1,0,0,0,1,0,6,0
4,Chayanta,4,Ocurí,1598,Maragua,170,Esc. Maragua,5013281,1,12,17,6,2,1,2,1,0,4,3,0,22,0
4,Chayanta,4,Ocurí,1598,Maragua,170,Esc. Maragua,5013291,2,5,22,9,0,0,1,0,0,3,0,2,20,1
4,Chayanta,4,Ocurí,1598,Maragua,170,Esc. Maragua,5013301,3,5,23,11,0,0,0,1,0,6,0,0,17,1
4,Chayanta,4,Ocurí,1598,Maragua,170,Esc. Maragua,5013311,4,2,12,2,0,0,0,1,0,1,0,0,15,0
4,Chayanta,4,Ocurí,1600,Marcoma,171,Esc. Seccional Marcoma,5013321,1,5,9,21,0,0,3,0,1,2,1,1,7,1
4,Chayanta,4,Ocurí,1600,Marcoma,171,Esc. Seccional Marcoma,5013331,2,2,11,19,0,0,1,1,2,2,0,0,12,1
4,Chayanta,4,Ocurí,3085,Yurimata,524,Esc. Yurimata,5013341,1,3,2,9,0,0,3,0,0,25,0,0,2,1
4,Chayanta,4,Ocurí,3085,Yurimata,524,Esc. Yurimata,5013351,2,0,0,0,0,0,0,0,0,2,0,0,0,0
4,Chayanta,4,Ocurí,3145,Peaña,556,Esc. Simon Bolivar De Peana,5013361,1,7,0,10,0,2,1,0,0,4,1,0,14,1
4,Chayanta,4,Ocurí,3145,Peaña,556,Esc. Simon Bolivar De Peana,5013371,2,3,0,6,0,1,0,0,0,6,0,0,4,1
4,Chayanta,4,Ocurí,3948,Roco Roco,1,Esc. Roco Roco,5013251,1,14,0,6,0,0,0,0,1,1,0,0,2,0
4,Chayanta,4,Ocurí,4056,Chaupiloma,25387,U.E. Chaupi Loma,5013381,1,11,2,22,0,0,0,0,1,2,0,1,1,0
4,Chayanta,4,Ocurí,4057,Jatumwasi,25388,U.E. Collpa,5013391,1,29,1,9,0,0,2,0,0,0,0,0,2,0
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013571,1,10,5,22,0,0,0,0,0,2,1,1,2,0
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013581,2,15,3,34,0,1,2,0,0,0,0,0,0,0
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013591,3,9,12,22,0,0,1,0,0,4,0,0,0,0
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013601,4,12,8,15,0,0,2,0,0,2,1,0,0,0
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013611,5,16,9,23,0,0,0,0,1,4,1,0,0,0
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013621,6,7,3,18,1,0,1,1,4,4,0,1,0,0
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013631,7,8,3,24,0,0,3,0,1,4,1,0,0,0
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013641,8,13,7,33,0,0,0,2,2,2,0,0,1,0
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013651,9,4,3,5,0,0,0,0,0,0,0,0,0,0
4,Chayanta,5,San Pedro de Macha,1569,Uluchi,139,U. E. Elizardo Perez,5013711,1,23,18,10,0,0,1,1,4,1,0,1,2,1
4,Chayanta,5,San Pedro de Macha,1569,Uluchi,139,U. E. Elizardo Perez,5013721,2,16,0,2,0,0,1,0,3,2,0,0,0,0
4,Chayanta,5,San Pedro de Macha,1569,Uluchi,139,U. E. Elizardo Perez,5013731,3,32,8,10,0,0,1,0,4,4,0,0,2,1
4,Chayanta,5,San Pedro de Macha,1569,Uluchi,139,U. E. Elizardo Perez,5013741,4,1,6,1,0,0,0,0,0,0,0,0,0,0
4,Chayanta,5,San Pedro de Macha,1570,Salinas,137,U. E. 1ro. de Mayo De Salinas Alta,5013661,1,50,7,5,0,0,1,0,1,1,0,0,2,1
4,Chayanta,5,San Pedro de Macha,1570,Salinas,137,U. E. 1ro. de Mayo De Salinas Alta,5013671,2,45,0,1,0,0,0,0,3,1,0,0,0,0
4,Chayanta,5,San Pedro de Macha,1570,Salinas,137,U. E. 1ro. de Mayo De Salinas Alta,5013681,3,21,5,5,0,1,0,1,1,0,0,0,3,1
4,Chayanta,5,San Pedro de Macha,1570,Salinas,137,U. E. 1ro. de Mayo De Salinas Alta,5013691,4,12,6,4,0,0,0,0,0,0,0,0,2,0
4,Chayanta,5,San Pedro de Macha,1571,Salinas Baja,138,U. E. Oscar Alfaro De Salinas Baja,5013701,1,19,17,7,0,1,0,1,2,2,0,1,1,0
4,Chayanta,5,San Pedro de Macha,1573,Ayoma,141,U. E. Franz Tamayo De Ayoma,5013751,1,2,5,5,0,0,0,0,0,7,0,1,4,1
4,Chayanta,5,San Pedro de Macha,1573,Ayoma,141,U. E. Franz Tamayo De Ayoma,5013761,2,7,8,18,0,1,1,0,0,16,0,0,1,0
4,Chayanta,5,San Pedro de Macha,1573,Ayoma,141,U. E. Franz Tamayo De Ayoma,5013771,3,0,3,1,0,0,0,0,0,0,0,0,0,0
4,Chayanta,5,San Pedro de Macha,1574,Bombori,142,U. E. Jaime Mendoza,5013781,1,33,0,7,0,0,0,1,2,11,0,0,2,0
4,Chayanta,5,San Pedro de Macha,1574,Bombori,142,U. E. Jaime Mendoza,5013791,2,26,1,11,0,0,0,0,3,27,1,0,0,0
4,Chayanta,5,San Pedro de Macha,1574,Bombori,142,U. E. Jaime Mendoza,5013801,3,24,2,3,1,0,0,0,4,12,2,1,1,1
4,Chayanta,5,San Pedro de Macha,1574,Bombori,142,U. E. Jaime Mendoza,5013811,4,8,2,8,0,0,1,1,0,24,0,0,0,0
4,Chayanta,5,San Pedro de Macha,2822,Tomaycuri,465,U. E. 6 de Junio,5013821,1,25,3,15,1,1,2,0,5,2,0,3,1,2
4,Chayanta,5,San Pedro de Macha,2822,Tomaycuri,465,U. E. 6 de Junio,5013831,2,15,4,10,0,0,1,0,0,1,0,0,1,0
4,Chayanta,5,San Pedro de Macha,3144,Comunidad Colcha Pocro,553,U.E. Simón Bolivar de Choquecayara Baja,5013841,1,75,2,21,1,3,5,2,8,17,2,1,1,1
4,Chayanta,5,San Pedro de Macha,3351,Futina,1,U. E. Juancito Pinto De Phutina,5013501,1,17,12,7,0,0,0,0,1,3,0,1,1,1
4,Chayanta,5,San Pedro de Macha,3351,Futina,1,U. E. Juancito Pinto De Phutina,5013511,2,16,11,5,0,0,0,1,0,2,0,0,0,0
4,Chayanta,5,San Pedro de Macha,3351,Futina,1,U. E. Juancito Pinto De Phutina,5013521,3,10,6,9,0,0,0,0,1,2,1,0,2,1
4,Chayanta,5,San Pedro de Macha,3351,Futina,1,U. E. Juancito Pinto De Phutina,5013531,4,9,7,4,0,0,0,0,0,1,1,1,0,0
4,Chayanta,5,San Pedro de Macha,3389,Challviri,1,U.E. Gualberto Villarroel de Challviri,5013541,1,7,1,8,0,0,0,1,0,4,0,0,0,0
4,Chayanta,5,San Pedro de Macha,3389,Challviri,1,U.E. Gualberto Villarroel de Challviri,5013551,2,10,2,12,0,0,0,0,0,1,0,0,2,0
4,Chayanta,5,San Pedro de Macha,3854,Titiri,1,U. E. Gualberto Villarroel de Titiri,5013561,1,2,1,28,0,0,1,0,1,1,1,0,0,0
4,Chayanta,5,San Pedro de Macha,4055,Milluri,25386,U. E. Avelino Siñani de Milluri,5013851,1,11,1,3,0,1,0,0,1,15,0,1,1,0
4,Chayanta,5,San Pedro de Macha,4082,Qheojo,25488,U.E. 1ro. de Mayo De Qheojo,5013861,1,73,0,1,0,0,0,0,1,7,0,0,1,0
4,Chayanta,5,San Pedro de Macha,4564,Yocona Centro,32272,U.E. Potosí de Yocona Centro,5013871,1,165,2,9,0,0,0,1,0,4,0,0,2,0
4,Chayanta,5,San Pedro de Macha,4564,Yocona Centro,32272,U.E. Potosí de Yocona Centro,5013881,2,8,0,6,0,0,1,1,3,0,0,0,3,1
4,Chayanta,5,San Pedro de Macha,4571,Pampa Colorada,32281,U.E. Moto Mendez,5013891,1,12,8,6,0,0,1,0,0,5,1,0,0,1
4,Chayanta,5,San Pedro de Macha,4571,Pampa Colorada,32281,U.E. Moto Mendez,5013901,2,15,8,1,0,0,0,0,1,1,0,0,0,0
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,172,U. E. Charcas,5014011,1,35,25,5,1,2,3,0,0,2,1,1,8,6
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,172,U. E. Charcas,5014021,2,18,20,8,1,1,0,0,6,2,1,0,6,2
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,172,U. E. Charcas,5014031,3,33,18,5,0,0,1,0,7,1,0,0,10,4
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,172,U. E. Charcas,5014041,4,25,11,2,1,1,1,0,9,2,4,1,9,9
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,172,U. E. Charcas,5014051,5,28,18,4,0,0,4,0,4,2,0,2,4,4
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,172,U. E. Charcas,5014061,6,9,3,0,0,0,0,0,2,2,0,0,3,4
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,31150,U. E. Pastor Sainz,5014411,1,19,33,10,1,0,3,2,1,2,0,1,12,4
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,31150,U. E. Pastor Sainz,5014421,2,23,25,4,3,0,2,1,5,0,1,3,2,3
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,31150,U. E. Pastor Sainz,5014431,3,30,17,3,0,0,3,0,4,2,0,0,7,5
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,31150,U. E. Pastor Sainz,5014441,4,19,24,2,2,1,3,0,4,0,1,1,3,9
5,Chárcas,1,San Pedro,1602,Quinamara,173,Esc. Quinamara,5014071,1,3,1,8,0,0,2,1,37,0,0,0,4,9
5,Chárcas,1,San Pedro,1602,Quinamara,173,Esc. Quinamara,5014081,2,1,0,1,0,0,0,0,5,1,0,0,2,3
5,Chárcas,1,San Pedro,1603,Huancarani,174,U. E. San Marcos  B,5014091,1,129,2,2,2,0,0,1,4,0,0,0,0,0
