CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,IH,JALLALLA LP,NGP,PATRIA-SOL,A-UPP,VENCEREMOS,VIDA,PDC,FRI,M.P.S.,UPC,ASP,APB-SUMATE,SPBC,MTS,LUS-1S,LIBRE,ASLP,ML,UN,MNR,SCTR-LP,MACOJMA,CAOSAM,PODER-O,SICUS,PATRIA-LA-PAZ,ASI,MCCA-NP,PUMA,T.S.,MK-PC,CAOTM
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055697,10,11,2,19,1,8,3,5,25,3,8,42,10,4,0,0,,3,,,2,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055707,11,13,7,16,11,8,5,4,30,3,2,33,5,3,0,0,,5,,,4,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055717,12,10,5,9,17,10,2,1,22,3,4,34,5,6,0,0,,2,,,9,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055727,13,6,4,11,15,11,0,4,26,4,2,31,2,7,0,0,,5,,,6,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055737,14,15,5,11,5,9,5,2,6,5,4,23,12,33,0,0,,3,,,6,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055747,15,7,3,12,6,5,6,8,32,1,3,44,3,6,0,0,,3,,,3,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055757,16,18,6,10,6,6,1,4,27,2,4,42,8,6,0,0,,7,,,5,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055767,17,5,2,10,10,14,9,7,29,8,6,21,5,5,0,0,,7,,,1,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055777,18,9,3,9,6,4,4,12,30,1,5,28,15,10,0,0,,3,,,2,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1206,U.E. Atipiris,2055787,19,8,3,9,6,6,1,3,20,4,2,28,3,6,0,0,,0,,,2,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2054987,1,12,4,15,5,6,2,10,27,3,2,35,7,2,0,0,,7,,,3,12,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2054997,2,10,2,15,6,13,3,8,32,2,6,28,13,7,0,0,,6,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055007,3,18,5,8,3,10,24,3,24,4,4,40,6,4,0,0,,3,,,2,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055017,4,9,1,6,7,20,3,7,25,1,5,20,7,3,0,0,,5,,,8,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055027,5,4,4,16,11,5,6,4,29,0,3,27,5,3,0,0,,8,,,3,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055037,6,5,5,16,16,7,2,6,31,7,6,26,8,4,0,0,,5,,,4,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055047,7,5,3,8,10,10,2,5,22,3,7,27,11,8,0,0,,4,,,6,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055057,8,16,2,10,5,6,1,7,26,9,1,35,7,7,0,0,,5,,,10,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055067,9,10,4,11,14,5,1,5,27,1,7,36,13,6,0,0,,3,,,2,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055077,10,9,5,5,14,13,5,11,22,0,4,27,7,3,0,0,,2,,,5,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055087,11,13,1,8,23,12,2,4,31,5,8,32,4,5,0,0,,8,,,3,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055097,12,7,4,16,44,10,1,7,22,2,2,33,5,4,0,0,,1,,,3,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055107,13,6,6,7,18,4,0,6,27,4,4,49,10,4,0,0,,4,,,1,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055117,14,12,2,12,13,5,1,6,27,5,5,41,6,5,0,0,,3,,,3,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055127,15,13,2,13,5,12,3,7,19,2,5,31,9,2,0,0,,10,,,5,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055137,16,2,4,10,3,6,6,10,22,7,6,27,5,9,0,0,,8,,,3,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055147,17,12,7,11,10,11,3,4,22,3,10,28,3,5,0,0,,3,,,5,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055157,18,8,5,13,5,15,2,3,31,2,3,41,5,2,0,0,,4,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055167,19,7,3,8,3,3,4,6,18,4,6,35,1,5,0,0,,2,,,1,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055177,20,10,5,9,7,8,3,2,23,1,3,35,11,3,0,0,,5,,,6,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055187,21,10,7,10,4,4,5,4,23,5,3,34,8,4,0,0,,7,,,1,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055197,22,8,4,9,8,6,33,2,9,5,4,22,10,7,0,0,,2,,,2,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055207,23,7,2,10,8,3,3,5,25,5,2,22,2,4,0,0,,4,,,3,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055217,24,13,3,13,27,10,0,4,22,4,5,31,5,3,0,0,,2,,,2,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055227,25,12,2,3,3,6,2,3,28,3,5,34,8,10,0,0,,7,,,1,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055237,26,8,3,16,18,5,2,5,27,5,3,33,5,4,0,0,,4,,,3,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055247,27,11,4,10,12,8,1,5,21,1,8,25,7,10,0,0,,6,,,2,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055257,28,8,7,13,5,5,4,5,17,1,6,39,8,7,0,0,,8,,,7,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055267,29,11,6,5,8,8,2,9,22,2,8,28,8,4,0,0,,5,,,1,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055277,30,10,2,14,11,5,0,10,24,1,6,35,10,4,0,0,,3,,,3,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055287,31,6,4,13,5,6,2,8,35,8,3,32,5,5,0,0,,7,,,3,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055297,32,12,3,11,11,5,3,5,18,1,3,22,9,3,0,0,,5,,,11,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055307,33,6,9,10,2,5,2,7,34,2,5,29,7,6,0,0,,8,,,5,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1207,U.E. 23 de Marzo B,2055317,34,6,3,7,8,9,2,10,17,9,5,35,7,3,0,0,,5,,,2,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057007,1,10,5,11,2,5,4,4,24,2,6,32,3,3,0,0,,8,,,10,13,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057017,2,11,0,9,13,4,3,8,29,5,5,37,8,4,0,0,,7,,,6,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057027,3,14,5,18,3,15,5,6,34,2,4,38,3,5,0,0,,7,,,4,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057037,4,17,3,8,6,2,2,7,26,3,4,38,9,9,0,0,,9,,,5,12,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057047,5,13,6,16,6,7,2,2,30,5,3,39,5,2,0,0,,5,,,5,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057057,6,11,5,23,4,5,0,4,13,2,5,41,5,5,0,0,,5,,,3,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057067,7,20,3,8,8,5,6,10,27,5,8,22,9,5,0,0,,11,,,7,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057077,8,8,6,15,7,6,1,3,27,4,5,38,4,1,0,0,,10,,,6,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057087,9,7,0,7,5,6,1,11,22,4,2,16,5,4,0,0,,8,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057097,10,13,6,11,6,5,3,9,30,4,7,32,5,6,0,0,,4,,,2,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057107,11,4,3,14,3,12,6,5,25,1,5,34,7,4,0,0,,6,,,7,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057117,12,4,4,5,8,8,2,8,24,1,7,25,9,6,0,0,,11,,,6,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057127,13,5,3,10,5,5,5,6,21,2,6,32,10,7,0,0,,5,,,7,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057137,14,4,4,11,13,3,4,4,21,1,3,44,4,3,0,0,,11,,,6,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057147,15,10,4,7,3,6,3,5,30,2,6,30,8,7,0,0,,8,,,4,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057157,16,8,4,10,5,7,5,3,29,3,4,34,4,3,0,0,,9,,,6,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057167,17,7,3,12,7,7,3,6,24,2,1,39,7,6,0,0,,12,,,6,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1208,U.E. Bolivia Mar B,2057177,18,2,1,6,7,2,1,2,14,4,6,21,3,3,0,0,,2,,,2,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033387,1,12,5,18,8,5,2,6,32,7,3,17,8,10,0,0,,10,,,6,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033397,2,10,2,12,9,5,1,2,39,4,8,36,7,5,0,0,,6,,,7,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033407,3,11,6,16,1,7,2,10,28,9,2,34,6,4,0,0,,14,,,11,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033417,4,13,6,19,4,7,1,7,36,3,7,23,8,7,0,0,,8,,,8,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033427,5,10,4,9,11,7,1,2,51,5,6,29,6,9,0,0,,7,,,5,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033437,6,12,4,20,7,3,3,7,37,4,2,27,4,10,0,0,,8,,,4,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033447,7,12,1,12,8,3,2,3,42,4,1,36,5,9,0,0,,4,,,11,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033457,8,19,10,15,7,6,1,5,39,3,5,25,9,3,0,0,,5,,,5,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033467,9,15,4,18,11,6,2,8,40,2,0,23,5,5,0,0,,5,,,9,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033477,10,8,7,11,8,2,1,7,50,5,6,27,1,4,0,0,,6,,,8,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033487,11,16,7,10,5,2,7,2,37,7,3,23,7,6,0,0,,9,,,12,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033497,12,11,3,20,3,5,4,4,30,1,5,30,5,7,0,0,,7,,,6,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033507,13,10,3,13,5,2,4,6,36,3,4,27,8,6,0,0,,13,,,9,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033517,14,15,4,10,6,6,5,10,36,5,5,37,5,8,0,0,,11,,,2,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033527,15,12,6,12,8,2,2,5,35,2,4,30,4,7,0,0,,9,,,9,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033537,16,10,14,15,6,3,5,7,29,4,10,24,6,6,0,0,,8,,,10,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033547,17,20,6,14,7,2,3,3,34,1,9,31,5,7,0,0,,5,,,5,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033557,18,17,4,6,3,6,4,2,51,3,1,24,1,7,0,0,,3,,,7,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033567,19,18,4,16,5,6,2,8,45,3,3,24,2,7,0,0,,10,,,3,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033577,20,13,10,19,3,3,3,3,33,3,5,31,7,5,0,0,,13,,,7,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033587,21,18,4,14,4,4,0,11,35,3,4,22,10,5,0,0,,1,,,4,14,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033597,22,9,3,15,8,3,2,6,34,6,9,31,5,9,0,0,,9,,,9,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033607,23,10,7,17,8,4,6,4,35,5,1,33,11,7,0,0,,14,,,15,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033617,24,8,5,12,11,8,2,3,32,5,4,28,6,7,0,0,,6,,,10,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033627,25,7,4,10,9,11,2,5,37,2,11,37,5,9,0,0,,4,,,6,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033637,26,9,4,11,7,4,4,2,42,5,3,33,4,10,0,0,,14,,,9,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033647,27,14,4,17,9,6,1,3,43,7,6,30,4,5,0,0,,4,,,4,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033657,28,16,4,13,5,2,2,5,40,2,4,24,6,9,0,0,,4,,,7,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033667,29,8,5,20,6,2,1,12,26,5,7,29,6,5,0,0,,8,,,12,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033677,30,18,5,18,13,3,0,3,30,2,3,12,8,4,0,0,,9,,,5,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033687,31,17,3,17,11,4,4,4,21,3,5,28,4,4,0,0,,12,,,17,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1301,U.E. Republica de Francia,2033697,32,12,2,10,8,12,1,9,25,1,2,24,5,11,0,0,,5,,,3,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1302,Sede Social Villa Asunción San Pedro,2034817,1,21,4,20,5,4,2,6,29,5,3,24,13,1,0,0,,5,,,7,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1302,Sede Social Villa Asunción San Pedro,2034827,2,14,4,18,6,8,3,8,20,8,5,26,3,5,0,0,,4,,,7,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1302,Sede Social Villa Asunción San Pedro,2034837,3,7,6,22,5,6,5,6,22,6,3,37,6,9,0,0,,7,,,7,13,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1302,Sede Social Villa Asunción San Pedro,2034847,4,9,6,14,15,4,3,6,36,5,3,27,4,5,0,0,,9,,,11,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1302,Sede Social Villa Asunción San Pedro,2034857,5,17,3,19,3,5,0,3,19,9,6,33,7,5,0,0,,2,,,8,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1302,Sede Social Villa Asunción San Pedro,2034867,6,4,4,8,4,3,0,1,7,3,2,19,4,1,0,0,,2,,,3,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1304,U.E. Dr. Aniceto Arce A,2034717,1,8,5,4,12,5,1,8,33,5,5,24,4,5,0,0,,12,,,15,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1304,U.E. Dr. Aniceto Arce A,2034727,2,16,5,9,14,5,7,6,22,6,3,21,3,12,0,0,,16,,,12,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1304,U.E. Dr. Aniceto Arce A,2034737,3,9,3,15,6,7,4,5,29,5,4,26,2,7,0,0,,10,,,4,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1304,U.E. Dr. Aniceto Arce A,2034747,4,15,10,13,9,6,1,7,19,5,12,27,4,7,0,0,,3,,,6,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1304,U.E. Dr. Aniceto Arce A,2034757,5,11,7,14,13,3,7,3,20,5,2,23,4,3,0,0,,7,,,7,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1304,U.E. Dr. Aniceto Arce A,2034767,6,11,6,13,7,5,4,5,40,5,4,33,12,5,0,0,,10,,,10,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1304,U.E. Dr. Aniceto Arce A,2034777,7,15,1,18,7,6,3,4,22,1,9,26,3,3,0,0,,7,,,13,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1304,U.E. Dr. Aniceto Arce A,2034787,8,12,5,8,10,8,4,3,41,3,2,34,4,8,0,0,,3,,,6,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1304,U.E. Dr. Aniceto Arce A,2034797,9,18,2,13,10,7,1,5,26,5,5,32,5,6,0,0,,11,,,6,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1304,U.E. Dr. Aniceto Arce A,2034807,10,10,3,8,5,3,4,6,15,2,1,17,2,6,0,0,,7,,,5,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033137,1,15,5,13,9,4,3,9,20,4,6,28,5,4,0,0,,5,,,4,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033147,2,18,9,12,10,7,1,4,34,6,1,33,5,3,0,0,,12,,,7,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033157,3,11,5,16,7,6,2,6,15,4,8,29,4,2,0,0,,8,,,11,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033167,4,11,2,16,12,7,0,5,30,1,6,30,4,5,0,0,,5,,,6,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033177,5,10,4,14,8,9,3,7,18,3,7,30,5,11,0,0,,3,,,8,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033187,6,13,6,11,8,8,4,8,24,2,7,30,6,11,0,0,,2,,,8,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033197,7,14,6,22,13,4,4,2,21,5,9,25,3,6,0,0,,5,,,7,12,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033207,8,17,6,9,11,4,2,1,25,2,9,24,3,7,0,0,,5,,,8,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033217,9,15,3,15,5,7,2,5,29,2,1,29,6,3,0,0,,8,,,5,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033227,10,10,3,15,11,7,3,9,21,5,3,24,8,5,0,0,,3,,,5,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033237,11,15,6,13,7,7,4,0,15,8,8,30,9,8,0,0,,6,,,7,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033247,12,18,4,6,9,12,3,6,28,5,8,23,6,9,0,0,,5,,,9,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033257,13,12,4,12,7,9,3,3,23,3,6,25,3,6,0,0,,6,,,6,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033267,14,9,4,13,13,8,3,8,43,1,5,20,5,7,0,0,,9,,,6,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033277,15,12,6,23,5,7,3,4,26,5,5,35,1,5,0,0,,7,,,6,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033287,16,14,12,15,7,1,5,4,32,2,2,24,6,10,0,0,,5,,,4,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033297,17,11,5,17,10,6,2,8,23,2,12,30,7,3,0,0,,2,,,5,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033307,18,8,10,13,6,5,1,8,24,3,5,36,3,2,0,0,,5,,,4,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033317,19,10,8,15,5,7,0,9,27,6,7,38,4,4,0,0,,9,,,6,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033327,20,10,7,15,11,5,1,5,23,2,6,39,7,4,0,0,,7,,,6,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033337,21,13,6,13,9,3,5,6,25,0,5,26,6,4,0,0,,5,,,5,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033347,22,16,3,12,6,4,1,5,21,2,6,30,9,8,0,0,,6,,,7,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033357,23,14,6,8,8,5,6,4,24,3,6,29,6,9,0,0,,6,,,5,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033367,24,7,6,8,6,7,1,3,12,5,6,18,2,2,0,0,,8,,,6,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1305,U.E. 6 de Junio,2033377,25,9,3,10,9,6,1,3,13,5,2,15,2,2,0,0,,9,,,3,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058667,1,13,3,15,12,7,2,3,20,2,6,29,9,4,0,0,,8,,,9,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058677,2,15,9,17,6,13,7,5,22,1,11,28,1,11,0,0,,5,,,13,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058687,3,9,4,4,9,20,1,4,30,2,4,28,6,11,0,0,,7,,,7,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058697,4,10,4,12,9,9,5,4,26,2,7,29,4,5,0,0,,7,,,12,12,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058707,5,9,4,16,2,11,1,1,29,3,2,33,7,9,0,0,,10,,,11,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058717,6,13,2,11,10,7,5,7,30,1,8,27,6,14,0,0,,15,,,9,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058727,7,7,5,16,3,6,2,4,32,11,7,39,0,6,0,0,,7,,,9,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058737,8,10,7,15,9,10,4,0,28,2,9,31,3,9,0,0,,10,,,3,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058747,9,17,3,21,8,11,2,6,19,1,3,24,5,13,0,0,,9,,,8,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058757,10,16,7,15,5,6,3,4,20,3,4,33,6,4,0,0,,7,,,11,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,1306,U.E. Topater,2058767,11,12,5,7,12,14,2,10,22,3,1,28,11,8,0,0,,10,,,10,11,,,,,,,,,,,,
