CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA,MTS,NGP,CDC,PDC,ISA,APB-SUMATE,A-UPP
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007811,3,31,9,11,42,20,11,,9
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007821,4,39,8,2,54,24,4,,5
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007831,5,7,1,2,5,5,1,,1
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007651,1,46,9,7,42,28,2,,5
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007661,2,45,11,10,35,20,13,,9
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007671,3,23,5,4,8,15,1,,1
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001881,1,37,2,2,37,17,8,,6
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001891,2,46,4,6,53,17,4,,6
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001901,3,27,9,6,49,18,4,,4
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001911,4,36,11,6,35,19,5,,4
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001921,5,39,5,4,36,15,14,,3
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003031,1,36,6,9,35,22,6,,4
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003041,2,28,8,3,27,19,17,,4
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003051,3,23,2,3,29,19,12,,10
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003061,4,37,4,4,35,19,5,,2
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003071,5,13,5,1,25,10,7,,2
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001091,1,41,7,4,61,19,5,,4
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001101,2,46,12,4,63,19,3,,1
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001111,3,50,7,13,60,14,4,,4
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001121,4,37,10,4,69,18,1,,2
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001131,5,61,3,4,52,9,3,,2
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001141,6,45,3,10,64,14,2,,1
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001151,7,44,5,3,63,15,2,,0
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001161,8,56,5,5,61,13,5,,2
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001171,9,50,9,2,63,12,3,,1
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001181,10,42,6,8,69,13,3,,4
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001191,11,25,3,2,14,5,0,,1
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005211,1,43,6,7,58,18,2,,4
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005221,2,45,6,3,52,18,6,,6
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005231,3,48,8,5,63,11,1,,3
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005241,4,26,4,3,30,13,4,,3
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005871,1,48,9,3,51,24,6,,4
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005881,2,36,4,5,50,16,5,,0
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005891,3,29,11,4,80,7,3,,0
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005901,4,46,7,15,62,12,5,,5
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005911,5,35,6,3,58,11,1,,2
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006951,1,48,12,5,78,16,5,,2
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006961,2,57,4,4,74,10,2,,3
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006971,3,60,2,3,64,12,2,,2
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006981,4,55,1,6,75,13,3,,2
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006991,5,0,0,0,11,4,0,,0
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007181,1,53,10,8,49,13,7,,3
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007191,2,49,6,9,42,15,8,,3
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007201,3,35,2,5,58,17,3,,9
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007211,4,48,9,10,64,11,4,,2
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007221,5,9,2,2,7,0,0,,1
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004001,1,51,6,9,40,24,4,,2
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004011,2,47,5,6,48,32,2,,4
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004021,3,51,6,10,50,21,2,,1
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002041,1,53,3,4,51,24,1,,1
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002051,2,58,5,5,39,23,5,,5
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002061,3,48,4,4,31,25,2,,3
1,Cercado,1,Tarija,2680,Tarija,32338,U.E. Andalucía,6006221,1,40,8,2,49,13,2,,4
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001981,1,48,8,10,43,18,7,,5
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001991,2,23,5,3,32,5,5,,0
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006781,1,43,9,4,72,21,4,,6
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006791,2,26,3,2,40,10,2,,3
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007681,1,43,11,9,39,20,9,,7
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007691,2,32,11,11,45,31,5,,9
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001931,1,42,13,8,56,20,7,,2
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001941,2,37,9,6,44,6,4,,7
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001951,3,40,5,12,43,16,2,,3
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001961,4,52,12,2,45,21,2,,0
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001971,5,15,7,3,25,8,6,,0
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005581,1,52,7,6,61,22,5,,3
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005591,2,42,9,5,53,16,2,,5
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005601,3,56,7,7,59,25,3,,2
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005611,4,52,7,2,62,16,3,,2
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005621,5,42,6,7,50,15,3,,5
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005631,6,39,8,6,65,15,1,,0
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005641,7,60,7,3,66,10,2,,0
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005651,8,44,3,1,39,17,3,,1
1,Cercado,1,Tarija,2927,Churquis,1,U.E. Churquis,6000671,1,19,2,3,52,8,1,,6
1,Cercado,1,Tarija,2927,Churquis,1,U.E. Churquis,6000681,2,5,1,3,25,5,5,,2
1,Cercado,1,Tarija,3196,Laderas Norte,1,U.E. Audelio Quifre,6000691,1,7,3,6,35,6,9,,4
1,Cercado,1,Tarija,3196,Laderas Norte,1,U.E. Audelio Quifre,6000701,2,10,3,3,18,2,6,,1
1,Cercado,1,Tarija,3201,Chaupicancha,2,U.E. Chaupicancha,6000761,1,8,2,4,13,11,7,,2
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000711,1,36,7,4,38,24,5,,1
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000721,2,40,8,3,53,15,5,,7
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000731,3,10,1,1,22,6,0,,1
1,Cercado,1,Tarija,3423,Sella Cercado,1,U.E. 15 de Abril,6000741,1,51,9,3,60,10,0,,3
1,Cercado,1,Tarija,3423,Sella Cercado,1,U.E. 15 de Abril,6000751,2,13,0,0,20,1,1,,1
1,Cercado,1,Tarija,4207,San Pedro de Sola,25705,U.E. San Pedro de Sola,6000771,1,25,19,14,15,6,6,,5
1,Cercado,1,Tarija,4356,España Sur,26058,U.E. Alto de España Sud,6000781,1,15,8,3,38,8,5,,4
1,Cercado,1,Tarija,4644,Monte Centro,32453,U.E. Monte Centro,6000791,1,11,7,3,19,1,7,,1
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000801,1,28,5,7,44,22,8,,5
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000811,2,37,8,12,32,14,6,,4
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007951,1,48,4,4,59,5,14,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007961,2,50,5,4,54,4,13,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007971,3,79,2,3,54,4,12,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007981,4,59,1,3,84,5,14,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007991,5,57,2,4,68,8,11,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008001,6,64,3,7,61,5,13,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008011,7,60,2,7,90,3,9,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008021,8,38,3,4,85,11,10,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008031,9,52,3,5,65,3,13,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008041,10,40,1,3,44,4,8,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008131,1,40,18,10,47,10,31,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008141,2,33,20,8,36,5,31,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008151,3,27,8,6,28,9,28,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008171,1,35,13,7,37,7,20,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008181,2,40,8,10,38,4,25,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008191,3,17,1,2,18,1,12,,
2,Arce,1,Padcaya,1892,Rumy Cancha,5,U.E. Rumy Cancha,6008201,1,28,6,2,24,2,23,,
2,Arce,1,Padcaya,1894,La Merced,6,U.E. La Merced,6008211,1,22,12,6,68,11,24,,
2,Arce,1,Padcaya,1894,La Merced,6,U.E. La Merced,6008221,2,10,4,2,34,5,10,,
2,Arce,1,Padcaya,1895,Río Negro,7,U.E. Rio Negro,6008231,1,33,4,4,48,3,28,,
2,Arce,1,Padcaya,1895,Río Negro,7,U.E. Rio Negro,6008241,2,32,1,6,43,1,32,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008251,1,38,2,3,68,2,25,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008261,2,65,3,1,57,4,19,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008271,3,12,2,1,10,2,5,,
2,Arce,1,Padcaya,1899,Emborozú,10,U.E. Anzelmo Ontiveros,6008301,1,54,13,2,46,3,38,,
2,Arce,1,Padcaya,1899,Emborozú,10,U.E. Anzelmo Ontiveros,6008311,2,57,10,0,31,3,17,,
2,Arce,1,Padcaya,1900,El Limal,11,U.E. Limal,6008321,1,17,6,2,18,3,30,,
2,Arce,1,Padcaya,1901,Salado,12,U.E. Juan Pablo II,6008331,1,16,10,2,16,3,30,,
2,Arce,1,Padcaya,1902,San Telmo,13,Núcleo San Telmo Primero De Mayo,6008341,1,29,19,3,40,8,17,,
2,Arce,1,Padcaya,1902,San Telmo,13,Núcleo San Telmo Primero De Mayo,6008351,2,28,4,3,30,4,9,,
2,Arce,1,Padcaya,1903,Trementinal,14,Nucleo 9 de Octubre,6008361,1,20,15,1,25,5,23,,
2,Arce,1,Padcaya,1903,Trementinal,14,Nucleo 9 de Octubre,6008371,2,6,2,0,10,1,12,,
2,Arce,1,Padcaya,1904,Mecoya (Zona Centro),15,U.E. San Antonio de Macoya,6008381,1,44,3,2,52,11,9,,
2,Arce,1,Padcaya,1904,Mecoya (Zona Centro),15,U.E. San Antonio de Macoya,6008391,2,6,0,2,9,1,0,,
2,Arce,1,Padcaya,1906,San Francisco,16,U.E. San Francisco (Arce),6008401,1,39,5,2,20,1,11,,
2,Arce,1,Padcaya,1907,El Carmen,17,U.E. El Carmen,6008411,1,19,4,4,44,9,4,,
2,Arce,1,Padcaya,1908,Rejara,18,U.E. Simon Bolivar de Rejara,6008421,1,38,33,7,16,10,21,,
2,Arce,1,Padcaya,1908,Rejara,18,U.E. Simon Bolivar de Rejara,6008431,2,22,19,1,6,2,10,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008441,1,57,9,2,43,9,33,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008451,2,52,7,10,39,6,26,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008461,3,2,2,0,6,0,1,,
2,Arce,1,Padcaya,1910,Queñahuayco,20,Esc. Seccional Queñahuayco,6008471,1,67,12,3,50,7,13,,
2,Arce,1,Padcaya,1910,Queñahuayco,20,Esc. Seccional Queñahuayco,6008481,2,17,2,3,13,1,13,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008491,1,29,18,16,41,3,35,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008501,2,43,13,13,35,3,44,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008511,3,13,2,3,9,1,9,,
2,Arce,1,Padcaya,1912,Canchas Mayu,22,U.E. Canchas Mayu,6008521,1,46,27,4,25,0,19,,
2,Arce,1,Padcaya,1912,Canchas Mayu,22,U.E. Canchas Mayu,6008531,2,12,2,0,0,1,3,,
2,Arce,1,Padcaya,1913,Tacuara Arriba,23,Esc. Tacuara Simon Bolivar,6008541,1,21,4,2,46,1,22,,
2,Arce,1,Padcaya,1914,Chaguaya,24,U.E. Virgen De Chaguaya,6008551,1,53,9,4,26,7,35,,
2,Arce,1,Padcaya,1914,Chaguaya,24,U.E. Virgen De Chaguaya,6008561,2,19,6,0,16,2,26,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008571,1,63,4,3,50,5,22,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008581,2,87,3,3,60,1,12,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008591,3,29,0,2,28,5,15,,
2,Arce,1,Padcaya,2928,Pampa Grande,9,U.E. Pampa Grande,6008281,1,39,2,6,15,6,24,,
2,Arce,1,Padcaya,2928,Pampa Grande,9,U.E. Pampa Grande,6008291,2,33,3,2,16,4,9,,
2,Arce,1,Padcaya,3046,Marañuelo,27,U.E. San Jose de Marañuelo,6008601,1,57,4,1,34,5,10,,
2,Arce,1,Padcaya,3197,Naranjo Agrio,3,U.E. Naranjo Agrio,6008161,1,19,24,2,31,8,9,,
2,Arce,1,Padcaya,3287,Valle Dorado,1,U.E. 2 de Agosto,6008051,1,23,14,3,17,5,22,,
2,Arce,1,Padcaya,3287,Valle Dorado,1,U.E. 2 de Agosto,6008061,2,7,10,2,10,5,6,,
2,Arce,1,Padcaya,3289,La Huerta,1,U.E. La Huerta,6008071,1,26,16,4,12,11,31,,
2,Arce,1,Padcaya,3289,La Huerta,1,U.E. La Huerta,6008081,2,10,4,3,7,1,6,,
2,Arce,1,Padcaya,3333,Quebrada de Cañas,1,U.E. Quebrada De Cañas,6008091,1,30,4,13,23,8,20,,
2,Arce,1,Padcaya,3334,Salado Conchas,1,U.E. Salado Conchas,6008101,1,14,2,3,15,2,52,,
2,Arce,1,Padcaya,3752,Abra de San Miguel,1,U.E. Abra de San Miguel,6008111,1,37,3,3,35,4,71,,
2,Arce,1,Padcaya,3752,Abra de San Miguel,1,U.E. Abra de San Miguel,6008121,2,5,0,0,5,0,23,,
2,Arce,1,Padcaya,4210,San José,25708,U.E. San José,6008611,1,59,5,5,15,4,15,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008741,1,36,12,1,51,15,14,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008751,2,32,9,4,48,22,5,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008761,3,44,13,1,44,12,8,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008771,4,29,19,3,43,9,15,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008781,5,40,16,3,33,17,7,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008791,6,37,11,2,56,21,7,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008801,7,35,7,3,38,11,11,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008811,8,31,8,1,45,10,10,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008821,9,38,8,4,49,19,21,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008831,10,27,7,2,46,18,12,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008841,11,37,14,5,43,20,14,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008851,12,35,6,3,40,22,13,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008861,13,28,15,5,30,18,11,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008871,14,39,15,2,52,14,10,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008881,15,15,8,0,19,5,3,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008891,1,32,11,0,47,12,11,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008901,2,32,10,2,30,18,9,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008911,3,35,12,2,34,10,7,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008921,4,28,9,2,47,21,17,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008931,5,31,19,4,44,24,8,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008941,6,27,9,8,44,20,9,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008951,7,27,13,4,49,20,8,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008961,8,37,17,5,34,19,11,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008971,9,30,10,4,43,23,9,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008981,10,36,11,2,34,23,13,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008991,11,4,2,2,14,3,0,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009001,1,43,11,0,50,20,11,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009011,2,32,12,2,54,21,12,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009021,3,48,8,2,51,18,12,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009031,4,45,10,5,41,20,12,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009041,5,39,13,2,44,20,10,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009051,6,41,10,3,37,27,8,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009061,7,47,8,3,49,13,10,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009071,8,47,12,6,51,19,13,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009081,9,40,17,2,37,23,9,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009091,10,32,13,6,38,16,9,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009101,11,42,11,3,42,15,19,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009111,12,51,9,5,49,14,8,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009121,13,31,15,0,49,21,15,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009131,14,44,18,0,51,16,16,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009141,15,14,4,0,16,3,4,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009151,1,29,10,5,41,23,12,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009161,2,38,5,3,37,18,16,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009171,3,34,10,5,41,22,16,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009181,4,30,13,2,27,18,14,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009191,5,32,11,2,44,27,16,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009201,6,36,16,2,43,21,9,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009211,7,36,10,3,26,24,13,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009221,8,27,9,3,29,30,14,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009231,9,37,9,3,38,14,20,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009241,10,45,11,1,33,22,16,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009251,11,31,9,2,41,18,11,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009261,12,30,11,1,41,19,11,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009271,13,30,10,3,38,28,17,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009281,1,35,13,0,33,22,9,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009291,2,41,13,3,41,15,11,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009301,3,35,22,4,50,15,16,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009311,4,36,9,2,41,26,9,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009321,5,36,11,4,47,20,11,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009331,6,52,15,2,38,19,8,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009341,7,25,16,4,52,23,12,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009351,8,36,17,0,44,17,9,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009361,9,33,9,5,57,14,10,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009371,10,31,14,5,37,22,14,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009381,11,14,2,3,14,12,4,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009391,1,40,10,6,37,17,10,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009401,2,37,7,2,51,9,13,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009411,3,38,12,5,47,18,18,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009421,4,43,13,1,41,12,15,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009431,5,28,11,0,42,14,23,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009441,6,49,4,2,36,25,17,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009451,7,44,8,2,47,19,9,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009461,8,36,15,4,44,16,13,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009471,9,44,9,2,46,21,14,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009481,10,35,12,2,44,15,13,,
