CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PDC,VENCEREMOS,JALLALLA LP,IH,PATRIA-SOL,SPBC,ASLP,A-UPP,UPC,LIBRE,NGP,MTS,FRI,M.P.S.,ASP,VIDA,APB-SUMATE
1,Murillo,5,El Alto,820,El Alto,1602,U.E. Simón Bolívar,2035061,17,12,10,1,16,23,6,13,5,2,9,12,8,11,4,3,5,6
1,Murillo,5,El Alto,820,El Alto,1602,U.E. Simón Bolívar,2035071,18,6,20,1,11,30,2,9,7,4,19,8,16,7,6,0,12,5
1,Murillo,5,El Alto,820,El Alto,1602,U.E. Simón Bolívar,2035081,19,15,5,3,19,32,5,11,2,6,10,8,8,7,7,1,5,5
1,Murillo,5,El Alto,820,El Alto,1602,U.E. Simón Bolívar,2035091,20,9,7,4,21,27,4,6,7,7,15,5,7,7,5,1,7,1
1,Murillo,5,El Alto,820,El Alto,1602,U.E. Simón Bolívar,2035101,21,9,7,3,13,29,6,8,9,7,24,5,10,5,6,1,9,3
1,Murillo,5,El Alto,820,El Alto,1602,U.E. Simón Bolívar,2035111,22,15,4,4,13,24,4,11,6,3,16,7,9,6,6,10,4,5
1,Murillo,5,El Alto,820,El Alto,1602,U.E. Simón Bolívar,2035121,23,6,8,2,11,15,4,5,2,1,10,3,5,3,4,2,1,3
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033701,1,15,12,1,20,26,4,5,2,10,15,9,6,11,8,3,18,6
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033711,2,11,9,1,19,27,4,10,6,8,15,8,10,9,6,3,7,4
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033721,3,10,11,7,15,21,2,10,3,6,13,8,16,10,10,3,9,7
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033731,4,11,13,4,23,18,2,7,4,7,12,9,8,5,11,2,6,9
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033741,5,12,11,7,9,36,0,10,4,7,13,9,14,6,8,1,11,4
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033751,6,15,5,0,10,22,1,8,8,5,13,9,12,8,7,0,8,2
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033761,7,16,9,1,8,22,5,12,6,6,16,7,6,9,5,1,8,6
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033771,8,6,10,4,12,19,3,5,6,3,7,9,7,8,4,1,14,13
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033781,9,13,5,0,24,23,2,5,10,3,9,8,11,6,12,0,7,3
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033791,10,11,12,1,21,31,3,6,3,3,11,8,7,4,7,2,5,4
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033801,11,21,11,1,8,20,4,5,8,7,13,9,8,5,6,4,7,6
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033811,12,10,10,3,11,14,5,10,10,8,11,12,8,5,12,2,7,5
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033821,13,13,8,5,15,16,7,10,4,6,13,16,10,8,6,2,6,1
1,Murillo,5,El Alto,820,El Alto,1603,U.E. Eduardo Avaroa,2033831,14,5,3,0,4,11,4,5,1,5,6,0,8,3,4,1,4,2
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040111,1,9,9,2,13,25,2,13,12,2,12,10,8,8,2,1,5,6
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040121,2,8,7,1,17,17,2,8,5,10,22,7,14,6,6,1,7,4
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040131,3,12,9,4,20,25,7,8,6,11,12,16,9,7,4,1,5,0
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040141,4,3,12,2,10,32,4,15,2,5,17,7,14,4,6,1,6,5
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040151,5,8,13,4,19,17,3,5,7,6,16,10,8,10,9,1,5,6
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040161,6,17,9,2,18,24,5,7,6,7,19,6,7,4,9,2,5,6
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040171,7,7,6,3,15,30,0,14,2,3,11,8,10,13,9,0,8,8
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040181,8,8,13,2,10,24,3,7,9,2,18,8,10,3,11,2,10,9
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040191,9,13,10,2,12,24,5,7,5,4,7,12,6,9,9,1,5,7
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040201,10,12,16,6,24,16,3,8,3,5,8,10,8,5,5,0,9,3
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040211,11,6,9,7,20,23,5,8,1,7,21,12,10,3,3,2,9,3
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040221,12,12,12,2,17,15,4,5,4,5,14,9,10,5,4,3,10,7
1,Murillo,5,El Alto,820,El Alto,1701,U.E. Marcelo Quiroga Santa Cruz,2040231,13,5,5,2,10,7,5,6,1,5,9,6,6,4,4,3,6,1
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040571,1,18,7,2,14,15,4,12,3,5,8,6,7,7,11,1,11,8
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040581,2,7,10,2,15,24,3,4,3,7,13,5,11,9,7,2,9,2
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040591,3,8,2,1,22,14,2,9,8,9,11,8,8,6,12,5,13,11
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040601,4,17,11,2,12,28,2,6,4,6,11,7,14,12,3,3,12,7
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040611,5,16,9,2,17,19,1,15,5,8,8,10,11,5,11,1,7,4
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040621,6,11,9,5,10,13,3,13,7,5,13,10,2,7,7,4,4,2
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040631,7,10,11,3,9,26,2,8,6,6,7,6,12,4,10,1,6,7
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040641,8,5,10,4,14,22,6,7,3,8,11,9,11,7,6,2,9,6
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040651,9,21,12,2,13,21,1,9,6,3,9,13,7,8,4,4,8,7
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040661,10,9,4,2,12,32,2,2,6,10,11,7,9,11,7,2,9,12
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040671,11,11,4,3,20,12,1,10,12,9,11,5,7,9,7,3,10,8
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040681,12,18,6,4,9,22,3,16,0,10,12,11,7,6,6,1,8,7
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040691,13,10,10,5,14,16,2,13,8,7,9,9,9,12,4,2,8,4
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040701,14,12,5,3,8,22,4,11,3,11,11,8,10,10,8,1,13,6
1,Murillo,5,El Alto,820,El Alto,1702,U.E. Carlos Palenque Aviles Dolores F,2040711,15,13,17,7,8,24,5,9,5,6,10,9,10,11,10,1,7,5
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036771,1,13,9,3,9,17,5,16,15,9,12,8,15,4,8,0,9,6
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036781,2,8,4,4,19,15,1,5,2,9,12,12,15,7,9,1,12,6
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036791,3,8,8,4,13,22,3,21,5,5,11,4,11,5,5,0,11,8
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036801,4,10,8,3,14,21,4,14,6,5,13,8,10,6,4,2,5,6
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036811,5,15,8,4,19,19,7,8,5,10,14,15,9,8,4,2,10,4
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036821,6,16,6,2,17,9,6,5,5,3,16,18,6,6,8,1,11,3
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036831,7,11,5,3,14,21,3,18,5,4,14,7,18,9,10,5,8,0
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036841,8,10,11,5,14,16,3,12,2,8,11,9,15,8,11,4,6,3
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036851,9,13,11,5,21,13,4,12,5,8,16,16,7,4,3,3,6,5
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036861,10,25,6,2,14,10,2,7,9,5,7,12,15,7,11,1,9,6
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036871,11,12,5,1,11,10,1,9,3,6,13,3,8,1,6,3,10,0
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036881,12,17,7,1,13,26,1,7,7,4,6,4,11,2,10,5,5,4
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036891,13,10,12,2,16,18,2,14,6,7,12,9,9,10,5,2,6,6
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036901,14,12,12,3,13,17,4,6,3,3,8,11,19,9,6,2,10,4
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036911,15,7,7,1,15,18,6,10,1,8,14,10,13,6,8,1,15,6
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036921,16,16,5,3,16,19,6,10,11,6,5,4,13,8,4,0,11,5
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036931,17,10,8,0,15,18,5,8,3,9,13,9,13,9,8,0,11,6
1,Murillo,5,El Alto,820,El Alto,1703,U.E. Alto De La Alianza,2036941,18,4,3,0,8,15,6,6,2,9,7,3,4,3,7,2,6,1
1,Murillo,5,El Alto,820,El Alto,1704,U.E. Republica de Cuba Pacajes,2040751,1,11,9,4,10,19,4,9,12,9,19,10,8,6,10,0,8,6
1,Murillo,5,El Alto,820,El Alto,1704,U.E. Republica de Cuba Pacajes,2040761,2,8,19,2,14,10,3,13,2,6,16,6,6,7,14,5,10,6
1,Murillo,5,El Alto,820,El Alto,1704,U.E. Republica de Cuba Pacajes,2040771,3,17,6,4,17,15,7,7,10,6,16,7,12,8,3,2,4,5
1,Murillo,5,El Alto,820,El Alto,1704,U.E. Republica de Cuba Pacajes,2040781,4,11,11,1,14,23,5,8,8,5,9,10,10,11,10,1,6,7
1,Murillo,5,El Alto,820,El Alto,1704,U.E. Republica de Cuba Pacajes,2040791,5,18,11,10,10,16,3,7,3,8,10,7,7,7,10,0,12,9
1,Murillo,5,El Alto,820,El Alto,1704,U.E. Republica de Cuba Pacajes,2040801,6,3,3,1,1,1,0,0,0,1,2,0,0,1,3,0,2,1
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038451,1,15,13,4,11,21,3,7,7,6,13,13,13,6,6,0,12,12
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038461,2,10,5,1,9,11,6,4,3,7,8,13,4,13,11,7,7,4
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038471,3,14,7,4,19,18,6,8,3,4,12,9,13,9,5,3,4,5
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038481,4,10,6,9,9,24,7,10,5,4,10,12,18,8,6,2,11,3
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038491,5,7,7,3,10,22,4,7,2,8,10,6,4,7,6,3,4,6
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038501,6,8,10,2,14,24,2,8,6,7,11,9,10,7,7,2,10,3
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038511,7,10,4,2,10,22,1,11,6,7,15,12,10,5,2,3,8,5
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038521,8,8,6,1,11,25,3,11,7,7,11,16,11,8,4,0,10,5
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038531,9,19,6,1,15,18,4,7,8,5,6,6,8,4,4,4,15,3
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038541,10,12,7,7,11,14,3,14,2,4,17,7,11,9,10,1,9,5
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038551,11,15,7,5,14,19,2,13,8,8,12,11,11,11,7,1,11,11
1,Murillo,5,El Alto,820,El Alto,1705,U.E. Adela Zamudio A,2038561,12,6,4,0,7,12,1,6,2,4,3,2,3,2,3,0,1,1
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040251,1,12,8,1,14,26,3,9,6,9,11,3,16,6,10,1,4,11
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040261,2,9,6,3,18,20,5,4,7,8,12,14,17,8,8,4,5,4
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040271,3,7,5,4,13,24,5,8,13,2,12,8,12,9,13,7,8,6
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040281,4,14,14,3,13,19,2,12,4,9,16,9,6,9,7,5,12,6
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040291,5,13,5,2,15,21,4,9,6,9,14,8,8,4,6,5,5,3
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040301,6,9,4,3,14,27,1,8,5,4,11,10,10,7,11,2,9,7
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040311,7,6,3,3,17,17,5,9,5,7,10,13,13,5,5,2,6,2
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040321,8,12,2,2,13,20,1,10,8,10,13,5,11,4,12,5,7,9
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040331,9,12,12,4,16,20,4,6,11,5,5,9,12,8,5,4,5,7
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040341,10,14,5,3,19,10,2,13,10,4,14,3,8,5,12,3,14,13
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040351,11,11,9,7,9,11,3,5,3,5,13,9,11,8,10,0,7,10
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040361,12,15,7,4,11,21,7,12,8,7,15,7,9,6,7,5,6,6
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040371,13,19,19,4,10,25,3,5,4,7,7,5,12,6,11,1,4,8
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040381,14,7,6,2,24,12,6,8,8,5,16,5,6,6,10,4,7,1
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040391,15,15,8,5,14,18,4,9,7,7,13,5,11,4,8,2,4,5
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040401,16,10,12,5,16,14,2,8,5,9,6,11,12,12,5,1,8,7
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040411,17,10,10,3,13,29,6,11,4,4,9,8,13,6,9,2,4,6
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040421,18,14,6,3,16,13,3,6,4,3,18,4,10,6,6,3,8,7
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040431,19,10,3,2,16,17,1,9,8,12,15,13,12,4,8,3,13,10
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040441,20,14,9,1,16,27,7,8,4,2,11,0,6,8,6,9,12,3
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040451,21,14,18,3,10,23,4,8,4,11,15,7,7,5,6,4,11,9
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040461,22,14,4,3,15,27,9,10,5,1,12,6,11,4,10,4,7,4
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040471,23,10,14,1,15,21,3,7,7,5,9,15,7,8,5,6,9,7
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040481,24,11,5,6,21,19,3,9,6,4,18,6,15,7,8,2,13,8
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040491,25,11,4,4,17,29,1,5,2,12,16,8,7,4,9,0,7,7
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040501,26,12,7,2,11,33,6,9,3,2,10,10,7,3,7,1,13,3
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040511,27,15,7,9,19,19,4,10,3,2,17,4,10,6,7,3,13,7
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040521,28,11,8,3,7,26,4,7,7,7,13,7,15,10,8,3,15,12
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040531,29,8,8,3,15,22,3,7,6,8,24,8,16,15,7,2,13,2
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040541,30,9,9,3,15,9,8,4,4,10,21,9,11,8,7,4,10,8
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040551,31,6,16,2,15,30,4,7,3,2,12,5,6,10,9,1,4,1
1,Murillo,5,El Alto,820,El Alto,1801,U.E. Calama,2040561,32,13,4,3,15,12,5,17,6,7,14,17,12,3,7,3,11,3
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035891,1,17,9,6,16,36,4,12,3,5,19,11,7,7,3,3,10,2
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035901,2,9,13,4,18,41,8,8,3,6,13,12,13,6,1,0,5,2
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035911,3,12,10,4,14,34,3,14,4,5,17,6,14,5,3,3,9,3
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035921,4,13,6,0,17,44,6,11,4,2,18,4,9,4,5,2,9,3
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035931,5,11,8,2,13,23,3,10,3,7,20,3,8,7,3,3,4,5
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035941,6,11,10,2,17,42,2,9,1,4,8,3,6,7,0,5,6,6
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035951,7,7,11,1,20,24,4,11,6,4,11,11,12,3,6,2,11,5
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035961,8,12,13,3,18,27,1,11,3,7,11,9,10,4,9,2,5,5
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035971,9,9,9,6,16,16,4,12,5,6,11,9,10,7,3,5,4,6
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035981,10,9,5,7,21,19,8,12,4,9,11,6,8,7,6,4,5,14
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2035991,11,16,12,0,13,21,6,9,3,5,23,5,6,5,5,1,10,10
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036001,12,9,12,1,10,40,4,13,5,5,15,10,11,5,8,3,4,3
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036011,13,11,8,3,14,31,5,10,2,9,16,5,7,9,8,0,13,3
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036021,14,6,12,5,17,29,2,8,5,7,11,5,13,6,6,2,5,3
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036031,15,8,11,2,14,32,2,14,3,3,22,8,16,9,7,1,3,7
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036041,16,11,18,2,16,15,3,14,7,3,15,7,4,5,14,2,9,9
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036051,17,10,17,2,7,32,0,8,5,4,17,3,1,10,4,1,15,7
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036061,18,14,7,5,11,26,4,8,4,6,10,2,12,4,6,3,9,4
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036071,19,13,9,2,15,35,2,4,12,5,14,6,6,8,10,1,5,7
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036081,20,5,8,7,19,18,7,19,7,6,4,6,9,6,10,1,7,3
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036091,21,11,8,4,17,23,2,10,7,8,16,10,5,4,3,1,8,5
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036101,22,7,6,1,15,33,2,8,4,2,20,7,9,8,3,5,3,5
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036111,23,11,13,3,18,39,4,9,4,12,10,7,5,9,7,2,4,1
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036121,24,12,10,2,14,29,4,16,6,6,8,7,7,7,6,3,12,6
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036131,25,11,19,4,18,22,5,13,4,2,12,6,6,7,5,1,13,5
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036141,26,12,23,1,6,22,4,16,6,6,21,4,7,6,7,4,7,2
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036151,27,8,7,1,13,21,2,16,5,4,11,11,10,8,4,0,11,7
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036161,28,11,7,4,11,22,1,8,0,12,18,11,4,7,7,1,6,6
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036171,29,9,9,4,9,38,2,10,7,6,19,10,9,11,5,1,6,5
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036181,30,17,10,6,11,32,5,10,1,0,13,6,9,12,4,4,3,1
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036191,31,13,16,3,14,38,4,13,2,4,14,9,7,8,5,6,8,2
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036201,32,9,6,9,12,25,3,14,5,5,14,8,15,4,5,3,10,2
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036211,33,10,14,3,11,38,7,10,6,3,11,7,12,4,3,3,16,0
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036221,34,10,6,4,10,25,4,9,2,2,15,6,14,10,7,6,4,6
1,Murillo,5,El Alto,820,El Alto,1802,U.E. 1ro de Mayo,2036231,35,4,2,1,4,8,3,3,0,0,4,1,6,2,1,0,2,1
1,Murillo,5,El Alto,820,El Alto,1803,U.E. Primavera B,2040811,1,5,15,3,15,19,1,8,8,7,12,11,5,8,6,2,13,3
1,Murillo,5,El Alto,820,El Alto,1803,U.E. Primavera B,2040821,2,13,7,2,8,7,5,8,3,10,12,8,7,7,10,2,9,5
1,Murillo,5,El Alto,820,El Alto,1803,U.E. Primavera B,2040831,3,11,6,4,16,17,9,8,6,2,7,6,14,9,8,3,16,6
1,Murillo,5,El Alto,820,El Alto,1803,U.E. Primavera B,2040841,4,5,20,7,9,24,3,14,6,22,11,13,25,0,2,0,16,5
1,Murillo,5,El Alto,820,El Alto,1803,U.E. Primavera B,2040851,5,9,6,5,14,15,2,9,9,6,9,7,10,12,5,1,14,6
1,Murillo,5,El Alto,820,El Alto,1803,U.E. Primavera B,2040861,6,13,7,6,18,25,1,5,4,8,11,9,13,5,4,2,13,7
1,Murillo,5,El Alto,820,El Alto,1803,U.E. Primavera B,2040871,7,15,3,4,20,15,6,10,6,10,7,5,11,7,7,3,3,3
1,Murillo,5,El Alto,820,El Alto,1803,U.E. Primavera B,2040881,8,5,3,0,9,15,2,10,1,6,10,11,11,6,10,2,9,2
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037221,1,9,9,1,16,21,5,11,4,4,10,1,5,12,7,0,13,5
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037231,2,12,10,2,21,22,1,11,8,5,10,8,6,5,6,2,3,4
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037241,3,11,10,4,12,14,3,12,5,5,17,10,18,3,11,3,9,5
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037251,4,11,5,4,11,23,1,9,6,6,15,9,9,12,10,0,10,7
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037261,5,10,4,3,16,20,10,7,6,7,10,10,7,13,11,0,6,3
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037271,6,8,9,1,12,31,6,12,5,5,14,3,9,6,8,5,7,2
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037281,7,12,10,2,9,23,5,8,0,10,14,11,9,7,8,1,11,5
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037291,8,16,14,2,14,23,3,6,2,11,11,4,11,4,4,2,11,5
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037301,9,15,6,0,25,13,7,7,4,11,13,12,10,8,7,3,8,13
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037311,10,7,9,3,10,13,4,8,3,6,18,10,13,13,7,4,8,2
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037321,11,9,14,1,12,21,4,11,4,7,18,6,6,2,12,2,13,4
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037331,12,12,8,3,7,18,2,8,5,6,8,10,12,15,11,3,7,6
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037341,13,14,4,9,7,25,7,12,3,5,17,9,7,9,10,4,7,5
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037351,14,12,14,1,14,24,6,9,4,2,11,11,5,2,6,3,8,6
1,Murillo,5,El Alto,820,El Alto,1804,U.E. La Paz,2037361,15,8,6,7,8,22,7,7,7,5,11,7,9,3,7,4,5,7
1,Murillo,5,El Alto,820,El Alto,1901,U.E. 3 de Mayo B,2036451,1,13,4,6,11,13,4,12,5,13,3,9,14,4,6,1,11,2
1,Murillo,5,El Alto,820,El Alto,1901,U.E. 3 de Mayo B,2036461,2,17,3,5,9,16,4,14,13,4,12,8,8,9,11,4,12,8
