CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,DESPIERTA,MTS,PATRIA-UNIDOS,TUFE,CPEM-B,LIBRE,A-UPP,VAMOS,NGP,APB-SUMATE,MNR,AVANZAR,F.S.D.
1,Cercado,2,San Javier,2535,San Pedro,2,Escuela San Pedro,8004057,1,2,1,91,31,,,8,,11,,9,,
1,Cercado,2,San Javier,2535,San Pedro,2,Escuela San Pedro,8004067,2,4,6,83,38,,,6,,11,,5,,
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004077,1,1,2,91,23,,,9,,5,,11,,
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004087,2,2,3,56,35,,,8,,0,,19,,
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004097,3,3,1,68,24,,,14,,7,,11,,
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004107,4,1,3,41,27,,,15,,7,,6,,
1,Cercado,2,San Javier,3126,Laguna Colorada,2,Escuela Laguna Colorada,8004117,1,2,9,24,12,,,4,,4,,4,,
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003967,1,1,1,83,35,,,4,,0,,1,,
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003977,2,0,2,72,21,,,2,,0,,0,,
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003987,1,0,0,53,7,,,1,,2,,10,,
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003997,2,0,0,66,4,,,2,,2,,6,,
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8004007,3,0,0,6,1,,,0,,0,,0,,
1,Cercado,2,San Javier,4172,Villa Rodeo,25567,U.E. Villa Rodeo,8004127,1,0,3,19,12,,,3,,8,,0,,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004427,1,6,2,31,,4,0,5,9,3,,16,25,25
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004437,2,8,3,33,,2,1,3,12,2,,12,19,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004447,3,5,2,18,,3,1,4,10,2,,14,17,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004457,4,7,3,26,,2,2,0,9,1,,12,21,40
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004467,5,4,0,35,,3,2,3,8,1,,11,15,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004477,6,8,1,21,,2,3,4,11,1,,8,25,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004487,7,8,1,21,,2,4,1,11,3,,11,14,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004497,8,11,0,23,,3,0,5,8,8,,18,16,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004507,9,14,2,22,,2,1,1,8,4,,15,21,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004517,10,11,0,33,,3,3,2,4,1,,14,28,42
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004527,11,14,2,26,,2,2,8,3,5,,6,19,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004537,12,5,1,21,,1,4,1,11,3,,8,23,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004547,13,0,0,1,,0,0,0,1,0,,4,1,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005187,1,16,2,30,,0,2,2,16,4,,12,19,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005197,2,8,1,37,,2,1,0,10,7,,10,26,39
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005207,3,12,2,24,,1,1,1,9,2,,21,34,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005217,4,11,4,31,,1,0,0,15,5,,15,27,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005227,5,9,1,37,,2,1,0,15,1,,14,18,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005237,6,8,2,32,,3,1,1,16,11,,8,39,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005247,7,4,1,33,,2,0,0,15,3,,19,29,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005257,8,5,1,23,,2,1,2,9,9,,14,24,41
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005267,9,7,4,48,,0,0,1,9,4,,14,19,41
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005277,10,12,3,34,,3,2,3,16,4,,20,20,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005287,11,12,0,28,,1,0,1,12,4,,12,22,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006097,1,11,3,18,,10,2,2,7,2,,9,17,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006107,2,7,2,19,,6,0,4,6,7,,13,19,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006117,3,9,4,26,,3,5,4,8,1,,6,22,20
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006127,4,10,2,32,,1,2,3,5,8,,14,20,15
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006137,5,8,0,31,,5,2,0,9,3,,13,20,41
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006147,6,11,3,16,,2,9,2,11,6,,23,20,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006157,7,10,1,25,,13,5,3,10,1,,11,10,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006167,8,13,2,17,,5,5,5,10,4,,10,19,25
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006177,9,11,2,18,,10,5,2,8,5,,16,14,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006187,10,17,1,20,,4,3,3,6,7,,29,11,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006197,11,11,7,27,,6,2,1,17,6,,6,19,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006207,12,8,0,10,,5,0,0,2,2,,8,7,11
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004557,1,13,2,34,,0,0,1,12,4,,13,30,19
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004567,2,9,3,29,,2,2,2,11,5,,13,26,15
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004577,3,8,0,34,,2,0,1,8,6,,19,20,28
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004587,4,12,3,55,,2,0,1,10,4,,8,26,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004597,5,1,0,2,,0,0,1,5,1,,2,4,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004827,1,8,3,24,,3,1,1,13,0,,14,23,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004837,2,4,2,40,,3,3,3,7,2,,14,31,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004847,3,9,2,29,,2,1,3,10,2,,12,29,40
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004857,4,10,2,30,,1,2,1,14,2,,14,30,19
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004867,5,9,2,30,,3,1,0,8,4,,17,22,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004877,6,10,0,32,,1,1,1,8,4,,17,34,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004887,7,13,0,42,,1,1,1,8,4,,11,31,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004897,8,1,0,10,,0,0,0,2,1,,0,2,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004607,1,12,1,37,,0,1,2,7,4,,24,26,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004617,2,16,1,38,,1,1,2,10,5,,8,28,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004627,3,11,1,38,,1,4,3,17,5,,18,24,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004637,4,10,1,44,,2,0,1,6,5,,21,24,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004647,5,15,2,60,,0,1,7,4,4,,7,35,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004657,6,4,2,31,,1,3,0,4,4,,11,12,14
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004667,1,12,1,31,,0,2,1,13,4,,14,28,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004677,2,15,0,38,,1,1,5,9,4,,22,28,28
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004687,3,19,1,0,,3,4,0,11,1,,14,26,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004697,4,8,1,40,,5,4,2,8,4,,13,20,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004707,5,20,0,32,,3,2,1,12,6,,19,43,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004717,6,21,2,39,,1,3,1,8,5,,18,26,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004727,7,6,1,0,,2,1,0,5,0,,9,8,13
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006217,1,8,2,36,,3,1,2,7,2,,14,20,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006227,2,12,7,15,,5,1,2,14,1,,6,24,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006237,3,10,3,18,,4,2,3,6,3,,8,15,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006247,4,3,2,36,,4,2,9,12,0,,11,18,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006257,5,8,4,18,,1,1,1,13,1,,14,17,42
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006267,6,10,4,26,,6,1,4,6,3,,10,21,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006277,7,9,5,18,,8,4,2,11,3,,19,14,45
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006287,8,12,6,23,,2,2,4,8,6,,8,17,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006297,9,2,7,21,,5,3,3,5,1,,11,32,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006307,10,8,10,35,,2,1,7,9,4,,12,12,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006317,11,4,6,30,,3,1,1,10,2,,11,17,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006327,12,5,1,16,,3,1,1,15,1,,7,11,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005617,1,5,1,17,,3,1,2,13,3,,23,18,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005627,2,7,1,21,,6,2,6,16,2,,15,16,19
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005637,3,8,1,20,,0,4,3,9,2,,18,21,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005647,4,8,2,30,,1,2,1,7,2,,15,19,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005657,5,4,0,32,,1,0,2,11,3,,17,25,15
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005667,6,8,4,19,,5,3,2,14,3,,13,22,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005677,7,8,2,14,,3,1,3,8,1,,13,21,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005687,8,10,0,16,,4,1,6,11,4,,18,14,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005697,9,7,0,16,,4,3,2,10,1,,8,20,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005707,10,7,0,16,,5,1,0,13,5,,17,26,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005717,11,7,3,28,,4,1,4,13,4,,8,19,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005727,12,13,1,17,,3,3,1,3,3,,17,22,25
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005737,13,10,2,21,,2,3,6,16,3,,10,28,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005747,14,6,1,19,,0,1,1,10,3,,13,21,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005757,15,6,4,19,,2,1,0,10,3,,14,17,21
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005767,16,11,0,4,,3,1,19,10,1,,10,16,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005297,1,10,2,28,,3,2,5,11,1,,13,25,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005307,2,19,2,27,,1,1,0,20,7,,16,17,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005317,3,10,4,18,,8,2,0,6,7,,28,17,28
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005327,4,10,6,29,,1,3,3,17,2,,13,26,39
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005337,5,8,2,24,,1,1,2,7,3,,18,14,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005347,6,13,0,24,,1,2,2,10,3,,19,26,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005357,7,11,3,29,,2,0,3,23,0,,19,23,72
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005367,8,8,3,31,,2,1,2,7,3,,21,20,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005377,9,10,1,26,,1,3,3,10,5,,19,26,40
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005387,10,13,5,22,,11,5,3,9,4,,13,17,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005397,11,7,5,35,,0,8,2,13,4,,17,28,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005407,12,11,5,20,,3,3,2,12,2,,19,23,45
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005417,13,12,2,28,,2,3,3,15,5,,12,22,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005427,14,3,1,14,,4,3,3,6,2,,7,19,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004907,1,11,1,17,,0,0,3,8,3,,11,24,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004917,2,13,2,27,,1,1,0,5,5,,13,24,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004927,3,8,0,27,,4,2,2,8,3,,9,23,25
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004937,4,6,4,16,,1,0,2,4,5,,16,19,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004947,5,8,0,18,,3,4,2,9,6,,8,16,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004957,6,5,0,21,,5,3,2,10,5,,9,14,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004967,7,8,4,26,,4,0,4,8,4,,7,24,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004977,8,5,2,19,,2,0,2,7,10,,14,24,25
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004987,9,14,1,15,,1,1,7,9,3,,14,14,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004997,10,10,3,31,,3,0,0,5,2,,18,21,16
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8005007,11,2,1,16,,0,0,2,3,4,,7,13,21
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006337,1,12,4,20,,3,1,3,8,2,,14,14,28
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006347,2,7,8,18,,1,0,2,11,4,,9,17,28
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006357,3,9,6,16,,3,1,5,7,1,,13,16,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006367,4,7,4,11,,1,3,1,15,0,,7,11,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006377,5,10,4,13,,3,0,5,11,1,,11,11,42
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006387,6,8,5,14,,2,2,2,10,2,,9,15,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006397,7,12,4,18,,2,1,2,8,1,,10,20,28
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006407,8,15,5,22,,1,1,2,6,2,,6,14,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006417,9,6,3,17,,3,2,0,10,4,,11,11,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006427,10,14,5,16,,1,0,3,16,2,,4,11,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006437,11,14,3,19,,6,2,4,7,2,,12,10,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006447,12,5,3,21,,2,1,5,6,0,,9,24,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006457,13,7,2,22,,3,0,7,9,2,,8,12,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006467,14,5,3,12,,3,0,2,12,1,,8,26,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006477,15,7,4,14,,4,0,2,9,3,,10,6,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006487,16,8,14,14,,4,1,2,9,2,,8,11,43
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006497,17,9,1,19,,4,0,6,9,6,,10,16,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006507,18,7,2,26,,3,0,4,6,3,,7,13,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006517,19,6,1,11,,2,1,1,8,2,,4,10,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004737,1,13,10,36,,2,2,3,10,6,,15,22,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004747,2,18,5,38,,8,3,4,12,4,,11,23,40
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004757,3,12,5,43,,1,5,2,11,2,,12,18,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004767,4,14,2,34,,3,3,3,9,0,,16,22,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004777,5,14,4,42,,0,2,2,15,3,,14,23,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004787,6,8,0,43,,1,0,1,12,6,,15,26,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004797,7,6,0,48,,1,1,2,16,6,,9,19,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004807,8,1,2,12,,2,0,0,4,0,,2,7,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005017,1,14,0,11,,2,0,5,9,1,,15,28,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005027,2,7,3,29,,2,29,3,13,2,,11,33,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005037,3,5,2,16,,1,1,3,11,2,,15,39,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005047,4,11,2,18,,0,2,2,12,1,,16,29,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005057,5,4,3,25,,0,0,4,2,2,,13,42,15
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005067,6,16,1,24,,1,4,3,7,5,,19,27,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005077,7,7,2,21,,6,0,5,16,1,,11,14,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005087,8,9,2,25,,0,1,0,13,1,,28,35,25
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005097,9,8,2,17,,7,1,3,9,0,,19,36,19
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005107,10,8,2,28,,0,1,4,10,3,,16,22,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005117,11,4,1,15,,2,0,1,9,3,,18,24,19
2,Vaca Diez,1,Riberalta,2540,Riberalta,18,(Cárcel) Penal Riberalta,8004817,1,3,0,2,,2,1,2,7,0,,2,0,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005437,1,4,2,32,,5,3,4,23,3,,16,26,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005447,2,8,2,24,,1,0,1,14,0,,13,27,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005457,3,12,2,30,,1,0,1,11,2,,11,16,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005467,4,6,2,21,,1,0,0,14,2,,9,18,19
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005477,1,7,2,18,,1,2,1,18,3,,9,20,42
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005487,2,4,6,20,,1,1,2,8,2,,20,23,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005497,3,9,4,25,,6,3,2,12,3,,6,26,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005507,4,7,3,23,,3,3,0,16,3,,9,21,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005517,5,11,4,20,,2,0,0,15,5,,12,29,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005527,6,9,0,33,,2,2,5,9,4,,13,25,28
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005537,7,11,3,26,,3,0,0,9,3,,15,29,40
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005547,8,2,1,2,,1,0,0,3,1,,2,4,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006527,1,8,3,15,,12,1,2,22,2,,19,18,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006537,2,9,2,19,,8,6,6,14,6,,15,21,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006547,3,7,3,19,,12,2,4,17,3,,5,19,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006557,4,8,3,15,,8,0,3,13,1,,9,15,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006567,5,10,4,21,,19,3,6,5,2,,13,15,20
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006577,6,10,3,15,,3,4,2,12,3,,9,20,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006587,7,13,2,26,,5,1,2,18,1,,10,17,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006597,8,8,1,29,,4,1,5,12,2,,10,17,46
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006607,9,7,3,15,,3,0,1,13,4,,4,16,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005777,1,8,2,21,,0,2,2,8,4,,15,14,43
