CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DEMOCRATAS,PDC,ISA,CDC,T,UNIR,PATRIA,AIR,NGP,SOMOSCHACO,MATE,APB-SUMATE,A-UPP,CCGT,FAU
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003697,11,4,0,19,5,,73,0,17,,4,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003707,12,8,0,30,4,,57,0,28,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003717,13,7,0,22,3,,66,0,25,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003727,14,5,0,11,3,,74,0,30,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003737,15,6,0,22,7,,64,0,21,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003747,16,11,0,11,3,,62,0,30,,5,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003757,17,2,2,13,5,,82,5,30,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003767,18,5,0,27,8,,66,0,33,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003777,19,3,0,21,7,,63,1,24,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003787,20,7,0,21,8,,66,0,19,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003797,21,0,0,2,0,,10,0,2,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004287,1,10,1,22,1,,80,5,31,,5,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004297,2,9,1,13,4,,69,9,45,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004307,3,13,0,19,7,,53,1,41,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004317,4,9,2,19,1,,73,2,26,,4,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004327,5,5,0,23,2,,82,6,35,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004337,6,10,3,14,6,,90,4,38,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004347,7,6,2,27,1,,67,4,29,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004357,8,7,0,27,1,,68,0,24,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004367,9,6,0,15,6,,79,0,32,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004377,10,7,2,15,6,,76,2,32,,4,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004387,11,12,0,19,1,,92,0,33,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004397,12,7,0,9,3,,80,0,22,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004407,13,9,0,14,1,,91,0,28,,4,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004417,14,6,1,12,4,,73,3,35,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004427,15,4,0,16,3,,70,1,49,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004437,16,7,3,21,0,,79,5,38,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004447,17,12,1,26,7,,71,4,31,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004457,18,10,1,17,6,,87,1,25,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004467,19,7,2,10,1,,53,3,23,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005397,1,4,0,22,2,,84,0,29,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005407,2,6,0,25,1,,89,0,29,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005417,3,4,0,16,3,,74,0,30,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005427,4,8,0,21,3,,87,2,38,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005437,5,7,0,28,2,,77,0,30,,4,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005447,6,1,0,23,3,,67,4,38,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005457,7,3,1,37,1,,68,1,33,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005467,8,1,1,25,4,,81,5,23,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005477,9,4,0,29,2,,89,4,24,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005487,10,4,0,19,2,,67,1,31,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002007,1,5,4,19,5,,81,5,45,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002017,2,5,2,22,1,,73,4,50,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002027,3,5,2,14,4,,89,4,45,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002037,4,5,1,15,0,,54,2,27,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004037,1,5,2,21,4,,48,6,28,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004047,2,4,0,27,4,,54,0,28,,2,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004057,3,4,2,34,4,,67,2,21,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004067,4,6,0,30,3,,68,0,27,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004077,5,4,1,38,1,,56,0,25,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004087,6,3,0,4,1,,8,0,8,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007417,1,2,0,10,2,,93,2,18,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007427,2,4,1,15,0,,84,2,23,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007437,3,6,1,14,1,,90,2,24,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007447,4,3,0,11,7,,104,0,19,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007457,5,1,0,5,0,,19,1,4,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007597,1,7,0,15,5,,61,3,31,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007607,2,6,1,24,12,,39,2,19,,2,,,,9,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007617,3,8,1,23,6,,64,0,21,,7,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007627,4,8,0,25,3,,55,0,30,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007637,5,5,0,14,5,,59,0,22,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007647,6,3,0,16,1,,64,0,25,,1,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007797,1,7,1,23,2,,61,6,24,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007807,2,6,1,22,2,,69,4,23,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007817,3,10,1,19,7,,62,8,25,,4,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007827,4,4,1,21,1,,70,2,36,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007837,5,1,0,3,1,,10,0,5,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007657,1,9,1,31,6,,71,0,25,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007667,2,2,0,26,6,,76,4,28,,5,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007677,3,7,1,5,0,,29,0,13,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001887,1,5,0,26,7,,53,2,30,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001897,2,3,3,30,1,,72,1,22,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001907,3,7,1,15,5,,64,2,20,,1,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001917,4,7,1,18,3,,64,3,29,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001927,5,4,2,24,8,,62,1,16,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003037,1,6,0,16,5,,72,2,22,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003047,2,2,4,22,8,,55,1,20,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003057,3,4,1,22,7,,47,1,20,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003067,4,5,3,21,3,,62,1,21,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003077,5,4,0,6,4,,37,1,14,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001097,1,3,1,15,2,,78,0,33,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001107,2,4,1,23,3,,89,0,39,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001117,3,5,3,18,5,,89,3,32,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001127,4,5,1,17,1,,91,11,24,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001137,5,1,1,11,4,,87,0,37,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001147,6,3,2,15,7,,74,0,33,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001157,7,3,3,20,3,,83,0,25,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001167,8,3,1,21,3,,74,0,39,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001177,9,5,0,24,4,,84,2,25,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001187,10,5,2,14,1,,90,0,42,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001197,11,1,1,6,0,,30,0,13,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005217,1,6,1,15,3,,84,6,28,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005227,2,8,1,15,6,,87,0,19,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005237,3,1,3,16,4,,91,2,29,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005247,4,6,2,11,1,,46,1,20,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005877,1,6,2,23,3,,83,4,22,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005887,2,4,0,24,4,,59,4,28,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005897,3,15,1,17,3,,64,7,31,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005907,4,16,2,20,1,,79,1,32,,2,,,,9,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005917,5,5,0,14,1,,65,0,22,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006957,1,8,1,20,1,,86,7,41,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006967,2,3,0,18,2,,84,6,45,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006977,3,4,2,18,2,,89,5,35,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006987,4,4,2,17,2,,77,5,48,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006997,5,0,1,5,0,,9,0,1,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007187,1,6,2,13,5,,75,11,31,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007197,2,4,2,18,2,,76,4,32,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007207,3,0,3,16,1,,75,7,27,,2,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007217,4,8,1,17,5,,79,7,36,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007227,5,1,1,5,0,,9,2,5,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004007,1,4,0,18,4,,82,0,29,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004017,2,0,0,13,1,,94,0,39,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004027,3,3,0,19,1,,79,0,35,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002047,1,3,0,16,1,,96,0,30,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002057,2,5,2,22,7,,65,3,31,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002067,3,5,0,15,3,,77,1,21,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,32338,U.E. Andalucía,6006227,1,2,1,11,3,,63,8,29,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001987,1,3,0,23,6,,75,6,24,,5,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001997,2,5,2,13,6,,34,3,24,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006787,1,6,5,29,1,,81,7,31,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006797,2,2,1,9,0,,44,4,25,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007687,1,9,1,16,4,,90,0,13,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007697,2,10,1,24,5,,90,1,17,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001937,1,5,0,20,4,,77,0,35,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001947,2,5,2,10,5,,73,0,28,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001957,3,4,1,21,2,,70,4,27,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001967,4,5,1,22,2,,87,0,34,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001977,5,5,1,2,2,,41,1,18,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005587,1,7,0,19,6,,84,0,38,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005597,2,6,0,16,1,,77,0,31,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005607,3,4,0,15,6,,83,0,34,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005617,4,2,0,22,0,,83,0,40,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005627,5,5,0,13,4,,79,0,23,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005637,6,3,0,28,1,,63,0,42,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005647,7,4,0,16,1,,75,0,52,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005657,8,2,0,14,0,,66,0,29,,1,,,,1,,
1,Cercado,1,Tarija,2927,Churquis,1,U.E. Churquis,6000677,1,4,1,6,0,,53,2,23,,0,,,,1,,
1,Cercado,1,Tarija,2927,Churquis,1,U.E. Churquis,6000687,2,0,2,7,3,,25,3,4,,0,,,,3,,
1,Cercado,1,Tarija,3196,Laderas Norte,1,U.E. Audelio Quifre,6000697,1,3,3,3,2,,46,0,7,,3,,,,3,,
1,Cercado,1,Tarija,3196,Laderas Norte,1,U.E. Audelio Quifre,6000707,2,1,0,1,3,,25,0,13,,1,,,,3,,
1,Cercado,1,Tarija,3201,Chaupicancha,2,U.E. Chaupicancha,6000767,1,1,0,17,2,,14,0,11,,1,,,,3,,
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000717,1,4,2,17,2,,56,4,35,,1,,,,3,,
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000727,2,8,1,13,2,,80,1,23,,1,,,,4,,
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000737,3,0,0,2,1,,39,2,4,,0,,,,0,,
1,Cercado,1,Tarija,3423,Sella Cercado,1,U.E. 15 de Abril,6000747,1,4,1,8,1,,84,1,35,,1,,,,6,,
1,Cercado,1,Tarija,3423,Sella Cercado,1,U.E. 15 de Abril,6000757,2,0,0,3,0,,22,1,8,,0,,,,1,,
1,Cercado,1,Tarija,4207,San Pedro de Sola,25705,U.E. San Pedro de Sola,6000777,1,25,2,2,4,,28,3,24,,4,,,,4,,
1,Cercado,1,Tarija,4356,España Sur,26058,U.E. Alto de España Sud,6000787,1,7,0,12,2,,51,2,18,,1,,,,2,,
1,Cercado,1,Tarija,4644,Monte Centro,32453,U.E. Monte Centro,6000797,1,3,0,3,5,,34,0,6,,1,,,,1,,
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000807,1,3,3,22,3,,52,3,33,,1,,,,5,,
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000817,2,5,0,25,6,,39,5,30,,3,,,,3,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007957,1,4,,,36,59,,,48,,7,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007967,2,12,,,25,53,,,52,,10,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007977,3,3,,,20,62,,,74,,2,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007987,4,0,,,23,85,,,60,,5,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007997,5,4,,,30,69,,,55,,7,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008007,6,3,,,26,73,,,58,,13,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008017,7,6,,,22,92,,,54,,6,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008027,8,6,,,19,103,,,34,,10,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008037,9,5,,,20,80,,,55,,5,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008047,10,2,,,25,39,,,44,,4,,,,,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008137,1,19,,,67,53,,,39,,6,,,,,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008147,2,32,,,48,43,,,26,,6,,,,,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008157,3,20,,,45,34,,,22,,0,,,,,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008177,1,14,,,37,59,,,23,,7,,,,,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008187,2,22,,,52,48,,,18,,8,,,,,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008197,3,6,,,23,23,,,6,,1,,,,,,
2,Arce,1,Padcaya,1892,Rumy Cancha,5,U.E. Rumy Cancha,6008207,1,9,,,49,31,,,31,,1,,,,,,
2,Arce,1,Padcaya,1894,La Merced,6,U.E. La Merced,6008217,1,14,,,33,103,,,8,,10,,,,,,
2,Arce,1,Padcaya,1894,La Merced,6,U.E. La Merced,6008227,2,1,,,8,50,,,5,,6,,,,,,
2,Arce,1,Padcaya,1895,Río Negro,7,U.E. Rio Negro,6008237,1,4,,,51,65,,,19,,9,,,,,,
2,Arce,1,Padcaya,1895,Río Negro,7,U.E. Rio Negro,6008247,2,0,,,58,45,,,18,,9,,,,,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008257,1,1,,,45,75,,,29,,5,,,,,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008267,2,1,,,36,79,,,54,,2,,,,,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008277,3,2,,,10,14,,,7,,0,,,,,,
2,Arce,1,Padcaya,1899,Emborozú,10,U.E. Anzelmo Ontiveros,6008307,1,14,,,58,54,,,42,,3,,,,,,
2,Arce,1,Padcaya,1899,Emborozú,10,U.E. Anzelmo Ontiveros,6008317,2,14,,,29,35,,,54,,0,,,,,,
2,Arce,1,Padcaya,1900,El Limal,11,U.E. Limal,6008327,1,8,,,54,11,,,19,,0,,,,,,
2,Arce,1,Padcaya,1901,Salado,12,U.E. Juan Pablo II,6008337,1,13,,,46,21,,,9,,1,,,,,,
2,Arce,1,Padcaya,1902,San Telmo,13,Núcleo San Telmo Primero De Mayo,6008347,1,24,,,38,35,,,24,,4,,,,,,
2,Arce,1,Padcaya,1902,San Telmo,13,Núcleo San Telmo Primero De Mayo,6008357,2,4,,,23,23,,,26,,4,,,,,,
2,Arce,1,Padcaya,1903,Trementinal,14,Nucleo 9 de Octubre,6008367,1,29,,,39,28,,,10,,7,,,,,,
2,Arce,1,Padcaya,1903,Trementinal,14,Nucleo 9 de Octubre,6008377,2,9,,,15,6,,,1,,0,,,,,,
2,Arce,1,Padcaya,1904,Mecoya (Zona Centro),15,U.E. San Antonio de Macoya,6008387,1,3,,,16,68,,,60,,2,,,,,,
2,Arce,1,Padcaya,1904,Mecoya (Zona Centro),15,U.E. San Antonio de Macoya,6008397,2,0,,,3,13,,,7,,3,,,,,,
2,Arce,1,Padcaya,1906,San Francisco,16,U.E. San Francisco (Arce),6008407,1,10,,,27,22,,,28,,2,,,,,,
2,Arce,1,Padcaya,1907,El Carmen,17,U.E. El Carmen,6008417,1,6,,,7,70,,,18,,3,,,,,,
2,Arce,1,Padcaya,1908,Rejara,18,U.E. Simon Bolivar de Rejara,6008427,1,10,,,45,45,,,24,,1,,,,,,
2,Arce,1,Padcaya,1908,Rejara,18,U.E. Simon Bolivar de Rejara,6008437,2,10,,,30,23,,,10,,1,,,,,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008447,1,3,,,44,46,,,65,,8,,,,,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008457,2,4,,,37,43,,,52,,11,,,,,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008467,3,1,,,3,6,,,2,,1,,,,,,
2,Arce,1,Padcaya,1910,Queñahuayco,20,Esc. Seccional Queñahuayco,6008477,1,8,,,46,55,,,44,,3,,,,,,
2,Arce,1,Padcaya,1910,Queñahuayco,20,Esc. Seccional Queñahuayco,6008487,2,3,,,18,15,,,14,,1,,,,,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008497,1,6,,,71,51,,,31,,18,,,,,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008507,2,8,,,80,38,,,34,,18,,,,,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008517,3,0,,,19,10,,,6,,2,,,,,,
2,Arce,1,Padcaya,1912,Canchas Mayu,22,U.E. Canchas Mayu,6008527,1,13,,,46,27,,,56,,2,,,,,,
2,Arce,1,Padcaya,1912,Canchas Mayu,22,U.E. Canchas Mayu,6008537,2,2,,,2,0,,,14,,0,,,,,,
2,Arce,1,Padcaya,1913,Tacuara Arriba,23,Esc. Tacuara Simon Bolivar,6008547,1,6,,,30,48,,,15,,5,,,,,,
