CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,CREEMOS - PATRIA,DEMOCRATAS,FE,A-UPP,LIBRE,NGP,SPT,PSC,TODOS-,PDC
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25429,U.E. Señor de los Milagros,7018751,5,2,23,9,0,1,51,2,30,2,3,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25429,U.E. Señor de los Milagros,7018761,6,5,26,9,3,0,45,3,43,5,4,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25429,U.E. Señor de los Milagros,7018771,7,5,27,5,2,3,67,2,31,7,4,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25429,U.E. Señor de los Milagros,7018781,8,1,31,7,2,1,53,1,38,2,4,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25429,U.E. Señor de los Milagros,7018791,9,3,25,7,0,1,55,0,42,1,6,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25429,U.E. Señor de los Milagros,7018801,10,2,21,6,2,2,78,3,34,1,1,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25429,U.E. Señor de los Milagros,7018811,11,0,10,2,0,0,15,0,8,0,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020271,1,5,23,11,1,1,43,1,41,2,7,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020281,2,8,20,4,3,1,42,2,28,1,9,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020291,3,3,18,4,1,3,32,1,32,1,4,6
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020301,4,6,18,3,6,1,53,1,44,1,5,5
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020311,5,3,20,12,2,0,41,1,31,6,4,6
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020321,6,1,21,6,1,1,48,2,40,2,5,5
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020331,7,5,16,10,5,4,39,1,35,4,7,8
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020341,8,4,24,2,0,1,48,3,33,4,4,5
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020351,9,4,33,4,4,1,47,0,26,4,4,7
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020361,10,4,22,3,0,3,38,2,28,3,8,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020371,11,4,29,10,0,2,43,0,38,5,8,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020381,12,5,30,5,2,1,36,2,37,4,4,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020391,13,3,29,7,2,0,53,2,24,1,2,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25430,U.E. 24 de Marzo,7020401,14,3,11,4,0,1,26,0,23,0,3,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25431,U.E. 26 de Noviembre,7022441,1,0,35,9,0,1,53,2,30,2,2,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25431,U.E. 26 de Noviembre,7022451,2,1,42,10,1,1,66,1,34,5,2,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25431,U.E. 26 de Noviembre,7022461,3,3,22,7,1,0,79,0,30,3,0,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25432,U.E. Maria De Las Candelarias,7025811,1,5,36,5,1,0,45,0,36,5,1,5
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25432,U.E. Maria De Las Candelarias,7025821,2,4,30,4,1,1,61,0,37,7,4,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25432,U.E. Maria De Las Candelarias,7025831,3,7,26,6,1,0,44,1,35,1,5,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25432,U.E. Maria De Las Candelarias,7025841,4,2,36,9,1,2,47,0,38,2,2,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25432,U.E. Maria De Las Candelarias,7025851,5,4,28,7,0,1,55,4,34,4,3,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25433,Kinder Libertad,7026931,1,7,26,8,2,2,56,5,31,3,7,6
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25433,Kinder Libertad,7026941,2,6,15,6,0,0,57,4,34,3,4,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25433,Kinder Libertad,7026951,3,7,21,10,1,2,35,3,30,1,2,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25433,Kinder Libertad,7026961,4,1,28,3,2,1,59,0,29,1,2,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25433,Kinder Libertad,7026971,5,0,4,4,0,0,8,0,7,0,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25434,U.E. Hacia La Cumbre,7025301,1,4,24,7,2,0,65,1,31,2,4,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25434,U.E. Hacia La Cumbre,7025311,2,4,35,7,0,0,50,3,36,3,3,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25434,U.E. Hacia La Cumbre,7025321,3,3,29,4,3,3,63,1,34,3,1,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25434,U.E. Hacia La Cumbre,7025331,4,4,21,8,0,2,65,1,40,3,3,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25434,U.E. Hacia La Cumbre,7025341,5,3,28,8,1,0,51,0,36,3,4,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25434,U.E. Hacia La Cumbre,7025351,6,1,29,6,1,0,54,2,26,3,2,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043581,1,6,26,4,0,2,52,0,32,6,4,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043591,2,7,16,8,1,1,61,1,32,5,5,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043601,3,10,14,10,0,0,65,0,27,6,7,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043611,4,1,21,10,0,1,75,1,44,6,1,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043621,5,3,24,6,6,0,66,0,39,5,2,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043631,6,4,18,4,5,0,63,0,44,3,5,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043641,7,2,24,12,4,2,65,1,32,3,5,5
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043651,8,4,18,10,1,1,57,0,43,2,2,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043661,9,5,22,7,1,2,64,0,29,3,4,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043671,10,3,26,9,1,0,66,2,35,3,6,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25435,U.E. Palmar Del Oriente,7043681,11,0,3,2,1,2,12,0,9,1,7,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25436,Kinder Cariñosito,7039381,1,5,21,9,0,1,54,0,36,2,7,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25436,Kinder Cariñosito,7039391,2,2,18,8,2,1,61,5,39,4,4,7
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25436,Kinder Cariñosito,7039401,3,3,15,9,0,0,49,1,19,3,7,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25436,Kinder Cariñosito,7039411,4,6,27,11,1,1,59,5,35,0,4,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25436,Kinder Cariñosito,7039421,5,6,24,7,1,0,56,1,31,0,5,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25436,Kinder Cariñosito,7039431,6,5,19,11,2,1,52,1,47,1,3,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25436,Kinder Cariñosito,7039441,7,1,17,12,0,0,59,0,31,6,7,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25436,Kinder Cariñosito,7039451,8,0,20,9,1,0,42,0,34,2,7,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25437,U.E. Mateo Kuljis Llic II,7039691,1,3,20,6,1,0,66,1,34,5,5,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25437,U.E. Mateo Kuljis Llic II,7039701,2,5,20,7,3,1,85,1,31,5,8,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25437,U.E. Mateo Kuljis Llic II,7039711,3,2,23,14,0,1,65,2,34,2,3,5
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25437,U.E. Mateo Kuljis Llic II,7039721,4,5,28,3,2,1,59,0,29,7,5,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25438,Modulo Educativo Maria De Mattias,7035031,1,2,28,19,1,1,79,0,38,2,3,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25438,Modulo Educativo Maria De Mattias,7035041,2,2,37,10,2,0,75,1,34,6,3,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25438,Modulo Educativo Maria De Mattias,7035051,3,4,38,21,1,0,72,2,26,8,2,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25438,Modulo Educativo Maria De Mattias,7035061,4,2,30,16,3,0,84,1,34,2,1,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25438,Modulo Educativo Maria De Mattias,7035071,5,2,25,11,1,1,87,0,33,5,2,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25438,Modulo Educativo Maria De Mattias,7035081,6,1,37,14,1,1,69,1,37,2,4,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25438,Modulo Educativo Maria De Mattias,7035091,7,2,6,7,0,0,10,0,4,0,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036041,1,4,20,5,0,1,58,3,31,2,8,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036051,2,3,16,6,0,2,39,0,43,0,9,7
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036061,3,7,20,11,1,1,38,4,32,4,4,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036071,4,8,24,9,4,0,39,1,38,3,8,6
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036081,5,4,21,4,2,1,41,3,36,4,3,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036091,6,4,16,5,6,0,56,2,30,2,14,6
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036101,7,4,23,9,3,0,50,1,32,1,10,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036111,8,1,23,6,1,0,41,1,45,3,17,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036121,9,3,16,2,2,0,38,1,36,2,8,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036131,10,3,16,3,3,1,46,0,33,9,4,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036141,11,4,27,8,2,2,48,0,27,6,6,5
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25439,Modulo Educativo Republica De Colombia,7036151,12,5,22,4,2,0,38,2,34,1,9,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25440,U.E. Victoria Diez,7035951,1,2,25,12,1,0,51,2,32,1,1,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25440,U.E. Victoria Diez,7035961,2,5,20,10,2,2,51,1,21,1,6,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25440,U.E. Victoria Diez,7035971,3,4,29,5,1,1,47,1,26,3,4,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25440,U.E. Victoria Diez,7035981,4,1,25,3,0,0,56,0,39,2,4,5
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25440,U.E. Victoria Diez,7035991,5,3,27,9,0,1,56,2,27,1,3,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25440,U.E. Victoria Diez,7036001,6,2,31,9,2,1,55,1,23,2,4,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25440,U.E. Victoria Diez,7036011,7,1,33,8,2,1,58,2,22,1,4,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25440,U.E. Victoria Diez,7036021,8,4,29,6,0,3,49,2,34,0,5,5
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25440,U.E. Victoria Diez,7036031,9,3,14,11,0,1,29,3,21,2,2,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25441,Modulo Educativo Cenetrop,7045711,1,4,23,8,2,1,48,0,25,3,3,6
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25441,Modulo Educativo Cenetrop,7045721,2,3,34,2,3,2,47,2,33,3,3,8
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25441,Modulo Educativo Cenetrop,7045731,3,6,27,11,1,2,57,1,26,7,6,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25441,Modulo Educativo Cenetrop,7045741,4,5,22,5,2,0,45,1,30,2,8,6
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25442,U.E. Santa Ana C,7038791,1,5,16,6,1,0,69,0,28,4,1,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25442,U.E. Santa Ana C,7038801,2,4,21,5,1,0,67,2,36,2,5,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25442,U.E. Santa Ana C,7038811,3,2,16,10,3,2,71,1,31,4,9,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25442,U.E. Santa Ana C,7038821,4,2,30,5,6,1,51,1,21,2,7,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25442,U.E. Santa Ana C,7038831,5,1,11,11,0,0,67,0,28,2,2,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25442,U.E. Santa Ana C,7038841,6,0,25,11,0,0,57,2,31,1,4,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25443,Modulo Educativo Jardin Latino,7038011,1,3,30,10,1,0,88,1,38,7,2,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25443,Modulo Educativo Jardin Latino,7038021,2,1,28,12,0,0,90,0,21,1,1,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25443,Modulo Educativo Jardin Latino,7038031,3,3,25,13,1,0,100,2,23,4,1,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25443,Modulo Educativo Jardin Latino,7038041,4,1,30,21,1,1,75,0,28,8,0,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25443,Modulo Educativo Jardin Latino,7038051,5,1,15,17,0,0,52,0,9,1,0,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25444,Modulo Educativo 24 De Septiembre,7036821,1,1,22,7,0,1,70,2,30,2,5,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25444,Modulo Educativo 24 De Septiembre,7036831,2,3,18,12,3,2,67,0,34,4,3,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25444,Modulo Educativo 24 De Septiembre,7036841,3,0,26,10,3,1,72,1,26,5,2,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25444,Modulo Educativo 24 De Septiembre,7036851,4,1,24,13,0,0,62,0,29,2,0,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25444,Modulo Educativo 24 De Septiembre,7036861,5,1,14,8,0,0,45,0,24,1,0,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014591,1,1,27,25,1,0,84,0,23,8,1,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014601,2,0,37,24,0,0,70,0,21,3,0,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014611,3,0,30,17,2,0,78,2,21,4,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014621,4,2,33,17,1,0,74,0,31,1,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014631,5,2,28,11,2,0,92,1,25,6,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014641,6,2,40,14,1,1,81,1,19,4,3,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014651,7,1,29,10,1,0,76,3,26,6,2,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014661,8,1,34,17,2,0,74,2,13,2,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014671,9,0,25,21,1,2,77,1,24,2,1,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014681,10,2,29,22,0,0,74,0,29,1,0,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014691,11,2,34,23,2,0,77,1,28,4,0,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014701,12,2,47,23,1,0,66,0,17,3,3,6
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014711,13,3,30,22,0,0,94,1,26,2,0,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014721,14,2,26,15,0,0,74,0,34,2,2,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014731,15,1,29,17,1,0,86,0,21,6,1,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014741,16,1,36,20,2,0,85,1,18,3,0,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014751,17,1,42,19,0,0,73,0,18,1,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014761,18,3,31,14,3,0,80,1,30,4,1,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014771,19,1,36,25,0,0,75,0,23,4,0,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014781,20,2,28,19,2,1,77,0,22,2,1,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014791,21,0,34,14,3,1,80,2,24,3,2,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014801,22,2,33,20,2,1,76,1,21,3,2,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014811,23,4,29,21,1,0,85,1,17,6,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014821,24,0,37,14,0,2,65,2,18,3,2,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014831,25,1,44,24,0,2,90,0,14,3,1,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014841,26,3,30,16,1,0,84,0,18,5,2,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014851,27,1,39,25,0,0,72,0,30,6,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014861,28,0,29,9,4,0,72,2,25,8,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25470,U.E. Santa Cruz de la Sierra,7014871,29,0,20,4,0,0,30,0,6,3,0,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25472,U.E. Josefina Balsamo Cordecruz,7013081,1,1,29,14,0,1,62,0,26,8,2,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25472,U.E. Josefina Balsamo Cordecruz,7013091,2,2,21,15,3,1,63,3,24,2,0,4
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25472,U.E. Josefina Balsamo Cordecruz,7013101,3,2,24,13,0,3,73,2,26,8,0,3
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25472,U.E. Josefina Balsamo Cordecruz,7013111,4,3,25,5,0,0,67,1,39,2,5,0
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25472,U.E. Josefina Balsamo Cordecruz,7013121,5,5,37,19,3,0,56,0,20,3,3,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25472,U.E. Josefina Balsamo Cordecruz,7013131,6,1,39,16,1,1,76,0,21,8,2,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25472,U.E. Josefina Balsamo Cordecruz,7013141,7,3,23,20,1,2,67,0,26,3,0,2
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25472,U.E. Josefina Balsamo Cordecruz,7013151,8,2,28,14,0,1,69,2,20,5,3,1
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,25472,U.E. Josefina Balsamo Cordecruz,7013161,9,1,11,3,0,3,13,0,12,2,2,0
