CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,TUFE,A-UPP,MTS,MNR,DESPIERTA,CPEM-B,PATRIA-UNIDOS,NGP
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006112,3,17,4,,,26,14,39,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006122,4,21,1,,,28,2,50,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006132,5,25,3,,,24,11,47,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006142,6,27,7,,,27,5,42,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006152,7,15,1,,,24,18,44,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006162,8,22,5,,,28,12,40,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006172,9,21,2,,,23,14,44,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006182,10,14,3,,,22,8,52,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006192,11,17,4,,,27,11,41,11
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006202,12,9,0,,,16,4,21,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004552,1,22,1,,,20,5,68,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004562,2,21,3,,,14,5,64,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004572,3,18,2,,,18,4,71,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004582,4,23,2,,,15,3,91,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004592,5,3,1,,,3,0,8,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004822,1,20,5,,,28,8,60,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004832,2,27,6,,,19,6,63,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004842,3,27,3,,,24,5,63,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004852,4,24,4,,,16,5,58,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004862,5,27,3,,,15,10,62,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004872,6,27,3,,,22,2,64,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004882,7,27,1,,,18,5,79,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004892,8,6,0,,,0,1,9,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004602,1,19,4,,,23,5,76,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004612,2,15,3,,,21,5,83,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004622,3,13,3,,,16,5,86,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004632,4,23,3,,,16,5,71,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004642,5,20,2,,,22,8,102,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004652,6,9,2,,,7,3,45,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004662,1,19,5,,,23,6,60,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004672,2,18,0,,,23,6,77,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004682,3,27,3,,,28,9,72,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004692,4,28,1,,,31,6,68,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004702,5,28,4,,,22,8,66,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004712,6,19,6,,,22,6,72,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004722,7,10,3,,,9,8,22,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006212,1,21,11,,,24,8,53,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006222,2,18,5,,,24,13,50,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006232,3,20,2,,,31,7,36,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006242,4,14,10,,,32,11,49,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006252,5,11,7,,,29,8,47,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006262,6,20,10,,,18,8,38,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006272,7,16,6,,,34,13,43,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006282,8,17,6,,,24,5,38,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006292,9,19,0,,,24,14,39,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006302,10,11,4,,,36,10,49,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006312,11,8,3,,,28,7,47,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006322,12,10,9,,,15,6,41,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005612,1,16,3,,,22,6,43,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005622,2,21,6,,,18,13,45,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005632,3,23,4,,,21,12,41,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005642,4,19,4,,,12,14,50,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005652,5,21,4,,,21,5,48,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005662,6,19,5,,,14,14,47,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005672,7,22,4,,,15,8,39,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005682,8,17,2,,,25,6,37,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005692,9,16,3,,,21,10,45,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005702,10,16,0,,,19,14,45,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005712,11,25,1,,,23,14,47,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005722,12,21,2,,,26,6,37,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005732,13,16,6,,,20,10,57,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005742,14,10,3,,,31,0,45,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005752,15,16,0,,,20,9,36,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005762,16,16,4,,,24,3,44,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005292,1,26,5,,,29,10,49,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005302,2,19,3,,,29,7,56,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005312,3,22,3,,,26,16,48,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005322,4,18,4,,,25,8,65,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005332,5,26,1,,,24,9,55,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005342,6,28,1,,,27,11,55,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005352,7,18,2,,,28,7,59,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005362,8,25,1,,,26,4,55,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005372,9,28,3,,,24,7,62,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005382,10,19,10,,,22,16,53,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005392,11,28,2,,,16,12,72,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005402,12,27,4,,,27,4,58,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005412,13,24,2,,,34,8,55,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005422,14,19,2,,,14,5,33,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004902,1,16,8,,,19,8,31,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004912,2,20,3,,,21,4,41,14
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004922,3,18,4,,,15,17,32,12
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004932,4,20,3,,,27,6,38,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004942,5,18,1,,,18,9,44,12
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004952,6,17,3,,,22,7,42,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004962,7,22,3,,,20,7,40,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004972,8,18,2,,,23,8,39,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004982,9,20,6,,,32,6,26,10
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004992,10,17,0,,,19,8,2,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8005002,11,14,1,,,13,3,31,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006332,1,15,4,,,29,6,37,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006342,2,15,5,,,24,6,36,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006352,3,16,7,,,27,4,38,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006362,4,12,5,,,29,10,32,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006372,5,18,2,,,27,6,40,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006382,6,22,5,,,26,4,38,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006392,7,19,4,,,21,8,32,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006402,8,13,1,,,28,8,40,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006412,9,11,0,,,26,9,37,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006422,10,23,0,,,31,8,40,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006432,11,12,3,,,31,8,40,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006442,12,22,6,,,31,3,32,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006452,13,14,6,,,32,11,29,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006462,14,19,2,,,22,7,39,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006472,15,16,6,,,20,5,23,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006482,16,25,0,,,28,6,35,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006492,17,26,4,,,23,8,47,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006502,18,15,3,,,37,7,38,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006512,19,9,3,,,20,3,35,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004732,1,29,4,,,18,5,78,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004742,2,28,8,,,23,11,77,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004752,3,16,5,,,22,6,75,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004762,4,22,4,,,18,4,78,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004772,5,23,2,,,22,2,79,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004782,6,29,5,,,12,8,76,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004792,7,19,4,,,16,7,89,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004802,8,2,0,,,1,4,23,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005012,1,28,6,,,20,5,46,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005022,2,26,6,,,15,6,55,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005032,3,31,9,,,14,5,40,13
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005042,4,28,3,,,23,6,46,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005052,5,25,5,,,13,3,46,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005062,6,16,3,,,27,9,39,11
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005072,7,26,3,,,29,8,39,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005082,8,27,5,,,22,6,54,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005092,9,20,3,,,21,7,39,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005102,10,28,4,,,18,3,46,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005112,11,19,7,,,18,4,36,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,18,(Cárcel) Penal Riberalta,8004812,1,5,2,,,2,3,6,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005432,1,20,12,,,13,7,60,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005442,2,21,3,,,21,8,58,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005452,3,16,1,,,22,5,73,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005462,4,20,2,,,9,4,49,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005472,1,20,5,,,23,6,52,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005482,2,18,2,,,30,8,59,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005492,3,25,4,,,24,6,50,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005502,4,26,2,,,29,7,56,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005512,5,20,2,,,23,5,61,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005522,6,23,4,,,28,7,62,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005532,7,22,5,,,29,8,70,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005542,8,1,1,,,6,1,5,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006522,1,19,6,,,41,15,35,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006532,2,25,4,,,41,8,47,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006542,3,22,7,,,32,8,35,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006552,4,26,5,,,33,15,34,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006562,5,20,3,,,23,17,34,10
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006572,6,33,3,,,34,10,44,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006582,7,11,5,,,30,11,47,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006592,8,20,9,,,35,6,40,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006602,9,22,5,,,17,5,22,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005772,1,19,3,,,28,4,35,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005782,2,13,4,,,24,9,46,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005792,3,20,3,,,28,5,51,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005802,4,16,1,,,25,1,41,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005812,5,22,2,,,25,9,46,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005822,6,22,4,,,17,6,69,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005832,7,20,1,,,26,11,52,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005842,8,21,5,,,22,8,43,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005852,9,18,1,,,22,6,54,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005862,10,17,4,,,23,13,62,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005872,11,22,8,,,24,2,65,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005882,12,3,0,,,1,2,7,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006612,1,17,2,,,17,10,45,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006622,2,22,4,,,28,5,37,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006632,3,18,1,,,26,6,28,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006642,4,19,0,,,24,9,31,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006652,5,22,4,,,16,4,35,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006662,6,15,3,,,32,13,30,10
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006672,7,12,4,,,25,13,33,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006682,8,17,1,,,37,10,30,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006692,9,13,9,,,23,7,42,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006702,10,19,4,,,33,13,23,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006712,11,12,1,,,23,7,38,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006722,12,24,7,,,31,4,33,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006732,13,15,5,,,31,11,28,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006742,14,10,4,,,18,10,46,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006752,15,11,3,,,24,6,40,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006762,16,19,5,,,27,8,38,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006772,17,18,4,,,42,4,42,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006782,18,13,2,,,20,12,34,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005892,1,17,4,,,22,10,49,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005902,2,21,3,,,13,6,55,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005912,3,23,2,,,20,9,42,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005922,4,23,8,,,18,5,54,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005932,5,19,4,,,25,4,61,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005942,6,17,4,,,29,10,37,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005952,7,19,8,,,29,9,47,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005962,8,24,1,,,23,2,41,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005972,9,17,5,,,21,6,46,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005982,10,21,3,,,28,8,58,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005992,11,24,4,,,22,4,46,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006002,12,16,6,,,20,18,44,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006012,13,21,5,,,26,16,29,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006022,14,14,5,,,20,9,52,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006032,15,18,6,,,23,6,43,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006042,16,24,2,,,22,10,47,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006052,17,21,0,,,15,13,40,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006062,18,24,4,,,25,8,47,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006072,19,20,3,,,20,6,47,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006082,20,0,0,,,2,4,6,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006912,1,23,2,,,22,9,44,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006922,2,18,2,,,30,12,33,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006932,3,24,4,,,21,9,23,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006942,4,19,3,,,19,5,34,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006952,5,15,5,,,32,8,38,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006962,6,15,2,,,23,7,37,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006972,7,10,0,,,26,8,36,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006982,8,13,1,,,21,10,37,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006992,9,22,2,,,26,13,36,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007002,10,26,4,,,30,7,32,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007012,11,16,5,,,18,10,36,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007022,12,14,5,,,30,7,36,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007032,13,28,8,,,22,10,41,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007042,14,10,3,,,19,4,34,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006792,1,19,4,,,24,7,50,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006802,2,13,2,,,31,9,33,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006812,3,19,1,,,23,10,38,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006822,4,13,5,,,33,10,34,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006832,5,24,7,,,30,9,6,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006842,6,20,6,,,30,8,31,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006852,7,15,5,,,21,6,25,6
