CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,GH,A-UPP,SPT,NGP,DEMOCRATAS,UN,FE,PATRIA-UNIDOS,UNIDOS,LIBRE,SOL,TODOS-,CREEMOS,PDC,PSC,ASIP,VOS,MTS,PC,APC,LIBRES,NPC,CAMPO,MN,APB-SUMATE,MATICO,VPT,SW,PP
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11078,Angelina Rivera,7044427,7,,1,8,1,,6,1,6,1,,0,2,,0,12,0,118,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11078,Angelina Rivera,7044437,8,,3,4,0,,4,1,4,0,,0,4,,1,19,0,120,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11078,Angelina Rivera,7044447,9,,0,2,1,,4,1,4,1,,0,6,,0,19,0,119,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11078,Angelina Rivera,7044457,10,,1,5,0,,4,2,11,0,,0,3,,0,14,0,102,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11078,Angelina Rivera,7044467,11,,0,8,0,,4,2,7,1,,0,5,,0,23,0,119,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11078,Angelina Rivera,7044477,12,,0,4,1,,5,1,10,1,,0,4,,1,14,0,119,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11078,Angelina Rivera,7044487,13,,1,8,1,,3,2,6,1,,0,5,,0,13,0,121,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7033997,1,,0,6,0,,1,2,12,1,,0,5,,2,10,0,118,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034007,2,,1,6,1,,4,0,6,2,,0,7,,0,17,0,131,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034017,3,,0,8,1,,3,3,5,2,,0,7,,0,12,0,114,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034027,4,,1,3,0,,3,0,4,3,,0,9,,1,13,0,126,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034037,5,,3,7,0,,3,4,8,2,,0,6,,2,5,0,127,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034047,6,,1,7,0,,4,1,13,3,,0,10,,1,10,0,117,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034057,7,,1,5,0,,6,2,4,2,,0,7,,1,11,0,128,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034067,8,,2,4,0,,4,1,5,2,,0,5,,1,4,0,141,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034077,9,,2,10,2,,3,4,14,2,,0,10,,1,12,0,118,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034087,10,,3,10,1,,1,2,15,1,,0,10,,2,3,0,87,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034097,11,,1,9,1,,3,2,9,0,,0,8,,1,13,0,104,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034107,12,,2,8,1,,4,3,9,3,,0,16,,0,13,0,126,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034117,13,,1,7,1,,3,0,4,2,,0,9,,0,13,0,112,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034127,14,,1,11,0,,6,3,6,1,,0,5,,1,14,0,108,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034137,15,,1,5,0,,6,2,8,1,,0,0,,1,3,0,120,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034147,16,,0,7,0,,3,0,5,2,,0,8,,1,15,0,103,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034157,17,,1,6,0,,6,2,6,1,,0,14,,1,9,0,128,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034167,18,,1,9,0,,6,0,6,2,,0,13,,0,9,0,106,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034177,19,,0,9,0,,2,1,9,2,,0,13,,2,11,0,110,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034187,20,,2,8,0,,5,1,14,0,,0,4,,1,19,0,105,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034197,21,,1,2,0,,3,2,9,2,,0,8,,2,20,0,102,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034207,22,,0,8,1,,5,3,1,2,,0,4,,0,14,0,109,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034217,23,,0,5,0,,5,2,6,1,,0,11,,1,15,0,101,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034227,24,,1,6,0,,6,3,8,1,,0,8,,3,16,0,108,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034237,25,,1,10,0,,6,0,7,1,,0,9,,0,16,0,113,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034247,26,,0,9,0,,6,1,11,1,,0,4,,2,15,0,109,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034257,27,,1,9,2,,6,3,16,0,,0,13,,1,13,0,118,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034267,28,,0,12,1,,7,2,7,1,,0,9,,2,11,0,99,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034277,29,,3,11,0,,2,0,12,4,,0,12,,1,12,0,108,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11079,U.E. Nestor Paz Zamora,7034287,30,,0,1,0,,5,1,2,1,,0,4,,0,2,0,39,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11080,U.E. Isuto,7004477,1,,0,7,2,,4,2,5,5,,0,2,,2,12,0,122,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11080,U.E. Isuto,7004487,2,,1,6,2,,4,0,0,1,,0,5,,1,16,0,112,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11080,U.E. Isuto,7004497,3,,0,5,0,,6,0,8,5,,0,2,,0,18,0,138,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11080,U.E. Isuto,7004507,4,,0,5,4,,6,3,5,4,,0,2,,5,16,0,111,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11080,U.E. Isuto,7004517,5,,0,2,0,,0,4,4,5,,0,4,,0,18,0,115,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11080,U.E. Isuto,7004527,6,,0,3,2,,9,0,6,2,,0,1,,0,12,0,107,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11080,U.E. Isuto,7004537,7,,0,5,0,,1,2,4,3,,0,3,,1,7,0,55,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11081,U.E. Rep. del Paraguay,7045897,1,,1,7,0,,2,2,7,0,,0,5,,1,10,0,133,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11081,U.E. Rep. del Paraguay,7045907,2,,1,4,0,,2,1,12,3,,0,5,,0,9,0,118,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11081,U.E. Rep. del Paraguay,7045917,3,,0,10,1,,1,0,7,4,,0,14,,0,9,0,119,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11081,U.E. Rep. del Paraguay,7045927,4,,0,6,0,,2,0,7,6,,0,5,,0,20,0,128,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11081,U.E. Rep. del Paraguay,7045937,5,,1,9,0,,0,0,6,2,,0,6,,1,9,0,134,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11081,U.E. Rep. del Paraguay,7045947,6,,2,5,0,,2,2,4,1,,0,3,,0,4,0,90,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7016927,1,,0,9,0,,1,1,3,1,,0,8,,1,10,0,118,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7016937,2,,0,8,0,,3,1,5,4,,0,8,,1,10,0,110,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7016947,3,,0,12,1,,3,1,5,4,,0,8,,2,17,0,134,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7016957,4,,1,10,0,,2,2,6,1,,0,2,,3,9,0,105,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7016967,5,,1,6,1,,3,0,11,3,,0,5,,2,10,0,108,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7016977,6,,0,3,0,,0,0,6,2,,0,4,,2,12,0,127,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7016987,7,,1,5,0,,5,0,7,2,,0,4,,1,12,0,106,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7016997,8,,2,3,0,,2,0,5,1,,0,6,,1,9,0,125,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017007,9,,1,5,0,,1,1,2,1,,0,7,,3,7,0,123,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017017,10,,0,6,0,,2,0,5,4,,0,6,,3,14,0,111,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017027,11,,2,1,1,,2,2,7,2,,0,10,,0,9,0,111,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017037,12,,1,12,0,,3,1,7,2,,0,6,,2,5,0,112,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017047,13,,2,4,0,,1,0,3,4,,0,4,,0,13,0,122,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017057,14,,2,6,1,,1,1,2,0,,0,4,,1,14,0,113,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017067,15,,0,4,0,,1,2,5,2,,0,2,,0,10,0,122,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017077,16,,2,3,0,,3,1,7,1,,0,7,,0,11,0,98,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017087,17,,2,10,0,,1,1,7,0,,0,3,,1,15,0,122,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017097,18,,0,8,2,,3,2,6,4,,0,6,,1,15,0,111,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017107,19,,0,7,2,,0,1,5,1,,0,1,,0,8,0,125,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017117,20,,0,6,0,,1,1,9,2,,0,9,,0,11,0,110,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017127,21,,1,6,1,,3,0,2,3,,0,6,,1,12,0,119,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017137,22,,2,8,0,,0,2,8,0,,0,5,,0,12,0,124,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11082,Modulo Rancho Nuevo,7017147,23,,1,2,0,,1,0,2,2,,0,7,,0,5,0,66,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11083,Kinder Nimia Centella,7027967,1,,0,9,0,,2,3,9,2,,0,7,,1,10,0,110,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11083,Kinder Nimia Centella,7027977,2,,1,10,1,,1,2,5,0,,0,8,,1,10,0,114,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11083,Kinder Nimia Centella,7027987,3,,1,6,0,,3,0,13,2,,0,7,,0,15,0,107,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11083,Kinder Nimia Centella,7027997,4,,0,4,0,,3,2,9,0,,0,2,,0,14,0,106,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11084,Kinder Ferroviario,7016047,1,,1,2,1,,6,2,6,1,,0,2,,3,8,0,140,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11084,Kinder Ferroviario,7016057,2,,0,11,0,,6,1,7,0,,0,3,,0,13,0,127,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11084,Kinder Ferroviario,7016067,3,,0,5,0,,5,2,5,9,,0,6,,0,15,0,151,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029577,1,,0,8,0,,1,1,15,1,,0,14,,2,1,0,91,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029587,2,,1,6,0,,2,2,13,1,,0,10,,1,4,0,102,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029597,3,,0,6,0,,2,0,12,6,,0,28,,2,5,0,88,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029607,4,,1,11,0,,2,1,18,1,,0,13,,1,2,0,107,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029617,5,,2,5,0,,1,1,3,3,,0,17,,1,4,0,114,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029627,6,,1,5,0,,2,1,9,4,,0,16,,2,6,0,98,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029637,7,,1,5,0,,2,1,12,4,,0,9,,1,2,0,87,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029647,8,,4,7,1,,0,2,7,0,,0,13,,0,5,0,99,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029657,9,,1,14,1,,2,2,8,3,,0,11,,2,5,0,111,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029667,10,,1,6,1,,0,2,10,4,,0,13,,4,9,0,118,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029677,11,,3,4,0,,0,0,11,0,,0,13,,0,5,0,95,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11085,U.E. 3 de Mayo,7029687,12,,1,8,0,,0,0,8,0,,0,10,,0,3,0,87,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11086,U.E. San Juan Bautista,7024877,1,,2,14,0,,0,5,10,2,,0,10,,2,7,0,106,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11086,U.E. San Juan Bautista,7024887,2,,3,14,1,,0,1,8,3,,0,29,,1,8,0,82,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11086,U.E. San Juan Bautista,7024897,3,,0,4,0,,2,0,5,2,,0,14,,0,5,0,101,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11086,U.E. San Juan Bautista,7024907,4,,3,8,0,,1,1,17,0,,0,14,,3,7,0,100,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11086,U.E. San Juan Bautista,7024917,5,,3,11,0,,1,0,8,0,,0,32,,0,17,0,90,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11086,U.E. San Juan Bautista,7024927,6,,2,4,0,,2,1,7,2,,0,8,,0,8,0,92,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11086,U.E. San Juan Bautista,7024937,7,,2,6,1,,2,2,9,2,,0,10,,3,2,0,94,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11086,U.E. San Juan Bautista,7024947,8,,1,11,0,,2,0,11,3,,0,16,,1,3,0,106,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11086,U.E. San Juan Bautista,7024957,9,,1,14,0,,1,2,11,0,,0,19,,2,10,0,84,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047617,1,,1,11,0,,0,1,4,1,,0,16,,3,5,0,84,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047627,2,,4,6,0,,0,0,14,0,,0,19,,3,3,0,77,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047637,3,,3,7,0,,2,0,10,0,,0,15,,1,9,0,58,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047647,4,,2,5,3,,0,5,11,1,,0,22,,7,6,0,63,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047657,5,,1,8,1,,1,4,9,1,,0,10,,1,8,0,75,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047667,6,,0,6,0,,1,1,9,5,,0,7,,0,6,0,51,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047677,7,,3,6,0,,1,1,8,3,,0,17,,0,4,0,89,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047687,8,,5,7,0,,1,2,13,1,,0,23,,1,5,0,77,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047697,9,,2,7,0,,3,3,12,1,,0,20,,2,5,0,73,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047707,10,,5,14,0,,2,1,11,0,,0,12,,1,6,0,73,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047717,11,,2,10,1,,1,2,13,4,,0,17,,0,3,0,72,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047727,12,,5,5,0,,0,0,11,1,,0,17,,2,4,0,78,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047737,13,,2,8,0,,1,2,12,2,,0,14,,3,6,0,72,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047747,14,,1,18,0,,0,1,13,1,,0,14,,0,5,0,72,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047757,15,,2,11,1,,0,0,8,0,,0,20,,0,5,0,81,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047767,16,,1,10,1,,2,2,13,1,,0,11,,0,5,0,61,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11087,U.E. San Juan del Este,7047777,17,,4,5,0,,0,2,6,0,,0,4,,1,2,0,37,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11088,U.E. 19 de Marzo,7047787,1,,1,8,0,,3,1,5,1,,0,22,,3,7,0,87,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11088,U.E. 19 de Marzo,7047797,2,,3,12,1,,4,5,6,4,,0,28,,1,6,0,66,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11088,U.E. 19 de Marzo,7047807,3,,0,12,1,,0,0,4,1,,0,32,,4,2,0,83,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11088,U.E. 19 de Marzo,7047817,4,,1,11,1,,0,1,6,4,,0,27,,1,15,0,71,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,11088,U.E. 19 de Marzo,7047827,5,,1,11,1,,1,3,11,0,,0,19,,2,6,0,86,3,,,,,,,,,,,
