CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010021,1,79,80
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010031,2,84,73
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010041,3,63,104
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010051,4,73,82
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010061,5,96,72
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010071,6,76,81
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010081,7,65,108
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010091,8,64,98
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010101,9,85,92
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010111,10,79,92
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004901,1,76,104
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004911,2,93,83
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004921,3,73,87
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004931,4,110,69
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004941,5,89,71
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004951,6,84,81
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004961,7,14,16
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002371,1,102,78
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002381,2,94,75
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002391,3,103,80
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002401,4,97,63
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002411,5,96,88
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002421,6,100,77
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002431,7,109,59
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002441,8,104,82
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002451,9,92,78
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002461,10,106,69
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002471,11,104,78
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002481,12,113,65
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002491,13,104,71
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002501,14,102,79
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002511,15,120,63
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002521,16,111,63
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002531,17,44,36
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004871,1,116,81
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004881,2,110,77
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004891,3,55,46
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001281,1,115,68
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001291,2,104,79
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001301,3,130,59
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001311,4,116,68
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001321,5,115,80
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001331,6,116,80
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001341,7,93,87
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001351,8,21,14
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001871,1,97,86
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001881,2,108,70
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001891,3,113,74
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001901,4,106,74
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001911,5,105,76
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001921,6,110,81
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001931,7,115,56
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001941,8,100,72
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001951,9,108,71
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001961,10,85,82
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001971,11,126,63
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001981,12,121,65
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001991,13,111,67
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002001,14,101,73
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002011,15,110,78
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002021,16,111,72
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002031,17,113,67
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002041,18,101,68
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002051,19,42,32
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000601,1,100,72
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000611,2,116,68
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000621,3,102,50
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008231,1,121,68
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008241,2,108,75
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008251,3,108,62
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008261,4,104,79
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008271,5,118,70
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008281,6,125,54
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008291,7,111,69
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008301,8,101,83
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008311,9,104,73
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008321,10,103,80
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008331,11,116,70
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008341,12,112,72
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008351,13,82,52
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000651,1,115,56
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000661,2,94,86
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000671,3,119,61
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000681,4,106,68
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000691,5,105,68
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005061,1,107,67
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005071,2,109,76
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005081,3,108,79
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005091,4,120,70
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005101,5,128,65
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005111,6,13,13
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006961,1,108,90
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006971,2,90,97
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006981,3,122,76
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006991,4,103,91
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007001,5,99,89
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007011,6,119,75
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007021,7,102,93
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007031,8,109,90
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007041,9,118,69
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007051,10,126,61
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007061,11,32,20
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008791,1,88,92
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008801,2,91,88
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008811,3,105,74
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008821,4,105,78
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008831,5,90,97
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008841,6,96,85
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008851,7,81,89
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008861,8,96,79
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008871,9,72,104
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008881,10,101,80
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008891,11,106,66
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008901,12,99,72
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008911,13,88,101
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008921,14,36,21
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005651,1,99,82
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005661,2,110,73
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005671,3,89,100
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005681,4,93,96
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005691,5,87,78
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005701,6,92,79
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005711,7,99,84
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005721,8,101,81
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005731,9,107,83
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005741,10,82,88
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005751,11,100,77
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005761,12,95,75
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005771,13,93,83
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005781,14,87,88
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005791,15,111,75
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005801,16,93,91
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005811,17,95,89
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005821,18,102,92
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005831,19,112,74
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005841,20,21,13
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008621,1,101,90
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008631,2,104,82
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008641,3,105,81
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008651,4,102,77
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008661,5,107,75
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008671,6,92,77
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008681,7,96,93
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008691,8,97,83
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008701,9,98,86
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008711,10,96,83
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008721,11,98,68
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008731,12,103,69
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008741,13,100,83
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008751,14,92,96
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008761,15,76,91
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002321,1,102,77
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002331,2,86,88
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002341,3,23,22
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006441,1,100,88
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006451,2,95,90
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006461,3,111,80
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006471,4,104,78
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006481,5,112,82
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006491,6,101,97
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006501,7,45,30
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007861,1,93,79
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007871,2,85,98
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007881,3,83,87
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009341,1,80,84
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009351,2,83,80
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009361,3,71,78
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009371,4,25,38
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007491,1,105,77
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007501,2,120,69
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007511,3,92,80
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007521,4,105,76
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007531,5,99,82
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007541,6,104,83
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007551,7,104,80
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007561,8,105,78
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007571,9,97,80
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007581,10,110,60
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007591,11,103,79
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007601,12,99,74
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007611,13,78,74
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009671,1,94,83
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009681,2,79,77
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009691,3,77,91
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009701,4,77,80
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009711,5,80,79
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009721,6,71,90
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009731,7,85,83
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009741,8,91,83
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009751,9,75,67
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009761,10,83,84
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009771,11,82,82
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009781,12,68,79
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009791,13,86,74
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009801,14,63,88
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009811,15,61,90
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009821,16,28,42
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009591,1,79,88
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009601,2,92,89
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009611,3,74,98
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009621,4,84,89
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009631,5,89,85
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009641,6,87,75
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009651,7,82,81
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009661,8,56,65
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006561,1,92,91
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006571,2,90,92
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006581,3,86,91
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006591,4,91,85
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006601,5,74,81
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006611,6,94,83
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006621,7,104,68
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006631,8,99,80
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006641,9,90,85
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006651,10,95,68
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006661,11,96,81
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006671,12,88,89
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006681,13,104,85
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006691,14,90,78
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006701,15,107,66
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006711,16,76,113
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006721,17,89,85
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006731,18,109,72
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006741,19,49,48
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003501,1,111,87
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003511,2,119,74
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003521,3,98,77
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003531,4,112,74
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003541,5,115,66
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003551,6,117,71
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003561,7,105,84
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003571,8,104,80
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003581,9,119,65
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003591,10,114,74
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003601,11,95,90
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003611,12,114,75
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003621,13,104,77
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003631,14,113,76
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003641,15,111,70
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003651,16,9,13
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001361,1,109,75
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001371,2,117,64
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001381,3,123,64
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001391,4,107,62
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001401,5,119,65
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001411,6,115,63
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001421,7,110,77
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001431,8,113,72
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001441,9,116,63
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001451,10,109,80
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001461,11,101,84
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007131,1,128,85
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007141,2,111,83
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007151,3,89,105
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007161,4,117,77
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007171,5,106,74
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007181,6,106,88
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007191,7,101,71
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009951,1,91,74
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009961,2,88,75
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009971,3,95,75
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009981,4,104,73
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009991,5,74,72
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1010001,6,86,82
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007971,1,94,97
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007981,2,106,85
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007991,3,92,87
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008001,4,111,73
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008011,5,99,99
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008021,6,119,77
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008031,7,57,41
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007071,1,100,91
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007081,2,87,93
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007091,3,83,105
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007101,4,112,86
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007111,5,106,81
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007121,6,110,73
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004971,1,86,77
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004981,2,84,85
