CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DEMOCRATAS,PDC,ISA,CDC,T,UNIR,PATRIA,AIR,NGP,SOMOSCHACO,MATE,APB-SUMATE,A-UPP,FAU,CCGT
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007037,4,3,0,22,4,,107,0,51,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007047,5,2,0,34,8,,93,0,43,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007057,6,5,0,22,3,,95,0,49,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007067,7,5,0,22,3,,105,0,35,,3,,,,11,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007077,8,3,0,29,3,,111,0,37,,1,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007087,9,3,0,24,6,,95,0,39,,5,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007097,10,2,0,28,5,,98,0,38,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007107,11,7,0,27,0,,98,0,55,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007117,12,2,0,24,2,,82,0,47,,1,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007127,13,7,0,30,3,,86,0,51,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007137,14,6,0,17,3,,119,0,41,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007147,15,3,0,21,5,,89,0,45,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007157,16,3,0,23,0,,109,0,50,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007167,17,2,0,24,2,,116,0,41,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,86,U.E. Juan Pablo II,6007177,18,2,0,3,1,,31,0,17,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006807,1,4,0,14,1,,101,0,76,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006817,2,8,0,16,2,,106,0,53,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006827,3,6,0,21,3,,104,0,42,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006837,4,2,0,18,5,,93,0,61,,4,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006847,5,6,0,16,5,,92,0,53,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006857,6,6,0,22,3,,123,0,54,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006867,7,5,0,8,4,,124,0,49,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006877,8,4,0,19,5,,108,0,46,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006887,9,5,0,16,4,,114,0,53,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006897,10,4,0,14,1,,110,0,34,,0,,,,9,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006907,11,4,0,26,5,,106,0,56,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006917,12,7,0,24,3,,108,0,47,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006927,13,6,0,15,4,,102,0,53,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006937,14,4,0,22,4,,116,0,45,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,87,U.E. Bolivia,6006947,15,1,0,4,1,,21,0,6,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004787,1,4,0,16,7,,104,0,48,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004797,2,14,0,17,6,,110,0,38,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004807,3,5,0,31,8,,113,0,35,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004817,4,11,0,18,4,,102,0,37,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004827,5,15,0,18,3,,119,0,29,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004837,6,13,0,26,2,,98,0,44,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004847,7,7,0,12,3,,102,0,49,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004857,8,5,0,22,5,,108,0,40,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004867,9,13,0,21,4,,103,0,30,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004877,10,8,0,18,5,,112,0,31,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004887,11,16,0,20,4,,88,0,47,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004897,12,11,0,9,5,,112,0,33,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004907,13,12,0,24,8,,109,0,28,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004917,14,9,0,22,9,,96,0,40,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004927,15,7,0,15,7,,100,0,39,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004937,16,0,0,15,6,,118,0,34,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004947,17,1,0,15,3,,121,0,39,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004957,18,4,0,8,3,,118,0,31,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004967,19,5,0,26,8,,112,0,29,,5,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,89,U.E. La Paz,6004977,20,1,0,6,2,,43,0,10,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006397,1,3,0,15,3,,95,0,77,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006407,2,3,0,11,3,,108,0,72,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006417,3,5,0,12,4,,106,0,60,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006427,4,3,0,16,2,,120,0,55,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,90,U.E. Bancario,6006437,5,0,0,9,2,,60,0,42,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006617,1,10,0,33,4,,100,0,38,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006627,2,13,0,24,9,,96,0,38,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006637,3,4,0,19,1,,116,0,47,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006647,4,9,0,24,2,,91,0,48,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006657,5,8,0,30,2,,89,0,47,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,92,Salon Capacitacion Barrio Catedral,6006667,6,3,0,17,1,,74,0,27,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002507,1,9,0,29,11,,79,0,36,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002517,2,2,0,24,2,,107,0,33,,5,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002527,3,3,0,34,4,,75,0,30,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002537,4,2,0,43,7,,104,0,30,,2,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002547,5,7,0,28,4,,78,0,39,,1,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002557,6,10,0,36,8,,58,0,42,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002567,7,3,0,22,6,,82,0,38,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002577,8,3,0,31,3,,84,0,37,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002587,9,13,0,33,8,,84,0,36,,5,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002597,10,6,0,30,5,,81,0,32,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002607,11,5,0,22,7,,84,0,38,,9,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002617,12,11,0,20,5,,73,0,44,,5,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002627,13,6,0,30,4,,90,0,38,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002637,14,6,0,22,6,,88,0,42,,2,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002647,15,10,0,24,7,,93,0,32,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002657,16,8,0,24,4,,96,0,35,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002667,17,2,0,12,8,,104,0,46,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002677,18,3,0,24,4,,92,0,50,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002687,19,8,0,28,5,,75,0,40,,4,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,94,U.E. Eulogio Ruiz,6002697,20,2,0,26,3,,58,0,25,,5,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007467,1,9,0,23,3,,91,0,30,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007477,2,6,0,11,4,,99,0,46,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007487,3,13,0,17,3,,101,0,46,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007497,4,11,0,23,3,,100,0,50,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007507,5,7,0,23,2,,114,0,43,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007517,6,5,0,22,3,,95,0,46,,5,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007527,7,5,0,36,2,,89,0,39,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007537,8,6,0,19,3,,98,0,37,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007547,9,28,0,23,3,,86,0,30,,6,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007557,10,9,0,30,4,,90,0,42,,5,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007567,11,9,0,17,4,,110,0,37,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007577,12,4,0,20,11,,107,0,49,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,95,U.E. Eduardo Orozco Alfaro,6007587,13,7,0,15,2,,94,0,27,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007237,1,3,0,8,3,,111,0,55,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007247,2,13,0,22,3,,95,0,45,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007257,3,9,0,16,6,,95,0,40,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007267,4,6,0,25,5,,91,0,39,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007277,5,6,0,31,4,,104,0,23,,5,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007287,6,8,0,20,4,,101,0,44,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007297,7,5,0,22,2,,108,0,50,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007307,8,9,0,16,4,,120,0,38,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007317,9,5,0,18,5,,94,0,44,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007327,10,4,0,31,11,,90,0,39,,1,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007337,11,4,0,14,3,,112,0,38,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007347,12,3,0,31,5,,96,0,47,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007357,13,5,0,30,0,,111,0,38,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007367,14,4,0,11,3,,109,0,41,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007377,15,3,0,19,6,,109,0,49,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007387,16,3,0,20,7,,111,0,33,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007397,17,4,0,21,2,,100,0,39,,1,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,97,U.E. J. Naval Monzon,6007407,18,1,0,4,1,,44,0,12,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003397,1,6,0,38,9,,98,0,28,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003407,2,2,0,32,1,,86,0,41,,3,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003417,3,7,0,26,5,,98,0,35,,3,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003427,4,9,0,24,4,,77,0,58,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003437,5,6,0,23,6,,102,0,41,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003447,6,10,0,26,3,,90,0,45,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003457,7,10,0,27,7,,87,0,46,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003467,8,4,0,22,7,,97,0,31,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003477,9,6,0,16,2,,107,0,46,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003487,10,8,0,18,5,,110,0,42,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003497,11,5,0,26,5,,97,0,44,,6,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003507,12,8,0,22,5,,111,0,39,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003517,13,13,0,27,5,,96,0,31,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003527,14,5,0,25,12,,89,0,46,,3,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003537,15,5,0,28,5,,95,0,45,,2,,,,11,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003547,16,7,0,23,6,,94,0,37,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003557,17,6,0,20,5,,100,0,47,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003567,18,15,0,35,5,,89,0,45,,4,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003577,19,12,0,35,4,,82,0,47,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,98,U.E. Julio Calvo,6003587,20,6,0,28,1,,85,0,28,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002707,1,9,0,12,4,,113,0,38,,6,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002717,2,5,0,21,3,,97,0,47,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002727,3,4,0,32,4,,83,0,46,,6,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002737,4,9,0,18,6,,87,0,33,,4,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002747,5,6,0,23,6,,89,0,43,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002757,6,2,0,24,6,,104,0,30,,8,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002767,7,7,0,34,3,,98,0,38,,4,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002777,8,7,0,25,10,,96,0,35,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002787,9,5,0,21,6,,95,0,47,,8,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002797,10,8,0,32,2,,100,0,24,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002807,11,6,0,27,8,,105,0,38,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002817,12,2,0,18,6,,108,0,27,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002827,13,5,0,18,7,,99,0,33,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,99,U.E. Nuestra Señora Del Rosario,6002837,14,1,0,15,4,,26,0,16,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001787,1,3,0,30,9,,87,0,43,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001797,2,11,0,30,2,,89,0,42,,3,,,,10,,
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001807,3,7,0,24,4,,94,0,36,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001817,4,12,0,37,6,,72,0,30,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001827,5,9,0,32,3,,90,0,40,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001837,6,4,0,22,12,,87,0,39,,5,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001847,7,8,0,39,3,,89,0,41,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001857,8,8,0,25,4,,113,0,42,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001867,9,5,0,30,4,,93,0,28,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,100,C.E.B.A.,6001877,10,2,0,5,2,,14,0,6,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003807,1,2,0,26,0,,128,0,32,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003817,2,6,0,23,1,,113,0,41,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003827,3,2,0,20,4,,120,0,42,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003837,4,4,0,21,3,,118,0,41,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003847,5,1,0,17,6,,117,0,35,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003857,6,6,0,15,6,,125,0,38,,6,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003867,7,4,0,23,8,,107,0,43,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003877,8,9,0,21,4,,114,0,46,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003887,9,5,0,26,2,,127,0,33,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003897,10,1,0,21,0,,114,0,39,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003907,11,2,0,27,5,,128,0,26,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003917,12,3,0,14,0,,112,0,46,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003927,13,4,0,17,3,,125,0,38,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003937,14,6,0,27,5,,113,0,39,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003947,15,7,0,16,1,,131,0,42,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003957,16,5,0,20,8,,106,0,47,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003967,17,2,0,26,5,,114,0,39,,1,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003977,18,4,0,19,2,,126,0,44,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003987,19,4,0,12,5,,117,0,49,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,110,U.E. Jose Manuel Avila,6003997,20,0,0,9,1,,63,0,10,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003087,1,3,0,25,6,,91,0,38,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003097,2,8,0,27,3,,96,0,41,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003107,3,4,0,28,5,,100,0,30,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003117,4,4,0,33,4,,79,0,37,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003127,5,9,0,22,3,,93,0,32,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003137,6,9,0,20,5,,90,0,34,,8,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003147,7,7,0,33,4,,109,0,35,,1,,,,9,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003157,8,9,0,28,5,,83,0,36,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003167,9,10,0,30,6,,84,0,49,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003177,10,8,0,26,4,,104,0,24,,3,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003187,11,7,0,31,1,,97,0,29,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003197,12,7,0,19,6,,90,0,35,,5,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003207,13,5,0,30,2,,89,0,37,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003217,14,6,0,33,1,,93,0,32,,5,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003227,15,9,0,32,3,,80,0,29,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003237,16,8,0,24,7,,101,0,29,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003247,17,5,0,27,3,,107,0,29,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003257,18,11,0,27,2,,92,0,34,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003267,19,8,0,30,4,,100,0,34,,1,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003277,20,9,0,29,6,,103,0,28,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003287,21,8,0,27,5,,72,0,21,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006677,1,5,0,29,3,,100,0,46,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006687,2,1,0,26,5,,106,0,42,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006697,3,6,0,22,7,,103,0,41,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006707,4,2,0,24,4,,100,0,50,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006717,5,3,0,29,4,,104,0,37,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006727,6,5,0,20,5,,98,0,48,,3,,,,4,,
