CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MNR,PATRIA-UNIDOS
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006381,6,79,73
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006391,7,83,65
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006401,8,85,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006411,9,92,78
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006421,10,68,98
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006431,11,83,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006441,12,84,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006451,13,77,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006461,14,87,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006471,15,83,68
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006481,16,77,85
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006491,17,71,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006501,18,70,81
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006511,19,60,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004731,1,88,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004741,2,85,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004751,3,70,92
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004761,4,80,95
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004771,5,86,92
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004781,6,81,93
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004791,7,61,109
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004801,8,21,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005011,1,82,100
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005021,2,96,80
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005031,3,88,86
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005041,4,76,93
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005051,5,82,86
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005061,6,108,72
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005071,7,95,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005081,8,108,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005091,9,87,81
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005101,10,86,81
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005111,11,60,55
2,Vaca Diez,1,Riberalta,2540,Riberalta,18,(Cárcel) Penal Riberalta,8004811,1,11,10
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005431,1,77,99
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005441,2,75,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005451,3,66,95
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005461,4,41,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005471,1,76,90
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005481,2,79,104
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005491,3,70,91
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005501,4,73,94
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005511,5,78,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005521,6,84,93
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005531,7,84,99
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005541,8,21,16
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006521,1,82,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006531,2,69,89
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006541,3,80,85
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006551,4,65,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006561,5,87,72
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006571,6,80,104
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006581,7,84,79
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006591,8,110,78
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006601,9,57,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005771,1,67,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005781,2,77,79
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005791,3,85,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005801,4,76,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005811,5,69,91
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005821,6,85,96
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005831,7,81,78
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005841,8,84,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005851,9,69,91
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005861,10,72,86
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005871,11,65,97
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005881,12,13,12
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006611,1,72,92
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006621,2,84,78
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006631,3,74,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006641,4,72,75
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006651,5,66,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006661,6,75,88
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006671,7,74,76
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006681,8,85,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006691,9,74,72
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006701,10,75,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006711,11,73,99
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006721,12,70,89
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006731,13,80,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006741,14,66,99
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006751,15,77,67
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006761,16,80,88
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006771,17,66,89
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006781,18,85,75
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005891,1,79,86
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005901,2,73,93
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005911,3,79,81
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005921,4,81,79
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005931,5,78,100
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005941,6,72,79
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005951,7,82,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005961,8,77,86
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005971,9,97,80
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005981,10,82,99
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005991,11,93,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006001,12,86,80
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006011,13,86,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006021,14,79,88
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006031,15,77,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006041,16,78,73
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006051,17,62,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006061,18,91,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006071,19,77,79
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006081,20,8,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006911,1,84,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006921,2,80,92
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006931,3,81,73
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006941,4,81,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006951,5,55,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006961,6,85,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006971,7,73,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006981,8,59,78
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006991,9,84,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007001,10,87,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007011,11,78,93
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007021,12,75,75
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007031,13,90,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007041,14,81,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006791,1,84,90
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006801,2,83,75
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006811,3,94,58
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006821,4,83,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006831,5,76,88
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006841,6,76,80
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006851,7,67,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005121,1,87,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005131,2,93,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005141,3,79,97
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005151,4,81,93
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005161,5,86,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005171,6,39,42
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006861,1,58,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006871,2,68,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006881,3,82,79
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006891,4,77,69
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006901,5,64,75
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005551,1,83,88
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005561,2,78,103
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005571,3,71,114
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005581,4,76,111
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005591,5,91,96
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005601,6,14,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,32119,(Cárcel) Penal Nuevo Riberalta,8007051,1,47,30
2,Vaca Diez,1,Riberalta,2543,Nazareth,1,Escuela Nazareth,8004131,1,55,47
2,Vaca Diez,1,Riberalta,2546,Tumichucua,1,U.E. Zaida Gosalvez Alarcón,8004141,1,118,51
2,Vaca Diez,1,Riberalta,2546,Tumichucua,1,U.E. Zaida Gosalvez Alarcón,8004151,2,56,30
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004161,1,79,74
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004171,2,78,84
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004181,3,26,31
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004191,1,98,66
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004201,2,92,74
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004211,3,55,25
2,Vaca Diez,1,Riberalta,3097,12 de Octubre,1,Escuela 12 de Octubre,8004221,1,103,59
2,Vaca Diez,1,Riberalta,3097,12 de Octubre,1,Escuela 12 de Octubre,8004231,2,54,41
2,Vaca Diez,1,Riberalta,3098,Mariposa,1,Escuela Mariposa,8004241,1,35,22
2,Vaca Diez,1,Riberalta,3099,Alto Ivon,1,Escuela Alto Ivon,8004251,1,129,27
2,Vaca Diez,1,Riberalta,3099,Alto Ivon,1,Escuela Alto Ivon,8004261,2,128,33
2,Vaca Diez,1,Riberalta,3099,Alto Ivon,1,Escuela Alto Ivon,8004271,3,60,42
2,Vaca Diez,1,Riberalta,3100,Santuario,1,Escuela Santuario,8004281,1,38,28
2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,8004291,1,69,74
2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,8004301,2,85,79
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004311,1,67,89
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004321,2,92,84
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004331,3,26,29
2,Vaca Diez,1,Riberalta,4004,Popechi,25318,U.E. Popechi,8004341,1,86,74
2,Vaca Diez,1,Riberalta,4004,Popechi,25318,U.E. Popechi,8004351,2,75,61
2,Vaca Diez,1,Riberalta,4005,Bella Flor,25319,U.E. Bella Flor,8004361,1,104,59
2,Vaca Diez,1,Riberalta,4005,Bella Flor,25319,U.E. Bella Flor,8004371,2,14,11
2,Vaca Diez,1,Riberalta,4419,Recreo,26176,U.E. Recreo,8004381,1,56,45
2,Vaca Diez,1,Riberalta,4420,Alta Gracia,26177,U.E. 23 de Marzo,8004391,1,62,73
2,Vaca Diez,1,Riberalta,4509,Los Cayuses,32144,U.E. Los Cayuses,8004401,1,20,25
2,Vaca Diez,1,Riberalta,4576,Nueva Unión,32286,U.E. Nueva Unión I,8004411,1,80,38
2,Vaca Diez,2,Guayaramerín,2548,Villa Bella,1,Esc. Antofagasta,8007061,1,46,29
2,Vaca Diez,2,Guayaramerín,2549,Cachuela Esperanza,1,Esc. Juddi De Suarez,8007071,1,114,54
2,Vaca Diez,2,Guayaramerín,2549,Cachuela Esperanza,1,Esc. Juddi De Suarez,8007081,2,87,48
2,Vaca Diez,2,Guayaramerín,2551,Rosario del Yata,1,Esc. Rosario Del Yata,8007091,1,80,77
2,Vaca Diez,2,Guayaramerín,2551,Rosario del Yata,1,Esc. Rosario Del Yata,8007101,2,84,47
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007131,1,101,71
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007141,2,94,71
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007151,3,101,57
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007161,4,94,69
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007171,5,107,60
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007181,6,100,79
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007191,7,102,71
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007201,8,93,74
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007211,9,6,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007221,1,105,75
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007231,2,98,73
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007241,3,100,71
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007251,4,98,78
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007261,5,98,82
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007271,6,84,90
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007281,7,103,72
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007291,8,85,52
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007301,1,93,74
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007311,2,107,75
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007321,3,90,89
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007331,4,39,28
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007541,1,94,76
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007551,2,95,85
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007561,3,102,86
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007571,4,106,78
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007581,5,80,92
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007591,6,117,71
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007601,7,13,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007681,1,107,90
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007691,2,96,83
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007701,3,85,103
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007711,4,94,73
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007721,5,18,11
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007731,1,80,96
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007741,2,84,87
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007751,3,97,91
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007761,4,103,77
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007771,5,101,79
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007781,6,113,67
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007791,7,98,68
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007801,8,97,91
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007811,9,107,69
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008111,1,93,65
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008121,2,102,76
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008131,3,105,77
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008141,4,101,66
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008151,5,97,76
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008161,6,94,77
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008171,7,104,63
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008181,8,100,65
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008191,9,100,70
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007821,1,81,88
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007831,2,77,93
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007841,3,86,80
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007851,4,97,83
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007861,5,82,79
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007871,6,94,87
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007881,7,76,90
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007891,8,92,89
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007901,9,81,75
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007911,10,94,81
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007921,11,86,93
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007931,12,45,26
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007341,1,90,72
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007351,2,106,69
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007361,3,101,70
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007371,4,117,69
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007381,5,105,74
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007391,6,106,87
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007401,7,57,55
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007611,1,85,65
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007621,2,66,66
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007631,3,85,63
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007641,4,26,22
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007651,1,94,77
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007661,2,86,86
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007671,3,68,59
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007941,1,97,82
