CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,SOLUCIONES-CON-TODOS,PATRIA-UNIDOS,LIBRE,MTS,UNIDOS-,NGP,PDC,FRI,A-UPP,APB-SUMATE
9,Quillacollo,1,Quillacollo,934,Quillacollo,25031,Colegio Cristina Prada,3032611,10,3,9,17,14,3,5,1,15,17,40
9,Quillacollo,1,Quillacollo,934,Quillacollo,25031,Colegio Cristina Prada,3032621,11,9,12,18,14,4,4,0,10,10,57
9,Quillacollo,1,Quillacollo,934,Quillacollo,25031,Colegio Cristina Prada,3032631,12,8,8,17,20,5,9,0,11,11,55
9,Quillacollo,1,Quillacollo,934,Quillacollo,25031,Colegio Cristina Prada,3032641,13,2,1,14,11,4,15,4,14,15,31
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032651,1,7,6,17,21,6,14,3,8,20,32
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032661,2,7,10,13,20,7,9,4,9,13,45
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032671,3,7,10,10,11,2,14,8,14,9,41
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032681,4,2,9,16,15,6,10,4,8,25,37
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032691,5,5,14,9,12,2,7,4,13,12,32
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032701,6,4,6,11,23,4,6,5,9,10,25
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032711,7,7,7,16,14,6,8,3,16,15,42
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032721,8,2,6,19,18,5,16,1,7,18,29
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032731,9,1,11,11,19,6,6,1,21,18,44
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032741,10,5,5,22,13,4,4,4,19,26,43
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032751,11,6,3,10,12,7,11,3,14,27,23
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032761,12,6,5,15,26,1,9,1,22,16,56
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032771,13,5,13,11,14,5,8,0,9,16,50
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032781,14,4,6,10,24,3,6,1,18,17,58
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032791,15,9,12,16,23,3,13,3,14,20,42
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032801,16,6,5,16,17,3,7,1,20,20,45
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032811,17,2,4,18,13,4,11,0,15,21,39
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032821,18,9,7,20,11,8,4,6,10,21,48
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032831,19,3,6,12,14,3,11,4,8,23,32
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032841,20,3,5,15,17,4,9,7,14,15,42
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032851,21,2,8,11,21,6,7,4,16,21,44
9,Quillacollo,1,Quillacollo,934,Quillacollo,25032,Colegio Franz Tamayo,3032861,22,1,3,10,7,1,2,1,1,3,9
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031321,1,4,10,16,32,6,3,3,12,23,48
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031331,2,0,10,17,13,6,10,6,10,26,21
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031341,3,4,7,22,13,2,5,5,15,17,34
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031351,4,2,4,11,29,2,1,4,17,24,32
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031361,5,5,10,11,17,2,8,4,13,19,48
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031371,6,5,11,9,31,7,9,1,12,17,43
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031381,7,1,6,9,19,2,5,4,13,22,25
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031391,8,3,7,17,14,4,7,3,10,24,20
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031401,9,3,5,12,25,1,10,7,11,13,28
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031411,10,2,6,20,17,0,6,2,8,20,34
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031421,11,4,5,18,21,2,2,2,7,18,30
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031431,12,4,12,19,17,8,5,0,3,16,43
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031441,13,7,10,14,32,4,4,5,9,31,24
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031451,14,1,7,15,22,7,3,4,8,13,33
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031461,15,3,4,17,18,6,9,2,8,17,29
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031471,16,3,6,12,12,5,3,3,4,40,16
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031481,17,2,12,20,16,11,15,3,10,29,42
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031491,18,8,5,15,21,4,17,5,14,27,28
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031501,19,3,6,20,29,5,5,3,8,25,25
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031511,20,8,10,13,13,8,10,1,16,19,48
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031521,21,6,7,20,20,5,7,9,5,30,39
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031531,22,4,7,13,23,3,9,9,11,24,16
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031541,23,2,12,11,19,3,5,3,7,25,40
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031551,24,2,5,19,14,5,11,1,10,19,31
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031561,25,7,6,13,21,1,13,4,7,22,35
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031571,26,6,6,18,22,5,5,6,8,24,27
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031581,27,7,7,19,17,3,5,1,10,15,34
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031591,28,5,3,12,9,5,8,4,8,21,35
9,Quillacollo,1,Quillacollo,934,Quillacollo,25033,Unidad Educativa Nestor Adriazola (Ex Colegio Nacional Calama),3031601,29,1,7,12,24,4,2,8,16,17,32
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033151,1,2,10,14,20,0,3,3,21,19,37
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033161,2,3,10,9,11,3,8,4,13,20,36
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033171,3,4,3,8,17,1,3,3,13,25,32
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033181,4,6,7,11,7,7,11,6,16,27,36
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033191,5,5,8,8,14,8,4,5,21,24,34
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033201,6,3,5,8,12,2,4,2,22,26,38
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033211,7,7,8,10,22,3,4,3,15,22,36
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033221,8,5,7,6,15,4,7,4,21,25,22
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033231,9,2,8,13,15,3,5,3,18,38,27
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033241,10,3,8,13,15,2,3,4,10,28,28
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033251,11,2,12,4,17,6,3,5,17,25,31
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033261,12,3,8,10,16,3,8,4,11,25,26
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033271,13,2,9,5,13,6,2,2,22,23,36
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033281,14,8,4,12,19,4,2,6,14,14,37
9,Quillacollo,1,Quillacollo,934,Quillacollo,25034,Escuela 12 de Septiembre,3033291,15,2,2,10,7,1,7,2,8,15,24
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034381,1,5,7,6,17,5,7,3,10,24,25
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034391,2,5,4,11,15,3,5,7,8,34,27
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034401,3,7,7,11,10,4,14,1,14,29,26
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034411,4,5,11,8,9,2,13,5,6,37,13
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034421,5,6,5,8,17,8,10,5,15,39,27
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034431,6,6,7,9,16,2,8,3,13,30,19
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034441,7,3,2,12,15,2,9,2,8,33,15
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034451,8,4,7,7,13,3,17,1,4,42,26
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034461,9,3,8,9,15,7,9,3,17,28,20
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034471,10,6,3,10,8,1,3,7,8,58,12
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034481,11,13,7,14,17,4,9,2,8,23,22
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034491,12,3,8,9,16,3,6,4,12,43,21
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034501,13,7,9,10,23,5,14,3,7,36,20
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034511,14,10,7,3,11,0,9,5,11,37,15
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034521,15,9,6,6,11,3,6,5,6,21,29
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034531,16,4,2,7,11,8,6,2,11,40,24
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034541,17,7,7,8,12,6,11,2,7,27,23
9,Quillacollo,1,Quillacollo,934,Quillacollo,25035,Escuela Arturo Quitón,3034551,18,7,8,8,11,4,12,2,6,32,23
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032111,1,5,9,19,27,3,10,5,12,17,52
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032121,2,7,8,16,19,6,8,2,16,20,43
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032131,3,3,9,20,16,6,6,0,12,17,49
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032141,4,2,13,14,11,7,8,6,13,28,39
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032151,5,8,12,11,16,5,6,3,13,15,46
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032161,6,6,16,15,10,4,9,2,20,13,47
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032171,7,4,12,13,7,3,9,8,9,20,45
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032181,8,8,12,8,11,5,9,0,16,36,23
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032191,9,3,13,8,12,6,5,9,15,13,51
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032201,10,6,18,18,15,8,4,4,10,20,44
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032211,11,4,12,7,11,3,7,4,10,27,30
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032221,12,4,12,11,8,2,7,4,11,20,51
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032231,13,5,11,8,19,7,11,5,16,25,51
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032241,14,5,6,15,15,3,9,7,13,21,44
9,Quillacollo,1,Quillacollo,934,Quillacollo,25036,Escuela Simón Bolivar,3032251,15,3,3,11,10,3,7,0,8,7,31
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031181,1,3,15,21,13,2,8,5,13,24,44
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031191,2,4,12,11,17,2,6,5,13,13,60
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031201,3,3,10,12,16,4,15,8,14,16,41
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031211,4,2,7,8,18,6,9,2,14,13,44
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031221,5,10,8,14,11,4,6,4,13,13,53
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031231,6,7,13,23,14,6,13,5,17,20,41
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031241,7,5,4,9,17,5,5,3,15,20,58
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031251,8,4,10,13,15,3,4,3,19,14,49
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031261,9,7,12,15,23,3,4,8,14,18,48
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031271,10,2,13,8,19,7,4,2,14,16,44
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031281,11,6,9,11,22,7,6,7,11,17,56
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031291,12,3,6,17,15,3,6,4,16,20,53
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031301,13,2,14,15,14,7,9,5,20,10,41
9,Quillacollo,1,Quillacollo,934,Quillacollo,25037,Instituto Particular Quillacollo,3031311,14,4,7,6,13,2,3,2,8,12,18
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3030961,1,6,14,16,21,3,8,2,12,15,58
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3030971,2,2,7,13,23,5,9,6,18,15,61
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3030981,3,9,8,18,12,1,8,5,16,13,58
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3030991,4,4,8,12,13,11,8,5,11,10,61
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031001,5,6,5,20,14,2,8,3,15,9,54
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031011,6,3,6,12,25,3,5,6,8,18,52
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031021,7,4,10,19,20,6,7,6,8,8,51
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031031,8,4,12,17,6,7,9,6,10,12,64
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031041,9,9,7,17,10,7,5,5,17,7,52
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031051,10,4,7,11,27,3,8,7,19,14,50
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031061,11,7,3,14,14,8,7,3,14,21,41
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031071,12,4,10,21,17,1,7,5,10,15,32
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031081,13,6,10,18,24,4,5,3,17,11,59
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031091,14,2,4,9,15,6,2,4,14,15,60
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031101,15,2,7,16,14,6,3,4,12,10,55
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031111,16,3,13,17,11,3,12,7,11,4,53
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031121,17,5,8,20,17,6,5,7,19,17,67
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031131,18,6,10,15,18,7,6,3,15,12,52
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031141,19,1,6,16,18,4,4,3,11,17,67
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031151,20,6,8,12,16,2,11,3,17,8,74
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031161,21,9,10,15,15,1,10,6,15,11,55
9,Quillacollo,1,Quillacollo,934,Quillacollo,25039,Liceo América,3031171,22,2,3,21,4,1,2,1,5,8,31
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3032951,1,3,6,9,12,2,4,6,25,13,45
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3032961,2,5,8,14,16,4,5,2,17,11,50
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3032971,3,1,12,10,20,3,7,5,13,11,48
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3032981,4,4,7,6,17,1,4,2,20,10,63
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3032991,5,2,11,7,15,4,10,2,17,14,51
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3033001,6,1,9,14,14,6,3,1,14,16,47
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3033011,7,2,10,5,9,8,2,1,27,18,45
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3033021,8,5,8,14,15,1,11,7,19,8,43
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3033031,9,5,10,9,7,1,4,3,16,17,51
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3033041,10,2,6,10,14,5,6,1,13,6,52
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3033051,11,5,8,12,24,4,4,3,17,22,57
9,Quillacollo,1,Quillacollo,934,Quillacollo,25042,Escuela Tomas Bata,3033061,12,2,12,15,20,4,7,0,18,19,53
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032281,1,8,9,16,18,7,7,2,19,18,64
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032291,2,8,9,15,20,4,4,4,16,9,46
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032301,3,6,10,17,15,4,10,4,15,17,54
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032311,4,8,12,18,16,4,1,4,18,8,44
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032321,5,6,7,14,18,5,8,7,8,12,73
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032331,6,4,9,12,19,2,5,6,12,17,47
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032341,7,7,13,13,10,5,6,5,23,18,43
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032351,8,6,10,12,17,6,2,3,14,17,57
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032361,9,3,10,20,16,4,3,4,18,17,60
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032371,10,4,6,12,14,2,5,2,17,23,44
9,Quillacollo,1,Quillacollo,934,Quillacollo,25043,Escuela Fidelia C. De Sanchez,3032381,11,3,10,11,17,2,8,1,17,9,52
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3033931,1,13,3,7,9,4,10,1,20,27,11
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3033941,2,9,5,7,16,1,13,5,8,31,15
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3033951,3,4,3,11,8,6,6,1,10,27,16
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3033961,4,11,3,10,10,5,6,6,10,42,15
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3033971,5,5,5,6,7,4,3,6,12,41,13
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3033981,6,6,5,10,14,5,8,5,13,41,16
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3033991,7,10,6,8,4,3,4,1,21,35,18
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034001,8,6,7,7,10,6,7,3,8,27,14
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034011,9,7,2,9,11,5,3,7,15,32,16
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034021,10,10,2,2,10,4,2,6,14,40,11
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034031,11,3,8,6,9,3,7,4,18,33,17
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034041,12,10,4,10,7,2,15,2,15,28,11
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034051,13,6,5,9,7,2,10,5,7,4,15
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034061,14,9,3,9,13,1,11,3,14,39,12
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034071,15,2,1,10,7,3,7,4,9,33,16
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034081,16,5,2,14,15,8,3,0,11,42,14
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034091,17,7,2,12,6,5,6,4,9,38,19
9,Quillacollo,1,Quillacollo,934,Quillacollo,25044,Unidad Educativa Villa De Urkupiña,3034101,18,6,1,2,2,0,1,2,5,12,9
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031621,1,3,9,12,15,6,6,2,10,44,30
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031631,2,3,4,17,19,1,7,7,12,31,25
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031641,3,3,7,13,14,4,8,3,11,23,34
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031651,4,4,5,10,21,3,4,5,12,21,19
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031661,5,6,8,12,12,5,7,4,13,33,15
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031671,6,11,5,8,14,2,6,2,5,30,23
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031681,7,4,13,15,11,5,5,7,8,34,27
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031691,8,4,9,17,6,3,14,4,15,20,21
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031701,9,2,3,13,12,6,5,4,15,22,25
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031711,10,4,3,10,9,2,7,5,7,39,14
9,Quillacollo,1,Quillacollo,934,Quillacollo,25045,Unidad Educativa Villa Moderna,3031721,11,4,6,24,23,2,7,3,13,26,27
