CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA,CDC
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003211,14,47,136
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003221,15,48,129
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003231,16,47,133
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003241,17,42,140
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003251,18,34,147
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003261,19,44,144
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003271,20,35,148
1,Cercado,1,Tarija,2680,Tarija,111,U.E. Tarija,6003281,21,36,104
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006671,1,63,127
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006681,2,69,124
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006691,3,61,126
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006701,4,66,127
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006711,5,56,135
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006721,6,76,115
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006731,7,72,118
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006741,8,57,130
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006751,9,52,140
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006761,10,67,127
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006771,11,8,19
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004471,1,55,140
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004481,2,66,133
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004491,3,55,140
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004501,4,42,150
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004511,5,55,147
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004521,6,54,148
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004531,7,48,137
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004541,8,51,147
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004551,9,62,131
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004561,10,61,127
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004571,11,38,160
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004581,12,56,136
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004591,13,52,148
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004601,14,25,41
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006561,1,57,132
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006571,2,56,145
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006581,3,53,130
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006591,4,46,147
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006601,5,46,113
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003291,1,47,116
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003301,2,51,142
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003311,3,55,124
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003321,4,46,126
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003331,5,48,118
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003341,6,50,130
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003351,7,47,125
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003361,8,41,141
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003371,9,49,134
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003381,10,5,11
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006481,1,70,130
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006491,2,75,114
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006501,3,68,122
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006511,4,56,139
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006521,5,67,120
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006531,6,77,110
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006541,7,58,124
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006551,8,29,54
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003591,1,50,137
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003601,2,54,124
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003611,3,49,135
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003621,4,64,117
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003631,5,65,117
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003641,6,51,132
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003651,7,37,142
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003661,8,38,128
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003671,9,44,138
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003681,10,41,135
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003691,11,49,133
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003701,12,57,131
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003711,13,61,127
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003721,14,40,143
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003731,15,41,143
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003741,16,36,151
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003751,17,41,145
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003761,18,75,116
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003771,19,50,127
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003781,20,55,123
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003791,21,11,10
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004281,1,50,149
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004291,2,50,125
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004301,3,50,131
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004311,4,49,127
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004321,5,57,135
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004331,6,56,145
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004341,7,57,138
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004351,8,46,139
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004361,9,41,149
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004371,10,46,138
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004381,11,62,142
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004391,12,61,132
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004401,13,39,158
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004411,14,42,145
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004421,15,45,153
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004431,16,45,162
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004441,17,37,161
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004451,18,45,144
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004461,19,35,107
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005391,1,46,141
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005401,2,50,156
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005411,3,33,157
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005421,4,60,136
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005431,5,47,145
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005441,6,66,124
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005451,7,45,138
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005461,8,61,142
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005471,9,50,153
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005481,10,47,127
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002001,1,73,107
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002011,2,54,129
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002021,3,53,140
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002031,4,43,88
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004031,1,47,130
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004041,2,42,135
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004051,3,45,130
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004061,4,53,127
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004071,5,45,135
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004081,6,12,20
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007411,1,22,166
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007421,2,31,150
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007431,3,38,157
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007441,4,46,159
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007451,5,14,29
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007591,1,47,130
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007601,2,40,146
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007611,3,43,131
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007621,4,44,140
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007631,5,38,130
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007641,6,67,132
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007791,1,43,145
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007801,2,43,137
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007811,3,44,128
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007821,4,53,141
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007831,5,7,21
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007651,1,56,124
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007661,2,57,129
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007671,3,22,53
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001881,1,45,133
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001891,2,49,143
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001901,3,47,134
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001911,4,55,130
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001921,5,35,130
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003031,1,46,125
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003041,2,44,124
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003051,3,38,130
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003061,4,36,146
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003071,5,26,67
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001091,1,57,133
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001101,2,63,135
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001111,3,67,132
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001121,4,47,154
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001131,5,69,120
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001141,6,48,147
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001151,7,70,131
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001161,8,56,136
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001171,9,56,141
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001181,10,56,152
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001191,11,28,37
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005211,1,41,135
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005221,2,47,147
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005231,3,44,153
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005241,4,36,96
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005871,1,45,149
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005881,2,47,136
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005891,3,37,164
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005901,4,46,147
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005911,5,42,126
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006951,1,66,141
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006961,2,80,118
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006971,3,65,140
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006981,4,65,131
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006991,5,7,19
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007181,1,45,146
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007191,2,58,125
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007201,3,52,141
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007211,4,60,142
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007221,5,12,20
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004001,1,63,109
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004011,2,70,109
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004021,3,61,122
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002041,1,60,127
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002051,2,69,108
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002061,3,64,90
1,Cercado,1,Tarija,2680,Tarija,32338,U.E. Andalucía,6006221,1,49,84
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001981,1,59,142
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001991,2,29,84
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006781,1,61,146
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006791,2,33,82
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007681,1,45,156
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007691,2,41,165
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001931,1,57,138
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001941,2,54,137
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001951,3,56,123
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001961,4,58,138
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001971,5,26,57
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005581,1,63,141
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005591,2,56,130
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005601,3,57,135
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005611,4,52,141
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005621,5,50,147
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005631,6,43,139
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005641,7,61,149
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005651,8,44,97
1,Cercado,1,Tarija,2927,Churquis,1,U.E. Churquis,6000671,1,27,109
1,Cercado,1,Tarija,2927,Churquis,1,U.E. Churquis,6000681,2,5,77
1,Cercado,1,Tarija,3196,Laderas Norte,1,U.E. Audelio Quifre,6000691,1,24,151
1,Cercado,1,Tarija,3196,Laderas Norte,1,U.E. Audelio Quifre,6000701,2,17,80
1,Cercado,1,Tarija,3201,Chaupicancha,2,U.E. Chaupicancha,6000761,1,11,91
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000711,1,50,146
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000721,2,40,147
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000731,3,12,50
1,Cercado,1,Tarija,3423,Sella Cercado,1,U.E. 15 de Abril,6000741,1,68,120
1,Cercado,1,Tarija,3423,Sella Cercado,1,U.E. 15 de Abril,6000751,2,10,36
1,Cercado,1,Tarija,4207,San Pedro de Sola,25705,U.E. San Pedro de Sola,6000771,1,38,121
1,Cercado,1,Tarija,4356,España Sur,26058,U.E. Alto de España Sud,6000781,1,22,108
1,Cercado,1,Tarija,4644,Monte Centro,32453,U.E. Monte Centro,6000791,1,14,80
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000801,1,52,135
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000811,2,49,156
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007951,1,75,120
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007961,2,74,122
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007971,3,82,115
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007981,4,73,131
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007991,5,61,121
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008001,6,86,113
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008011,7,71,136
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008021,8,54,149
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008031,9,59,137
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008041,10,44,86
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008131,1,54,156
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008141,2,42,156
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008151,3,27,93
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008171,1,45,130
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008181,2,53,137
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008191,3,21,54
2,Arce,1,Padcaya,1892,Rumy Cancha,5,U.E. Rumy Cancha,6008201,1,62,74
2,Arce,1,Padcaya,1894,La Merced,6,U.E. La Merced,6008211,1,21,162
2,Arce,1,Padcaya,1894,La Merced,6,U.E. La Merced,6008221,2,13,72
2,Arce,1,Padcaya,1895,Río Negro,7,U.E. Rio Negro,6008231,1,44,136
2,Arce,1,Padcaya,1895,Río Negro,7,U.E. Rio Negro,6008241,2,39,101
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008251,1,50,139
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008261,2,57,131
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008271,3,10,26
2,Arce,1,Padcaya,1899,Emborozú,10,U.E. Anzelmo Ontiveros,6008301,1,75,118
2,Arce,1,Padcaya,1899,Emborozú,10,U.E. Anzelmo Ontiveros,6008311,2,70,89
2,Arce,1,Padcaya,1900,El Limal,11,U.E. Limal,6008321,1,29,67
2,Arce,1,Padcaya,1901,Salado,12,U.E. Juan Pablo II,6008331,1,39,75
2,Arce,1,Padcaya,1902,San Telmo,13,Núcleo San Telmo Primero De Mayo,6008341,1,44,147
2,Arce,1,Padcaya,1902,San Telmo,13,Núcleo San Telmo Primero De Mayo,6008351,2,34,70
2,Arce,1,Padcaya,1903,Trementinal,14,Nucleo 9 de Octubre,6008361,1,47,113
2,Arce,1,Padcaya,1903,Trementinal,14,Nucleo 9 de Octubre,6008371,2,15,27
2,Arce,1,Padcaya,1904,Mecoya (Zona Centro),15,U.E. San Antonio de Macoya,6008381,1,66,114
2,Arce,1,Padcaya,1904,Mecoya (Zona Centro),15,U.E. San Antonio de Macoya,6008391,2,15,20
2,Arce,1,Padcaya,1906,San Francisco,16,U.E. San Francisco (Arce),6008401,1,44,65
2,Arce,1,Padcaya,1907,El Carmen,17,U.E. El Carmen,6008411,1,28,97
2,Arce,1,Padcaya,1908,Rejara,18,U.E. Simon Bolivar de Rejara,6008421,1,45,129
2,Arce,1,Padcaya,1908,Rejara,18,U.E. Simon Bolivar de Rejara,6008431,2,27,78
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008441,1,64,123
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008451,2,57,119
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008461,3,3,9
2,Arce,1,Padcaya,1910,Queñahuayco,20,Esc. Seccional Queñahuayco,6008471,1,49,147
2,Arce,1,Padcaya,1910,Queñahuayco,20,Esc. Seccional Queñahuayco,6008481,2,18,52
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008491,1,62,141
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008501,2,60,122
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008511,3,19,24
2,Arce,1,Padcaya,1912,Canchas Mayu,22,U.E. Canchas Mayu,6008521,1,55,114
2,Arce,1,Padcaya,1912,Canchas Mayu,22,U.E. Canchas Mayu,6008531,2,14,8
2,Arce,1,Padcaya,1913,Tacuara Arriba,23,Esc. Tacuara Simon Bolivar,6008541,1,20,124
2,Arce,1,Padcaya,1914,Chaguaya,24,U.E. Virgen De Chaguaya,6008551,1,82,110
2,Arce,1,Padcaya,1914,Chaguaya,24,U.E. Virgen De Chaguaya,6008561,2,31,65
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008571,1,77,99
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008581,2,86,99
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008591,3,38,57
2,Arce,1,Padcaya,2928,Pampa Grande,9,U.E. Pampa Grande,6008281,1,82,72
2,Arce,1,Padcaya,2928,Pampa Grande,9,U.E. Pampa Grande,6008291,2,57,62
2,Arce,1,Padcaya,3046,Marañuelo,27,U.E. San Jose de Marañuelo,6008601,1,68,97
2,Arce,1,Padcaya,3197,Naranjo Agrio,3,U.E. Naranjo Agrio,6008161,1,23,70
2,Arce,1,Padcaya,3287,Valle Dorado,1,U.E. 2 de Agosto,6008051,1,30,134
2,Arce,1,Padcaya,3287,Valle Dorado,1,U.E. 2 de Agosto,6008061,2,13,46
2,Arce,1,Padcaya,3289,La Huerta,1,U.E. La Huerta,6008071,1,30,164
2,Arce,1,Padcaya,3289,La Huerta,1,U.E. La Huerta,6008081,2,11,52
2,Arce,1,Padcaya,3333,Quebrada de Cañas,1,U.E. Quebrada De Cañas,6008091,1,17,100
2,Arce,1,Padcaya,3334,Salado Conchas,1,U.E. Salado Conchas,6008101,1,51,69
2,Arce,1,Padcaya,3752,Abra de San Miguel,1,U.E. Abra de San Miguel,6008111,1,63,139
2,Arce,1,Padcaya,3752,Abra de San Miguel,1,U.E. Abra de San Miguel,6008121,2,10,27
2,Arce,1,Padcaya,4210,San José,25708,U.E. San José,6008611,1,74,86
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008741,1,41,135
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008751,2,46,156
