CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,TUFE,A-UPP,MTS,MNR,DESPIERTA,CPEM-B,PATRIA-UNIDOS,NGP
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005242,7,16,1,0,26,18,2,47,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005252,8,20,4,0,19,15,4,37,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005262,9,12,1,0,22,11,6,59,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005272,10,12,6,0,25,19,6,54,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005282,11,9,3,0,14,18,1,46,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006092,1,10,1,0,10,28,5,30,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006102,2,12,6,0,15,11,3,30,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006112,3,10,2,0,15,19,3,30,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006122,4,10,3,0,20,16,2,37,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006132,5,15,1,0,21,12,13,40,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006142,6,7,2,0,28,17,5,32,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006152,7,6,6,0,16,20,10,34,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006162,8,10,5,0,15,18,8,29,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006172,9,5,1,0,15,21,15,28,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006182,10,11,4,0,25,15,7,43,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006192,11,9,6,0,12,21,3,43,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006202,12,0,0,0,11,9,3,13,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004552,1,10,1,0,13,18,6,45,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004562,2,11,5,0,16,14,5,44,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004572,3,12,1,0,16,22,1,50,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004582,4,11,1,0,12,19,2,74,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004592,5,3,2,0,2,0,1,8,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004822,1,13,6,0,19,13,3,51,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004832,2,33,3,0,12,15,2,42,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004842,3,20,1,0,20,21,2,48,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004852,4,13,3,0,20,20,3,43,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004862,5,19,2,0,19,13,4,46,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004872,6,14,1,0,31,14,2,51,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004882,7,15,2,0,14,22,2,56,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004892,8,3,0,0,1,0,0,8,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004602,1,17,3,0,20,16,2,53,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004612,2,9,1,0,15,16,2,61,11
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004622,3,13,4,0,25,12,2,57,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004632,4,16,3,0,27,11,7,49,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004642,5,18,2,0,13,21,1,75,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004652,6,9,5,0,19,7,0,31,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004662,1,15,2,0,20,14,3,49,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004672,2,8,1,0,25,17,2,56,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004682,3,10,2,0,18,29,4,55,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004692,4,16,0,0,19,12,7,62,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004702,5,11,2,0,24,23,4,51,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004712,6,11,7,0,18,19,2,58,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004722,7,7,2,0,9,6,3,20,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006212,1,7,7,0,15,19,2,51,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006222,2,9,6,0,13,16,5,46,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006232,3,12,2,0,10,18,4,31,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006242,4,8,9,0,18,17,3,43,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006252,5,5,3,0,25,23,4,36,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006262,6,17,5,0,20,10,6,32,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006272,7,11,1,0,18,19,10,33,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006282,8,3,6,0,17,18,6,30,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006292,9,11,0,0,12,22,6,37,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006302,10,3,3,0,13,16,8,42,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006312,11,8,5,0,18,20,5,38,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006322,12,3,6,0,16,15,3,29,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005612,1,7,3,0,24,15,2,28,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005622,2,9,5,0,17,14,5,31,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005632,3,9,3,0,23,10,3,32,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005642,4,8,6,0,20,12,5,36,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005652,5,14,3,0,18,12,2,40,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005662,6,8,2,0,19,16,7,33,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005672,7,16,5,0,28,21,13,41,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005682,8,5,3,0,20,18,4,29,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005692,9,9,3,0,13,11,6,32,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005702,10,10,1,0,14,12,4,34,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005712,11,16,4,0,11,15,2,33,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005722,12,8,3,0,18,14,4,27,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005732,13,13,4,0,16,15,3,36,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005742,14,9,7,0,13,19,9,30,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005752,15,12,0,0,18,13,5,24,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005762,16,5,3,0,12,13,2,25,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005292,1,6,5,0,17,25,4,35,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005302,2,6,1,0,18,19,6,51,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005312,3,9,2,0,23,19,10,34,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005322,4,10,4,0,22,18,5,54,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005332,5,14,3,0,23,16,5,41,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005342,6,13,2,0,21,22,3,48,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005352,7,9,6,0,12,21,6,46,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005362,8,13,1,0,23,17,5,41,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005372,9,16,4,0,30,17,6,48,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005382,10,11,7,0,20,21,10,43,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005392,11,10,5,0,34,17,3,57,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005402,12,14,5,0,25,25,2,40,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005412,13,14,5,0,17,23,2,47,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005422,14,10,4,0,11,10,3,29,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004902,1,9,2,0,15,19,4,26,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004912,2,14,2,0,15,19,2,33,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004922,3,6,2,0,4,15,10,25,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004932,4,9,3,0,13,19,4,27,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004942,5,5,1,0,15,19,5,28,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004952,6,9,2,0,8,10,10,36,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004962,7,11,3,0,11,12,11,30,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004972,8,14,1,0,26,11,5,26,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004982,9,8,5,0,13,23,5,22,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004992,10,7,0,0,16,16,10,38,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8005002,11,4,4,0,7,13,3,20,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006332,1,3,4,0,16,19,3,31,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006342,2,2,6,0,10,17,4,27,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006352,3,4,7,0,15,19,0,28,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006362,4,1,3,0,10,20,0,24,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006372,5,11,6,0,17,17,3,27,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006382,6,10,3,0,13,18,4,30,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006392,7,3,2,0,10,18,7,30,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006402,8,2,4,0,15,21,6,30,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006412,9,3,0,0,19,16,7,26,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006422,10,5,1,0,15,18,8,30,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006432,11,7,6,0,12,18,8,24,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006442,12,7,5,0,15,17,2,20,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006452,13,4,5,0,15,26,5,22,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006462,14,12,3,0,17,13,2,28,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006472,15,3,3,0,8,21,4,15,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006482,16,7,1,0,12,25,3,32,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006492,17,13,8,0,13,14,3,34,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006502,18,7,4,0,10,21,6,34,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006512,19,4,4,0,7,13,3,25,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004732,1,20,5,0,17,14,2,56,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004742,2,32,12,0,23,18,8,44,12
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004752,3,15,2,0,18,19,3,52,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004762,4,15,6,0,17,20,2,55,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004772,5,14,2,0,15,19,5,64,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004782,6,16,3,0,15,9,6,60,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004792,7,12,4,0,6,16,4,57,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004802,8,3,0,0,3,2,1,16,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005012,1,17,6,0,11,19,2,34,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005022,2,17,5,0,14,16,3,44,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005032,3,19,3,0,15,12,4,34,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005042,4,20,1,0,21,11,4,39,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005052,5,18,3,0,20,11,1,30,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005062,6,7,1,0,29,26,4,29,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005072,7,10,2,0,13,28,4,29,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005082,8,16,2,0,32,10,1,41,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005092,9,12,0,0,25,16,9,25,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005102,10,16,2,0,22,14,0,42,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005112,11,13,3,0,18,13,2,30,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,18,(Cárcel) Penal Riberalta,8004812,1,1,1,0,3,0,3,2,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005432,1,14,5,0,18,10,4,50,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005442,2,11,0,0,20,18,2,35,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005452,3,11,1,0,17,11,4,66,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005462,4,9,1,0,13,3,3,44,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005472,1,8,4,0,15,17,4,38,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005482,2,14,0,0,21,22,5,42,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005492,3,13,8,0,14,15,6,41,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005502,4,15,1,0,16,21,8,41,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005512,5,13,4,0,17,19,2,54,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005522,6,13,4,0,15,19,4,47,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005532,7,12,4,0,18,18,4,54,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005542,8,1,0,0,7,2,1,2,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006522,1,13,5,0,21,27,15,28,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006532,2,11,7,0,17,21,14,32,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006542,3,11,3,0,14,26,10,31,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006552,4,11,3,0,16,15,10,26,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006562,5,8,4,0,16,12,21,29,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006572,6,14,6,0,17,21,5,44,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006582,7,9,5,0,15,22,8,38,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006592,8,12,8,0,20,19,6,37,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006602,9,10,4,0,10,13,4,16,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005772,1,8,5,0,17,23,3,30,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005782,2,8,1,0,23,22,6,33,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005792,3,15,2,0,14,18,3,37,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005802,4,9,2,0,21,13,5,28,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005812,5,12,3,0,10,21,3,35,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005822,6,10,4,0,20,12,4,46,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005832,7,8,3,0,7,27,5,39,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005842,8,11,4,0,30,18,5,22,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005852,9,7,2,0,12,14,6,45,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005862,10,6,4,0,18,18,6,50,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005872,11,10,5,0,17,20,3,54,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005882,12,2,0,0,6,1,0,4,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006612,1,8,2,0,9,11,6,28,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006622,2,10,4,0,11,18,3,28,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006632,3,6,0,0,11,19,6,20,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006642,4,4,5,0,9,14,7,23,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006652,5,10,4,0,11,8,4,35,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006662,6,8,4,0,12,24,12,24,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006672,7,7,4,0,7,12,7,24,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006682,8,10,3,0,9,23,4,21,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006692,9,11,7,0,7,16,4,21,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006702,10,8,3,0,20,19,9,20,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006712,11,1,1,0,15,16,6,26,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006722,12,9,5,0,16,19,5,29,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006732,13,8,5,0,10,28,8,17,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006742,14,2,3,0,11,12,8,37,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006752,15,10,2,0,12,17,4,30,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006762,16,8,5,0,20,16,8,27,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006772,17,8,3,0,7,32,1,36,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006782,18,3,4,0,10,12,7,25,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005892,1,4,3,0,17,14,8,34,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005902,2,7,2,0,23,9,5,40,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005912,3,12,1,0,22,16,3,41,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005922,4,11,8,0,14,13,4,44,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005932,5,9,2,0,20,28,3,48,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005942,6,9,4,0,19,21,5,20,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005952,7,9,8,0,18,20,4,37,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005962,8,10,0,0,18,15,2,27,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005972,9,5,5,0,16,18,5,39,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005982,10,13,4,0,23,23,4,45,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005992,11,10,1,0,22,19,3,30,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006002,12,5,7,0,21,16,9,26,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006012,13,10,1,0,12,20,13,20,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006022,14,6,3,0,12,17,3,44,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006032,15,9,3,0,11,22,2,41,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006042,16,12,2,0,16,12,4,33,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006052,17,12,3,0,23,6,6,32,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006062,18,8,5,0,24,15,5,35,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006072,19,7,2,0,16,15,7,28,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006082,20,0,0,0,0,3,4,5,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006912,1,12,5,0,15,20,7,28,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006922,2,12,2,0,10,23,9,22,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006932,3,12,4,0,9,16,5,23,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006942,4,10,5,0,16,18,5,29,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006952,5,7,5,0,10,31,7,26,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006962,6,9,2,0,17,18,7,27,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006972,7,3,2,0,11,20,7,28,4
