CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,PATRIA-UNIDOS,A.S.,MNR,NGP,APP,LIBRE,DEMOCRATAS,A-UPP,APB-SUMATE,UN,CAOP,PDC
3,Cornelio Saavedra,1,Betanzos,1537,Millares,105,U.E. Oscar Unzaga de La Vega,5010811,2,1,47,76,1,1,13,0,3,10,1,2,2,4
3,Cornelio Saavedra,1,Betanzos,1537,Millares,105,U.E. Oscar Unzaga de La Vega,5010821,3,0,30,49,0,0,8,1,4,4,0,2,3,1
3,Cornelio Saavedra,1,Betanzos,1538,Otuyo,106,Esc. Central Otuyo,5010831,1,4,19,91,4,3,11,1,6,6,2,3,0,0
3,Cornelio Saavedra,1,Betanzos,1538,Otuyo,106,Esc. Central Otuyo,5010841,2,1,7,22,0,1,2,1,0,3,1,0,0,1
3,Cornelio Saavedra,1,Betanzos,1539,Tarija Cucho,107,U.E. 10 De Noviembre de Tarija Cuchu,5010851,1,40,12,42,0,1,3,4,6,14,1,1,4,1
3,Cornelio Saavedra,1,Betanzos,1539,Tarija Cucho,107,U.E. 10 De Noviembre de Tarija Cuchu,5010861,2,7,7,16,0,1,1,4,3,7,0,2,0,2
3,Cornelio Saavedra,1,Betanzos,1540,Buey Tambo,108,U.E. Roberto Leyton Medina,5010871,1,1,52,86,1,2,7,4,4,12,0,3,2,0
3,Cornelio Saavedra,1,Betanzos,1540,Buey Tambo,108,U.E. Roberto Leyton Medina,5010881,2,2,21,33,0,0,3,3,0,2,0,1,0,1
3,Cornelio Saavedra,1,Betanzos,1541,Siporo,109,U.E. José Alonso de Ibañez de Siporo,5010891,1,31,62,45,0,17,2,1,2,10,1,1,1,1
3,Cornelio Saavedra,1,Betanzos,1541,Siporo,109,U.E. José Alonso de Ibañez de Siporo,5010901,2,17,78,61,0,10,2,3,3,6,1,1,0,1
3,Cornelio Saavedra,1,Betanzos,1541,Siporo,109,U.E. José Alonso de Ibañez de Siporo,5010911,3,26,55,63,1,10,3,3,1,4,0,1,3,1
3,Cornelio Saavedra,1,Betanzos,1542,Mamahota,110,Esc. de Mamahota,5010921,1,45,24,28,0,5,9,7,5,16,4,0,5,1
3,Cornelio Saavedra,1,Betanzos,1543,Potobamba,111,U.E. Santa Ana de Potobamba,5010931,1,5,7,40,0,1,0,1,4,7,4,4,8,3
3,Cornelio Saavedra,1,Betanzos,1544,Mariaca,112,U.E. Noel Mariaca,5010941,1,19,7,18,0,0,3,0,7,11,3,0,0,0
3,Cornelio Saavedra,1,Betanzos,1545,Vila Vila,113,U.E. San Ignacio De Loyola,5010951,1,19,25,36,3,3,4,2,2,6,3,2,2,6
3,Cornelio Saavedra,1,Betanzos,1545,Vila Vila,113,U.E. San Ignacio De Loyola,5010961,2,30,22,30,1,0,1,1,1,5,1,3,5,1
3,Cornelio Saavedra,1,Betanzos,1546,Tecoya,114,U.E. Miguel Betanzos de Tecoya,5010971,1,6,23,46,0,3,4,1,5,11,0,1,9,2
3,Cornelio Saavedra,1,Betanzos,1546,Tecoya,114,U.E. Miguel Betanzos de Tecoya,5010981,2,10,24,58,0,2,3,5,3,16,1,1,15,3
3,Cornelio Saavedra,1,Betanzos,1546,Tecoya,114,U.E. Miguel Betanzos de Tecoya,5010991,3,6,39,51,0,4,4,4,1,11,3,4,11,4
3,Cornelio Saavedra,1,Betanzos,1546,Tecoya,114,U.E. Miguel Betanzos de Tecoya,5011001,4,8,33,44,0,2,5,1,2,17,4,4,10,5
3,Cornelio Saavedra,1,Betanzos,1546,Tecoya,114,U.E. Miguel Betanzos de Tecoya,5011011,5,6,34,51,1,1,2,2,2,14,6,7,13,3
3,Cornelio Saavedra,1,Betanzos,1546,Tecoya,114,U.E. Miguel Betanzos de Tecoya,5011021,6,3,22,37,0,3,6,0,1,12,2,1,13,0
3,Cornelio Saavedra,1,Betanzos,1547,Poco Poco,115,U.E. Joaquin Gantier,5011031,1,18,16,43,2,2,10,8,5,5,1,4,3,2
3,Cornelio Saavedra,1,Betanzos,1547,Poco Poco,115,U.E. Joaquin Gantier,5011041,2,16,8,42,1,4,12,9,10,1,0,2,9,2
3,Cornelio Saavedra,1,Betanzos,1547,Poco Poco,115,U.E. Joaquin Gantier,5011051,3,7,4,21,0,3,2,0,1,0,0,1,2,2
3,Cornelio Saavedra,1,Betanzos,1548,Huanu Huanu,116,Esc. de Huano Huano,5011061,1,4,4,20,1,0,0,0,26,7,2,2,4,2
3,Cornelio Saavedra,1,Betanzos,1549,San Blas de Puita,117,U. E. San Blas de Puita,5011071,1,1,15,34,0,0,2,1,2,5,0,1,1,2
3,Cornelio Saavedra,1,Betanzos,1550,Villa Carmen,118,Esc. Tauri Cancha,5011081,1,9,26,71,2,4,6,3,0,30,2,4,4,1
3,Cornelio Saavedra,1,Betanzos,1550,Villa Carmen,118,Esc. Tauri Cancha,5011091,2,12,25,50,0,6,7,4,3,33,0,2,0,1
3,Cornelio Saavedra,1,Betanzos,1550,Villa Carmen,118,Esc. Tauri Cancha,5011101,3,14,31,70,2,5,7,3,3,24,4,0,3,0
3,Cornelio Saavedra,1,Betanzos,1550,Villa Carmen,118,Esc. Tauri Cancha,5011111,4,10,26,59,3,3,6,2,3,36,1,1,2,4
3,Cornelio Saavedra,1,Betanzos,1550,Villa Carmen,118,Esc. Tauri Cancha,5011121,5,13,31,56,0,6,7,4,2,23,1,2,3,1
3,Cornelio Saavedra,1,Betanzos,2830,San Pedro de Colila,469,Esc. Seccional De San Pedro de Colila,5011131,1,2,3,114,1,0,1,0,3,0,1,0,0,0
3,Cornelio Saavedra,1,Betanzos,2903,Potongo Alto,502,Esc. Potongo Alto,5011141,1,0,7,30,0,0,2,0,1,1,1,0,0,0
3,Cornelio Saavedra,1,Betanzos,3035,Mojo Poco,520,Esc. Elizardo Perez,5011171,1,13,9,21,0,2,5,6,1,16,3,3,1,1
3,Cornelio Saavedra,1,Betanzos,3036,Villa Trapiche,521,U.E. Villa Trapiche,5011181,1,0,10,164,0,0,3,1,1,2,0,0,0,1
3,Cornelio Saavedra,1,Betanzos,3083,Tirispaya,519,Esc. Tirispaya,5011151,1,5,6,113,0,1,1,1,7,5,3,1,1,3
3,Cornelio Saavedra,1,Betanzos,3083,Tirispaya,519,Esc. Tirispaya,5011161,2,0,1,32,0,1,1,0,2,0,0,1,0,0
3,Cornelio Saavedra,1,Betanzos,3147,Camali,550,Esc. Camali,5011201,1,1,24,76,0,2,2,2,32,6,1,0,2,0
3,Cornelio Saavedra,1,Betanzos,3147,Camali,550,Esc. Camali,5011211,2,2,18,82,1,2,3,1,28,2,2,0,0,0
3,Cornelio Saavedra,1,Betanzos,3147,Camali,550,Esc. Camali,5011221,3,0,0,9,0,0,0,0,1,0,0,0,0,0
3,Cornelio Saavedra,1,Betanzos,3148,Media Luna,548,Salón Comunal Media Luna,5011191,1,3,23,35,0,0,6,1,2,0,2,2,3,1
3,Cornelio Saavedra,1,Betanzos,3214,San Miguel de Anco Mayu,586,U. E. Anco Mayu,5011231,1,7,7,15,0,0,1,3,0,5,3,2,1,2
3,Cornelio Saavedra,1,Betanzos,3215,Urifaya,588,Esc. Urifaya,5011241,1,5,16,54,0,3,5,3,22,3,2,0,4,0
3,Cornelio Saavedra,1,Betanzos,3280,Trapiche Alto,1,U.E. Trapiche Alto,5010641,1,1,4,91,0,1,1,0,1,0,0,0,0,0
3,Cornelio Saavedra,1,Betanzos,3325,Lagunillas,1,Central Elizardo Perez,5010651,1,22,15,57,0,2,5,4,4,3,0,0,2,2
3,Cornelio Saavedra,1,Betanzos,3325,Lagunillas,1,Central Elizardo Perez,5010661,2,31,14,47,0,3,4,2,6,1,0,0,4,3
3,Cornelio Saavedra,1,Betanzos,3388,Chillcani,1,U. E. Chillcani,5010671,1,5,34,102,0,1,5,1,1,8,0,0,3,2
3,Cornelio Saavedra,1,Betanzos,3388,Chillcani,1,U. E. Chillcani,5010681,2,1,21,75,0,1,5,1,2,0,0,2,1,1
3,Cornelio Saavedra,1,Betanzos,3497,Viña Quemada,1,Esc. Viña Quemada,5010691,1,0,2,56,0,2,0,0,2,0,0,2,2,1
3,Cornelio Saavedra,1,Betanzos,3498,Troja Pampa,1,Esc. Troja Pampa,5010701,1,8,13,63,0,5,0,2,2,1,2,2,1,0
3,Cornelio Saavedra,1,Betanzos,4186,Paranavi Alta,25631,U.E. Paranavi Alto,5011251,1,6,5,37,0,2,2,0,1,7,1,0,3,1
3,Cornelio Saavedra,1,Betanzos,4402,Huantapita,26136,U.E. Huantapita,5011261,1,41,8,18,2,1,1,2,12,6,1,0,2,3
3,Cornelio Saavedra,2,Chaquí,1551,Chaqui,119,Esc. Andres De Santa Cruz,5011481,1,5,41,75,1,2,16,0,3,2,2,1,6,3
3,Cornelio Saavedra,2,Chaquí,1551,Chaqui,119,Esc. Andres De Santa Cruz,5011491,2,3,48,49,0,4,11,1,0,3,1,0,16,7
3,Cornelio Saavedra,2,Chaquí,1551,Chaqui,119,Esc. Andres De Santa Cruz,5011501,3,5,30,53,2,0,10,0,1,4,2,3,16,4
3,Cornelio Saavedra,2,Chaquí,1551,Chaqui,119,Esc. Andres De Santa Cruz,5011511,4,0,16,20,1,0,1,0,2,1,0,1,1,1
3,Cornelio Saavedra,2,Chaquí,1551,Chaqui,31129,U.E. Colegio Nacional de Chaquí,5011641,1,11,38,51,0,0,12,2,0,4,0,2,7,1
3,Cornelio Saavedra,2,Chaquí,1551,Chaqui,31129,U.E. Colegio Nacional de Chaquí,5011651,2,1,50,55,0,2,11,1,2,5,2,1,15,4
3,Cornelio Saavedra,2,Chaquí,1551,Chaqui,31129,U.E. Colegio Nacional de Chaquí,5011661,3,1,34,45,3,3,6,2,1,4,2,4,12,2
3,Cornelio Saavedra,2,Chaquí,1552,Don Diego,120,U.E. Padre Santiago Mestrio de Don Diego,5011521,1,14,60,82,0,2,24,0,2,8,1,3,2,1
3,Cornelio Saavedra,2,Chaquí,1552,Don Diego,120,U.E. Padre Santiago Mestrio de Don Diego,5011531,2,7,47,93,0,1,22,1,1,3,0,0,1,1
3,Cornelio Saavedra,2,Chaquí,1552,Don Diego,120,U.E. Padre Santiago Mestrio de Don Diego,5011541,3,0,19,18,0,1,6,0,0,2,1,0,0,0
3,Cornelio Saavedra,2,Chaquí,1553,Chiutaluyo,121,U.E. 21 de Septiembre,5011551,1,3,24,40,0,1,6,2,0,12,2,0,26,8
3,Cornelio Saavedra,2,Chaquí,1553,Chiutaluyo,121,U.E. 21 de Septiembre,5011561,2,1,15,31,0,1,3,0,1,3,1,2,20,3
3,Cornelio Saavedra,2,Chaquí,1554,Coipasi,122,Esc. San Antonio,5011571,1,4,16,103,0,0,9,1,1,6,0,0,7,4
3,Cornelio Saavedra,2,Chaquí,1554,Coipasi,122,Esc. San Antonio,5011581,2,4,2,13,0,0,4,0,0,0,0,0,0,0
3,Cornelio Saavedra,2,Chaquí,2831,El Palomar,470,U.E. Fray José Rossi Brogi,5011591,1,1,17,113,0,3,5,0,6,5,0,0,2,0
3,Cornelio Saavedra,2,Chaquí,2904,Chico Chico,503,Esc. Chico Chico,5011601,1,1,34,42,0,1,8,0,2,5,2,3,17,5
3,Cornelio Saavedra,2,Chaquí,2904,Chico Chico,503,Esc. Chico Chico,5011611,2,2,30,31,1,3,4,2,0,5,3,2,7,4
3,Cornelio Saavedra,2,Chaquí,2905,Rodero,504,U.E. Sagrado Corazón De Jesús de Rodero,5011621,1,14,45,53,0,2,9,3,1,15,1,0,0,1
3,Cornelio Saavedra,2,Chaquí,3084,Charcas Florida,522,U.E. Charcas Florida,5011631,1,0,0,89,0,1,1,0,2,2,1,0,2,0
3,Cornelio Saavedra,2,Chaquí,3499,Chaqui Baños,1,Col. Villa Imperial,5011451,1,1,26,84,2,1,12,0,4,5,3,1,15,9
3,Cornelio Saavedra,2,Chaquí,3499,Chaqui Baños,1,Col. Villa Imperial,5011461,2,1,26,66,0,3,12,4,0,4,1,1,27,3
3,Cornelio Saavedra,2,Chaquí,3499,Chaqui Baños,1,Col. Villa Imperial,5011471,3,1,20,66,0,2,8,0,0,3,3,0,20,9
3,Cornelio Saavedra,2,Chaquí,4621,Kehuaylluni,32400,U. E. Kehuaylluni,5011671,1,1,49,65,0,2,12,1,0,3,0,1,7,4
3,Cornelio Saavedra,2,Chaquí,4658,Comunidad de Huancarani,32485,U.E. Huancarani,5011681,1,1,11,29,0,1,5,0,1,12,0,1,22,2
3,Cornelio Saavedra,3,Tacobamba,1555,Tacobamba,123,U.E. José Alonso de Ibañez,5011711,1,1,24,47,1,3,6,1,4,8,2,0,0,2
3,Cornelio Saavedra,3,Tacobamba,1555,Tacobamba,123,U.E. José Alonso de Ibañez,5011721,2,3,19,45,0,2,5,0,6,6,1,3,1,5
3,Cornelio Saavedra,3,Tacobamba,1555,Tacobamba,123,U.E. José Alonso de Ibañez,5011731,3,2,12,39,1,2,4,1,8,4,0,2,3,2
3,Cornelio Saavedra,3,Tacobamba,1556,Cajas Alta,124,Esc. Cajas Alta,5011741,1,1,41,67,0,0,3,0,0,5,0,0,4,0
3,Cornelio Saavedra,3,Tacobamba,1557,Challviri (Tacobamba),125,U.E. Chalviri,5011751,1,0,19,120,0,0,7,0,6,6,0,2,2,0
3,Cornelio Saavedra,3,Tacobamba,1557,Challviri (Tacobamba),125,U.E. Chalviri,5011761,2,0,0,18,0,0,0,0,0,0,0,0,0,0
3,Cornelio Saavedra,3,Tacobamba,1558,Migma,126,U. E. Migma,5011771,1,1,36,50,0,1,5,1,9,22,1,0,5,2
3,Cornelio Saavedra,3,Tacobamba,1559,Colavi,127,Esc. Genoveva Rios,5011781,1,3,13,114,0,1,12,0,4,7,2,3,1,2
3,Cornelio Saavedra,3,Tacobamba,1559,Colavi,127,Esc. Genoveva Rios,5011791,2,2,8,26,1,2,7,0,0,3,1,0,2,2
3,Cornelio Saavedra,3,Tacobamba,1560,San Felipe de Colavi Chullpani,128,U. E. Gualberto Villarroel,5011801,1,2,20,120,1,1,9,1,2,4,1,2,6,2
3,Cornelio Saavedra,3,Tacobamba,1561,Yawacari,129,Esc. Yaguacari,5011811,1,1,6,20,0,0,1,1,1,3,0,0,0,0
3,Cornelio Saavedra,3,Tacobamba,1562,Machacamarca,130,Esc. Central Machacamarca,5011821,1,3,8,63,0,3,3,1,0,14,1,2,0,0
3,Cornelio Saavedra,3,Tacobamba,1563,Canutillos,131,U. E. Canutillos,5011831,1,1,6,74,2,0,2,0,0,6,0,0,0,1
3,Cornelio Saavedra,3,Tacobamba,1564,Rodeo,132,Esc. Rodeo,5011841,1,1,17,120,0,3,5,1,11,7,0,0,3,1
3,Cornelio Saavedra,3,Tacobamba,1565,Ancoma,133,Esc. Ancoma,5011851,1,0,7,119,0,0,4,0,9,1,0,0,0,0
3,Cornelio Saavedra,3,Tacobamba,2907,Juruna,505,U.E. Elizardo Perez,5011861,1,4,20,87,0,0,5,1,5,1,0,1,4,1
3,Cornelio Saavedra,3,Tacobamba,2907,Juruna,505,U.E. Elizardo Perez,5011871,2,1,13,27,0,0,0,0,2,1,1,0,1,0
3,Cornelio Saavedra,3,Tacobamba,3216,Huajchi Marquiri,589,U.E. Marquiri,5011881,1,2,3,32,0,0,0,0,0,1,0,0,2,0
3,Cornelio Saavedra,3,Tacobamba,3500,Tirina,1,U.E. Tomás Katari,5011691,1,6,48,61,0,8,7,1,1,8,2,0,7,0
3,Cornelio Saavedra,3,Tacobamba,3500,Tirina,1,U.E. Tomás Katari,5011701,2,3,12,3,0,2,1,0,0,1,0,0,1,0
3,Cornelio Saavedra,3,Tacobamba,4187,Potosillo,25632,U.E. Potosillo,5011891,1,0,12,21,0,1,1,1,1,0,0,0,1,0
3,Cornelio Saavedra,3,Tacobamba,4511,Cerca Cancha,32149,U. E. Cerca Cancha,5011901,1,1,3,41,1,0,3,0,3,3,1,0,0,0
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5011971,1,76,43,42,0,2,10,3,0,1,0,0,2,0
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5011981,2,86,37,32,1,0,8,0,0,0,0,0,1,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5011991,3,79,39,23,0,0,8,2,1,2,0,1,1,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5012001,4,81,37,36,0,1,8,1,0,3,0,0,1,3
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5012011,5,69,37,34,0,1,15,0,1,0,3,1,0,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5012021,6,88,33,20,1,0,9,0,0,1,0,0,0,2
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5012031,7,101,23,38,0,2,7,0,0,5,0,0,0,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5012041,8,94,29,35,0,0,8,0,0,5,0,0,3,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5012051,9,108,32,28,2,0,8,2,0,1,1,0,0,0
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5012061,10,82,31,29,0,1,18,0,0,0,0,1,0,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,134,U. E. Junin,5012071,11,60,11,13,0,0,8,0,0,1,0,0,2,0
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012211,1,112,16,23,1,3,11,1,2,1,0,0,0,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012221,2,120,15,20,0,0,3,0,0,1,2,0,0,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012231,3,114,25,21,1,1,8,2,0,2,0,1,0,0
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012241,4,109,18,21,0,0,10,1,0,1,1,1,1,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012251,5,117,26,19,1,0,16,0,0,1,1,1,1,0
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012261,6,103,32,21,0,2,15,0,0,1,0,0,1,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012271,7,112,15,19,0,3,10,2,1,4,1,0,0,1
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012281,8,17,12,6,0,1,1,0,0,0,0,0,0,0
4,Chayanta,1,Colquechaca,1572,Surumi,31155,U. E. 10 de Noviembre de Surumi,5012141,1,41,34,4,0,1,1,1,1,0,0,0,0,1
4,Chayanta,1,Colquechaca,1572,Surumi,31155,U. E. 10 de Noviembre de Surumi,5012151,2,36,21,4,0,0,2,0,1,0,0,1,1,1
4,Chayanta,1,Colquechaca,1575,Rosario,143,U. E. Junin De Rosario,5012081,1,124,17,7,0,1,1,3,0,0,2,0,0,0
4,Chayanta,1,Colquechaca,1575,Rosario,143,U. E. Junin De Rosario,5012091,2,118,20,6,1,1,2,0,0,3,2,0,1,0
4,Chayanta,1,Colquechaca,1577,Guadalupe,145,U.E. Guadalupe San Antonio,5012101,1,58,36,10,0,0,1,3,1,0,1,0,0,1
4,Chayanta,1,Colquechaca,1577,Guadalupe,145,U.E. Guadalupe San Antonio,5012111,2,4,3,0,0,0,0,0,0,0,1,0,2,0
4,Chayanta,1,Colquechaca,3674,Cayarani,1,U. E. Qayarani Mejillones 10 de Octubre,5011911,1,149,4,1,0,0,0,0,0,1,0,0,0,1
4,Chayanta,1,Colquechaca,3674,Cayarani,1,U. E. Qayarani Mejillones 10 de Octubre,5011921,2,17,2,1,0,0,0,0,0,0,0,0,0,0
4,Chayanta,1,Colquechaca,3946,Comunidad Iru Coyana Distrito Surumi,1,U.E. Ayacucho De Sicuta,5011931,1,81,13,5,0,1,1,0,2,1,0,0,0,0
4,Chayanta,1,Colquechaca,3946,Comunidad Iru Coyana Distrito Surumi,1,U.E. Ayacucho De Sicuta,5011941,2,110,19,1,0,0,0,0,3,1,0,0,1,1
4,Chayanta,1,Colquechaca,3946,Comunidad Iru Coyana Distrito Surumi,1,U.E. Ayacucho De Sicuta,5011951,3,23,2,1,0,0,0,0,0,0,0,0,0,0
4,Chayanta,1,Colquechaca,3947,Comunidad Jamachiri Distrito Chairapata,1,U.E. Jaime Mendoza De Jamachiri,5011961,1,178,10,1,0,0,3,0,0,0,0,0,0,0
4,Chayanta,1,Colquechaca,4083,Viluyo,25489,U.E. Tomas Katari de Viluyo,5012121,1,118,1,1,0,0,0,0,0,0,0,0,0,0
4,Chayanta,1,Colquechaca,4100,Collpacochi,25509,U.E. Juana Azurduy De Padilla De San Lazaro,5012131,1,83,27,8,1,1,5,1,0,0,1,1,2,0
4,Chayanta,1,Colquechaca,4569,Turco,32278,U.E. 27 de Mayo de Thurko,5012161,1,136,7,4,0,1,0,0,0,1,0,0,0,0
4,Chayanta,1,Colquechaca,4570,Chuarani,32279,U.E. Topater,5012171,1,94,4,0,0,0,1,0,0,0,1,1,0,0
4,Chayanta,1,Colquechaca,4652,Comunidad Caracochi Distrito Chairapata,32477,U.E. Manuel Ascencio Padilla de Khara Khochi,5012181,1,69,11,5,0,1,1,1,1,2,0,0,0,0
4,Chayanta,1,Colquechaca,4654,Comunidad Chullpa Q’asa Distrito Chairapata,32479,U.E. Tupac Amaru de Chullpa Kasa,5012191,1,62,0,0,0,0,0,0,0,0,0,0,0,0
4,Chayanta,1,Colquechaca,4670,Comunidad Chairapata Distrito Chairapata,32515,U.E. Bernardo Fey De Chairapata,5012201,1,61,19,8,0,1,1,1,1,0,2,0,2,0
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012411,1,9,20,26,0,20,13,2,3,14,0,2,4,7
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012421,2,10,11,24,2,17,16,3,10,13,0,3,7,5
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012431,3,14,18,17,3,24,22,1,4,7,2,2,6,6
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012441,4,10,29,27,1,12,22,2,8,8,1,0,3,2
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012451,5,10,9,22,2,31,21,3,8,12,2,0,3,1
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012461,6,14,14,39,0,16,11,3,4,8,1,1,10,1
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012471,7,8,16,19,0,18,20,1,4,8,1,0,6,8
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012481,8,0,3,7,0,7,8,1,0,4,0,0,0,0
4,Chayanta,2,Ravelo,1579,Pitantora,148,Esc. Pitantora,5012491,1,11,15,17,1,6,4,4,4,9,1,3,5,4
4,Chayanta,2,Ravelo,1579,Pitantora,148,Esc. Pitantora,5012501,2,1,1,7,0,3,6,1,0,4,0,1,0,0
4,Chayanta,2,Ravelo,1580,Tomoyo,149,Esc. Tomoyo,5012511,1,12,7,35,0,5,13,3,6,6,2,1,3,1
4,Chayanta,2,Ravelo,1580,Tomoyo,149,Esc. Tomoyo,5012521,2,1,7,10,1,1,7,0,1,1,1,0,0,1
4,Chayanta,2,Ravelo,1581,Antora,150,Esc. Antora,5012531,1,3,12,14,1,33,21,2,0,11,5,2,6,0
4,Chayanta,2,Ravelo,1581,Antora,150,Esc. Antora,5012541,2,1,3,0,0,1,2,0,0,4,0,0,1,0
4,Chayanta,2,Ravelo,1583,Huaycoma,152,Esc. Huaycoma,5012551,1,17,3,6,3,2,1,2,6,11,4,2,2,2
4,Chayanta,2,Ravelo,1584,Toroca,153,Toroca,5012561,1,6,11,3,0,10,6,0,1,8,2,0,6,1
4,Chayanta,2,Ravelo,1599,Yurubamba,487,Esc. S. Yurubamba,5012611,1,5,12,21,2,4,15,4,6,76,2,7,2,0
4,Chayanta,2,Ravelo,1599,Yurubamba,487,Esc. S. Yurubamba,5012621,2,5,11,10,0,5,1,0,5,44,0,0,2,3
4,Chayanta,2,Ravelo,2823,Rodeo Huayllas,482,Esc. Central Rodeo Huayllas,5012591,1,7,5,5,1,38,2,0,7,8,1,4,16,4
4,Chayanta,2,Ravelo,2823,Rodeo Huayllas,482,Esc. Central Rodeo Huayllas,5012601,2,9,4,11,0,15,6,1,4,6,0,1,11,3
4,Chayanta,2,Ravelo,2826,Molle Molle,481,Esc. Seccional Molle Molle,5012571,1,23,26,22,0,3,2,2,3,12,0,3,13,6
4,Chayanta,2,Ravelo,2826,Molle Molle,481,Esc. Seccional Molle Molle,5012581,2,13,14,11,1,2,4,2,3,7,1,2,2,2
4,Chayanta,2,Ravelo,2910,Luqui Pampa,500,Esc. Secc. Luqui Pampa,5012631,1,3,2,1,0,1,2,1,0,3,1,1,0,0
4,Chayanta,2,Ravelo,3211,Sasanta Socorro,578,Esc. Sasanta,5012641,1,10,3,36,2,0,6,6,4,84,3,4,4,1
4,Chayanta,2,Ravelo,3212,Cuturi Quirpe,579,Esc. Central 1ro. de Mayo,5012651,1,15,20,35,0,1,5,2,12,14,1,4,3,5
4,Chayanta,2,Ravelo,3212,Cuturi Quirpe,579,Esc. Central 1ro. de Mayo,5012661,2,10,5,7,0,0,1,1,0,8,0,0,0,4
4,Chayanta,2,Ravelo,3283,Moko Kotani,1,Esc. Seccional Moko Kotani,5012291,1,31,4,9,0,0,1,5,5,4,1,3,2,5
4,Chayanta,2,Ravelo,3284,Lamphasuni,1,Esc. Lamphasuni,5012301,1,2,2,7,0,1,2,0,7,10,3,0,12,3
4,Chayanta,2,Ravelo,3326,Teja Molino,1,Esc. Secc. Teja Molino,5012311,1,17,3,1,0,3,0,0,2,4,0,1,39,4
4,Chayanta,2,Ravelo,3327,Saucy Mayu,1,Esc. Central Saucy Mayu,5012321,1,9,12,43,1,3,12,2,8,10,2,1,4,7
4,Chayanta,2,Ravelo,3327,Saucy Mayu,1,Esc. Central Saucy Mayu,5012331,2,3,9,26,1,2,11,2,7,3,2,1,4,2
4,Chayanta,2,Ravelo,3352,Lacayani,1,Esc. Lacayani,5012341,1,8,5,10,0,5,31,2,3,13,3,2,1,1
4,Chayanta,2,Ravelo,3728,San Luis de Chipirina,2,Esc. Chipirina,5012391,1,0,7,2,0,31,5,3,3,4,1,1,7,2
4,Chayanta,2,Ravelo,3729,Sorocoto,2,Col. Jose Alonso De Ibañez,5012401,1,0,22,25,1,16,8,2,5,14,0,2,5,2
4,Chayanta,2,Ravelo,3949,Janina,1,U.E. Janina,5012351,1,6,54,10,2,9,7,1,0,24,2,3,8,0
4,Chayanta,2,Ravelo,3949,Janina,1,U.E. Janina,5012361,2,3,20,9,1,5,10,0,0,19,0,1,5,0
4,Chayanta,2,Ravelo,3950,Challuma,1,Esc. Challuma,5012371,1,12,9,7,0,1,3,0,13,5,3,2,1,4
4,Chayanta,2,Ravelo,3951,Moroto,1,Esc. Moroto,5012381,1,7,4,20,0,2,5,4,3,4,1,2,2,3
4,Chayanta,3,Pocoata,1567,Kapar Rancho,135,Esc. Kaparancho,5012741,1,35,6,51,2,48,2,0,0,1,0,0,1,1
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012751,1,11,33,63,0,4,8,0,7,6,0,0,2,1
