CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-UNIDOS,MTS,A.S.,APP,DEMOCRATAS,A-UPP,PDC,UN,CAOP,APB-SUMATE,LIBRE,NGP,CAOCH,CONACH-W,CSUTOAPCH,A-P,ASCAP,JAP,S-P,MNR,POR
9,Nor Lipez,1,"Colcha ""K""",1722,Puerto Chuvica,306,U. E. Juana Azurduy de Padilla,5018377,1,7,17,7,,,5,,,1,,1,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1723,Llavica,307,U.E. Alonso de Ibañez de Llavica,5018387,1,1,32,24,,,2,,,0,,0,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1724,Julaca,308,U.E. Henry Laredo,5018397,1,0,17,20,,,0,,,0,,0,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1730,Soniquera,315,U.E. Antofagasta,5018417,1,18,28,57,,,23,,,36,,13,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1730,Soniquera,315,U.E. Antofagasta,5018427,2,2,6,9,,,10,,,5,,7,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",2669,Copacabana,303,U.E. 2 de Agosto,5018347,1,7,15,137,,,30,,,2,,6,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",2670,Calcha  K,309,U.E. Litoral,5018407,1,16,17,3,,,14,,,6,,30,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",2918,Agua de Castilla (Nor Lipez),498,U.E. Ladislao Cabrera,5018437,1,6,46,45,,,4,,,8,,5,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",3286,Pozo Cavado,1,U.E. Tomas Frias,5018077,1,11,116,28,,,22,,,4,,4,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",3859,Vila Vila,1,U.E. Jose Ballivian,5018087,1,4,10,152,,,16,,,3,,9,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",3859,Vila Vila,1,U.E. Jose Ballivian,5018097,2,0,2,31,,,3,,,0,,0,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",4065,Vinto K,25396,U.E. Buenas Nuevas De Vinto K,5018447,1,5,7,177,,,9,,,9,,2,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",4065,Vinto K,25396,U.E. Buenas Nuevas De Vinto K,5018457,2,7,3,162,,,8,,,12,,2,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",4065,Vinto K,25396,U.E. Buenas Nuevas De Vinto K,5018467,3,0,1,58,,,1,,,0,,3,,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",4097,Pillina Vilama,25506,U.E. Franz Tamayo de Pillina Vilama,5018477,1,4,1,53,,,40,,,0,,4,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,1725,San Pedro de Quemes,310,U.E. Cecilio Veliz,5018487,1,80,,101,,,,,,,,,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,1725,San Pedro de Quemes,310,U.E. Cecilio Veliz,5018497,2,53,,44,,,,,,,,,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,1726,Pelcoya,311,U.E. Cornelio Saavedra,5018507,1,17,,20,,,,,,,,,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,1728,Avaroa,313,U. E. Eduardo Abaroa de Estación Abaroa,5018517,1,12,,10,,,,,,,,,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,3161,Villa Mar,561,U.E. Eduardo Abaroa de Villa Mar,5018527,1,54,,123,,,,,,,,,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,3250,Pajancha,584,Salón Comunal,5018537,1,1,,21,,,,,,,,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,1731,San Pablo de Lipez,25448,U.E. Colorados De Bolivia de San Pablo de Lipez,5018647,1,51,,,,,,,,,,,12,,,,,,,,,
10,Sud Lipez,1,San Pablo,1732,Polulos,317,U. E. Nueva Esperanza de Polulos,5018547,1,66,,,,,,,,,,,45,,,,,,,,,
10,Sud Lipez,1,San Pablo,1733,Santa Isabel,318,U.E. Cóndor de Los Andes Santa Isabel,5018557,1,65,,,,,,,,,,,7,,,,,,,,,
10,Sud Lipez,1,San Pablo,1734,Cerrillos,319,U. E. Eduardo Abaroa de Cerrillos,5018567,1,25,,,,,,,,,,,22,,,,,,,,,
10,Sud Lipez,1,San Pablo,1736,San Antonio de Lipez,320,U.E. Villa Porvenir de San Antonio de Lípez,5018577,1,101,,,,,,,,,,,15,,,,,,,,,
10,Sud Lipez,1,San Pablo,1737,Quetena Grande,322,U.E. Eduardo Abaroa de Quetena Grande,5018597,1,48,,,,,,,,,,,6,,,,,,,,,
10,Sud Lipez,1,San Pablo,1738,Quetena Chico,323,U.E. Colorados de Bolivia de Quetena Chico,5018607,1,5,,,,,,,,,,,231,,,,,,,,,
10,Sud Lipez,1,San Pablo,2671,Relave,321,U.E. Villa Imperial,5018587,1,28,,,,,,,,,,,16,,,,,,,,,
10,Sud Lipez,1,San Pablo,2840,Río San Pablo,480,U.E. Alonso de Ibáñez de Río San Pablo,5018627,1,50,,,,,,,,,,,24,,,,,,,,,
10,Sud Lipez,1,San Pablo,2841,Viluyo (Sud Lipez),479,U.E. Nuevos Horizontes de Viluyo,5018617,1,40,,,,,,,,,,,7,,,,,,,,,
10,Sud Lipez,1,San Pablo,2920,Comunidad de Kollpani,494,U.E. 23 de Marzo de Kollpani,5018637,1,28,,,,,,,,,,,17,,,,,,,,,
10,Sud Lipez,2,Mojinete,1739,Mojinete,324,U. E. Mojinete,5018657,1,54,,79,,,,,,,,,,,,,,,,,,
10,Sud Lipez,2,Mojinete,1740,La Cienega,329,U. E. La Cienega,5018697,1,12,,14,,,,,,,,,,,,,,,,,,
10,Sud Lipez,2,Mojinete,1741,Casa Grande,325,Esc. Casa Grande,5018667,1,5,,46,,,,,,,,,,,,,,,,,,
10,Sud Lipez,2,Mojinete,2672,Pueblo Viejo,327,U. E. Eduardo Abaroa de Pueblo Viejo,5018677,1,2,,12,,,,,,,,,,,,,,,,,,
10,Sud Lipez,2,Mojinete,2673,Bonete Palca,328,Esc. Bonete Palca,5018687,1,7,,9,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,1735,Guadalupe (Sud Lipez),331,U.E. Francia de Guadalupe,5018747,1,22,,69,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,1742,Ocke Orkho de Quillacas,326,Esc. Ocke Orcko,5018717,1,7,,47,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,1743,San Antonio de Esmoruco,330,U.E. Calama de San Antonio de Esmoruco,5018727,1,92,,70,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,1743,San Antonio de Esmoruco,330,U.E. Calama de San Antonio de Esmoruco,5018737,2,16,,17,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,3039,Rio Chilenas,527,U.E. Río Chilenas,5018757,1,27,,6,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,3040,Río Mojon,528,Esc. Antofagasta,5018767,1,14,,85,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,3503,Rio Seco,1,Esc. de Rio Seco,5018707,1,21,,56,,,,,,,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),332,Esc. Jose Maria Linares,5018817,1,6,8,75,,,35,,,35,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),332,Esc. Jose Maria Linares,5018827,2,0,12,86,,,28,,,30,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),332,Esc. Jose Maria Linares,5018837,3,5,11,83,,,29,,,34,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),332,Esc. Jose Maria Linares,5018847,4,5,10,89,,,28,,,32,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),332,Esc. Jose Maria Linares,5018857,5,3,2,26,,,10,,,10,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),333,Coleg. Litoral,5019207,1,4,13,86,,,29,,,32,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),333,Coleg. Litoral,5019217,2,2,9,76,,,45,,,32,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),333,Coleg. Litoral,5019227,3,5,12,73,,,42,,,27,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),333,Coleg. Litoral,5019237,4,1,12,72,,,44,,,28,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),333,Coleg. Litoral,5019247,5,0,0,20,,,7,,,5,,,,,,,,,,,,
11,José María Linares,1,Puna,1745,Yascapi,334,U.E. Fray José Antonio Zampa De Yascapi,5018867,1,21,40,21,,,57,,,7,,,,,,,,,,,,
11,José María Linares,1,Puna,1746,Belen,335,U.E. Belen,5019257,1,5,32,24,,,88,,,26,,,,,,,,,,,,
11,José María Linares,1,Puna,1746,Belen,335,U.E. Belen,5019267,2,11,31,19,,,79,,,28,,,,,,,,,,,,
11,José María Linares,1,Puna,1746,Belen,335,U.E. Belen,5019277,3,5,5,6,,,22,,,16,,,,,,,,,,,,
11,José María Linares,1,Puna,1746,Belen,32416,U. E. Tres Cruces Alcatuyo,5019187,1,15,18,42,,,49,,,43,,,,,,,,,,,,
11,José María Linares,1,Puna,1746,Belen,32416,U. E. Tres Cruces Alcatuyo,5019197,2,1,1,3,,,9,,,2,,,,,,,,,,,,
11,José María Linares,1,Puna,1747,Miculpaya,336,U.E. Miculpaya,5018877,1,31,39,66,,,22,,,21,,,,,,,,,,,,
11,José María Linares,1,Puna,1747,Miculpaya,336,U.E. Miculpaya,5018887,2,27,15,32,,,14,,,26,,,,,,,,,,,,
11,José María Linares,1,Puna,1748,Comunidad de Maraza,337,U.E. José Alonso De Ibañez,5018897,1,11,9,20,,,23,,,93,,,,,,,,,,,,
11,José María Linares,1,Puna,1749,San Lorenzo,338,U.E. Luis Espinal De San Lorenzo,5018907,1,31,2,28,,,32,,,48,,,,,,,,,,,,
11,José María Linares,1,Puna,1750,Suquicha,339,U.E. Fray Franco Valli Brogi De Suquicha,5018917,1,4,4,12,,,31,,,111,,,,,,,,,,,,
11,José María Linares,1,Puna,1750,Suquicha,339,U.E. Fray Franco Valli Brogi De Suquicha,5018927,2,0,3,1,,,13,,,35,,,,,,,,,,,,
11,José María Linares,1,Puna,1751,Esmeralda Baja,340,U.E. 20 de Octubre,5018937,1,3,0,14,,,12,,,150,,,,,,,,,,,,
11,José María Linares,1,Puna,1751,Esmeralda Baja,340,U.E. 20 de Octubre,5018947,2,1,1,11,,,11,,,65,,,,,,,,,,,,
11,José María Linares,1,Puna,1753,Otavi,342,U.E. Otavi Simon Bolivar,5018957,1,18,20,47,,,37,,,11,,,,,,,,,,,,
11,José María Linares,1,Puna,1753,Otavi,342,U.E. Otavi Simon Bolivar,5018967,2,11,18,56,,,36,,,22,,,,,,,,,,,,
11,José María Linares,1,Puna,1753,Otavi,342,U.E. Otavi Simon Bolivar,5018977,3,9,12,51,,,15,,,17,,,,,,,,,,,,
11,José María Linares,1,Puna,1754,Kepallo,343,U.E. Mariscal Andres De Santa Cruz de Kepallo,5018987,1,5,4,29,,,88,,,23,,,,,,,,,,,,
11,José María Linares,1,Puna,1754,Kepallo,343,U.E. Mariscal Andres De Santa Cruz de Kepallo,5018997,2,4,10,20,,,89,,,28,,,,,,,,,,,,
11,José María Linares,1,Puna,1755,Nuqui,344,U.E. Ñuqui,5019007,1,7,6,81,,,19,,,52,,,,,,,,,,,,
11,José María Linares,1,Puna,1755,Nuqui,344,U.E. Ñuqui,5019017,2,3,0,22,,,2,,,5,,,,,,,,,,,,
11,José María Linares,1,Puna,1756,Pacasi,345,Esc. Tomas Frias,5019027,1,9,19,10,,,54,,,25,,,,,,,,,,,,
11,José María Linares,1,Puna,1756,Pacasi,345,Esc. Tomas Frias,5019037,2,6,19,8,,,44,,,11,,,,,,,,,,,,
11,José María Linares,1,Puna,1760,Vilacaya,349,U.E. Vilacaya,5019047,1,8,11,15,,,101,,,44,,,,,,,,,,,,
11,José María Linares,1,Puna,1760,Vilacaya,349,U.E. Vilacaya,5019057,2,4,7,10,,,31,,,8,,,,,,,,,,,,
11,José María Linares,1,Puna,1766,Chillcani (Zona D),355,U.E. German Busch,5019067,1,1,6,58,,,16,,,10,,,,,,,,,,,,
11,José María Linares,1,Puna,1767,Inchasi,256,U.E. Inchasi,5018807,1,1,3,11,,,14,,,6,,,,,,,,,,,,
11,José María Linares,1,Puna,1776,Sepulturas,364,U.E. 23 De Marzo,5019077,1,8,30,47,,,49,,,31,,,,,,,,,,,,
11,José María Linares,1,Puna,1776,Sepulturas,364,U.E. 23 De Marzo,5019087,2,12,6,30,,,39,,,25,,,,,,,,,,,,
11,José María Linares,1,Puna,1777,Alkatuyo,365,U.E. Raul Perez De Alkatuyo,5019097,1,5,6,37,,,58,,,63,,,,,,,,,,,,
11,José María Linares,1,Puna,1777,Alkatuyo,365,U.E. Raul Perez De Alkatuyo,5019107,2,7,4,22,,,30,,,54,,,,,,,,,,,,
11,José María Linares,1,Puna,2833,Pampa Tambo,471,U.E. Pampa Tambo,5019117,1,3,37,5,,,21,,,23,,,,,,,,,,,,
11,José María Linares,1,Puna,3042,Molino Pampa,531,U.E. Molino Pampa,5019127,1,5,8,79,,,37,,,13,,,,,,,,,,,,
11,José María Linares,1,Puna,3153,Turquiña,562,U.E. Turquiña,5019137,1,4,1,10,,,13,,,97,,,,,,,,,,,,
11,José María Linares,1,Puna,3154,Chacabuco (Estancia Chinoli),563,U.E. Gerardo Maldini de Chacabuco (Estacion Chinoli),5019147,1,5,3,23,,,40,,,87,,,,,,,,,,,,
11,José María Linares,1,Puna,3154,Chacabuco (Estancia Chinoli),563,U.E. Gerardo Maldini de Chacabuco (Estacion Chinoli),5019157,2,0,0,9,,,6,,,38,,,,,,,,,,,,
11,José María Linares,1,Puna,3274,Capaña,1,U.E. Jose Maria Linares A,5018777,1,5,1,17,,,98,,,61,,,,,,,,,,,,
11,José María Linares,1,Puna,3274,Capaña,1,U.E. Jose Maria Linares A,5018787,2,6,3,8,,,45,,,40,,,,,,,,,,,,
11,José María Linares,1,Puna,3392,Vilamani,1,U.E. Vilamani,5018797,1,7,41,19,,,16,,,27,,,,,,,,,,,,
11,José María Linares,1,Puna,4255,Cala Cala,25939,U. E. Marcelino Aguirre,5019167,1,3,5,32,,,65,,,52,,,,,,,,,,,,
11,José María Linares,1,Puna,4255,Cala Cala,25939,U. E. Marcelino Aguirre,5019177,2,1,4,3,,,13,,,7,,,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019287,1,70,6,43,3,,35,,,17,9,7,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019297,2,82,11,26,1,,25,,,18,17,4,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019307,3,67,7,26,2,,46,,,22,17,5,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019317,4,62,15,27,3,,30,,,15,27,2,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019327,5,74,14,32,2,,25,,,18,13,3,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019337,6,72,14,27,6,,34,,,9,15,5,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019347,7,76,11,31,1,,32,,,29,22,3,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1769,Pancochi,366,U.E. Pancochi,5019457,1,13,26,45,3,,19,,,3,4,0,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1770,Tuctapari,358,U.E. Clovis Lanza Enriquez,5019357,1,54,4,12,49,,37,,,4,16,1,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1770,Tuctapari,358,U.E. Clovis Lanza Enriquez,5019367,2,6,0,3,20,,8,,,0,2,0,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1771,Caltapi Puncu,359,U. E. Caltapi Puncu,5019377,1,25,3,38,4,,68,,,3,1,1,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1772,Cuchu Ingenio,360,Col. Franz Tamayo,5019387,1,37,13,25,6,,77,,,8,19,4,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1772,Cuchu Ingenio,360,Col. Franz Tamayo,5019397,2,50,10,26,2,,66,,,6,33,2,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1772,Cuchu Ingenio,360,Col. Franz Tamayo,5019407,3,41,3,13,3,,37,,,5,24,0,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1774,La Lava,362,U.E. 21 de Septiembre de la Lava,5019417,1,31,1,14,5,,77,,,11,7,29,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1774,La Lava,362,U.E. 21 de Septiembre de la Lava,5019427,2,39,2,14,4,,76,,,9,17,11,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1775,Hornos,363,U.E. Elizardo Perez de Hornos,5019437,1,18,5,8,3,,35,,,1,74,0,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1775,Hornos,363,U.E. Elizardo Perez de Hornos,5019447,2,7,2,2,3,,11,,,0,30,0,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2834,Chillma,473,U.E. San Bartolome,5019467,1,12,3,84,0,,42,,,3,10,11,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2834,Chillma,473,U.E. San Bartolome,5019477,2,8,9,37,1,,18,,,4,8,2,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2922,Fragua,507,U.E. Fragua,5019487,1,1,0,9,1,,97,,,2,34,0,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019497,1,8,9,20,1,,125,,,3,15,1,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019507,2,16,3,20,6,,103,,,5,21,0,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019517,3,14,4,11,6,,110,,,3,23,0,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019527,4,21,5,14,1,,110,,,2,28,0,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019537,5,12,4,12,2,,124,,,5,19,3,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019547,6,18,10,8,4,,117,,,2,18,1,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019557,7,1,1,5,0,,31,,,1,2,0,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",3043,Palca Cancha,532,Esc. Palca Cancha,5019567,1,0,9,9,0,,45,,,2,1,2,,,,,,,,,,
11,José María Linares,3,Ckochas,1757,Turuchipa,346,Esc. Jose Ma.Linares,5019647,1,4,41,19,12,,19,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1758,Chejchi,347,Esc. Seccional,5019657,1,0,35,95,3,,10,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1758,Chejchi,347,Esc. Seccional,5019667,2,0,52,87,2,,14,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1758,Chejchi,347,Esc. Seccional,5019677,3,0,10,42,3,,3,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1759,Mojon Ckasa,348,U.E. Mojón Kasa,5019687,1,0,56,74,6,,3,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1759,Mojon Ckasa,348,U.E. Mojón Kasa,5019697,2,4,54,42,4,,0,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1761,Esquiri,350,U. E. 6 de Agosto,5019707,1,1,19,7,3,,13,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1762,Calapaya,351,U.E. Qhalapaya,5019717,1,1,44,86,5,,5,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019727,1,4,111,14,1,,56,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019737,2,6,91,18,6,,35,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019747,3,9,89,21,8,,37,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019757,4,0,88,5,4,,24,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1764,Keluyo,353,U.E. Keluyo,5019767,1,0,9,145,0,,2,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1764,Keluyo,353,U.E. Keluyo,5019777,2,0,6,79,0,,1,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1765,Melena Alta,354,U.E. Franz Tamayo,5019787,1,0,171,10,2,,3,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,2832,Huayllajara,472,U.E. Manuel Ascencio Padilla,5019797,1,0,31,111,2,,5,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,2921,San Pedro,506,Esc. San Pedro de Esquiri,5019807,1,8,20,0,3,,9,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3041,Media Luna,529,Esc. Media Luna,5019817,1,0,101,9,4,,28,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3041,Media Luna,529,Esc. Media Luna,5019827,2,0,9,2,1,,2,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3087,Seocochi,530,U.E. Seocochi,5019837,1,2,23,79,2,,2,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3087,Seocochi,530,U.E. Seocochi,5019847,2,0,22,60,0,,0,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3151,Suchina Baja,564,U.E. Suchina,5019857,1,0,13,57,1,,4,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3152,Terma Cruz Kasa,565,U.E. Alejandro Coronado,5019867,1,0,119,19,4,,5,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3217,Oronckota,583,U.E. Eusebio Baltazar Flores,5019877,1,7,26,101,4,,7,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3217,Oronckota,583,U.E. Eusebio Baltazar Flores,5019887,2,2,12,27,1,,1,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3273,Capellani,1,U.E. Capellani,5019577,1,1,16,58,3,,0,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3275,Uyuni,1,U.E. Uyuni,5019587,1,0,28,113,1,,3,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3275,Uyuni,1,U.E. Uyuni,5019597,2,0,2,13,1,,0,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3329,Carpa Huata,1,U.E. Carpa Huata,5019607,1,0,24,9,1,,8,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3504,Lajas,1,U.E. Lajas,5019617,1,0,18,74,1,,1,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3936,Rodeo Pampa,1,U.E. Rodeo Pampa,5019627,1,0,106,17,4,,14,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3936,Rodeo Pampa,1,U.E. Rodeo Pampa,5019637,2,0,12,2,0,,1,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,4617,Marcavi,32397,U. E. Concepción de Marcavi,5019897,1,1,133,8,9,,7,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,4656,Comunidad Mal Pasos,32483,Sede Comunal Mal Pasos,5019907,1,0,106,9,1,,1,,,,,,,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020807,1,20,31,2,10,,9,67,9,14,,20,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020817,2,17,22,7,8,,16,44,5,12,,30,7,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020827,3,17,38,5,10,,8,43,7,19,,29,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020837,4,25,34,6,5,,11,47,6,4,,22,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020847,5,23,13,7,11,,16,46,15,13,,36,1,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020857,6,12,28,5,13,,15,55,7,12,,22,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020867,7,27,39,4,12,,16,53,7,12,,15,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020877,8,18,21,10,7,,6,63,7,13,,22,0,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020887,9,8,32,6,3,,4,27,3,10,,14,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020647,1,10,31,9,9,,17,38,12,9,,31,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020657,2,16,37,7,9,,21,45,4,12,,37,0,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020667,3,15,19,4,12,,24,37,9,11,,36,1,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020677,4,19,27,8,10,,21,51,4,15,,27,1,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020687,5,13,29,5,9,,28,44,8,15,,30,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020697,6,12,28,4,9,,34,51,4,22,,22,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020707,7,15,35,3,13,,19,55,6,10,,35,2,,,,,,,,,
