CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,FRI,CHR,NGP,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002527,16,39,30,2,21,2,8,20,11,,,8,13,12
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002537,17,10,15,2,10,3,4,5,3,,,1,6,4
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004877,1,41,34,4,24,2,7,15,11,,,8,13,7
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004887,2,31,31,3,28,5,6,17,5,,,4,19,6
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004897,3,12,26,2,14,5,3,9,3,,,2,6,4
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001287,1,36,36,4,27,8,6,15,8,,,4,8,10
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001297,2,25,27,4,35,3,13,15,12,,,4,6,12
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001307,3,37,30,4,22,4,11,15,5,,,4,16,12
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001317,4,36,45,2,23,4,7,12,9,,,1,15,9
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001327,5,37,35,2,24,8,8,15,13,,,1,14,6
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001337,6,35,26,6,31,3,10,15,13,,,4,12,8
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001347,7,31,35,3,22,7,6,13,10,,,1,14,13
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001357,8,8,8,1,2,0,1,2,2,,,1,3,1
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001877,1,30,31,4,32,0,9,12,3,,,6,12,3
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001887,2,40,34,1,22,5,4,7,11,,,6,14,9
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001897,3,30,33,6,33,2,4,17,3,,,4,21,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001907,4,31,28,6,21,7,7,9,7,,,3,25,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001917,5,25,30,2,30,2,7,9,14,,,5,22,2
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001927,6,26,41,2,16,5,3,14,9,,,8,28,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001937,7,27,28,5,30,2,3,15,14,,,7,13,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001947,8,31,28,4,19,10,3,12,5,,,5,19,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001957,9,22,37,9,18,3,8,16,6,,,7,15,9
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001967,10,28,25,3,18,3,3,10,5,,,4,35,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001977,11,35,43,4,25,2,5,13,4,,,5,16,10
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001987,12,31,31,3,24,3,2,12,10,,,4,15,13
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001997,13,32,36,5,15,3,6,17,7,,,6,18,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002007,14,35,25,7,16,6,3,9,6,,,5,17,9
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002017,15,29,27,4,21,2,12,6,11,,,7,30,16
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002027,16,44,32,6,28,5,4,17,4,,,5,10,4
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002037,17,30,46,2,22,5,2,4,8,,,6,14,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002047,18,27,40,3,18,4,1,10,7,,,4,18,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002057,19,10,17,1,9,0,1,7,3,,,1,3,3
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000607,1,21,30,2,34,3,5,9,9,,,3,21,12
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000617,2,32,30,4,18,6,5,14,8,,,4,15,19
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000627,3,26,29,4,25,2,6,12,2,,,3,17,9
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008237,1,32,28,5,18,2,7,32,3,,,2,16,8
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008247,2,36,34,3,29,3,7,24,6,,,7,11,9
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008257,3,36,19,2,23,6,5,12,5,,,6,17,9
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008267,4,26,26,15,24,5,9,19,3,,,4,10,6
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008277,5,33,23,6,16,2,6,22,7,,,6,11,9
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008287,6,34,29,3,26,2,5,12,7,,,7,14,10
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008297,7,44,21,4,20,1,10,20,11,,,6,13,7
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008307,8,30,24,4,27,10,5,15,11,,,8,14,6
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008317,9,26,39,3,21,5,2,23,10,,,3,17,5
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008327,10,31,24,4,27,1,5,13,6,,,6,13,8
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008337,11,34,29,6,24,4,11,12,5,,,4,17,6
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008347,12,26,27,3,27,3,6,11,7,,,2,19,7
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008357,13,22,11,4,21,4,4,13,10,,,0,15,4
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000657,1,38,22,0,23,4,4,10,17,,,5,11,16
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000667,2,30,42,2,24,3,4,12,8,,,3,18,8
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000677,3,37,23,1,32,0,11,9,9,,,3,14,15
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000687,4,35,39,3,30,4,3,8,5,,,4,7,5
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000697,5,40,31,3,35,0,6,11,10,,,4,8,13
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005067,1,42,28,2,19,3,3,10,9,,,5,7,12
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005077,2,46,32,3,32,2,12,7,5,,,5,11,6
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005087,3,32,30,2,33,2,4,11,5,,,4,28,6
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005097,4,37,39,0,20,3,4,13,5,,,3,15,10
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005107,5,30,31,4,34,2,3,15,6,,,7,11,18
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005117,6,11,0,1,3,1,1,0,1,,,0,0,1
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006967,1,32,40,1,12,4,8,14,9,,,3,12,11
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006977,2,35,35,3,20,4,5,11,6,,,6,19,4
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006987,3,28,34,6,20,4,3,17,9,,,2,17,10
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006997,4,34,38,5,20,2,5,13,6,,,6,13,8
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007007,5,26,27,4,18,9,4,17,8,,,5,14,4
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007017,6,45,25,2,20,1,10,19,6,,,1,6,4
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007027,7,27,41,2,19,4,6,16,9,,,4,18,7
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007037,8,38,26,4,17,5,5,16,13,,,5,25,11
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007047,9,30,35,3,15,6,9,18,11,,,4,12,4
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007057,10,36,32,4,20,4,9,13,10,,,4,9,8
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007067,11,8,10,1,7,0,2,3,2,,,1,2,2
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008797,1,32,34,3,11,6,4,6,13,,,9,14,8
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008807,2,30,28,3,17,4,17,17,5,,,4,15,3
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008817,3,27,23,7,16,2,3,13,8,,,8,24,2
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008827,4,30,29,3,16,0,8,14,6,,,3,18,9
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008837,5,33,32,4,10,3,6,12,8,,,4,14,3
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008847,6,27,23,10,17,8,7,11,2,,,9,14,3
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008857,7,25,26,2,12,1,8,17,7,,,11,13,3
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008867,8,33,22,5,16,4,4,17,5,,,10,13,7
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008877,9,25,21,7,12,3,8,13,5,,,5,23,2
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008887,10,27,19,2,16,5,6,10,9,,,9,17,8
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008897,11,26,34,1,17,5,5,9,9,,,3,14,6
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008907,12,36,26,4,13,3,2,9,5,,,6,19,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008917,13,29,31,3,8,2,1,14,7,,,10,18,2
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008927,14,15,8,0,3,2,2,5,0,,,2,3,0
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005657,1,38,30,3,16,5,7,16,4,,,5,19,13
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005667,2,41,25,4,16,6,3,17,6,,,5,14,10
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005677,3,30,33,4,14,6,6,14,6,,,6,20,13
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005687,4,22,30,6,16,8,9,11,3,,,9,18,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005697,5,25,24,1,7,7,7,17,6,,,4,19,7
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005707,6,33,25,5,17,5,6,12,9,,,2,21,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005717,7,35,30,6,14,5,15,15,6,,,3,16,11
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005727,8,20,27,10,15,7,16,8,6,,,3,23,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005737,9,31,46,3,19,5,6,16,6,,,4,13,2
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005747,10,28,22,4,21,1,9,10,2,,,6,17,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005757,11,25,27,2,13,4,11,13,9,,,6,15,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005767,12,25,31,7,19,2,8,19,10,,,2,11,10
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005777,13,37,30,3,18,3,7,19,9,,,7,14,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005787,14,29,20,2,19,6,7,22,2,,,7,19,8
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005797,15,37,31,2,15,3,10,16,3,,,7,18,9
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005807,16,17,29,2,19,5,17,13,9,,,7,26,8
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005817,17,35,37,3,16,4,8,13,6,,,8,13,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005827,18,32,44,5,14,9,5,8,4,,,5,16,7
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005837,19,25,44,4,21,4,5,11,10,,,4,13,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005847,20,6,5,1,6,1,3,1,1,,,0,4,3
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008627,1,30,31,4,12,8,3,10,5,,,3,13,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008637,2,32,23,5,24,9,5,8,6,,,4,13,8
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008647,3,36,24,3,19,8,4,9,10,,,6,11,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008657,4,31,26,6,14,9,3,5,7,,,9,16,6
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008667,5,37,18,2,19,2,7,11,10,,,5,14,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008677,6,29,24,2,20,4,6,15,7,,,2,18,4
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008687,7,26,19,6,16,2,3,13,10,,,5,19,12
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008697,8,27,30,5,16,5,6,11,5,,,3,12,7
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008707,9,26,26,2,13,2,7,14,11,,,5,18,9
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008717,10,25,31,3,14,5,3,10,5,,,2,10,6
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008727,11,36,22,6,11,1,3,10,6,,,4,11,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008737,12,26,26,4,15,3,8,11,3,,,10,24,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008747,13,33,21,2,16,8,4,15,8,,,9,18,4
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008757,14,38,29,7,11,8,3,6,4,,,3,16,5
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008767,15,21,19,5,22,2,4,11,9,,,4,12,7
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002327,1,30,34,5,28,1,6,19,10,,,8,9,16
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002337,2,24,29,2,19,2,6,16,5,,,3,22,7
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002347,3,5,7,1,5,1,0,5,1,,,2,5,1
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006447,1,30,26,6,24,8,7,17,7,,,4,14,12
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006457,2,21,33,3,23,4,10,23,10,,,6,16,12
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006467,3,28,23,6,26,5,9,20,6,,,6,16,12
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006477,4,35,36,7,18,10,5,15,4,,,4,12,5
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006487,5,29,33,5,20,7,12,22,9,,,7,22,10
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006497,6,26,30,2,15,5,19,11,11,,,10,26,15
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006507,7,11,15,1,5,2,4,8,2,,,4,4,2
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007867,1,25,24,5,16,9,10,11,5,,,2,12,4
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007877,2,34,20,7,12,7,10,9,12,,,6,17,8
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007887,3,35,27,2,10,6,10,15,10,,,6,9,3
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009347,1,19,21,7,9,4,7,3,7,,,6,13,5
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009357,2,16,19,4,7,8,2,2,12,,,6,10,6
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009367,3,15,28,6,10,8,3,7,7,,,4,7,2
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009377,4,8,11,2,3,2,1,3,3,,,3,1,2
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007497,1,27,23,1,14,3,5,15,5,,,5,18,4
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007507,2,32,30,5,18,3,10,9,10,,,6,12,5
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007517,3,23,27,5,8,6,3,16,13,,,3,10,5
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007527,4,29,25,1,18,4,11,16,5,,,5,18,11
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007537,5,19,26,6,15,5,7,14,9,,,4,17,9
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007547,6,30,27,4,17,1,4,19,8,,,5,14,8
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007557,7,38,22,2,18,5,4,10,6,,,6,29,4
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007567,8,31,19,3,22,4,8,18,11,,,4,15,7
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007577,9,31,24,3,19,6,4,18,5,,,7,18,10
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007587,10,24,25,3,21,9,3,21,3,,,4,13,6
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007597,11,27,27,7,15,4,6,15,7,,,5,26,11
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007607,12,37,27,3,16,11,2,11,13,,,3,15,5
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007617,13,22,28,5,15,3,2,3,6,,,2,22,3
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009677,1,27,18,9,12,8,2,13,6,,,7,22,2
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009687,2,19,24,9,9,8,8,10,8,,,8,8,3
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009697,3,14,23,6,9,4,8,10,4,,,4,23,3
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009707,4,13,20,1,10,4,8,10,3,,,4,19,2
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009717,5,22,14,5,10,2,4,8,10,,,5,16,2
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009727,6,13,20,2,9,3,9,8,6,,,5,15,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009737,7,24,8,5,7,2,18,10,8,,,12,16,5
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009747,8,21,15,7,7,4,8,6,3,,,10,20,1
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009757,9,23,16,1,7,6,7,8,3,,,5,15,6
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009767,10,25,18,6,2,3,7,7,5,,,5,26,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009777,11,21,17,9,7,1,9,12,7,,,8,17,5
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009787,12,15,26,5,7,4,7,2,4,,,3,19,1
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009797,13,19,16,9,7,3,11,8,13,,,7,16,6
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009807,14,20,24,5,8,2,4,5,8,,,5,26,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009817,15,6,25,0,5,8,6,4,1,,,6,24,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009827,16,8,6,1,1,2,3,1,3,,,2,8,1
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009597,1,18,33,5,16,3,3,12,3,,,5,9,1
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009607,2,20,19,2,12,7,8,11,3,,,5,14,3
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009617,3,18,17,5,8,7,9,11,3,,,4,11,4
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009627,4,18,15,1,10,12,5,17,2,,,17,13,5
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009637,5,11,21,2,7,11,4,10,3,,,5,14,5
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009647,6,14,12,2,7,2,7,12,5,,,8,23,1
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009657,7,13,12,7,10,4,11,14,3,,,9,17,1
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009667,8,10,17,3,7,5,1,8,5,,,2,12,2
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006567,1,22,29,8,7,1,6,12,11,,,6,31,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006577,2,19,18,4,8,11,11,5,4,,,9,23,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006587,3,24,19,4,12,9,9,10,8,,,7,11,2
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006597,4,14,22,3,10,4,11,12,8,,,5,21,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006607,5,5,28,5,9,6,6,9,6,,,6,18,7
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006617,6,16,15,5,13,3,11,4,6,,,6,18,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006627,7,22,26,3,8,3,6,12,7,,,5,16,2
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006637,8,25,13,7,10,6,10,7,5,,,4,23,4
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006647,9,18,20,5,12,3,13,9,5,,,7,18,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006657,10,15,26,7,11,5,6,6,6,,,15,19,5
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006667,11,18,18,5,17,4,10,10,3,,,14,17,1
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006677,12,13,22,1,8,6,20,10,5,,,3,25,1
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006687,13,22,22,1,11,6,4,21,5,,,9,19,2
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006697,14,26,25,1,7,9,10,9,5,,,7,19,5
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006707,15,31,16,1,7,6,7,6,6,,,9,21,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006717,16,26,27,8,14,5,8,8,4,,,9,26,5
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006727,17,16,14,3,16,8,4,14,5,,,9,20,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006737,18,23,22,6,11,4,11,19,6,,,12,16,4
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006747,19,12,16,2,9,2,3,7,4,,,1,13,3
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003507,1,28,21,4,26,5,6,14,8,,,9,20,9
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003517,2,39,21,0,19,3,2,18,4,,,7,25,6
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003527,3,35,18,7,20,5,8,14,4,,,6,17,7
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003537,4,32,21,5,15,8,11,15,5,,,11,20,6
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003547,5,38,19,3,18,6,6,16,6,,,5,14,8
