CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,LIBRE,NGP,PATRIA-UNIDOS,MTS,FRI,XS-CH,A-UPP
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001641,18,37,14,3,43,4,3,7,6
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001651,19,30,11,6,44,6,5,8,5
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001661,20,32,15,0,40,4,2,18,4
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001671,21,31,16,5,41,5,5,9,8
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001681,22,26,27,5,32,3,6,5,9
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001691,23,23,12,4,36,7,2,10,5
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001701,24,41,13,4,36,5,9,10,8
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001711,25,26,6,1,29,6,3,3,1
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002541,1,43,24,2,53,5,5,10,5
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002551,2,57,25,5,44,3,6,7,2
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002561,3,40,25,3,52,7,11,7,2
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002571,4,33,27,3,46,6,12,8,7
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002581,5,55,34,3,39,3,13,4,8
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002591,6,48,19,8,45,4,9,3,3
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002601,7,37,27,5,42,4,5,9,8
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002611,8,43,20,7,40,4,6,5,6
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002621,9,46,22,5,37,7,5,8,4
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002631,10,51,22,2,52,2,4,8,4
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002641,11,43,30,1,47,7,7,3,3
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002651,12,55,30,8,46,4,4,7,5
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002661,13,49,21,5,44,6,6,4,8
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002671,14,49,30,1,34,7,12,8,4
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002681,15,36,29,6,56,5,9,6,0
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002691,16,49,20,6,57,4,5,3,4
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002701,17,40,22,6,42,8,11,9,6
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002711,18,27,12,4,11,2,9,1,0
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005521,1,19,11,4,22,4,9,6,5
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005531,2,23,7,1,29,5,5,2,5
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005541,3,21,6,2,36,3,7,5,10
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005551,4,15,10,2,23,2,5,5,3
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005561,5,17,9,2,37,3,9,4,7
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005571,6,23,6,5,39,6,4,4,6
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005581,7,24,6,6,26,1,4,4,3
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005591,8,23,4,1,19,7,3,3,10
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005601,9,25,7,2,25,2,6,5,4
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005611,10,14,6,2,34,4,5,6,5
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005621,11,20,9,1,28,5,12,9,7
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005631,12,20,8,1,21,5,7,6,6
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005641,13,11,8,0,17,1,4,4,4
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007241,1,38,12,1,33,5,11,8,7
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007251,2,42,15,5,43,4,8,3,3
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007261,3,30,12,4,36,4,6,7,7
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007271,4,31,16,4,46,6,8,6,2
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007281,5,27,15,1,42,1,2,6,5
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007291,6,23,14,4,39,5,4,6,3
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006201,1,21,5,2,34,2,8,5,2
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006211,2,22,5,5,25,5,14,3,3
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006221,3,10,7,1,31,5,3,5,6
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006231,4,16,5,5,35,3,6,7,8
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006241,5,10,5,6,34,5,7,8,7
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006251,6,11,4,9,22,3,1,3,3
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006261,7,10,3,2,26,5,10,4,9
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006271,8,22,6,4,32,5,4,6,6
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006281,9,20,8,3,35,6,7,6,4
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006291,10,12,10,2,39,5,2,5,5
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006301,11,20,4,4,31,3,3,3,1
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006311,12,12,5,7,18,4,6,5,2
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006321,13,17,5,3,30,7,10,8,9
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006331,14,10,5,2,31,6,5,2,4
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006341,15,20,9,4,21,2,6,1,7
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006351,16,21,2,0,28,5,10,3,4
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006361,17,8,8,2,27,6,4,1,6
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006371,18,7,4,4,15,8,11,5,5
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006381,19,14,5,6,26,6,5,3,1
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006391,20,22,10,6,45,5,5,2,3
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006401,21,16,3,3,34,4,4,3,8
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006411,22,23,6,5,38,1,6,4,4
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006421,23,11,3,8,38,5,3,2,4
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006431,24,10,7,3,23,3,5,6,5
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1003971,1,42,20,9,50,9,5,8,9
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1003981,2,40,21,7,40,2,11,9,8
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1003991,3,34,21,4,35,3,12,11,8
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004001,4,35,18,5,30,4,7,10,7
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004011,5,55,14,2,35,5,6,9,6
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004021,6,52,21,7,46,6,5,1,5
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004031,7,46,21,1,42,4,3,9,9
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004041,8,43,24,1,40,5,8,12,4
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004051,9,40,12,9,42,1,10,7,6
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004061,10,34,14,6,34,8,12,3,9
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004071,11,31,16,5,40,6,7,10,6
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004081,12,37,17,7,51,2,3,11,5
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004091,13,43,22,1,47,9,9,4,5
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001721,1,45,20,1,47,5,10,5,1
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001731,2,46,18,5,39,3,7,4,3
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001741,3,53,19,2,50,3,10,6,5
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001751,4,37,20,7,42,2,6,5,6
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001761,5,62,25,4,46,6,7,3,8
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001771,6,43,26,3,60,1,7,7,3
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001781,7,44,37,4,29,5,7,4,5
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001791,8,36,14,0,44,6,0,3,1
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007201,1,54,29,5,38,3,4,6,3
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007211,2,48,20,5,53,4,5,6,4
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007221,3,57,19,5,38,4,9,2,4
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007231,4,38,32,7,50,3,4,3,5
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009211,1,60,14,5,35,8,6,4,5
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009221,2,52,24,4,40,7,4,9,2
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009231,3,62,21,1,43,5,6,10,2
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009241,4,66,17,2,40,7,7,6,4
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009251,5,19,10,3,15,1,0,8,4
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004201,1,50,17,8,37,6,8,6,6
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004211,2,39,18,6,48,6,10,6,10
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004221,3,46,11,6,58,8,7,4,9
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004231,4,43,23,4,49,5,5,4,6
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004241,5,53,19,7,56,2,5,5,3
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004251,6,47,30,5,37,5,6,5,9
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004261,7,54,25,6,52,5,3,6,6
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004271,8,49,21,4,38,7,6,10,4
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004281,9,39,34,11,47,5,6,7,7
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004291,10,33,24,4,47,7,7,7,3
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004301,11,45,22,3,43,4,11,7,7
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004311,12,51,23,5,34,3,4,6,8
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004321,13,17,11,2,16,5,1,3,2
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000571,1,51,25,7,47,2,13,3,7
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000581,2,51,23,6,56,1,8,3,3
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000591,3,50,27,2,53,5,7,7,2
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010021,1,27,3,2,15,2,4,9,2
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010031,2,20,1,1,19,6,3,3,7
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010041,3,15,8,2,34,6,3,5,3
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010051,4,25,2,2,23,2,6,6,10
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010061,5,22,4,1,36,4,9,10,4
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010071,6,16,3,3,39,6,5,3,2
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010081,7,18,4,1,32,4,4,2,5
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010091,8,15,5,5,29,5,6,7,3
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010101,9,18,3,5,40,7,6,1,8
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010111,10,20,4,3,27,2,4,12,2
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004901,1,20,18,4,47,6,10,11,5
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004911,2,27,12,2,38,5,8,7,13
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004921,3,29,13,6,30,5,9,5,8
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004931,4,34,15,3,32,5,5,8,4
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004941,5,27,10,2,33,7,8,6,5
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004951,6,24,15,2,48,7,7,6,5
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004961,7,3,2,2,9,0,0,1,1
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002371,1,42,23,7,53,0,10,6,2
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002381,2,43,25,5,31,3,13,6,4
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002391,3,50,35,3,42,5,10,3,3
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002401,4,30,32,3,48,2,5,11,5
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002411,5,44,21,5,46,6,6,6,5
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002421,6,42,35,9,36,2,6,2,4
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002431,7,46,32,5,32,5,4,7,4
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002441,8,47,35,12,45,5,4,2,3
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002451,9,38,32,8,31,8,6,5,6
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002461,10,43,22,8,41,3,9,6,2
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002471,11,81,17,5,71,3,7,3,4
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002481,12,48,28,6,35,4,6,7,4
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002491,13,49,23,6,40,3,7,8,9
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002501,14,46,24,6,54,4,3,4,2
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002511,15,52,27,6,43,2,9,3,4
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002521,16,54,23,3,47,3,5,5,8
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002531,17,15,10,1,25,1,5,4,2
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004871,1,60,24,5,51,3,7,2,4
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004881,2,48,18,7,45,2,4,5,5
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004891,3,33,14,5,23,0,3,2,1
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001281,1,46,14,8,55,2,7,6,6
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001291,2,48,24,6,46,4,6,6,6
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001301,3,59,24,4,53,2,6,4,3
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001311,4,44,32,4,53,7,5,7,4
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001321,5,47,21,7,55,0,13,5,3
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001331,6,48,16,8,47,2,13,6,7
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001341,7,37,20,3,66,0,8,7,4
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001351,8,6,1,0,14,0,1,0,2
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001871,1,43,26,3,39,2,7,7,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001881,2,56,19,3,46,3,9,3,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001891,3,50,31,6,38,6,5,3,3
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001901,4,44,23,2,40,3,5,11,4
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001911,5,46,28,5,36,8,4,1,4
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001921,6,36,21,8,64,3,6,6,4
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001931,7,43,28,4,43,5,2,9,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001941,8,47,16,4,41,7,1,12,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001951,9,39,27,5,39,4,10,4,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001961,10,48,21,2,41,5,2,7,9
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001971,11,56,14,3,56,4,8,6,6
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001981,12,47,24,5,36,4,11,2,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001991,13,50,17,5,44,3,8,6,3
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002001,14,39,12,6,46,3,3,7,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002011,15,54,17,6,46,4,12,8,12
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002021,16,52,25,5,45,5,7,8,0
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002031,17,44,14,7,49,3,7,2,6
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002041,18,37,24,2,55,7,5,3,3
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002051,19,23,6,1,21,0,2,0,2
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000601,1,41,23,5,41,3,6,5,7
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000611,2,51,23,4,40,2,6,5,4
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000621,3,53,18,4,30,3,7,1,7
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008231,1,48,28,3,48,3,6,5,1
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008241,2,53,28,2,48,5,7,3,6
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008251,3,48,28,4,37,2,3,3,3
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008261,4,36,22,2,55,7,5,11,7
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008271,5,46,17,8,32,5,6,6,3
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008281,6,57,29,4,40,4,3,5,5
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008291,7,52,34,5,37,2,7,7,5
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008301,8,36,24,7,48,3,7,5,4
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008311,9,43,22,5,52,6,2,7,1
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008321,10,41,30,5,38,5,2,6,5
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008331,11,44,32,5,45,1,4,10,5
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008341,12,37,31,5,41,6,5,7,2
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008351,13,31,26,4,29,2,3,8,1
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000651,1,54,30,6,31,4,6,4,6
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000661,2,44,27,10,49,2,1,6,3
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000671,3,58,19,9,33,2,6,3,3
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000681,4,46,30,3,43,3,1,3,0
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000691,5,55,41,4,35,4,5,6,5
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005061,1,58,16,7,31,2,4,5,1
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005071,2,60,20,5,40,3,7,3,4
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005081,3,42,27,4,48,8,5,7,6
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005091,4,53,17,5,51,2,3,2,3
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005101,5,55,26,5,49,4,3,7,3
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005111,6,6,2,2,4,1,2,1,0
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006961,1,50,11,10,50,1,7,4,4
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006971,2,41,20,8,49,1,8,9,5
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006981,3,43,21,3,49,7,6,4,3
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006991,4,42,11,3,54,4,9,2,3
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007001,5,32,21,5,36,5,5,6,4
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007011,6,61,14,3,39,1,12,3,3
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007021,7,45,13,4,61,4,4,6,1
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007031,8,54,21,6,54,2,5,5,2
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007041,9,40,16,8,43,3,15,5,4
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007051,10,49,16,3,39,3,9,5,6
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007061,11,17,6,0,11,0,2,1,1
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008791,1,36,14,9,48,2,4,4,6
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008801,2,45,18,3,36,9,12,3,5
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008811,3,46,15,6,36,6,5,9,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008821,4,37,18,4,45,9,7,8,1
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008831,5,33,11,6,48,7,8,3,5
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008841,6,25,16,4,43,9,6,8,8
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008851,7,29,16,7,36,5,7,3,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008861,8,43,14,2,40,7,12,12,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008871,9,32,12,4,48,11,6,5,5
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008881,10,37,18,6,36,7,1,11,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008891,11,42,16,3,42,3,3,7,2
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008901,12,33,11,4,44,8,0,3,10
