CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,UN,UNPA,NGP,MTS,UNIDOS-,PATRIA-UNIDOS,LIBRE,SOLUCIONES-CON-TODOS,PDC,A-UPP,POKUY,FRI,APB-SUMATE,U.P.C,CREE,UNE,FAP,F-S,ARI,TU,PPS
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25031,Unidad Educativa Juana Azurduy De Padilla,3055947,5,,,,20,7,12,12,,,80,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25031,Unidad Educativa Juana Azurduy De Padilla,3055957,6,,,,24,7,17,20,,,98,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25031,Unidad Educativa Juana Azurduy De Padilla,3055967,7,,,,26,6,12,11,,,74,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25031,Unidad Educativa Juana Azurduy De Padilla,3055977,8,,,,18,13,22,12,,,99,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25031,Unidad Educativa Juana Azurduy De Padilla,3055987,9,,,,9,1,7,3,,,33,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3055997,1,,,,23,4,25,11,,,90,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056007,2,,,,14,8,26,17,,,58,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056017,3,,,,22,7,22,15,,,74,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056027,4,,,,17,9,20,22,,,104,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056037,5,,,,11,4,18,16,,,77,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056047,6,,,,11,4,23,10,,,69,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056057,7,,,,15,8,26,23,,,81,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056067,8,,,,29,2,27,12,,,61,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056077,9,,,,22,3,21,16,,,75,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056087,10,,,,13,4,34,22,,,97,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056097,11,,,,12,3,10,17,,,86,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056107,12,,,,17,0,19,6,,,97,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056117,13,,,,12,7,25,7,,,84,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056127,14,,,,19,8,12,10,,,86,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056137,15,,,,15,16,25,10,,,94,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056147,16,,,,23,9,26,12,,,94,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056157,17,,,,15,7,23,16,,,86,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056167,18,,,,14,4,21,8,,,74,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056177,19,,,,21,8,21,19,,,79,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,25893,U. E. San Antonio de Padua,3056187,20,,,,10,6,17,5,,,43,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,30083,U.E. Eben Ezer A,3056277,1,,,,16,7,27,10,,,60,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,30083,U.E. Eben Ezer A,3056287,2,,,,19,3,11,5,,,73,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,30083,U.E. Eben Ezer A,3056297,3,,,,23,2,31,10,,,64,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,30083,U.E. Eben Ezer A,3056307,4,,,,18,7,20,13,,,58,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,30083,U.E. Eben Ezer A,3056317,5,,,,13,3,25,9,,,85,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,30083,U.E. Eben Ezer A,3056327,6,,,,9,3,23,8,,,103,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,30083,U.E. Eben Ezer A,3056337,7,,,,11,7,16,13,,,92,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,30083,U.E. Eben Ezer A,3056347,8,,,,19,3,15,6,,,85,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,30083,U.E. Eben Ezer A,3056357,9,,,,14,4,16,7,,,59,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,32186,U. E. Bello Horizonte,3056367,1,,,,21,7,17,18,,,96,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1050,Ivirgarzama,32186,U. E. Bello Horizonte,3056377,2,,,,3,2,5,3,,,21,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1051,Libertad,1230,Colegio Libertad,3054637,1,,,,5,2,11,6,,,139,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1051,Libertad,1230,Colegio Libertad,3054647,2,,,,6,4,6,8,,,121,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1051,Libertad,1230,Colegio Libertad,3054657,3,,,,10,1,7,6,,,113,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1051,Libertad,1230,Colegio Libertad,3054667,4,,,,4,2,7,9,,,135,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1051,Libertad,1230,Colegio Libertad,3054677,5,,,,10,3,12,8,,,120,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1051,Libertad,1230,Colegio Libertad,3054687,6,,,,11,0,8,6,,,118,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1053,Valle Ivirza,1231,Escuela Buenas Nuevas (Valle Ivirza),3054697,1,,,,6,0,8,7,,,117,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1053,Valle Ivirza,1231,Escuela Buenas Nuevas (Valle Ivirza),3054707,2,,,,10,1,18,6,,,157,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1053,Valle Ivirza,1231,Escuela Buenas Nuevas (Valle Ivirza),3054717,3,,,,14,3,10,7,,,104,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1053,Valle Ivirza,1231,Escuela Buenas Nuevas (Valle Ivirza),3054727,4,,,,11,1,10,7,,,108,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1053,Valle Ivirza,1231,Escuela Buenas Nuevas (Valle Ivirza),3054737,5,,,,6,1,10,5,,,104,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1053,Valle Ivirza,1231,Escuela Buenas Nuevas (Valle Ivirza),3054747,6,,,,10,0,9,7,,,99,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1053,Valle Ivirza,1231,Escuela Buenas Nuevas (Valle Ivirza),3054757,7,,,,17,8,15,21,,,120,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1053,Valle Ivirza,1231,Escuela Buenas Nuevas (Valle Ivirza),3054767,8,,,,14,6,8,12,,,130,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1053,Valle Ivirza,1231,Escuela Buenas Nuevas (Valle Ivirza),3054777,9,,,,13,2,7,10,,,125,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054787,1,,,,6,1,8,5,,,137,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054797,2,,,,6,1,4,11,,,122,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054807,3,,,,8,1,11,4,,,123,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054817,4,,,,4,1,6,8,,,139,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054827,5,,,,5,0,9,7,,,127,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054837,6,,,,3,2,6,9,,,146,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054847,7,,,,9,3,1,8,,,132,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054857,8,,,,4,1,10,2,,,138,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054867,9,,,,3,0,8,5,,,142,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054877,10,,,,9,2,10,3,,,135,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054887,11,,,,6,2,9,7,,,131,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054897,12,,,,7,3,8,15,,,123,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054907,13,,,,3,1,6,6,,,147,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054917,14,,,,7,2,12,9,,,127,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054927,15,,,,8,2,7,6,,,120,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054937,16,,,,9,2,9,5,,,132,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054947,17,,,,11,1,11,7,,,120,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054957,18,,,,9,1,7,9,,,138,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054967,19,,,,11,1,9,6,,,135,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054977,20,,,,3,2,5,6,,,140,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054987,21,,,,10,1,6,10,,,134,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3054997,22,,,,13,3,8,4,,,129,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3055007,23,,,,17,1,7,7,,,135,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1054,Valle de Sacta,1232,Colegio Juan Pablo II (Sacta),3055017,24,,,,0,1,1,1,,,41,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1055,Valle Hermoso,1233,Escuela Toribio Claure (V. Hermoso),3055027,1,,,,7,2,12,8,,,109,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1055,Valle Hermoso,1233,Escuela Toribio Claure (V. Hermoso),3055037,2,,,,13,4,7,6,,,158,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1055,Valle Hermoso,1233,Escuela Toribio Claure (V. Hermoso),3055047,3,,,,10,1,7,1,,,140,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1055,Valle Hermoso,1233,Escuela Toribio Claure (V. Hermoso),3055057,4,,,,3,2,2,6,,,149,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1055,Valle Hermoso,1233,Escuela Toribio Claure (V. Hermoso),3055067,5,,,,9,1,9,10,,,129,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1055,Valle Hermoso,1233,Escuela Toribio Claure (V. Hermoso),3055077,6,,,,3,1,7,6,,,140,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1055,Valle Hermoso,1233,Escuela Toribio Claure (V. Hermoso),3055087,7,,,,6,1,9,2,,,135,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1055,Valle Hermoso,1233,Escuela Toribio Claure (V. Hermoso),3055097,8,,,,4,1,7,3,,,147,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1055,Valle Hermoso,1233,Escuela Toribio Claure (V. Hermoso),3055107,9,,,,1,0,2,2,,,187,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1055,Valle Hermoso,1233,Escuela Toribio Claure (V. Hermoso),3055117,10,,,,3,4,5,3,,,111,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1056,Villa Nueva,1234,Escuela Central Villa Nueva,3055127,1,,,,5,3,0,5,,,165,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1056,Villa Nueva,1234,Escuela Central Villa Nueva,3055137,2,,,,10,2,8,6,,,150,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1056,Villa Nueva,1234,Escuela Central Villa Nueva,3055147,3,,,,5,3,14,6,,,139,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1056,Villa Nueva,1234,Escuela Central Villa Nueva,3055157,4,,,,5,0,1,7,,,142,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1056,Villa Nueva,1234,Escuela Central Villa Nueva,3055167,5,,,,1,0,2,3,,,23,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055177,1,,,,11,1,5,11,,,140,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055187,2,,,,9,4,6,4,,,143,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055197,3,,,,3,3,9,10,,,139,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055207,4,,,,11,5,7,9,,,117,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055217,5,,,,7,0,6,10,,,130,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055227,6,,,,4,0,6,7,,,122,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055237,7,,,,6,0,5,5,,,140,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055247,8,,,,9,4,13,4,,,123,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055257,9,,,,4,1,5,7,,,123,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055267,10,,,,5,3,3,11,,,113,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055277,11,,,,7,2,10,6,,,151,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055287,12,,,,6,1,6,6,,,130,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055297,13,,,,2,4,12,16,,,124,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055307,14,,,,5,3,7,12,,,135,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1057,Mariposas,1235,Colegio Marcelo Quiroga Santa Cruz,3055317,15,,,,6,0,2,4,,,43,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1058,Ayopaya (Pto. Villarroel),1236,Escuela Ayopaya (P.Villaroel),3055327,1,,,,7,2,1,6,,,140,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1058,Ayopaya (Pto. Villarroel),1236,Escuela Ayopaya (P.Villaroel),3055337,2,,,,4,1,5,7,,,141,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1058,Ayopaya (Pto. Villarroel),1236,Escuela Ayopaya (P.Villaroel),3055347,3,,,,4,1,2,8,,,140,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1058,Ayopaya (Pto. Villarroel),1236,Escuela Ayopaya (P.Villaroel),3055357,4,,,,2,1,6,10,,,133,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1058,Ayopaya (Pto. Villarroel),1236,Escuela Ayopaya (P.Villaroel),3055367,5,,,,1,1,10,5,,,155,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1058,Ayopaya (Pto. Villarroel),1236,Escuela Ayopaya (P.Villaroel),3055377,6,,,,2,1,4,4,,,94,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1059,Cesar Zama (Pto. Villarroel),26064,Centro Polifuncional Cesarzama,3056197,1,,,,4,2,7,5,,,129,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,1059,Cesar Zama (Pto. Villarroel),26064,Centro Polifuncional Cesarzama,3056207,2,,,,5,1,2,6,,,71,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3019,Senda 6,1238,Escuela Senda 6,3055387,1,,,,21,2,8,6,,,125,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3019,Senda 6,1238,Escuela Senda 6,3055397,2,,,,8,2,14,15,,,126,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3019,Senda 6,1238,Escuela Senda 6,3055407,3,,,,16,2,4,12,,,129,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3019,Senda 6,1238,Escuela Senda 6,3055417,4,,,,8,2,11,9,,,149,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3019,Senda 6,1238,Escuela Senda 6,3055427,5,,,,12,3,6,12,,,130,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3019,Senda 6,1238,Escuela Senda 6,3055437,6,,,,9,2,12,10,,,129,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3019,Senda 6,1238,Escuela Senda 6,3055447,7,,,,13,0,4,5,,,138,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3019,Senda 6,1238,Escuela Senda 6,3055457,8,,,,21,2,9,8,,,140,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3019,Senda 6,1238,Escuela Senda 6,3055467,9,,,,5,2,3,7,,,54,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055477,1,,,,4,0,4,31,,,113,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055487,2,,,,7,1,2,22,,,142,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055497,3,,,,3,3,4,21,,,123,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055507,4,,,,2,1,4,9,,,123,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055517,5,,,,4,0,3,13,,,142,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055527,6,,,,3,0,6,13,,,123,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055537,7,,,,1,0,5,10,,,159,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055547,8,,,,6,2,8,23,,,128,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055557,9,,,,3,0,2,11,,,148,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055567,10,,,,9,3,5,21,,,124,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3020,Valle Tunari,1239,Unidad Educativa Valle Tunari,3055577,11,,,,0,0,0,1,,,17,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3122,2 de Marzo,1240,Unidad Educativa 2 de Marzo,3055587,1,,,,7,0,2,5,,,170,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3122,2 de Marzo,1240,Unidad Educativa 2 de Marzo,3055597,2,,,,3,2,4,1,,,176,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3122,2 de Marzo,1240,Unidad Educativa 2 de Marzo,3055607,3,,,,4,0,3,4,,,169,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3122,2 de Marzo,1240,Unidad Educativa 2 de Marzo,3055617,4,,,,0,0,1,0,,,26,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3482,Comunidad Indígena Yuqui Biarecuate,1,Unidad Educativa Biarecuaté,3054507,1,,,,1,0,55,2,,,9,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3864,Israel,1,Unidad Educativa Israel,3054517,1,,,,6,2,7,2,,,161,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3864,Israel,1,Unidad Educativa Israel,3054527,2,,,,4,3,5,4,,,157,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3864,Israel,1,Unidad Educativa Israel,3054537,3,,,,5,2,3,3,,,162,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,3864,Israel,1,Unidad Educativa Israel,3054547,4,,,,3,1,7,5,,,138,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,4424,Santa Fe,26311,U.E. Santa Fe  A,3056217,1,,,,3,0,4,1,,,155,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,4424,Santa Fe,26311,U.E. Santa Fe  A,3056227,2,,,,3,0,2,3,,,170,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,4425,Tamborada A 3,26312,U.E. Villa Tamborada,3056237,1,,,,4,1,4,0,,,154,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,4425,Tamborada A 3,26312,U.E. Villa Tamborada,3056247,2,,,,2,2,4,4,,,168,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,4425,Tamborada A 3,26312,U.E. Villa Tamborada,3056257,3,,,,4,3,4,6,,,153,,,,,,,,,,,
12,Carrasco,5,Puerto Villarroel,4425,Tamborada A 3,26312,U.E. Villa Tamborada,3056267,4,,,,2,0,2,1,,,47,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1041,Rio Blanco,1209,Unidad Educativa Rio Blanco,3056387,1,,,,15,,11,,,,110,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1041,Rio Blanco,1209,Unidad Educativa Rio Blanco,3056397,2,,,,14,,15,,,,119,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1041,Rio Blanco,1209,Unidad Educativa Rio Blanco,3056407,3,,,,6,,7,,,,126,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1041,Rio Blanco,1209,Unidad Educativa Rio Blanco,3056417,4,,,,5,,6,,,,116,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1041,Rio Blanco,1209,Unidad Educativa Rio Blanco,3056427,5,,,,11,,5,,,,124,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1041,Rio Blanco,1209,Unidad Educativa Rio Blanco,3056437,6,,,,15,,9,,,,101,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1041,Rio Blanco,1209,Unidad Educativa Rio Blanco,3056447,7,,,,12,,10,,,,111,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1041,Rio Blanco,1209,Unidad Educativa Rio Blanco,3056457,8,,,,8,,9,,,,122,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1041,Rio Blanco,1209,Unidad Educativa Rio Blanco,3056467,9,,,,11,,4,,,,107,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1041,Rio Blanco,1209,Unidad Educativa Rio Blanco,3056477,10,,,,10,,5,,,,85,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057167,1,,,,23,,11,,,,108,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057177,2,,,,19,,11,,,,134,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057187,3,,,,13,,6,,,,100,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057197,4,,,,25,,4,,,,122,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057207,5,,,,16,,7,,,,128,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057217,6,,,,24,,3,,,,122,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057227,7,,,,14,,4,,,,134,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057237,8,,,,28,,8,,,,89,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057247,9,,,,20,,9,,,,119,,,,,,,,,,,
