CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,SOLUCIONES-CON-TODOS,PATRIA-UNIDOS,MTS,UNIDOS-,NGP,PDC,FRI,A-UPP,APB-SUMATE,LIBRE
9,Quillacollo,1,Quillacollo,934,Quillacollo,32080,Unidad Educativa Marquina (Secundaria),3034331,1,,8,8,6,9,7,6,40,19,18
9,Quillacollo,1,Quillacollo,934,Quillacollo,32080,Unidad Educativa Marquina (Secundaria),3034341,2,,11,11,7,7,8,9,52,10,8
9,Quillacollo,1,Quillacollo,934,Quillacollo,32080,Unidad Educativa Marquina (Secundaria),3034351,3,,7,8,6,12,10,7,54,16,13
9,Quillacollo,1,Quillacollo,934,Quillacollo,32080,Unidad Educativa Marquina (Secundaria),3034361,4,,10,22,4,13,2,10,41,19,6
9,Quillacollo,1,Quillacollo,934,Quillacollo,32080,Unidad Educativa Marquina (Secundaria),3034371,5,,0,2,2,3,0,3,10,1,3
9,Quillacollo,1,Quillacollo,934,Quillacollo,32299,U.E. San Martín de Porres Tarde,3031611,1,,6,28,9,14,9,14,21,45,17
9,Quillacollo,1,Quillacollo,934,Quillacollo,32301,U.E. 23 de Marzo,3033521,1,,6,20,12,21,9,5,58,13,9
9,Quillacollo,1,Quillacollo,934,Quillacollo,32301,U.E. 23 de Marzo,3033531,2,,8,23,4,9,4,11,51,26,8
9,Quillacollo,1,Quillacollo,934,Quillacollo,32301,U.E. 23 de Marzo,3033541,3,,8,25,4,13,3,8,34,11,9
9,Quillacollo,1,Quillacollo,934,Quillacollo,32360,U.E. Cerro Cota,3034111,1,,7,13,5,16,7,10,48,16,12
9,Quillacollo,1,Quillacollo,934,Quillacollo,32360,U.E. Cerro Cota,3034121,2,,3,5,5,10,8,9,69,12,2
9,Quillacollo,1,Quillacollo,935,Illataco,9014,U. E. Jose Miguel Lanza (Illataco),3029271,1,,14,31,4,14,4,4,46,26,14
9,Quillacollo,1,Quillacollo,935,Illataco,9014,U. E. Jose Miguel Lanza (Illataco),3029281,2,,16,27,8,9,7,12,36,13,14
9,Quillacollo,1,Quillacollo,935,Illataco,9014,U. E. Jose Miguel Lanza (Illataco),3029291,3,,13,22,5,6,5,8,52,18,7
9,Quillacollo,1,Quillacollo,935,Illataco,9014,U. E. Jose Miguel Lanza (Illataco),3029301,4,,9,27,6,6,7,11,37,24,12
9,Quillacollo,1,Quillacollo,935,Illataco,9014,U. E. Jose Miguel Lanza (Illataco),3029311,5,,6,31,6,6,4,9,34,22,19
9,Quillacollo,1,Quillacollo,935,Illataco,9014,U. E. Jose Miguel Lanza (Illataco),3029321,6,,8,24,5,12,2,12,46,17,8
9,Quillacollo,1,Quillacollo,935,Illataco,9014,U. E. Jose Miguel Lanza (Illataco),3029331,7,,11,28,3,17,2,10,38,26,13
9,Quillacollo,1,Quillacollo,935,Illataco,9014,U. E. Jose Miguel Lanza (Illataco),3029341,8,,13,26,8,15,8,6,31,21,4
9,Quillacollo,1,Quillacollo,935,Illataco,9014,U. E. Jose Miguel Lanza (Illataco),3029351,9,,6,6,1,0,1,2,11,11,3
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030451,1,,7,15,2,6,2,14,37,55,9
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030461,2,,6,22,7,7,5,14,16,53,9
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030471,3,,9,22,7,5,6,30,23,45,6
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030481,4,,7,22,3,13,8,21,18,43,11
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030491,5,,9,20,6,12,4,14,17,60,11
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030501,6,,10,12,2,8,4,15,24,45,5
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030511,7,,6,17,7,10,5,19,28,37,6
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030521,8,,10,28,7,10,6,15,28,44,10
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030531,9,,8,27,10,10,5,6,35,63,11
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030541,10,,9,21,7,10,3,15,34,52,11
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030551,11,,5,31,5,10,4,19,33,64,14
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030561,12,,12,21,2,14,3,14,32,42,7
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030571,13,,17,31,3,6,4,16,22,44,4
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030581,14,,12,24,5,8,2,11,21,36,9
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030591,15,,19,16,10,9,2,11,43,47,12
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030601,16,,20,28,2,12,3,10,17,50,9
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030611,17,,7,21,5,8,5,14,14,49,8
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030621,18,,6,23,2,10,5,12,15,64,10
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030631,19,,16,24,6,12,6,21,22,38,16
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030641,20,,10,26,4,11,4,8,27,48,11
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030651,21,,10,30,6,10,6,19,26,57,9
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030661,22,,6,21,6,7,5,17,20,58,10
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030671,23,,13,25,7,11,6,12,19,41,11
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030681,24,,13,17,4,9,1,14,24,45,6
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030691,25,,5,29,11,15,1,14,17,37,6
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030701,26,,8,21,5,6,0,12,24,56,7
9,Quillacollo,1,Quillacollo,936,Piñami,9015,Escuela Felix Martinez,3030711,27,,1,12,4,7,2,10,17,19,6
9,Quillacollo,1,Quillacollo,936,Piñami,9016,Centro Integral Niño Jesus Fe y Alegria,3030721,1,,10,22,6,7,5,25,22,45,13
9,Quillacollo,1,Quillacollo,936,Piñami,9016,Centro Integral Niño Jesus Fe y Alegria,3030731,2,,11,18,5,15,17,25,18,55,12
9,Quillacollo,1,Quillacollo,936,Piñami,9016,Centro Integral Niño Jesus Fe y Alegria,3030741,3,,10,25,6,15,11,13,22,49,13
9,Quillacollo,1,Quillacollo,936,Piñami,9016,Centro Integral Niño Jesus Fe y Alegria,3030751,4,,13,17,6,14,7,14,23,49,9
9,Quillacollo,1,Quillacollo,936,Piñami,9016,Centro Integral Niño Jesus Fe y Alegria,3030761,5,,17,20,9,7,11,14,20,45,17
9,Quillacollo,1,Quillacollo,936,Piñami,9016,Centro Integral Niño Jesus Fe y Alegria,3030771,6,,11,23,3,12,10,20,18,47,14
9,Quillacollo,1,Quillacollo,936,Piñami,9016,Centro Integral Niño Jesus Fe y Alegria,3030781,7,,7,18,8,14,8,13,19,48,19
9,Quillacollo,1,Quillacollo,936,Piñami,9016,Centro Integral Niño Jesus Fe y Alegria,3030791,8,,8,17,6,13,9,15,23,57,20
9,Quillacollo,1,Quillacollo,936,Piñami,9016,Centro Integral Niño Jesus Fe y Alegria,3030801,9,,9,12,2,3,5,6,7,26,5
9,Quillacollo,1,Quillacollo,936,Piñami,25687,U.E. Oscar Alfaro,3031801,1,,16,12,7,15,8,14,37,17,8
9,Quillacollo,1,Quillacollo,936,Piñami,25687,U.E. Oscar Alfaro,3031811,2,,13,11,5,16,4,6,37,27,11
9,Quillacollo,1,Quillacollo,936,Piñami,25687,U.E. Oscar Alfaro,3031821,3,,12,20,3,10,4,13,48,26,17
9,Quillacollo,1,Quillacollo,936,Piñami,25687,U.E. Oscar Alfaro,3031831,4,,6,13,5,12,5,15,42,16,9
9,Quillacollo,1,Quillacollo,936,Piñami,25688,U.E. Pocpocollo,3030421,1,,22,17,9,11,5,8,34,30,13
9,Quillacollo,1,Quillacollo,936,Piñami,25688,U.E. Pocpocollo,3030431,2,,14,13,6,19,7,16,35,27,14
9,Quillacollo,1,Quillacollo,936,Piñami,25688,U.E. Pocpocollo,3030441,3,,3,2,1,1,1,0,3,2,0
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029361,1,,10,38,9,10,7,14,23,21,11
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029371,2,,11,25,6,17,3,16,43,27,7
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029381,3,,13,27,9,8,6,9,38,37,13
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029391,4,,5,25,20,9,9,4,33,21,5
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029401,5,,6,16,14,12,3,7,40,21,9
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029411,6,,17,19,13,11,6,12,27,30,10
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029421,7,,9,20,11,11,5,17,39,29,10
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029431,8,,10,24,8,14,1,11,43,19,4
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029441,9,,9,26,7,12,2,6,42,30,11
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029451,10,,3,27,9,17,5,7,38,23,6
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029461,11,,8,21,5,14,4,8,51,24,9
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029471,12,,12,26,8,8,13,19,42,17,7
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029481,13,,11,29,7,16,7,13,47,23,9
9,Quillacollo,1,Quillacollo,937,Paucarpata,9016,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),3029491,14,,1,3,1,1,1,2,4,5,1
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033301,1,,12,17,1,10,9,12,27,46,6
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033311,2,,3,24,5,13,13,16,33,49,7
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033321,3,,7,14,9,7,9,19,24,33,5
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033331,4,,8,16,8,11,2,11,23,48,8
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033341,5,,4,22,4,14,5,13,18,40,8
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033351,6,,7,18,4,11,7,11,29,41,5
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033361,7,,10,21,6,21,7,16,13,36,7
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033371,8,,10,18,13,12,6,15,19,43,7
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033381,9,,7,17,4,9,4,10,20,58,9
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033391,10,,6,18,4,10,6,17,26,41,7
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033401,11,,19,25,2,18,3,18,27,44,11
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033411,12,,5,23,6,12,4,14,15,50,8
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033421,13,,10,13,9,19,5,27,19,44,9
9,Quillacollo,1,Quillacollo,938,Cotapachi,9017,U. E. Mcal. José Ballivian,3033431,14,,4,4,5,5,2,8,13,22,0
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3029931,1,,9,24,2,6,14,10,18,56,15
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3029941,2,,12,17,6,11,8,9,22,58,21
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3029951,3,,10,23,10,17,7,12,24,51,9
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3029961,4,,5,19,9,10,11,9,33,46,10
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3029971,5,,5,16,1,9,15,14,15,57,12
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3029981,6,,12,25,3,10,12,11,18,55,16
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3029991,7,,7,15,3,19,8,9,15,51,13
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3030001,8,,11,23,6,12,6,11,14,70,11
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3030011,9,,7,25,11,8,5,12,19,57,14
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3030021,10,,11,23,6,10,6,10,28,57,12
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3030031,11,,10,22,8,13,7,12,27,53,9
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3030041,12,,7,22,4,5,10,15,14,64,7
9,Quillacollo,1,Quillacollo,938,Cotapachi,9018,U. E. Milivoy Eterovic Matenda,3030051,13,,10,11,2,9,3,11,9,38,6
9,Quillacollo,1,Quillacollo,938,Cotapachi,9019,Colegio Nacional Calama (Nueva Infraestructura),3031841,1,,15,14,7,10,4,20,20,55,17
9,Quillacollo,1,Quillacollo,938,Cotapachi,9019,Colegio Nacional Calama (Nueva Infraestructura),3031851,2,,9,17,9,8,8,18,18,54,14
9,Quillacollo,1,Quillacollo,938,Cotapachi,9019,Colegio Nacional Calama (Nueva Infraestructura),3031861,3,,12,23,8,8,5,23,24,43,11
9,Quillacollo,1,Quillacollo,938,Cotapachi,9019,Colegio Nacional Calama (Nueva Infraestructura),3031871,4,,9,27,7,16,8,20,26,45,16
9,Quillacollo,1,Quillacollo,938,Cotapachi,9019,Colegio Nacional Calama (Nueva Infraestructura),3031881,5,,11,25,4,11,11,13,23,43,11
9,Quillacollo,1,Quillacollo,938,Cotapachi,9019,Colegio Nacional Calama (Nueva Infraestructura),3031891,6,,6,23,9,16,8,17,29,44,8
9,Quillacollo,1,Quillacollo,938,Cotapachi,26182,U.E. Cotapachi,3032881,1,,8,15,4,12,3,13,76,27,4
9,Quillacollo,1,Quillacollo,938,Cotapachi,26182,U.E. Cotapachi,3032891,2,,13,13,12,10,2,19,78,13,9
9,Quillacollo,1,Quillacollo,938,Cotapachi,26182,U.E. Cotapachi,3032901,3,,2,4,2,4,3,10,19,14,1
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030061,1,,8,23,5,10,5,14,35,33,7
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030071,2,,11,11,1,6,8,8,39,38,4
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030081,3,,7,15,9,6,7,5,43,21,12
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030091,4,,7,19,7,13,4,7,38,23,16
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030101,5,,9,16,1,14,4,7,39,18,8
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030111,6,,14,9,3,7,2,8,48,37,7
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030121,7,,15,22,6,9,4,8,42,26,8
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030131,8,,14,17,7,12,5,2,33,26,4
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030141,9,,9,23,5,10,8,9,40,21,11
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030151,10,,13,17,3,9,4,10,37,30,7
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030161,11,,11,9,6,6,3,10,49,23,10
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030171,12,,11,9,4,11,5,10,40,33,18
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030181,13,,15,14,3,15,7,8,44,28,7
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030191,14,,14,14,2,10,5,6,48,20,7
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030201,15,,11,21,5,14,2,7,36,17,12
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030211,16,,16,21,4,12,2,5,51,25,13
9,Quillacollo,1,Quillacollo,939,El Paso,9018,Unidad Educativa El Paso,3030221,17,,9,9,1,11,2,10,25,22,3
9,Quillacollo,1,Quillacollo,939,El Paso,9019,Unidad Educativa Maria Auxiliadora,3029501,1,,12,20,7,15,4,5,36,36,17
9,Quillacollo,1,Quillacollo,939,El Paso,9019,Unidad Educativa Maria Auxiliadora,3029511,2,,8,24,2,14,5,7,39,27,5
9,Quillacollo,1,Quillacollo,939,El Paso,9019,Unidad Educativa Maria Auxiliadora,3029521,3,,19,17,1,14,4,7,43,31,13
9,Quillacollo,1,Quillacollo,939,El Paso,9019,Unidad Educativa Maria Auxiliadora,3029531,4,,11,24,6,15,4,7,32,33,8
9,Quillacollo,1,Quillacollo,939,El Paso,9019,Unidad Educativa Maria Auxiliadora,3029541,5,,10,22,5,19,8,3,35,27,16
9,Quillacollo,1,Quillacollo,939,El Paso,9019,Unidad Educativa Maria Auxiliadora,3029551,6,,4,23,7,13,2,9,39,36,8
9,Quillacollo,1,Quillacollo,939,El Paso,9019,Unidad Educativa Maria Auxiliadora,3029561,7,,8,10,2,5,5,6,21,16,4
9,Quillacollo,1,Quillacollo,939,El Paso,9020,Instituto Tecnologico El Paso,3030811,1,,10,25,7,11,6,14,32,32,14
9,Quillacollo,1,Quillacollo,939,El Paso,9020,Instituto Tecnologico El Paso,3030821,2,,11,18,6,19,5,10,33,20,18
9,Quillacollo,1,Quillacollo,939,El Paso,9020,Instituto Tecnologico El Paso,3030831,3,,5,19,6,7,9,17,33,28,17
9,Quillacollo,1,Quillacollo,939,El Paso,9020,Instituto Tecnologico El Paso,3030841,4,,12,24,4,10,11,15,40,25,7
9,Quillacollo,1,Quillacollo,939,El Paso,9020,Instituto Tecnologico El Paso,3030851,5,,10,14,13,9,5,10,32,34,11
9,Quillacollo,1,Quillacollo,939,El Paso,9020,Instituto Tecnologico El Paso,3030861,6,,9,16,8,13,12,13,31,33,13
9,Quillacollo,1,Quillacollo,939,El Paso,9020,Instituto Tecnologico El Paso,3030871,7,,12,17,8,9,3,13,39,32,12
9,Quillacollo,1,Quillacollo,939,El Paso,9020,Instituto Tecnologico El Paso,3030881,8,,7,30,5,8,11,11,44,36,18
9,Quillacollo,1,Quillacollo,939,El Paso,9020,Instituto Tecnologico El Paso,3030891,9,,10,20,1,9,8,6,32,33,19
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030261,1,,7,17,5,10,10,8,42,25,9
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030271,2,,12,12,5,11,9,12,38,48,11
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030281,3,,9,17,14,9,6,9,55,25,11
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030291,4,,10,12,9,12,4,5,53,21,10
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030301,5,,12,12,3,16,8,21,40,36,7
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030311,6,,13,18,8,13,7,12,40,24,9
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030321,7,,16,16,6,7,5,8,37,34,11
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030331,8,,11,11,10,11,9,10,45,32,18
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030341,9,,13,24,10,15,7,4,27,38,11
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030351,10,,6,12,2,6,11,16,33,24,18
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030361,11,,14,13,6,13,10,10,35,28,13
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030371,12,,8,6,8,8,10,12,44,25,9
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030381,13,,10,9,5,10,6,8,50,15,9
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030391,14,,14,16,6,11,2,6,37,29,12
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030401,15,,15,21,4,6,6,10,38,21,6
9,Quillacollo,1,Quillacollo,939,El Paso,25684,U. E. El Paso  A,3030411,16,,5,11,0,10,4,5,34,21,7
9,Quillacollo,1,Quillacollo,939,El Paso,25685,U.E. Molle Molle,3030921,1,,28,13,4,8,1,7,42,9,6
9,Quillacollo,1,Quillacollo,939,El Paso,25685,U.E. Molle Molle,3030931,2,,14,6,5,10,1,5,44,12,8
9,Quillacollo,1,Quillacollo,939,El Paso,25686,U.E. Santiago Apóstol,3030941,1,,18,19,11,10,13,9,36,29,12
9,Quillacollo,1,Quillacollo,939,El Paso,25686,U.E. Santiago Apóstol,3030951,2,,10,16,5,9,6,15,43,34,16
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029571,1,,16,4,3,10,6,22,62,7,8
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029581,2,,17,10,3,3,2,16,63,10,4
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029591,3,,17,10,8,9,3,6,58,25,10
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029601,4,,14,10,5,10,2,7,64,13,6
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029611,5,,23,6,5,7,2,15,64,19,6
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029621,6,,7,4,8,6,1,7,62,9,9
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029631,7,,19,7,10,10,2,12,48,8,12
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029641,8,,15,7,6,6,1,16,54,7,6
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029651,9,,22,12,6,9,6,4,49,6,8
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029661,10,,18,8,6,3,1,16,59,12,6
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029671,11,,22,6,10,7,3,14,47,5,5
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029681,12,,13,9,2,6,3,9,60,13,7
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029691,13,,13,8,3,6,4,12,61,10,7
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029701,14,,23,7,5,10,5,18,45,11,8
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029711,15,,12,6,6,6,4,14,48,22,9
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029721,16,,15,6,5,11,4,12,40,10,4
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029731,17,,18,11,7,8,4,13,64,10,8
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029741,18,,17,8,5,3,7,8,71,21,9
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029751,19,,12,3,8,5,2,12,68,10,6
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029761,20,,14,5,2,3,3,12,57,17,12
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029771,21,,9,10,3,3,4,19,69,21,8
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029781,22,,21,4,7,8,1,9,65,11,6
9,Quillacollo,1,Quillacollo,940,Bella Vista,9019,Unidad Educativa Bella Vista,3029791,23,,1,3,1,1,1,4,18,3,5
9,Quillacollo,1,Quillacollo,941,Misicuni,9020,U. E. Rene Barrienos Ortuño (Misicuni),3029801,1,,4,7,3,5,0,5,79,2,3
9,Quillacollo,1,Quillacollo,941,Misicuni,9020,U. E. Rene Barrienos Ortuño (Misicuni),3029811,2,,2,7,2,2,0,1,71,2,5
9,Quillacollo,1,Quillacollo,941,Misicuni,9021,Centro Internado Misicuni,3030231,1,,12,10,2,3,3,6,113,5,4
9,Quillacollo,1,Quillacollo,941,Misicuni,9021,Centro Internado Misicuni,3030241,2,,2,5,3,2,4,4,108,9,5
9,Quillacollo,1,Quillacollo,941,Misicuni,9021,Centro Internado Misicuni,3030251,3,,2,1,0,5,1,5,50,2,0
9,Quillacollo,1,Quillacollo,3863,Liriuni,1,Unidad Educativa Liriuni,3029261,1,,5,3,2,8,4,8,89,3,8
9,Quillacollo,1,Quillacollo,4262,Potrero,25948,U. E. Potrero,3029861,1,,5,9,6,7,2,12,69,13,6
