CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-UNIDOS,MTS,A.S.,APP,DEMOCRATAS,A-UPP,PDC,UN,CAOP,NGP,APB-SUMATE,LIBRE,CAOCH,CONACH-W,CSUTOAPCH,A-P,ASCAP,JAP,S-P,MNR,POR
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012247,4,19,73,5,3,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012257,5,24,84,10,1,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012267,6,30,72,9,7,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012277,7,22,72,12,3,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,1566,Colquechaca,31160,U. E. Roberto Hinojosa,5012287,8,12,9,4,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,1572,Surumi,31155,U. E. 10 de Noviembre de Surumi,5012147,1,2,33,5,1,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,1572,Surumi,31155,U. E. 10 de Noviembre de Surumi,5012157,2,6,19,7,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,1575,Rosario,143,U. E. Junin De Rosario,5012087,1,4,93,5,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,1575,Rosario,143,U. E. Junin De Rosario,5012097,2,3,85,6,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,1577,Guadalupe,145,U.E. Guadalupe San Antonio,5012107,1,1,50,3,1,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,1577,Guadalupe,145,U.E. Guadalupe San Antonio,5012117,2,0,5,0,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,3674,Cayarani,1,U. E. Qayarani Mejillones 10 de Octubre,5011917,1,1,140,2,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,3674,Cayarani,1,U. E. Qayarani Mejillones 10 de Octubre,5011927,2,0,18,1,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,3946,Comunidad Iru Coyana Distrito Surumi,1,U.E. Ayacucho De Sicuta,5011937,1,1,57,4,1,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,3946,Comunidad Iru Coyana Distrito Surumi,1,U.E. Ayacucho De Sicuta,5011947,2,0,97,3,1,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,3946,Comunidad Iru Coyana Distrito Surumi,1,U.E. Ayacucho De Sicuta,5011957,3,1,16,3,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,3947,Comunidad Jamachiri Distrito Chairapata,1,U.E. Jaime Mendoza De Jamachiri,5011967,1,1,178,2,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,4083,Viluyo,25489,U.E. Tomas Katari de Viluyo,5012127,1,1,120,4,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,4100,Collpacochi,25509,U.E. Juana Azurduy De Padilla De San Lazaro,5012137,1,23,37,1,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,4569,Turco,32278,U.E. 27 de Mayo de Thurko,5012167,1,1,106,4,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,4570,Chuarani,32279,U.E. Topater,5012177,1,0,133,0,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,4652,Comunidad Caracochi Distrito Chairapata,32477,U.E. Manuel Ascencio Padilla de Khara Khochi,5012187,1,1,64,5,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,4654,Comunidad Chullpa Q’asa Distrito Chairapata,32479,U.E. Tupac Amaru de Chullpa Kasa,5012197,1,0,60,0,0,,,,,,,,,,,,,,,,,
4,Chayanta,1,Colquechaca,4670,Comunidad Chairapata Distrito Chairapata,32515,U.E. Bernardo Fey De Chairapata,5012207,1,5,27,2,0,,,,,,,,,,,,,,,,,
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012417,1,11,3,13,22,,7,11,,,17,,,,,,,,,,,12
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012427,2,6,3,6,33,,9,24,,,23,,,,,,,,,,,7
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012437,3,8,2,2,44,,8,10,,,34,,,,,,,,,,,3
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012447,4,10,4,5,47,,5,18,,,23,,,,,,,,,,,9
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012457,5,10,2,5,21,,11,12,,,37,,,,,,,,,,,6
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012467,6,7,2,8,34,,21,10,,,26,,,,,,,,,,,11
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012477,7,10,2,11,24,,7,16,,,29,,,,,,,,,,,1
4,Chayanta,2,Ravelo,1578,Ravelo,146,Esc. M. Ascencio Padilla,5012487,8,8,0,2,4,,1,1,,,7,,,,,,,,,,,2
4,Chayanta,2,Ravelo,1579,Pitantora,148,Esc. Pitantora,5012497,1,1,6,6,3,,10,24,,,16,,,,,,,,,,,5
4,Chayanta,2,Ravelo,1579,Pitantora,148,Esc. Pitantora,5012507,2,1,0,1,0,,4,7,,,8,,,,,,,,,,,4
4,Chayanta,2,Ravelo,1580,Tomoyo,149,Esc. Tomoyo,5012517,1,5,6,28,3,,4,12,,,3,,,,,,,,,,,4
4,Chayanta,2,Ravelo,1580,Tomoyo,149,Esc. Tomoyo,5012527,2,4,3,2,4,,2,4,,,1,,,,,,,,,,,0
4,Chayanta,2,Ravelo,1581,Antora,150,Esc. Antora,5012537,1,2,4,3,2,,12,2,,,68,,,,,,,,,,,2
4,Chayanta,2,Ravelo,1581,Antora,150,Esc. Antora,5012547,2,0,0,0,1,,2,0,,,9,,,,,,,,,,,0
4,Chayanta,2,Ravelo,1583,Huaycoma,152,Esc. Huaycoma,5012557,1,0,9,2,8,,21,15,,,0,,,,,,,,,,,1
4,Chayanta,2,Ravelo,1584,Toroca,153,Toroca,5012567,1,3,0,2,13,,0,6,,,9,,,,,,,,,,,3
4,Chayanta,2,Ravelo,1599,Yurubamba,487,Esc. S. Yurubamba,5012617,1,2,2,3,3,,95,7,,,4,,,,,,,,,,,2
4,Chayanta,2,Ravelo,1599,Yurubamba,487,Esc. S. Yurubamba,5012627,2,3,4,0,1,,44,12,,,1,,,,,,,,,,,1
4,Chayanta,2,Ravelo,2823,Rodeo Huayllas,482,Esc. Central Rodeo Huayllas,5012597,1,2,1,2,3,,3,25,,,36,,,,,,,,,,,27
4,Chayanta,2,Ravelo,2823,Rodeo Huayllas,482,Esc. Central Rodeo Huayllas,5012607,2,0,3,4,2,,1,32,,,14,,,,,,,,,,,11
4,Chayanta,2,Ravelo,2826,Molle Molle,481,Esc. Seccional Molle Molle,5012577,1,15,29,6,1,,5,1,,,0,,,,,,,,,,,50
4,Chayanta,2,Ravelo,2826,Molle Molle,481,Esc. Seccional Molle Molle,5012587,2,14,16,4,1,,5,1,,,0,,,,,,,,,,,7
4,Chayanta,2,Ravelo,2910,Luqui Pampa,500,Esc. Secc. Luqui Pampa,5012637,1,9,0,0,0,,2,1,,,0,,,,,,,,,,,1
4,Chayanta,2,Ravelo,3211,Sasanta Socorro,578,Esc. Sasanta,5012647,1,0,4,16,2,,90,18,,,2,,,,,,,,,,,0
4,Chayanta,2,Ravelo,3212,Cuturi Quirpe,579,Esc. Central 1ro. de Mayo,5012657,1,9,13,22,2,,5,26,,,4,,,,,,,,,,,5
4,Chayanta,2,Ravelo,3212,Cuturi Quirpe,579,Esc. Central 1ro. de Mayo,5012667,2,1,8,2,0,,6,7,,,2,,,,,,,,,,,0
4,Chayanta,2,Ravelo,3283,Moko Kotani,1,Esc. Seccional Moko Kotani,5012297,1,0,1,0,0,,0,25,,,1,,,,,,,,,,,8
4,Chayanta,2,Ravelo,3284,Lamphasuni,1,Esc. Lamphasuni,5012307,1,1,0,2,5,,6,16,,,2,,,,,,,,,,,21
4,Chayanta,2,Ravelo,3326,Teja Molino,1,Esc. Secc. Teja Molino,5012317,1,0,2,0,0,,7,8,,,0,,,,,,,,,,,67
4,Chayanta,2,Ravelo,3327,Saucy Mayu,1,Esc. Central Saucy Mayu,5012327,1,2,10,53,19,,4,10,,,4,,,,,,,,,,,3
4,Chayanta,2,Ravelo,3327,Saucy Mayu,1,Esc. Central Saucy Mayu,5012337,2,3,5,37,12,,1,14,,,4,,,,,,,,,,,3
4,Chayanta,2,Ravelo,3352,Lacayani,1,Esc. Lacayani,5012347,1,0,2,2,52,,8,15,,,6,,,,,,,,,,,1
4,Chayanta,2,Ravelo,3728,San Luis de Chipirina,2,Esc. Chipirina,5012397,1,1,0,2,1,,4,8,,,20,,,,,,,,,,,1
4,Chayanta,2,Ravelo,3729,Sorocoto,2,Col. Jose Alonso De Ibañez,5012407,1,5,7,17,6,,2,2,,,33,,,,,,,,,,,9
4,Chayanta,2,Ravelo,3949,Janina,1,U.E. Janina,5012357,1,35,3,0,5,,24,4,,,15,,,,,,,,,,,12
4,Chayanta,2,Ravelo,3949,Janina,1,U.E. Janina,5012367,2,14,2,3,1,,9,4,,,7,,,,,,,,,,,7
4,Chayanta,2,Ravelo,3950,Challuma,1,Esc. Challuma,5012377,1,3,3,2,3,,1,19,,,3,,,,,,,,,,,1
4,Chayanta,2,Ravelo,3951,Moroto,1,Esc. Moroto,5012387,1,1,2,7,26,,1,2,,,6,,,,,,,,,,,2
4,Chayanta,3,Pocoata,1567,Kapar Rancho,135,Esc. Kaparancho,5012747,1,0,,50,,,0,,,,63,,,,,1,1,,,,,
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012757,1,11,,39,,,3,,,,5,,,,,42,2,,,,,
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012767,2,17,,35,,,1,,,,5,,,,,57,4,,,,,
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012777,3,11,,42,,,5,,,,6,,,,,45,7,,,,,
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012787,4,11,,48,,,3,,,,2,,,,,40,6,,,,,
4,Chayanta,3,Pocoata,1585,Pocoata,157,U. E. Pedro Gutierrez,5012797,5,12,,51,,,1,,,,6,,,,,45,1,,,,,
4,Chayanta,3,Pocoata,1585,Pocoata,31153,U.E. 24 de Agosto,5013217,1,9,,54,,,1,,,,9,,,,,55,4,,,,,
4,Chayanta,3,Pocoata,1585,Pocoata,31153,U.E. 24 de Agosto,5013227,2,10,,47,,,1,,,,4,,,,,50,6,,,,,
4,Chayanta,3,Pocoata,1585,Pocoata,31153,U.E. 24 de Agosto,5013237,3,20,,45,,,2,,,,7,,,,,42,9,,,,,
4,Chayanta,3,Pocoata,1585,Pocoata,31153,U.E. 24 de Agosto,5013247,4,17,,31,,,2,,,,7,,,,,59,3,,,,,
4,Chayanta,3,Pocoata,1586,Jarana,157,U. E. Jarana,5012807,1,3,,47,,,3,,,,21,,,,,15,3,,,,,
4,Chayanta,3,Pocoata,1586,Jarana,157,U. E. Jarana,5012817,2,5,,20,,,3,,,,15,,,,,6,3,,,,,
4,Chayanta,3,Pocoata,1587,Comunidad Saye,158,U.E. Saye,5012827,1,0,,117,,,3,,,,1,,,,,14,13,,,,,
4,Chayanta,3,Pocoata,1588,Huancarani,159,U. E. Huancarani,5012837,1,7,,41,,,2,,,,1,,,,,52,3,,,,,
4,Chayanta,3,Pocoata,1588,Huancarani,159,U. E. Huancarani,5012847,2,8,,23,,,3,,,,7,,,,,45,1,,,,,
4,Chayanta,3,Pocoata,1588,Huancarani,159,U. E. Huancarani,5012857,3,12,,16,,,3,,,,3,,,,,28,3,,,,,
4,Chayanta,3,Pocoata,1589,Vila Vila,160,U. E. Vila Vila,5012867,1,9,,144,,,2,,,,2,,,,,10,2,,,,,
4,Chayanta,3,Pocoata,1589,Vila Vila,160,U. E. Vila Vila,5012877,2,0,,55,,,1,,,,0,,,,,6,16,,,,,
4,Chayanta,3,Pocoata,1590,Collana Tuica,161,U. E. Collana Tuica,5012887,1,3,,9,,,1,,,,2,,,,,175,7,,,,,
4,Chayanta,3,Pocoata,1590,Collana Tuica,161,U. E. Collana Tuica,5012897,2,4,,1,,,1,,,,2,,,,,198,2,,,,,
4,Chayanta,3,Pocoata,1590,Collana Tuica,161,U. E. Collana Tuica,5012907,3,0,,2,,,0,,,,2,,,,,14,0,,,,,
4,Chayanta,3,Pocoata,1591,Cenajo,162,U. E. Senajo,5012917,1,1,,27,,,1,,,,1,,,,,18,3,,,,,
4,Chayanta,3,Pocoata,1593,Comunidad de Sarijchi,164,U.E. Sarijchi,5012927,1,0,,30,,,0,,,,135,,,,,20,1,,,,,
4,Chayanta,3,Pocoata,1593,Comunidad de Sarijchi,164,U.E. Sarijchi,5012937,2,0,,4,,,0,,,,6,,,,,5,0,,,,,
4,Chayanta,3,Pocoata,1594,Campaya,165,U. E. Tomas Katari,5012947,1,11,,82,,,0,,,,3,,,,,1,62,,,,,
4,Chayanta,3,Pocoata,1594,Campaya,165,U. E. Tomas Katari,5012957,2,3,,81,,,0,,,,2,,,,,0,58,,,,,
4,Chayanta,3,Pocoata,1594,Campaya,165,U. E. Tomas Katari,5012967,3,11,,62,,,0,,,,2,,,,,2,75,,,,,
4,Chayanta,3,Pocoata,1594,Campaya,165,U. E. Tomas Katari,5012977,4,6,,88,,,1,,,,0,,,,,0,68,,,,,
4,Chayanta,3,Pocoata,1594,Campaya,165,U. E. Tomas Katari,5012987,5,11,,68,,,2,,,,1,,,,,3,59,,,,,
4,Chayanta,3,Pocoata,1595,San Juan de Arrospata,166,U. E. Arrozpata,5012997,1,0,,8,,,0,,,,3,,,,,51,1,,,,,
4,Chayanta,3,Pocoata,1596,Quesem Phuco,167,Nucleo Escolar Kesimpucu,5013007,1,2,,14,,,3,,,,2,,,,,136,2,,,,,
4,Chayanta,3,Pocoata,1596,Quesem Phuco,167,Nucleo Escolar Kesimpucu,5013017,2,2,,12,,,1,,,,7,,,,,92,2,,,,,
4,Chayanta,3,Pocoata,2661,San Miguel de Khari,168,U. E. Kari,5013027,1,69,,5,,,6,,,,31,,,,,29,4,,,,,
4,Chayanta,3,Pocoata,2661,San Miguel de Khari,168,U. E. Kari,5013037,2,116,,13,,,7,,,,24,,,,,22,3,,,,,
4,Chayanta,3,Pocoata,2661,San Miguel de Khari,168,U. E. Kari,5013047,3,120,,14,,,1,,,,37,,,,,12,3,,,,,
4,Chayanta,3,Pocoata,2661,San Miguel de Khari,168,U. E. Kari,5013057,4,14,,3,,,1,,,,2,,,,,4,1,,,,,
4,Chayanta,3,Pocoata,2828,Yahuaco,485,U. E. Yahuaco,5013087,1,12,,3,,,0,,,,4,,,,,1,3,,,,,
4,Chayanta,3,Pocoata,2829,Villa Alcarapi,468,U. E. Villa Alcarapi,5013067,1,1,,199,,,0,,,,0,,,,,2,1,,,,,
4,Chayanta,3,Pocoata,2829,Villa Alcarapi,468,U. E. Villa Alcarapi,5013077,2,1,,144,,,0,,,,0,,,,,0,0,,,,,
4,Chayanta,3,Pocoata,3037,Tomoyo  B,523,U. E. Tomoyo,5013097,1,1,,80,,,1,,,,1,,,,,9,3,,,,,
4,Chayanta,3,Pocoata,3143,Pacotanca,555,U.E. Elizardo Pérez,5013107,1,0,,81,,,0,,,,0,,,,,1,0,,,,,
4,Chayanta,3,Pocoata,3213,Jachataco,580,U. E. Jachataco,5013117,1,1,,21,,,0,,,,11,,,,,4,1,,,,,
4,Chayanta,3,Pocoata,3285,Turberia,1,U. E. Turberia,5012677,1,1,,95,,,2,,,,7,,,,,6,4,,,,,
4,Chayanta,3,Pocoata,3285,Turberia,1,U. E. Turberia,5012687,2,0,,221,,,0,,,,0,,,,,2,0,,,,,
4,Chayanta,3,Pocoata,3285,Turberia,1,U. E. Turberia,5012697,3,2,,82,,,0,,,,6,,,,,1,1,,,,,
4,Chayanta,3,Pocoata,3390,Collpa Ckasa,1,U. E. Collpa Ckasa,5012707,1,12,,92,,,1,,,,1,,,,,1,18,,,,,
4,Chayanta,3,Pocoata,3501,Achacana,1,U. E. Achacana,5012717,1,1,,40,,,2,,,,2,,,,,64,1,,,,,
4,Chayanta,3,Pocoata,3501,Achacana,1,U. E. Achacana,5012727,2,0,,18,,,0,,,,1,,,,,85,1,,,,,
4,Chayanta,3,Pocoata,3945,Cachuyo,1,U. E. Cachuyo,5012737,1,1,,61,,,4,,,,4,,,,,18,4,,,,,
4,Chayanta,3,Pocoata,4461,Corojti,26492,U.E.Corojti,5013127,1,2,,159,,,1,,,,0,,,,,5,2,,,,,
4,Chayanta,3,Pocoata,4508,Vilapampa,32145,U. E. Vilapampa,5013137,1,0,,77,,,1,,,,2,,,,,10,0,,,,,
4,Chayanta,3,Pocoata,4563,Yusfaya,32268,U.E.Yusfaya,5013147,1,0,,93,,,1,,,,3,,,,,12,0,,,,,
4,Chayanta,3,Pocoata,4573,Totora,32282,U.E. Totora,5013157,1,6,,89,,,0,,,,1,,,,,0,0,,,,,
4,Chayanta,3,Pocoata,4594,Taracachi,32336,U.E. Taracachi,5013167,1,1,,9,,,0,,,,4,,,,,160,1,,,,,
4,Chayanta,3,Pocoata,4594,Taracachi,32336,U.E. Taracachi,5013177,2,1,,3,,,1,,,,0,,,,,68,2,,,,,
4,Chayanta,3,Pocoata,4615,Chacafuco,32384,U.E. Chacafuco,5013187,1,5,,15,,,3,,,,7,,,,,74,1,,,,,
4,Chayanta,3,Pocoata,4657,Comunidad de Kapac Macha Macha,32484,U.E. Kapaj Machamacha,5013197,1,0,,20,,,1,,,,2,,,,,102,5,,,,,
4,Chayanta,3,Pocoata,4657,Comunidad de Kapac Macha Macha,32484,U.E. Kapaj Machamacha,5013207,2,0,,1,,,1,,,,2,,,,,21,1,,,,,
4,Chayanta,4,Ocurí,1582,Ckara Ckara,151,Esc. Kara Kara,5013267,1,2,5,7,,,4,,,25,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1582,Ckara Ckara,151,Esc. Kara Kara,5013277,2,3,2,0,,,11,,,21,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1597,Ocuri,169,Col. Nac. Marcelo Quiroga Santa Cruz,5013457,1,11,24,16,,,10,,,22,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1597,Ocuri,169,Col. Nac. Marcelo Quiroga Santa Cruz,5013467,2,16,19,16,,,6,,,21,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1597,Ocuri,169,Col. Nac. Marcelo Quiroga Santa Cruz,5013477,3,13,24,7,,,16,,,20,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1597,Ocuri,169,Col. Nac. Marcelo Quiroga Santa Cruz,5013487,4,14,40,16,,,14,,,18,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1597,Ocuri,169,Col. Nac. Marcelo Quiroga Santa Cruz,5013497,5,5,18,14,,,6,,,12,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1597,Ocuri,170,Colegio Daniel Salamanca,5013407,1,10,23,7,,,15,,,28,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1597,Ocuri,170,Colegio Daniel Salamanca,5013417,2,21,30,13,,,15,,,12,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1597,Ocuri,170,Colegio Daniel Salamanca,5013427,3,13,23,13,,,8,,,20,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1597,Ocuri,170,Colegio Daniel Salamanca,5013437,4,19,20,22,,,10,,,19,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1597,Ocuri,170,Colegio Daniel Salamanca,5013447,5,8,20,16,,,3,,,14,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1598,Maragua,170,Esc. Maragua,5013287,1,6,20,10,,,7,,,52,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1598,Maragua,170,Esc. Maragua,5013297,2,5,21,2,,,5,,,54,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1598,Maragua,170,Esc. Maragua,5013307,3,9,14,9,,,5,,,47,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1598,Maragua,170,Esc. Maragua,5013317,4,3,5,6,,,2,,,26,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1600,Marcoma,171,Esc. Seccional Marcoma,5013327,1,21,3,77,,,1,,,1,,,,,,,,,,,,
4,Chayanta,4,Ocurí,1600,Marcoma,171,Esc. Seccional Marcoma,5013337,2,15,0,68,,,1,,,7,,,,,,,,,,,,
4,Chayanta,4,Ocurí,3085,Yurimata,524,Esc. Yurimata,5013347,1,4,3,24,,,36,,,2,,,,,,,,,,,,
4,Chayanta,4,Ocurí,3085,Yurimata,524,Esc. Yurimata,5013357,2,0,0,2,,,3,,,0,,,,,,,,,,,,
4,Chayanta,4,Ocurí,3145,Peaña,556,Esc. Simon Bolivar De Peana,5013367,1,0,5,18,,,11,,,31,,,,,,,,,,,,
4,Chayanta,4,Ocurí,3145,Peaña,556,Esc. Simon Bolivar De Peana,5013377,2,2,3,14,,,4,,,9,,,,,,,,,,,,
4,Chayanta,4,Ocurí,3948,Roco Roco,1,Esc. Roco Roco,5013257,1,0,33,5,,,2,,,4,,,,,,,,,,,,
4,Chayanta,4,Ocurí,4056,Chaupiloma,25387,U.E. Chaupi Loma,5013387,1,1,23,35,,,0,,,5,,,,,,,,,,,,
4,Chayanta,4,Ocurí,4057,Jatumwasi,25388,U.E. Collpa,5013397,1,3,46,33,,,1,,,1,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013577,1,1,30,27,0,,5,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013587,2,0,33,50,1,,7,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013597,3,6,28,31,0,,6,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013607,4,5,33,29,1,,5,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013617,5,2,32,42,0,,6,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013627,6,1,25,31,3,,3,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013637,7,1,27,46,1,,3,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013647,8,2,42,40,1,,5,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1568,Macha,136,U. E. Tomas Katari De Macha,5013657,9,1,10,11,0,,1,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1569,Uluchi,139,U. E. Elizardo Perez,5013717,1,7,61,12,6,,4,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1569,Uluchi,139,U. E. Elizardo Perez,5013727,2,2,31,7,3,,3,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1569,Uluchi,139,U. E. Elizardo Perez,5013737,3,6,60,8,2,,5,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1569,Uluchi,139,U. E. Elizardo Perez,5013747,4,3,2,0,4,,0,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1570,Salinas,137,U. E. 1ro. de Mayo De Salinas Alta,5013667,1,9,63,12,5,,0,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1570,Salinas,137,U. E. 1ro. de Mayo De Salinas Alta,5013677,2,2,89,8,3,,4,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1570,Salinas,137,U. E. 1ro. de Mayo De Salinas Alta,5013687,3,3,35,17,3,,3,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1570,Salinas,137,U. E. 1ro. de Mayo De Salinas Alta,5013697,4,8,19,4,0,,0,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1571,Salinas Baja,138,U. E. Oscar Alfaro De Salinas Baja,5013707,1,21,41,5,2,,0,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1573,Ayoma,141,U. E. Franz Tamayo De Ayoma,5013757,1,5,21,8,1,,11,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1573,Ayoma,141,U. E. Franz Tamayo De Ayoma,5013767,2,7,24,12,2,,23,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1573,Ayoma,141,U. E. Franz Tamayo De Ayoma,5013777,3,2,1,3,0,,0,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1574,Bombori,142,U. E. Jaime Mendoza,5013787,1,0,59,12,4,,15,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1574,Bombori,142,U. E. Jaime Mendoza,5013797,2,0,41,4,1,,61,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1574,Bombori,142,U. E. Jaime Mendoza,5013807,3,2,42,6,3,,29,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,1574,Bombori,142,U. E. Jaime Mendoza,5013817,4,2,25,5,1,,36,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,2822,Tomaycuri,465,U. E. 6 de Junio,5013827,1,1,40,24,6,,15,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,2822,Tomaycuri,465,U. E. 6 de Junio,5013837,2,2,18,27,4,,0,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,3144,Comunidad Colcha Pocro,553,U.E. Simón Bolivar de Choquecayara Baja,5013847,1,0,155,19,2,,21,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,3351,Futina,1,U. E. Juancito Pinto De Phutina,5013507,1,9,30,9,2,,8,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,3351,Futina,1,U. E. Juancito Pinto De Phutina,5013517,2,5,45,5,6,,7,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,3351,Futina,1,U. E. Juancito Pinto De Phutina,5013527,3,2,37,14,4,,1,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,3351,Futina,1,U. E. Juancito Pinto De Phutina,5013537,4,5,20,6,4,,2,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,3389,Challviri,1,U.E. Gualberto Villarroel de Challviri,5013547,1,0,10,14,2,,5,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,3389,Challviri,1,U.E. Gualberto Villarroel de Challviri,5013557,2,0,27,16,4,,1,,,,,,,,,,,,,,,
4,Chayanta,5,San Pedro de Macha,3854,Titiri,1,U. E. Gualberto Villarroel de Titiri,5013567,1,0,4,42,3,,5,,,,,,,,,,,,,,,
