CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,P.P.,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000397,10,0,1,29,0,4,12,22,18,,27,3,,1,,,,0,10,12,18
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000407,11,0,0,5,1,1,9,2,1,,7,0,,0,,,,0,0,1,4
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000417,1,3,4,27,3,4,28,16,33,,12,0,,3,,,,4,2,25,14
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000427,2,3,8,23,4,12,9,17,24,,18,1,,3,,,,2,6,8,10
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000437,3,1,3,30,3,2,21,27,15,,17,0,,0,,,,4,5,23,6
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000447,4,2,4,35,0,11,19,12,21,,11,0,,0,,,,1,8,13,10
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000457,5,3,2,36,4,6,25,31,11,,11,0,,3,,,,1,8,14,11
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000467,6,5,3,32,3,8,15,22,18,,22,1,,4,,,,0,5,10,11
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000477,7,1,3,27,0,5,21,23,20,,15,1,,4,,,,1,0,19,14
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000487,8,0,1,6,0,0,6,4,7,,9,0,,3,,,,0,0,2,3
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001427,1,2,6,32,2,7,21,19,11,,11,1,,0,,,,0,4,8,9
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001437,2,3,8,28,2,11,21,14,24,,18,2,,3,,,,0,2,17,5
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001447,3,5,2,29,3,10,25,10,23,,4,2,,2,,,,0,7,4,6
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001457,4,4,9,31,3,3,22,17,14,,12,2,,0,,,,2,7,14,14
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001467,5,8,6,26,1,5,21,22,18,,14,1,,2,,,,1,3,10,15
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001477,6,2,3,17,0,7,27,19,13,,19,2,,0,,,,0,4,8,12
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001487,7,7,5,25,4,5,23,18,19,,22,1,,0,,,,1,1,6,11
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001497,8,1,5,26,4,7,22,14,30,,11,1,,0,,,,3,13,6,21
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001507,9,3,6,25,5,11,24,12,16,,15,1,,3,,,,1,7,10,13
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001517,10,3,2,34,1,9,22,14,18,,13,1,,0,,,,2,7,13,12
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001527,11,2,5,28,2,6,17,15,11,,12,0,,0,,,,0,4,8,16
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001537,1,2,5,32,1,4,15,18,16,,13,1,,1,,,,1,8,21,9
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001547,2,1,0,18,7,4,27,21,11,,16,2,,2,,,,1,3,16,15
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001557,3,3,2,25,3,6,29,21,24,,10,1,,1,,,,2,8,16,11
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001567,4,3,2,24,0,8,19,24,17,,16,1,,0,,,,1,12,15,15
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001577,5,4,6,28,6,7,17,19,18,,13,2,,2,,,,1,11,14,11
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001587,6,3,1,28,6,14,16,15,12,,15,1,,2,,,,0,5,16,14
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001597,7,2,6,29,5,4,19,18,13,,16,0,,2,,,,0,13,20,10
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001607,8,0,3,14,1,3,9,11,5,,6,2,,3,,,,1,3,14,5
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001617,1,2,2,23,1,3,25,14,36,,14,3,,1,,,,0,6,9,19
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001627,2,0,3,34,3,6,20,16,12,,10,5,,1,,,,0,3,15,9
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001637,3,3,3,28,2,5,26,12,18,,10,1,,0,,,,1,8,14,17
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001647,4,1,6,29,2,8,27,20,18,,9,0,,2,,,,1,10,12,8
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001657,5,1,5,22,1,4,22,14,23,,11,0,,1,,,,1,4,12,13
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000887,1,1,3,37,3,10,21,18,12,,20,2,,3,,,,1,7,11,14
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000897,2,2,7,27,2,6,31,19,18,,7,3,,1,,,,1,5,13,8
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000907,3,1,5,26,2,6,16,25,16,,16,1,,6,,,,4,7,17,10
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000917,4,2,4,33,2,8,17,19,18,,19,1,,1,,,,2,5,15,9
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000927,5,0,2,18,1,1,8,3,3,,5,0,,0,,,,0,1,5,6
1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho,4000937,1,3,3,31,2,12,31,22,17,,14,1,,4,,,,2,3,7,9
1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho,4000947,2,1,4,29,5,9,26,16,11,,12,2,,5,,,,1,5,6,10
1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho,4000957,3,2,2,23,4,9,25,18,14,,10,0,,3,,,,0,7,13,14
1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho,4000967,4,2,0,19,6,8,17,13,15,,20,2,,1,,,,1,5,10,9
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4000977,1,0,1,27,3,4,18,28,17,,12,5,,0,,,,1,4,19,10
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4000987,2,3,2,36,2,5,15,19,9,,16,3,,2,,,,1,8,12,10
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4000997,3,5,3,24,1,4,32,25,12,,10,1,,0,,,,0,4,19,7
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4001007,4,3,4,24,2,7,28,37,18,,15,1,,0,,,,0,6,15,11
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4001017,5,2,3,35,1,3,11,39,15,,18,3,,0,,,,1,9,21,11
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4001027,6,1,4,41,2,4,22,27,11,,18,3,,3,,,,2,3,13,6
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4001037,7,2,1,36,3,6,20,21,19,,22,0,,1,,,,0,4,19,11
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4001047,8,0,1,18,1,4,10,11,14,,9,1,,0,,,,0,8,9,11
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001057,1,1,3,34,3,8,14,20,13,,22,0,,0,,,,0,4,27,9
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001067,2,5,3,32,2,5,23,20,13,,21,1,,4,,,,0,4,19,7
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001077,3,5,6,37,4,4,21,21,14,,7,2,,1,,,,2,7,20,10
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001087,4,2,2,32,1,2,22,24,13,,18,0,,1,,,,2,4,18,16
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001097,5,0,1,5,0,1,10,8,6,,2,0,,1,,,,0,2,2,3
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010287,1,5,8,23,4,7,36,9,24,,12,4,,1,,,,1,4,3,4
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010297,2,2,7,21,3,7,27,14,19,,6,1,,0,,,,3,4,6,7
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010307,3,6,3,15,6,5,33,9,24,,9,1,,0,,,,1,2,1,5
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010317,4,11,12,25,3,5,30,6,21,,11,3,,2,,,,0,8,4,8
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010327,5,11,2,23,3,8,28,13,19,,8,0,,0,,,,3,7,1,8
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010337,6,12,6,24,0,9,32,8,18,,13,3,,0,,,,2,3,7,3
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010347,7,6,8,21,3,8,40,10,25,,5,3,,0,,,,0,5,1,11
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010357,8,7,7,22,3,3,38,12,29,,14,4,,0,,,,0,3,1,6
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010367,9,8,7,27,5,9,32,10,24,,4,2,,2,,,,1,5,5,10
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010377,10,11,8,19,4,3,35,8,35,,10,2,,2,,,,2,6,1,7
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010387,11,7,4,25,0,7,33,10,26,,10,1,,0,,,,1,4,4,5
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010397,12,2,6,23,2,5,44,12,22,,7,6,,1,,,,2,5,3,3
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010407,13,8,10,26,1,4,29,8,34,,10,0,,2,,,,2,2,10,4
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010417,14,5,9,26,1,8,34,8,20,,9,1,,2,,,,0,5,6,6
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010427,15,3,5,17,0,11,42,12,21,,14,2,,0,,,,0,7,0,8
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010437,16,5,6,21,1,2,32,8,17,,12,0,,1,,,,0,5,7,9
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010447,17,7,6,28,4,9,35,9,15,,8,3,,0,,,,0,2,4,5
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010457,18,1,2,6,0,2,8,1,3,,0,0,,1,,,,1,0,2,0
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009767,1,2,5,30,4,11,27,9,21,,10,2,,1,,,,1,6,3,11
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009777,2,4,5,30,1,3,37,9,18,,15,3,,0,,,,1,11,3,6
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009787,3,7,11,25,1,3,48,15,16,,16,0,,2,,,,0,5,2,6
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009797,4,7,10,20,2,6,29,14,24,,10,4,,3,,,,2,8,4,6
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009807,5,9,7,24,0,5,33,7,28,,4,1,,0,,,,1,11,4,5
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009817,6,7,7,30,2,5,21,18,17,,7,1,,2,,,,6,6,13,12
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009827,7,7,4,18,2,6,42,14,15,,15,2,,1,,,,0,6,6,6
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009837,8,8,4,27,5,3,37,10,22,,10,2,,1,,,,0,6,2,7
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009847,9,1,0,12,0,1,7,1,3,,1,0,,0,,,,0,1,2,0
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009857,1,3,6,19,5,6,26,10,19,,13,2,,3,,,,2,9,5,9
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009867,2,7,3,22,2,10,27,12,17,,17,3,,1,,,,5,6,3,8
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009877,3,15,3,24,3,7,27,11,15,,12,1,,2,,,,2,3,2,6
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009887,4,0,8,25,2,4,32,11,26,,8,1,,0,,,,7,3,5,14
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009897,5,2,3,9,0,1,22,3,10,,6,0,,0,,,,1,3,0,1
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009907,1,9,6,20,0,4,19,13,17,,17,2,,3,,,,1,4,5,15
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009917,2,5,4,27,2,7,28,13,30,,5,3,,1,,,,3,10,2,7
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009927,3,6,4,27,1,1,34,8,15,,9,4,,1,,,,2,7,9,11
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009937,4,8,6,31,5,8,27,10,23,,7,1,,2,,,,3,4,4,7
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009947,5,8,9,15,2,6,28,13,21,,8,2,,3,,,,1,7,5,5
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009957,6,7,3,19,2,4,24,19,28,,17,1,,0,,,,2,6,3,8
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009497,1,9,8,19,1,7,29,6,24,,14,0,,2,,,,2,6,3,4
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009507,2,6,8,16,2,4,33,7,20,,21,6,,1,,,,1,6,3,7
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009517,3,10,6,18,2,7,29,9,20,,12,2,,0,,,,3,9,3,14
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009527,4,5,5,20,3,6,43,15,20,,7,1,,1,,,,1,5,6,10
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009537,5,8,6,20,3,5,38,11,14,,8,0,,0,,,,1,8,6,11
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009547,6,10,3,16,5,7,32,15,18,,6,2,,1,,,,1,9,5,13
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009557,7,10,6,18,2,5,30,9,24,,10,0,,2,,,,0,3,5,8
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009567,8,5,11,20,5,5,30,11,14,,12,2,,0,,,,2,3,4,13
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009577,9,4,4,16,2,13,36,14,18,,8,2,,1,,,,2,6,8,15
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009587,10,2,1,26,1,8,24,17,18,,19,1,,0,,,,4,4,4,19
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009597,11,6,6,27,5,6,34,18,22,,13,6,,2,,,,0,5,5,11
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009607,12,1,3,8,1,2,25,5,7,,5,3,,0,,,,1,8,3,4
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4009967,1,5,14,29,3,2,31,12,18,,8,2,,1,,,,2,1,5,12
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4009977,2,8,8,15,3,6,21,6,29,,11,1,,0,,,,2,5,5,17
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4009987,3,9,12,20,1,4,32,11,16,,10,1,,0,,,,0,3,0,13
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4009997,4,6,9,16,1,7,18,15,25,,3,2,,0,,,,6,3,4,10
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4010007,5,2,7,18,4,7,27,10,19,,9,1,,3,,,,2,3,2,13
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4010017,6,7,9,18,0,9,21,4,28,,10,2,,0,,,,2,4,5,12
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4010027,7,7,9,15,4,12,35,12,17,,4,5,,1,,,,1,8,4,4
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4010037,8,6,12,20,4,3,28,10,17,,8,0,,0,,,,1,6,4,7
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4010047,9,1,4,6,1,4,7,1,5,,0,1,,1,,,,0,0,2,4
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010097,1,7,9,24,2,4,33,3,21,,6,2,,2,,,,0,6,2,3
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010107,2,12,8,23,2,4,31,10,16,,5,2,,2,,,,5,6,3,8
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010117,3,11,5,9,3,2,25,7,19,,8,3,,0,,,,3,2,6,10
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010127,4,2,3,33,6,3,31,7,17,,5,3,,1,,,,3,5,5,4
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010137,5,10,10,41,0,1,31,5,16,,3,2,,0,,,,1,3,5,5
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010147,6,4,12,14,6,6,26,7,16,,8,0,,0,,,,2,3,5,7
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010157,7,8,7,18,4,5,26,7,16,,8,0,,1,,,,3,5,2,13
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010167,8,3,7,12,2,3,13,1,10,,3,1,,0,,,,5,4,1,6
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009617,1,0,3,26,1,4,30,21,25,,15,5,,0,,,,0,9,10,10
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009627,2,6,4,24,3,7,36,8,20,,21,2,,0,,,,2,3,6,10
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009637,3,5,6,25,2,5,33,7,11,,14,1,,0,,,,1,5,11,15
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009647,4,4,3,20,1,12,30,11,19,,15,0,,0,,,,1,3,11,15
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009657,5,2,9,23,1,7,31,21,14,,16,2,,0,,,,3,4,8,17
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009667,6,4,8,18,1,7,39,12,19,,12,1,,0,,,,1,5,10,9
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009677,7,2,2,26,3,10,30,14,15,,11,4,,3,,,,0,3,7,11
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009687,8,2,2,30,2,1,25,21,21,,20,3,,2,,,,1,8,12,8
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009697,9,1,3,17,2,8,34,14,18,,11,5,,1,,,,0,6,12,9
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009707,10,5,5,15,1,7,28,13,20,,13,2,,2,,,,1,2,16,13
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009717,11,2,4,19,1,5,27,10,9,,8,2,,0,,,,0,4,10,3
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007527,1,5,8,27,2,5,28,13,16,,16,1,,2,,,,1,0,7,17
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007537,2,4,8,21,3,6,28,15,16,,13,1,,0,,,,0,7,10,13
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007547,3,4,10,20,1,10,35,9,32,,13,2,,1,,,,3,4,3,8
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007557,4,0,11,13,4,10,33,16,22,,14,1,,0,,,,1,4,3,19
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007567,5,8,9,32,2,7,39,10,24,,5,2,,0,,,,2,7,3,8
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007577,6,13,6,21,1,6,33,10,20,,8,3,,0,,,,2,1,5,12
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007587,7,6,5,29,3,5,28,8,15,,14,1,,2,,,,2,6,3,13
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007597,8,0,5,25,0,5,34,12,22,,6,0,,4,,,,1,11,6,9
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007607,9,6,8,30,3,7,27,18,14,,11,1,,3,,,,3,9,6,9
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007617,10,5,3,29,3,7,22,13,17,,15,0,,1,,,,2,7,4,4
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006907,1,10,13,30,2,9,28,10,17,,7,3,,0,,,,1,8,3,7
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006917,2,10,12,25,2,9,37,12,16,,8,4,,0,,,,0,19,6,6
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006927,3,8,10,24,1,12,39,21,18,,10,2,,0,,,,2,9,6,6
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006937,4,3,12,13,1,8,47,8,14,,10,1,,0,,,,1,8,4,8
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006947,5,5,4,21,2,7,40,12,17,,7,2,,0,,,,2,11,3,9
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006957,6,8,8,19,3,9,28,10,15,,7,2,,0,,,,1,9,4,9
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006967,7,5,9,21,0,5,22,15,24,,7,2,,0,,,,2,5,3,13
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006977,8,4,11,24,2,11,31,8,22,,3,2,,0,,,,0,8,7,7
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006987,9,6,12,15,2,6,30,8,21,,7,1,,0,,,,2,7,6,7
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007627,1,4,8,20,1,2,40,7,20,,10,0,,0,,,,0,5,7,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007637,2,5,8,15,2,4,33,9,17,,11,0,,3,,,,1,4,7,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007647,3,5,7,17,2,13,22,13,12,,5,1,,1,,,,1,8,4,1
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007657,4,4,11,29,0,8,27,5,16,,10,3,,2,,,,0,8,2,12
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007667,5,10,9,19,2,8,34,5,17,,3,0,,0,,,,6,3,4,10
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007677,6,3,11,25,0,7,32,8,22,,11,0,,3,,,,0,5,4,7
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007687,7,9,9,14,1,13,30,10,12,,6,7,,0,,,,0,5,5,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007697,8,5,8,21,4,7,29,8,20,,7,2,,1,,,,0,5,4,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007707,9,5,9,29,1,10,31,6,16,,11,1,,1,,,,0,3,6,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007717,10,6,9,19,2,4,27,8,14,,9,1,,3,,,,0,7,6,2
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007727,11,4,11,26,2,8,19,11,17,,8,0,,3,,,,1,3,7,8
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007737,12,6,7,21,1,3,28,9,20,,5,2,,1,,,,1,6,6,8
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007747,13,2,13,32,3,7,21,15,17,,9,0,,0,,,,2,6,4,6
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007757,14,7,17,15,2,10,41,8,17,,12,2,,0,,,,2,3,2,10
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007767,15,6,9,16,2,0,18,4,6,,10,2,,0,,,,2,6,0,5
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007777,16,3,7,21,1,7,40,5,21,,5,1,,0,,,,0,6,4,18
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007787,17,11,13,32,1,4,27,9,23,,8,1,,2,,,,1,4,1,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007797,18,4,16,18,3,7,31,5,13,,8,0,,1,,,,0,9,3,4
