CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,IH,JALLALLA LP,NGP,PATRIA-SOL,A-UPP,VENCEREMOS,VIDA,FRI,M.P.S.,UPC,ASP,APB-SUMATE,SPBC,MTS,PDC,LUS-1S,LIBRE,ASLP,ML,UN,MNR,SCTR-LP,MACOJMA,CAOSAM,PODER-O,SICUS,PATRIA-LA-PAZ,ASI,MCCA-NP,PUMA,T.S.,MK-PC,CAOTM
1,Murillo,5,El Alto,820,El Alto,101,U.E. Villa Tunari,2044717,30,7,5,7,2,7,2,7,4,3,14,2,6,2,9,21,,10,,,7,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042237,1,9,3,7,8,2,5,4,5,0,10,18,9,4,9,15,,7,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042247,2,5,1,8,7,3,3,2,6,9,14,22,2,3,4,16,,6,,,3,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042257,3,5,4,8,5,7,5,4,0,3,20,22,5,3,8,19,,8,,,5,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042267,4,11,6,15,7,5,3,1,4,4,19,11,3,0,5,15,,12,,,10,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042277,5,8,3,17,5,4,2,7,2,3,22,13,3,2,6,19,,7,,,1,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042287,6,7,1,8,4,1,6,4,3,5,7,15,4,3,10,13,,15,,,3,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042297,7,7,3,4,6,3,1,3,1,8,19,21,6,1,3,18,,12,,,4,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042307,8,7,1,12,9,8,0,4,3,3,19,16,3,2,7,19,,12,,,4,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042317,9,8,2,6,7,2,0,1,4,8,19,20,2,0,7,17,,8,,,6,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042327,10,13,4,8,7,3,0,1,2,2,15,12,7,4,11,11,,10,,,7,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042337,11,4,1,10,4,6,2,4,4,4,14,14,1,4,9,14,,2,,,7,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042347,12,9,2,7,11,1,3,6,1,6,17,14,4,1,4,17,,9,,,8,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042357,13,9,2,8,6,6,3,3,3,7,22,17,3,1,5,14,,13,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042367,14,2,3,10,9,11,5,3,2,5,16,19,0,3,4,14,,4,,,5,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042377,15,11,3,8,9,2,6,1,8,6,11,19,11,5,5,17,,9,,,5,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042387,16,7,2,8,9,3,3,3,1,2,12,19,3,4,8,18,,9,,,6,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042397,17,12,4,9,3,2,4,1,3,5,15,18,4,1,4,8,,9,,,5,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042407,18,7,1,9,8,7,3,3,2,0,15,25,1,1,7,19,,6,,,5,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042417,19,14,2,0,3,4,1,3,0,1,21,10,6,6,2,11,,4,,,4,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042427,20,7,3,12,7,2,1,5,4,5,17,21,2,2,4,19,,3,,,3,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042437,21,18,2,11,6,4,2,3,4,2,14,18,6,0,4,24,,7,,,10,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042447,22,6,0,12,14,2,2,4,1,2,18,9,2,0,9,13,,10,,,9,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042457,23,10,0,15,3,6,0,5,4,3,18,20,0,2,4,15,,9,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042467,24,3,3,12,6,1,3,2,5,5,16,22,3,3,8,20,,16,,,4,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042477,25,5,2,6,9,4,4,1,0,6,20,31,3,6,5,17,,7,,,4,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042487,26,9,0,9,14,7,2,0,4,6,17,19,3,5,6,11,,4,,,3,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042497,27,9,1,7,13,4,9,2,2,3,18,19,8,1,5,15,,13,,,2,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042507,28,6,4,1,4,2,3,2,1,3,20,28,5,3,7,13,,5,,,4,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042517,29,11,1,4,6,3,4,2,3,2,20,13,2,0,8,10,,6,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042527,30,6,2,3,7,11,3,5,4,8,19,19,4,4,5,8,,6,,,3,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042537,31,11,0,5,11,6,0,3,4,4,14,21,2,4,7,21,,10,,,4,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042547,32,11,1,5,2,3,2,4,1,3,27,15,6,2,6,9,,7,,,5,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042557,33,6,1,6,8,2,2,2,4,5,10,27,4,4,12,9,,8,,,3,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042567,34,8,6,4,6,3,7,2,2,2,11,15,9,4,7,18,,4,,,8,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042577,35,9,4,10,2,6,1,3,3,4,12,12,4,5,5,7,,13,,,4,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042587,36,10,2,7,7,1,3,3,3,1,18,15,4,3,12,16,,9,,,4,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047187,1,19,4,5,8,1,0,1,4,2,22,2,6,3,11,18,,5,,,2,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047197,2,9,3,5,4,3,1,1,1,7,14,6,6,4,5,14,,8,,,7,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047207,3,14,1,5,3,5,4,6,5,2,15,2,3,0,10,24,,8,,,0,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047217,4,14,3,2,5,5,1,5,2,1,20,2,8,1,9,17,,8,,,7,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047227,5,7,1,7,4,7,2,1,2,2,16,3,4,1,8,19,,7,,,8,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047237,6,8,2,5,6,2,0,4,3,2,15,2,4,4,9,18,,4,,,5,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047247,7,12,7,12,6,9,1,3,3,2,19,7,4,1,5,28,,3,,,5,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047257,8,16,4,10,11,4,4,3,1,2,13,9,1,4,6,17,,10,,,9,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047267,9,14,0,10,4,6,4,3,3,3,24,6,4,2,10,24,,6,,,5,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047277,10,13,0,17,8,4,3,1,5,3,10,5,2,1,6,20,,1,,,8,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047287,11,9,0,8,9,7,2,2,9,2,11,3,1,0,9,25,,7,,,1,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047297,12,7,4,4,7,5,2,3,1,3,12,2,5,4,9,9,,9,,,12,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047307,13,7,1,10,10,5,3,2,4,3,17,0,6,1,6,12,,10,,,0,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047317,14,7,3,11,11,7,5,5,2,2,14,2,4,1,7,17,,5,,,6,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047327,15,9,2,6,7,1,5,0,2,4,17,5,2,6,5,21,,2,,,3,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047337,16,9,1,4,13,6,2,5,2,1,19,6,4,2,10,10,,10,,,8,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047347,17,19,0,9,2,6,1,3,6,4,7,3,6,2,11,14,,4,,,6,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047357,18,5,2,9,8,2,2,2,1,5,14,4,2,6,8,24,,8,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047367,19,13,1,6,6,3,2,8,1,2,11,3,8,2,4,23,,8,,,3,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047377,20,18,2,4,6,5,3,3,4,3,22,3,8,3,5,36,,8,,,8,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047387,21,25,2,8,11,4,4,6,2,3,17,5,5,3,8,20,,9,,,5,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047397,22,7,6,7,9,2,2,5,5,3,21,5,6,2,3,12,,3,,,3,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046697,1,4,3,13,10,5,2,1,2,8,15,2,5,2,7,17,,10,,,6,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046707,2,14,3,9,7,4,1,4,2,5,20,2,6,1,10,14,,3,,,5,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046717,3,13,2,10,8,7,2,1,6,4,15,4,4,4,15,23,,4,,,8,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046727,4,12,2,10,5,11,1,1,3,6,16,5,7,0,12,20,,6,,,6,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046737,5,9,6,7,9,3,4,3,9,2,13,1,3,4,14,20,,9,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046747,6,8,3,9,4,9,3,4,6,6,11,2,5,3,6,24,,10,,,6,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046757,7,10,6,12,5,5,7,2,3,3,17,2,5,0,5,13,,12,,,6,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046767,8,6,0,9,6,4,6,4,3,4,24,3,4,1,6,17,,5,,,2,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046777,9,12,2,11,10,6,0,5,3,4,12,1,2,1,8,13,,8,,,0,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046787,10,11,1,6,5,6,2,4,10,4,12,7,6,1,5,19,,10,,,8,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046797,11,4,2,6,10,2,11,2,3,4,19,3,6,3,12,27,,4,,,1,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046807,12,11,2,11,5,5,7,5,3,4,8,4,4,3,6,16,,12,,,9,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046817,13,10,5,13,8,10,8,2,10,5,11,3,5,5,9,19,,6,,,3,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046827,14,3,4,0,16,10,16,2,4,3,14,6,4,1,3,12,,3,,,8,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046837,15,10,4,10,8,4,1,6,3,2,14,6,5,1,5,21,,5,,,2,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046847,16,14,2,7,6,4,1,4,1,3,14,5,3,1,9,26,,5,,,3,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046857,17,10,3,9,5,2,4,4,6,1,14,5,3,3,1,21,,8,,,8,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046867,18,13,1,6,7,6,4,5,4,6,18,3,5,0,4,24,,2,,,3,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046877,19,10,1,8,3,7,5,7,1,6,15,2,5,2,6,23,,7,,,5,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046887,20,13,0,9,3,8,7,0,3,2,18,4,2,1,6,17,,5,,,3,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046897,21,23,2,12,4,2,8,7,6,4,15,4,5,2,6,12,,16,,,2,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046907,22,13,4,13,7,5,1,7,3,4,17,4,2,4,7,11,,9,,,6,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046917,23,11,4,15,9,2,1,5,2,4,21,3,1,4,14,20,,9,,,1,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046927,24,12,1,7,8,4,1,4,1,6,19,3,6,6,5,23,,6,,,6,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046937,25,14,5,9,8,5,1,3,6,0,15,2,4,0,3,22,,4,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046947,26,13,0,8,11,4,1,3,0,1,16,2,5,3,5,17,,14,,,8,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046957,27,8,1,10,8,4,2,1,3,2,12,2,5,1,8,13,,10,,,5,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046967,28,12,3,12,5,8,2,4,1,4,18,3,5,4,9,16,,9,,,10,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046977,29,9,1,8,7,6,2,5,6,2,14,3,2,2,11,19,,7,,,2,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046987,30,6,1,11,3,6,2,3,2,3,14,4,4,2,13,17,,10,,,5,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046997,31,5,1,3,6,1,5,4,1,3,5,0,1,0,1,9,,7,,,3,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048767,1,7,6,6,3,5,3,8,6,4,17,1,7,0,7,24,,6,,,10,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048777,2,13,1,15,7,5,2,5,1,1,24,6,4,1,14,7,,13,,,9,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048787,3,19,1,6,9,4,5,4,0,1,23,1,7,0,9,26,,3,,,6,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048797,4,10,3,15,10,4,4,2,9,1,15,3,7,0,4,22,,3,,,5,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048807,5,7,2,11,7,5,1,2,6,2,10,5,2,4,10,21,,9,,,5,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048817,6,7,1,13,6,8,10,6,5,2,17,6,8,1,5,25,,10,,,2,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048827,7,15,3,5,3,8,6,5,3,3,16,8,3,2,9,7,,7,,,8,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048837,8,17,6,8,9,1,1,2,4,4,16,3,3,4,5,11,,6,,,8,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048847,9,8,2,11,8,6,3,5,3,8,14,2,4,2,6,22,,10,,,8,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048857,10,15,4,4,7,6,3,4,2,1,16,4,3,4,6,23,,9,,,3,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048867,11,14,4,9,8,5,6,3,3,7,18,4,7,2,9,17,,4,,,3,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048877,12,14,4,9,13,7,4,4,2,3,11,2,5,6,3,15,,15,,,5,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048887,13,10,1,9,12,9,1,3,1,3,14,2,4,5,4,19,,8,,,3,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048897,14,6,3,10,11,5,4,5,3,3,12,1,1,3,7,18,,12,,,6,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048907,15,18,2,8,21,4,1,7,2,0,28,6,5,7,10,18,,10,,,9,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048917,16,11,3,11,9,2,3,5,7,1,12,3,2,1,10,24,,6,,,3,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2048927,1,10,3,14,5,6,0,4,5,1,29,3,3,7,9,20,,17,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2048937,2,3,2,10,8,6,3,9,5,1,16,3,3,8,7,17,,14,,,8,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2048947,3,13,2,15,14,3,0,4,4,5,9,5,8,4,6,24,,5,,,6,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2048957,4,14,3,6,5,6,3,3,4,0,15,3,4,3,10,16,,14,,,12,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2048967,5,6,2,14,7,4,5,0,5,2,11,8,7,4,5,21,,22,,,1,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2048977,6,11,4,10,2,7,3,5,6,5,9,2,3,1,13,12,,18,,,8,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2048987,7,7,4,10,13,4,3,1,9,1,19,5,9,3,8,13,,12,,,9,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2048997,8,2,3,8,3,3,3,4,10,3,31,5,5,6,11,14,,10,,,3,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049007,9,19,1,10,12,4,1,5,2,3,18,6,9,2,9,14,,13,,,7,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049017,10,7,4,7,8,2,2,3,4,2,21,1,9,5,7,12,,11,,,6,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049027,11,5,0,20,8,0,0,4,5,3,28,3,2,3,10,15,,8,,,5,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049037,12,13,3,19,6,5,1,6,4,4,20,6,3,1,7,13,,15,,,4,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049047,13,11,1,9,9,5,0,2,8,1,21,7,10,7,10,12,,11,,,8,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049057,14,10,3,8,3,3,3,2,7,5,15,8,5,3,6,20,,19,,,3,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049067,15,13,2,14,7,8,4,6,5,3,22,4,9,3,5,15,,6,,,2,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049077,16,9,2,5,8,2,4,4,3,2,12,2,1,2,10,19,,14,,,5,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049087,17,10,1,13,5,4,1,3,5,4,25,3,4,4,4,17,,11,,,3,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049097,18,8,4,9,7,4,2,8,2,2,10,0,8,8,1,18,,13,,,7,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049107,19,10,3,15,7,6,1,3,3,3,23,6,5,5,8,24,,5,,,2,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049117,20,11,1,12,5,6,3,9,3,10,20,7,2,3,3,25,,13,,,7,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049127,21,10,1,12,7,8,1,3,2,2,16,6,7,5,5,19,,21,,,7,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049137,22,18,3,10,9,10,3,4,7,7,12,5,8,1,7,10,,13,,,4,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049147,23,12,2,15,15,4,0,7,5,2,14,3,5,3,5,16,,15,,,4,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049157,24,14,2,11,3,4,0,2,11,4,13,2,11,1,7,16,,15,,,2,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049167,25,13,0,15,6,4,2,2,6,2,22,1,7,3,8,11,,9,,,6,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049177,26,10,2,12,4,0,6,7,2,2,19,2,8,4,9,19,,12,,,7,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049187,27,13,0,11,8,5,6,2,2,1,17,8,4,5,13,16,,11,,,6,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049197,1,12,3,5,9,9,2,1,5,5,8,6,3,2,5,14,,4,,,3,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049207,2,6,3,7,6,6,4,2,4,0,27,4,8,7,14,16,,9,,,3,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049217,3,9,2,6,4,5,23,2,1,3,11,2,2,4,3,14,,5,,,5,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049227,4,9,0,8,4,7,3,5,3,1,17,4,4,1,4,16,,5,,,1,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049237,5,8,4,6,10,6,2,4,4,6,10,6,2,0,6,18,,7,,,1,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049247,6,11,1,6,3,5,3,1,5,4,15,4,0,3,8,6,,6,,,1,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049257,7,3,2,15,5,4,0,2,5,2,27,6,1,2,7,21,,8,,,6,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049267,8,15,2,9,3,4,6,1,5,0,16,7,7,0,6,27,,5,,,5,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049277,9,7,2,11,8,9,3,7,3,1,22,1,5,5,6,21,,6,,,8,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049287,10,9,3,6,4,8,2,3,5,7,21,2,2,1,7,12,,3,,,3,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049297,11,13,1,2,9,5,1,6,1,2,9,2,4,0,8,16,,4,,,2,6,,,,,,,,,,,,
