CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,SOLUCIONES-CON-TODOS,PATRIA-UNIDOS,LIBRE,MTS,UNIDOS-,NGP,PDC,FRI,A-UPP,APB-SUMATE
3,Ayopaya,3,Cocapata,3651,Maravillas,1,Unidad Educativa Maravillas,3024701,1,9,5,4,27,3,4,1,1,92,5
3,Ayopaya,3,Cocapata,3651,Maravillas,1,Unidad Educativa Maravillas,3024711,2,14,2,2,15,1,7,0,2,43,1
3,Ayopaya,3,Cocapata,3652,El Chorito,1,Unidad Educativa El Chorito,3024721,1,10,8,3,12,2,13,0,0,82,1
3,Ayopaya,3,Cocapata,3653,Colorado,1,Unidad Educativa Colorado,3024731,1,5,0,1,5,2,1,1,0,144,0
3,Ayopaya,3,Cocapata,3653,Colorado,1,Unidad Educativa Colorado,3024741,2,9,4,1,8,3,3,1,1,141,4
3,Ayopaya,3,Cocapata,3653,Colorado,1,Unidad Educativa Colorado,3024751,3,1,0,0,2,0,0,0,0,13,2
3,Ayopaya,3,Cocapata,3654,Totorani,1,Unidad Educativa Totorani,3024761,1,22,6,4,23,4,3,3,1,70,2
3,Ayopaya,3,Cocapata,3654,Totorani,1,Unidad Educativa Totorani,3024771,2,24,3,1,32,2,5,2,0,83,2
3,Ayopaya,3,Cocapata,3654,Totorani,1,Unidad Educativa Totorani,3024781,3,5,3,0,4,0,0,0,1,22,0
3,Ayopaya,3,Cocapata,4111,Sequerancho,25520,U.E. Seque Rancho,3025091,1,27,3,3,29,1,3,0,2,59,4
3,Ayopaya,3,Cocapata,4111,Sequerancho,25520,U.E. Seque Rancho,3025101,2,38,3,3,28,0,4,0,1,65,1
3,Ayopaya,3,Cocapata,4111,Sequerancho,25520,U.E. Seque Rancho,3025111,3,8,0,0,4,0,2,0,0,18,1
3,Ayopaya,3,Cocapata,4204,Tocorani,25651,U.E. Tocorani,3025121,1,28,99,0,8,0,0,5,2,1,5
3,Ayopaya,3,Cocapata,4204,Tocorani,25651,U.E. Tocorani,3025131,2,21,27,0,2,0,0,0,0,0,0
3,Ayopaya,3,Cocapata,4359,Muñoz Cueva,26061,U.E. Muñoz Cueva,3025141,1,23,7,1,23,5,13,0,0,83,3
3,Ayopaya,3,Cocapata,4429,La aguada,26316,U.E. Juan Arrutia,3025151,1,22,11,1,6,2,3,2,0,114,3
3,Ayopaya,3,Cocapata,4478,Lagunillas,32069,U.E. Lagunillas,3025161,1,10,16,10,17,0,12,1,1,73,1
3,Ayopaya,3,Cocapata,4478,Lagunillas,32069,U.E. Lagunillas,3025171,2,1,7,0,0,0,2,0,0,12,0
3,Ayopaya,3,Cocapata,4522,Huajchamayu,32216,U.E. Huajchamayu,3025181,1,7,15,3,9,3,3,0,3,64,1
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025211,1,3,13,6,29,1,5,7,1,49,39
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025221,2,8,9,8,21,4,8,12,3,56,38
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025231,3,2,15,3,21,3,10,7,0,66,11
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025241,4,3,12,7,21,0,12,4,0,72,23
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025251,5,6,9,5,28,3,7,4,6,70,17
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025261,6,6,8,4,24,4,6,7,1,60,20
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025271,7,4,12,4,29,4,11,7,0,49,24
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025281,8,6,14,2,16,0,1,12,4,68,27
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025291,9,5,9,6,25,1,3,11,1,78,26
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025301,10,4,9,1,27,3,16,5,1,67,37
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025311,11,4,7,2,32,0,5,8,1,71,19
4,Esteban Arze,1,Tarata,865,Tarata,4001,Colegio My. Victor Ustariz,3025321,12,2,0,0,3,0,1,4,0,11,3
4,Esteban Arze,1,Tarata,865,Tarata,4002,Escuela Rene Barrientos O.,3025331,1,1,13,6,30,7,8,2,3,70,40
4,Esteban Arze,1,Tarata,865,Tarata,4002,Escuela Rene Barrientos O.,3025341,2,1,10,1,19,3,4,5,5,108,18
4,Esteban Arze,1,Tarata,865,Tarata,4002,Escuela Rene Barrientos O.,3025351,3,5,18,6,19,3,3,2,1,89,25
4,Esteban Arze,1,Tarata,865,Tarata,4002,Escuela Rene Barrientos O.,3025361,4,4,10,3,33,0,7,7,1,84,21
4,Esteban Arze,1,Tarata,865,Tarata,4002,Escuela Rene Barrientos O.,3025371,5,2,15,4,20,2,4,2,1,93,22
4,Esteban Arze,1,Tarata,865,Tarata,4002,Escuela Rene Barrientos O.,3025381,6,1,9,3,25,0,1,4,3,94,27
4,Esteban Arze,1,Tarata,865,Tarata,4002,Escuela Rene Barrientos O.,3025391,7,1,3,1,17,2,1,3,0,47,6
4,Esteban Arze,1,Tarata,865,Tarata,4003,Escuela Esteban Arze,3025401,1,8,12,0,19,3,10,7,1,82,30
4,Esteban Arze,1,Tarata,865,Tarata,4003,Escuela Esteban Arze,3025411,2,4,15,4,18,4,6,5,2,102,18
4,Esteban Arze,1,Tarata,865,Tarata,4003,Escuela Esteban Arze,3025421,3,2,12,5,21,4,5,5,0,86,20
4,Esteban Arze,1,Tarata,865,Tarata,4003,Escuela Esteban Arze,3025431,4,4,6,4,26,0,7,4,1,84,30
4,Esteban Arze,1,Tarata,865,Tarata,4003,Escuela Esteban Arze,3025441,5,8,15,5,21,3,12,4,0,83,30
4,Esteban Arze,1,Tarata,865,Tarata,4003,Escuela Esteban Arze,3025451,6,5,4,3,9,1,3,1,0,89,10
4,Esteban Arze,1,Tarata,866,Huayculi,4005,Unidad Educativa Huayculi,3025481,1,0,13,1,24,1,6,4,0,92,5
4,Esteban Arze,1,Tarata,866,Huayculi,4005,Unidad Educativa Huayculi,3025491,2,3,10,2,24,2,3,5,3,109,1
4,Esteban Arze,1,Tarata,866,Huayculi,4005,Unidad Educativa Huayculi,3025501,3,12,18,6,22,0,2,6,3,90,6
4,Esteban Arze,1,Tarata,866,Huayculi,4005,Unidad Educativa Huayculi,3025511,4,0,12,7,26,4,2,6,2,91,9
4,Esteban Arze,1,Tarata,867,Huasa Rancho,4006,Unidad Educativa Huasa Rancho,3025521,1,2,1,1,21,0,54,4,0,48,7
4,Esteban Arze,1,Tarata,868,Izata,4007,Escuela Luis Terrazas,3025531,1,5,3,0,3,0,2,0,0,117,6
4,Esteban Arze,1,Tarata,869,Huerta Mayu,4004,Unidad Educativa Huerta Mayu,3025461,1,4,0,0,5,0,1,1,0,192,2
4,Esteban Arze,1,Tarata,869,Huerta Mayu,4004,Unidad Educativa Huerta Mayu,3025471,2,0,0,0,0,0,0,0,0,73,0
4,Esteban Arze,2,Anzaldo,870,Anzaldo,4008,U. E. San José de Calasanz,3025551,1,4,12,2,20,0,36,5,1,87,1
4,Esteban Arze,2,Anzaldo,870,Anzaldo,4008,U. E. San José de Calasanz,3025561,2,2,5,3,18,1,28,3,2,96,10
4,Esteban Arze,2,Anzaldo,870,Anzaldo,4008,U. E. San José de Calasanz,3025571,3,3,1,2,9,0,39,6,1,94,4
4,Esteban Arze,2,Anzaldo,870,Anzaldo,4008,U. E. San José de Calasanz,3025581,4,2,3,4,18,2,26,3,0,106,2
4,Esteban Arze,2,Anzaldo,870,Anzaldo,4008,U. E. San José de Calasanz,3025591,5,4,2,3,11,0,34,5,0,93,7
4,Esteban Arze,2,Anzaldo,870,Anzaldo,4008,U. E. San José de Calasanz,3025601,6,3,1,1,17,3,30,4,0,85,5
4,Esteban Arze,2,Anzaldo,870,Anzaldo,4008,U. E. San José de Calasanz,3025611,7,1,2,1,17,2,27,2,1,91,2
4,Esteban Arze,2,Anzaldo,870,Anzaldo,4008,U. E. San José de Calasanz,3025621,8,5,1,1,32,3,32,5,0,83,5
4,Esteban Arze,2,Anzaldo,870,Anzaldo,4008,U. E. San José de Calasanz,3025631,9,2,4,2,13,1,18,4,1,106,4
4,Esteban Arze,2,Anzaldo,871,Paccha Pata,4009,U.E. Esteban Andia Escobar,3025641,1,0,2,1,15,3,7,1,1,95,0
4,Esteban Arze,2,Anzaldo,872,La Viña,4010,U.E. La Viña,3025651,1,6,3,1,12,3,16,0,0,122,2
4,Esteban Arze,2,Anzaldo,872,La Viña,4010,U.E. La Viña,3025661,2,0,0,2,1,0,2,0,1,47,0
4,Esteban Arze,2,Anzaldo,873,Quiriria,4011,U. E. Arturo Sarmiento de Quiriria,3025671,1,3,4,1,18,0,10,1,2,95,4
4,Esteban Arze,2,Anzaldo,3119,Alfamayu,4021,Unidad Educativa Alfamayu,3025681,1,2,1,2,7,0,8,4,2,33,1
4,Esteban Arze,2,Anzaldo,3724,Thago Kasa,1,U. E. Thaqu K'asa,3025541,1,1,2,0,5,1,10,2,0,72,0
4,Esteban Arze,2,Anzaldo,4606,Phinquina,32351,U.E. Phinquina,3025691,1,2,0,1,3,1,14,6,0,86,1
4,Esteban Arze,3,Arbieto,875,Arbieto,4012,Centro Educativo German Busch   Arbieto,3025901,1,3,17,5,30,3,9,3,1,72,23
4,Esteban Arze,3,Arbieto,875,Arbieto,4012,Centro Educativo German Busch   Arbieto,3025911,2,4,17,4,22,4,20,1,1,54,29
4,Esteban Arze,3,Arbieto,875,Arbieto,4012,Centro Educativo German Busch   Arbieto,3025921,3,6,15,3,32,6,11,2,1,77,13
4,Esteban Arze,3,Arbieto,875,Arbieto,4012,Centro Educativo German Busch   Arbieto,3025931,4,6,14,5,21,9,10,0,5,74,14
4,Esteban Arze,3,Arbieto,875,Arbieto,4012,Centro Educativo German Busch   Arbieto,3025941,5,4,11,2,29,2,8,6,2,66,16
4,Esteban Arze,3,Arbieto,875,Arbieto,4012,Centro Educativo German Busch   Arbieto,3025951,6,6,16,5,21,5,15,4,1,68,16
4,Esteban Arze,3,Arbieto,875,Arbieto,4012,Centro Educativo German Busch   Arbieto,3025961,7,7,13,7,29,5,9,7,3,47,23
4,Esteban Arze,3,Arbieto,875,Arbieto,4012,Centro Educativo German Busch   Arbieto,3025971,8,4,12,3,25,8,8,2,1,47,15
4,Esteban Arze,3,Arbieto,876,Mamanaca,4013,Unidad Educativa 6 de Junio   Mamanaca,3025981,1,7,15,3,12,6,3,2,3,85,5
4,Esteban Arze,3,Arbieto,876,Mamanaca,4013,Unidad Educativa 6 de Junio   Mamanaca,3025991,2,6,7,0,12,3,3,7,0,77,9
4,Esteban Arze,3,Arbieto,876,Mamanaca,4013,Unidad Educativa 6 de Junio   Mamanaca,3026001,3,8,9,3,27,4,8,4,4,62,11
4,Esteban Arze,3,Arbieto,876,Mamanaca,4013,Unidad Educativa 6 de Junio   Mamanaca,3026011,4,1,4,0,5,1,0,1,0,7,2
4,Esteban Arze,3,Arbieto,877,Aranjuez,4014,Unidad Educativa Antonio Arnez  Aranjuez,3026021,1,6,11,3,27,3,6,5,1,63,10
4,Esteban Arze,3,Arbieto,877,Aranjuez,4014,Unidad Educativa Antonio Arnez  Aranjuez,3026031,2,5,15,2,29,3,11,3,0,46,11
4,Esteban Arze,3,Arbieto,878,Arpita,4015,Escuela Seccional Arpita,3026041,1,7,12,1,40,6,2,2,0,86,5
4,Esteban Arze,3,Arbieto,878,Arpita,4015,Escuela Seccional Arpita,3026051,2,5,8,1,30,1,6,2,1,121,10
4,Esteban Arze,3,Arbieto,878,Arpita,4015,Escuela Seccional Arpita,3026061,3,6,5,1,36,1,4,1,0,84,7
4,Esteban Arze,3,Arbieto,878,Arpita,4015,Escuela Seccional Arpita,3026071,4,6,3,2,27,1,4,0,0,73,1
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025701,1,2,6,0,13,1,7,4,0,139,9
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025711,2,1,6,1,11,2,10,6,3,137,8
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025721,3,1,4,0,13,5,9,5,0,130,13
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025731,4,4,3,3,12,7,5,4,1,125,12
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025741,5,1,3,2,16,5,10,5,2,122,9
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025751,6,3,3,7,11,1,3,6,1,127,7
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025761,7,5,1,3,9,8,11,3,2,114,18
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025771,8,2,8,7,8,4,8,5,0,113,16
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025781,9,4,4,1,15,2,12,3,2,116,12
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025791,10,3,14,2,10,5,6,3,4,110,12
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025801,11,2,2,0,14,1,11,5,2,124,4
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025811,12,3,2,2,16,1,7,8,2,117,6
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025821,13,1,4,1,18,5,14,6,0,120,13
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025831,14,5,8,2,11,2,7,3,0,112,15
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025841,15,3,3,1,11,5,14,6,2,106,14
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025851,16,4,3,2,8,7,6,5,2,133,13
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025861,17,6,2,2,14,4,11,10,0,107,5
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025871,18,3,8,1,22,4,8,8,0,118,9
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025881,19,1,0,2,17,4,9,8,2,118,13
4,Esteban Arze,3,Arbieto,3725,Llave Mayu,2,Unidad Educativa Carlos Canelas,3025891,20,1,0,0,4,1,0,0,0,15,0
4,Esteban Arze,3,Arbieto,4176,T'ajra,25579,U.E. Betty Barrientos,3026081,1,3,10,4,25,6,1,2,4,108,16
4,Esteban Arze,3,Arbieto,4176,T'ajra,25579,U.E. Betty Barrientos,3026091,2,3,10,1,27,4,7,4,0,94,16
4,Esteban Arze,3,Arbieto,4176,T'ajra,25579,U.E. Betty Barrientos,3026101,3,2,4,2,14,2,2,0,1,38,10
4,Esteban Arze,3,Arbieto,4242,Angostura,25914,U. E. Casimiro López Terrazas,3026111,1,0,8,6,23,3,17,9,2,99,29
4,Esteban Arze,3,Arbieto,4242,Angostura,25914,U. E. Casimiro López Terrazas,3026121,2,4,6,3,28,8,15,7,4,95,19
4,Esteban Arze,3,Arbieto,4242,Angostura,25914,U. E. Casimiro López Terrazas,3026131,3,3,10,1,31,6,12,4,1,103,19
4,Esteban Arze,3,Arbieto,4242,Angostura,25914,U. E. Casimiro López Terrazas,3026141,4,6,10,4,32,3,13,6,1,80,30
4,Esteban Arze,3,Arbieto,4242,Angostura,25914,U. E. Casimiro López Terrazas,3026151,5,3,9,2,22,4,6,3,0,65,20
4,Esteban Arze,4,Sacabamba,879,Sacabamba,4016,Escuela Eliseo Torrico   Sacabamba,3026161,1,6,27,0,16,6,8,1,3,75,5
4,Esteban Arze,4,Sacabamba,879,Sacabamba,4016,Escuela Eliseo Torrico   Sacabamba,3026171,2,7,26,3,18,5,9,1,1,78,3
4,Esteban Arze,4,Sacabamba,879,Sacabamba,4016,Escuela Eliseo Torrico   Sacabamba,3026181,3,4,23,2,14,3,8,2,1,85,8
4,Esteban Arze,4,Sacabamba,880,Challaque,4017,Escuela Seccional Challaque,3026191,1,3,10,2,9,2,4,1,2,90,1
4,Esteban Arze,4,Sacabamba,880,Challaque,4017,Escuela Seccional Challaque,3026201,2,1,2,1,1,1,2,0,0,17,1
4,Esteban Arze,4,Sacabamba,881,Matarani,4018,Nucleo Matarani,3026211,1,2,2,1,8,5,3,2,0,130,4
4,Esteban Arze,4,Sacabamba,881,Matarani,4018,Nucleo Matarani,3026221,2,2,6,3,7,5,5,4,0,114,1
4,Esteban Arze,4,Sacabamba,881,Matarani,4018,Nucleo Matarani,3026231,3,4,2,0,8,5,7,0,0,91,3
4,Esteban Arze,4,Sacabamba,882,Quekoma,4019,Nucleo Escolar Quekoma,3026241,1,8,3,2,8,0,6,1,1,121,2
4,Esteban Arze,4,Sacabamba,882,Quekoma,4019,Nucleo Escolar Quekoma,3026251,2,1,1,0,0,1,4,0,1,14,0
4,Esteban Arze,4,Sacabamba,883,Apillapa,4020,Unidad Educativa Apillapa,3026261,1,0,2,2,5,7,3,6,0,103,1
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026271,1,8,11,1,23,3,10,13,2,79,16
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026281,2,9,8,2,19,7,9,14,6,84,18
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026291,3,6,2,5,24,1,13,13,3,67,19
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026301,4,14,11,2,21,5,14,14,3,67,10
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026311,5,18,12,2,13,2,17,13,0,67,16
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026321,6,11,6,2,19,5,12,5,1,70,19
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026331,7,8,7,1,15,3,17,14,2,84,14
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026341,8,10,9,1,21,0,9,13,2,58,21
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026351,9,10,5,2,26,1,20,17,0,63,15
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026361,10,10,10,3,20,3,13,14,1,74,13
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026371,11,10,4,4,10,3,20,11,4,80,27
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026381,12,11,6,2,16,5,9,13,2,78,22
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026391,13,9,3,4,19,4,18,9,1,59,37
5,Arani,1,Arani,884,Arani,5001,Escuela Gualberto Villarroel,3026401,14,4,1,0,2,1,2,2,0,11,2
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026411,1,14,11,2,25,0,18,14,3,58,17
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026421,2,12,10,2,25,0,17,12,3,66,24
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026431,3,11,4,2,23,1,19,10,1,75,16
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026441,4,7,4,2,24,0,13,17,3,74,21
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026451,5,6,6,4,17,2,18,10,3,69,26
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026461,6,15,9,3,25,2,14,9,2,69,19
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026471,7,14,11,0,12,2,14,12,5,60,32
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026481,8,17,8,1,22,2,11,15,0,65,27
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026491,9,10,5,4,16,2,13,13,0,84,24
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026501,10,25,3,2,26,3,18,12,2,63,25
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026511,11,7,6,2,32,5,17,8,3,72,12
5,Arani,1,Arani,884,Arani,5002,U.E. Arani,3026521,12,12,4,0,21,5,12,11,2,47,26
5,Arani,1,Arani,884,Arani,26063,(Cárcel) Penitenciaria Arani,3026581,1,1,15,0,3,10,4,0,1,31,2
5,Arani,1,Arani,885,Collpaciaco,5003,Unidad Educativa Collpaciaco,3026531,1,3,9,3,10,7,20,13,2,69,13
5,Arani,1,Arani,885,Collpaciaco,5003,Unidad Educativa Collpaciaco,3026541,2,1,3,3,16,5,27,5,1,65,14
5,Arani,1,Arani,885,Collpaciaco,5003,Unidad Educativa Collpaciaco,3026551,3,7,2,0,5,5,19,4,2,27,5
5,Arani,1,Arani,886,Pocoata,5004,Escuela Mixta Pocoata,3026561,1,10,8,2,8,4,19,6,7,64,4
5,Arani,1,Arani,886,Pocoata,5004,Escuela Mixta Pocoata,3026571,2,6,5,0,9,0,11,3,2,40,4
5,Arani,1,Arani,4426,Serrano,26313,U.E. Serrano,3026591,1,7,3,1,1,3,5,2,0,93,0
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026601,1,1,2,0,5,5,36,2,2,89,1
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026611,2,6,0,3,5,3,38,3,0,92,3
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026621,3,4,1,2,11,3,54,1,0,78,5
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026631,4,8,3,0,4,3,38,0,0,103,3
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026641,5,4,5,1,10,4,53,0,1,84,4
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026651,6,9,3,1,4,1,34,1,0,99,5
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026661,7,13,4,3,7,2,30,1,0,85,0
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026671,8,4,0,0,4,3,23,1,0,99,0
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026681,9,5,3,2,11,2,32,0,1,88,6
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026691,10,7,1,0,12,1,43,0,0,90,1
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026701,11,6,1,2,9,1,45,1,0,83,6
5,Arani,2,Vacas,887,Vacas,5005,Escuela Experimental Vacas,3026711,12,3,0,1,0,1,16,0,0,17,1
5,Arani,2,Vacas,889,Rodeo  A,5007,Escuela Seccional Rodeo A,3026721,1,9,5,0,1,1,14,0,1,122,1
5,Arani,2,Vacas,889,Rodeo  A,5007,Escuela Seccional Rodeo A,3026731,2,6,1,1,7,5,14,1,1,120,4
5,Arani,2,Vacas,889,Rodeo  A,5007,Escuela Seccional Rodeo A,3026741,3,6,3,3,4,2,8,1,2,109,5
5,Arani,2,Vacas,889,Rodeo  A,5007,Escuela Seccional Rodeo A,3026751,4,8,2,1,2,0,13,1,0,120,3
5,Arani,2,Vacas,889,Rodeo  A,5007,Escuela Seccional Rodeo A,3026761,5,1,0,0,1,1,3,0,1,26,0
5,Arani,2,Vacas,891,Leguajes  Totorapampa,5008,Unidad Educativa Totorapampa,3026771,1,6,3,0,4,2,3,2,0,130,0
5,Arani,2,Vacas,3996,Cañadas,25307,U.E. David Morato Cañadas,3026781,1,8,0,1,10,0,9,1,2,121,3
5,Arani,2,Vacas,3996,Cañadas,25307,U.E. David Morato Cañadas,3026791,2,12,0,2,6,0,9,0,0,136,1
5,Arani,2,Vacas,3996,Cañadas,25307,U.E. David Morato Cañadas,3026801,3,6,1,1,5,1,5,0,0,132,3
6,Arque,1,Arque,892,Arque,6001,Escuela Nataniel Aguirre,3026861,1,3,5,1,12,1,24,0,2,120,2
6,Arque,1,Arque,892,Arque,6001,Escuela Nataniel Aguirre,3026871,2,3,0,3,8,0,9,1,0,153,1
6,Arque,1,Arque,892,Arque,6001,Escuela Nataniel Aguirre,3026881,3,2,2,0,22,0,10,0,0,153,0
6,Arque,1,Arque,892,Arque,6001,Escuela Nataniel Aguirre,3026891,4,4,6,2,6,0,12,0,3,101,1
6,Arque,1,Arque,893,Pongo Kasa,6002,Escuela Juana Azurduy   Pongo K'Asa,3026901,1,2,2,3,14,3,26,1,0,103,1
6,Arque,1,Arque,893,Pongo Kasa,6002,Escuela Juana Azurduy   Pongo K'Asa,3026911,2,0,0,0,13,0,10,0,1,76,5
6,Arque,1,Arque,894,Ovejeria Larama,6003,Escuela E Internado Dario Antezana V.,3026921,1,0,1,0,10,0,1,0,0,189,0
6,Arque,1,Arque,894,Ovejeria Larama,6003,Escuela E Internado Dario Antezana V.,3026931,2,0,0,0,7,0,3,0,0,185,0
6,Arque,1,Arque,894,Ovejeria Larama,6003,Escuela E Internado Dario Antezana V.,3026941,3,0,0,0,3,0,0,0,0,43,2
6,Arque,1,Arque,895,Colcha,25359,U.E. San Pedro,3026991,1,2,4,3,7,0,29,0,1,65,4
6,Arque,1,Arque,896,Tujsuma,6005,Escuela Marcelo Quiroga Santa Cruz,3026951,1,1,3,7,12,0,108,0,0,46,3
6,Arque,1,Arque,896,Tujsuma,6005,Escuela Marcelo Quiroga Santa Cruz,3026961,2,1,5,17,4,0,93,1,1,41,3
6,Arque,1,Arque,896,Tujsuma,6005,Escuela Marcelo Quiroga Santa Cruz,3026971,3,2,4,4,6,0,123,0,0,54,0
6,Arque,1,Arque,896,Tujsuma,6005,Escuela Marcelo Quiroga Santa Cruz,3026981,4,2,3,2,1,0,42,0,0,43,1
6,Arque,1,Arque,3655,Tarujayña,1,Unidad Escolar Tupac Katari   Tarujayña,3026811,1,2,1,1,2,0,82,1,0,71,1
6,Arque,1,Arque,3656,Huaycha,1,U.E. Julio Dario Dazzi,3026821,1,1,0,1,3,0,0,1,0,221,0
6,Arque,1,Arque,3656,Huaycha,1,U.E. Julio Dario Dazzi,3026831,2,0,0,0,0,0,0,0,0,258,0
6,Arque,1,Arque,3657,Changolla,1,Unidad Educativa Changolla,3026841,1,3,2,0,13,0,9,1,0,139,5
6,Arque,1,Arque,3657,Changolla,1,Unidad Educativa Changolla,3026851,2,0,0,0,1,0,2,0,0,84,0
6,Arque,1,Arque,4205,K'utimarca,25652,U.E. Dña. Adela Zamudio,3027001,1,1,3,1,5,1,83,1,0,94,0
6,Arque,1,Arque,4205,K'utimarca,25652,U.E. Dña. Adela Zamudio,3027011,2,3,0,1,1,0,51,0,0,76,0
6,Arque,2,Tacopaya,897,Tacopaya,6006,U.E. Adolfo Mercado,3027021,1,0,5,0,20,0,11,0,0,96,3
6,Arque,2,Tacopaya,897,Tacopaya,6006,U.E. Adolfo Mercado,3027031,2,1,5,1,11,0,19,0,0,110,4
6,Arque,2,Tacopaya,897,Tacopaya,6006,U.E. Adolfo Mercado,3027041,3,3,6,1,14,1,14,1,1,112,3
6,Arque,2,Tacopaya,897,Tacopaya,6006,U.E. Adolfo Mercado,3027051,4,4,3,3,15,1,21,0,1,101,1
