CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,LIBRE,PATRIA-UNIDOS,MTS,XS-CH,FRI,NGP,A-UPP
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002551,2,67,20,53,5,14,6,,3
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002561,3,53,35,52,4,12,7,,7
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002571,4,44,30,56,3,9,12,,6
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002581,5,58,30,40,7,12,11,,15
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002591,6,61,21,53,5,6,6,,4
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002601,7,51,18,49,8,20,6,,11
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002611,8,58,23,40,4,10,9,,13
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002621,9,58,20,50,7,10,5,,4
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002631,10,57,22,60,1,15,5,,9
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002641,11,53,28,54,7,14,8,,7
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002651,12,63,25,53,5,12,7,,10
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002661,13,57,15,60,8,12,4,,8
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002671,14,51,30,43,4,18,14,,5
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002681,15,43,20,66,7,19,6,,5
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002691,16,52,15,65,8,14,6,,12
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002701,17,54,24,45,10,16,11,,6
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002711,18,29,11,16,3,9,5,,2
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005521,1,30,12,39,8,4,8,,5
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005531,2,20,8,35,8,6,6,,9
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005541,3,22,13,47,1,8,9,,10
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005551,4,20,12,38,4,8,7,,6
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005561,5,24,12,48,4,11,8,,10
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005571,6,26,10,52,8,9,4,,14
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005581,7,26,11,36,3,7,12,,6
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005591,8,29,12,36,6,7,6,,6
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005601,9,27,5,37,4,11,9,,9
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005611,10,17,7,51,6,9,9,,12
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005621,11,26,11,38,5,11,15,,13
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005631,12,26,11,35,8,10,11,,9
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005641,13,17,13,21,2,6,2,,4
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007241,1,46,14,41,4,17,9,,5
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007251,2,52,11,57,3,11,7,,12
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007261,3,38,11,47,5,11,6,,13
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007271,4,42,13,60,10,19,12,,4
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007281,5,43,15,59,3,15,2,,9
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007291,6,27,17,47,6,6,8,,7
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006201,1,24,6,37,6,8,11,,6
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006211,2,27,9,38,7,7,14,,10
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006221,3,14,9,48,9,7,6,,11
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006231,4,19,10,46,3,12,15,,15
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006241,5,15,11,41,10,11,9,,9
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006251,6,19,7,33,2,12,6,,7
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006261,7,23,7,39,9,7,11,,13
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006271,8,34,9,43,5,7,9,,9
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006281,9,27,13,42,9,9,5,,6
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006291,10,14,13,52,7,11,7,,12
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006301,11,21,9,41,6,8,4,,8
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006311,12,16,7,35,5,14,11,,4
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006321,13,20,11,39,8,13,13,,11
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006331,14,18,5,44,9,8,5,,10
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006341,15,27,12,37,6,6,8,,8
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006351,16,25,6,43,6,7,9,,15
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006361,17,12,10,41,7,6,9,,7
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006371,18,16,6,35,10,13,11,,7
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006381,19,19,8,41,9,6,10,,10
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006391,20,25,8,65,9,3,7,,8
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006401,21,20,6,51,7,9,9,,9
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006411,22,31,10,57,4,7,9,,10
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006421,23,14,4,54,4,8,6,,10
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006431,24,15,12,39,3,7,9,,8
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1003971,1,45,19,62,10,23,7,,9
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1003981,2,47,18,59,2,17,6,,12
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1003991,3,43,27,41,4,15,11,,10
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004001,4,37,21,36,3,24,8,,7
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004011,5,63,7,47,4,17,4,,12
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004021,6,57,26,53,7,9,5,,7
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004031,7,46,24,48,7,16,8,,10
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004041,8,53,26,41,4,13,9,,9
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004051,9,50,15,47,1,16,11,,9
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004061,10,36,28,39,7,16,12,,10
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004071,11,39,18,46,6,20,7,,5
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004081,12,46,26,48,3,18,9,,7
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004091,13,48,28,57,9,11,6,,9
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001721,1,60,18,45,6,14,9,,5
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001731,2,57,24,44,2,8,6,,9
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001741,3,57,30,51,4,13,12,,7
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001751,4,52,17,43,4,12,7,,10
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001761,5,75,22,44,4,16,3,,11
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001771,6,46,27,56,6,14,7,,6
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001781,7,52,24,42,3,15,10,,11
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001791,8,43,9,46,5,11,2,,6
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007201,1,57,32,42,5,10,6,,3
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007211,2,58,18,55,6,16,6,,3
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007221,3,70,17,46,6,7,6,,6
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007231,4,57,31,58,4,14,2,,5
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009211,1,63,14,47,10,20,4,,8
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009221,2,54,15,52,8,19,4,,7
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009231,3,64,22,52,3,14,5,,3
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009241,4,83,17,37,3,18,5,,4
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009251,5,23,12,14,0,15,0,,4
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004201,1,56,27,53,7,11,5,,5
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004211,2,48,15,59,7,11,10,,12
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004221,3,51,13,64,9,10,8,,12
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004231,4,50,22,62,8,10,5,,9
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004241,5,60,21,58,3,14,6,,13
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004251,6,56,35,40,4,14,7,,10
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004261,7,60,23,58,4,20,6,,5
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004271,8,61,22,45,5,16,6,,4
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004281,9,44,28,55,5,26,5,,9
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004291,10,44,21,54,8,16,7,,6
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004301,11,52,18,49,4,14,10,,17
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004311,12,54,23,39,3,15,4,,10
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004321,13,18,10,20,5,5,4,,3
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000571,1,55,23,52,2,13,11,,9
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000581,2,58,24,58,1,16,4,,6
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000591,3,61,29,54,3,16,4,,4
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010021,1,28,5,28,5,14,9,,8
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010031,2,28,4,33,10,9,5,,8
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010041,3,22,5,58,7,10,4,,5
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010051,4,30,6,37,10,12,10,,13
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010061,5,28,7,48,5,11,13,,6
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010071,6,17,10,52,9,9,4,,4
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010081,7,27,8,51,4,8,5,,9
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010091,8,22,9,46,11,11,12,,5
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010101,9,21,10,49,9,6,6,,13
1,Oropeza,1,Sucre,2794,Sucre,510,Unidad Educativa Alegría,1010111,10,25,4,55,5,12,9,,6
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004901,1,25,15,60,5,22,9,,5
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004911,2,32,21,45,9,14,11,,18
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004921,3,36,19,44,6,12,10,,7
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004931,4,43,18,43,4,11,8,,14
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004941,5,38,13,40,9,9,11,,12
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004951,6,29,16,57,8,13,7,,12
1,Oropeza,1,Sucre,2794,Sucre,511,Salon Mult. Alto Loyola,1004961,7,3,2,13,1,2,1,,2
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002371,1,56,24,50,1,15,6,,5
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002381,2,51,30,39,4,17,5,,7
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002391,3,56,32,49,3,16,8,,10
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002401,4,41,30,48,2,21,7,,11
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002411,5,53,26,54,9,10,5,,9
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002421,6,52,32,45,2,17,3,,3
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002431,7,52,28,34,7,17,5,,8
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002441,8,55,36,51,4,9,2,,8
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002451,9,38,37,35,7,17,9,,9
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002461,10,48,24,48,5,20,4,,3
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002471,11,46,20,64,5,13,6,,9
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002481,12,65,23,43,6,14,4,,9
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002491,13,66,25,36,4,15,8,,12
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002501,14,52,22,59,7,11,5,,5
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002511,15,54,24,51,2,21,5,,5
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002521,16,63,18,54,4,15,5,,8
1,Oropeza,1,Sucre,2794,Sucre,512,Facultad de Tecnología,1002531,17,14,10,32,0,6,5,,3
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004871,1,63,27,53,2,12,6,,10
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004881,2,63,14,53,3,13,3,,6
1,Oropeza,1,Sucre,2794,Sucre,513,Kinder Serrano,1004891,3,38,14,29,0,5,3,,2
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001281,1,59,16,57,2,15,7,,10
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001291,2,48,19,50,3,23,6,,5
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001301,3,69,19,58,6,8,5,,5
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001311,4,60,32,54,8,14,5,,2
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001321,5,58,24,64,0,12,5,,4
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001331,6,56,21,49,1,16,8,,9
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001341,7,51,14,74,0,17,7,,7
1,Oropeza,1,Sucre,2794,Sucre,515,Liceo María Josefa Mujia,1001351,8,12,2,11,0,3,0,,1
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001871,1,47,24,47,3,16,11,,6
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001881,2,60,21,59,3,10,7,,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001891,3,61,29,41,4,14,7,,9
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001901,4,57,22,54,6,15,4,,5
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001911,5,46,32,43,7,7,5,,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001921,6,51,22,68,2,15,7,,3
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001931,7,46,21,55,5,10,4,,13
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001941,8,52,18,48,4,23,3,,4
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001951,9,45,33,49,5,6,5,,11
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001961,10,51,17,51,4,23,2,,10
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001971,11,52,22,59,6,16,5,,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001981,12,51,24,44,7,9,8,,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1001991,13,61,20,54,4,15,4,,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002001,14,46,11,44,6,18,5,,6
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002011,15,60,22,52,4,19,9,,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002021,16,54,31,56,4,19,6,,2
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002031,17,57,22,50,3,18,4,,7
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002041,18,46,25,55,5,11,3,,8
1,Oropeza,1,Sucre,2794,Sucre,516,Terminal De Buses,1002051,19,26,3,22,1,5,0,,2
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000601,1,53,24,47,5,15,6,,9
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000611,2,55,22,45,3,12,5,,5
1,Oropeza,1,Sucre,2794,Sucre,517,Escuela Daniel Calvo,1000621,3,64,19,36,2,6,5,,5
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008231,1,54,28,62,4,13,3,,2
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008241,2,57,30,61,4,14,4,,9
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008251,3,58,32,46,1,14,1,,4
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008261,4,49,21,60,4,13,5,,11
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008271,5,52,20,44,4,15,7,,8
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008281,6,57,26,43,3,22,2,,8
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008291,7,56,37,44,0,14,1,,9
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008301,8,52,17,65,6,10,2,,4
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008311,9,43,29,54,6,17,3,,2
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008321,10,44,31,44,3,21,3,,11
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008331,11,53,34,58,1,13,4,,9
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008341,12,48,27,46,4,13,4,,6
1,Oropeza,1,Sucre,2794,Sucre,519,Colegio 23 de Marzo,1008351,13,34,27,34,4,14,2,,3
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000651,1,58,22,37,3,16,4,,12
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000661,2,50,23,56,4,11,2,,5
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000671,3,68,26,33,2,10,5,,5
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000681,4,52,25,50,5,18,0,,0
1,Oropeza,1,Sucre,2794,Sucre,522,Col. Bernardo Monteagudo,1000691,5,53,44,38,2,14,4,,9
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005061,1,65,21,33,4,9,2,,6
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005071,2,70,24,52,2,14,5,,4
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005081,3,51,32,56,7,15,5,,7
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005091,4,58,23,61,0,8,5,,3
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005101,5,65,28,57,2,12,1,,6
1,Oropeza,1,Sucre,2794,Sucre,523,Coliseo Jorge Revilla Aldana,1005111,6,8,2,5,0,5,1,,1
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006961,1,59,15,55,4,11,9,,8
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006971,2,48,18,57,2,15,11,,7
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006981,3,55,29,53,5,10,4,,7
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1006991,4,49,22,66,4,8,7,,7
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007001,5,41,18,44,6,14,5,,6
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007011,6,56,24,52,2,10,8,,6
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007021,7,56,20,62,5,18,6,,7
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007031,8,65,24,60,1,14,4,,5
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007041,9,56,24,46,6,17,7,,4
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007051,10,56,21,45,4,20,9,,5
1,Oropeza,1,Sucre,2794,Sucre,529,Iglesia San Matías,1007061,11,17,10,13,0,5,1,,0
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008791,1,53,10,64,2,9,3,,5
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008801,2,56,17,54,6,9,15,,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008811,3,58,13,48,6,12,6,,7
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008821,4,46,17,51,9,16,4,,6
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008831,5,43,8,66,9,10,9,,4
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008841,6,35,15,50,8,16,7,,18
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008851,7,43,14,47,10,10,4,,8
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008861,8,55,12,49,4,20,8,,11
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008871,9,32,7,64,13,7,10,,14
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008881,10,44,22,46,4,14,3,,12
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008891,11,50,20,54,2,10,3,,8
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008901,12,45,13,55,7,13,1,,10
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008911,13,45,14,57,4,11,4,,8
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008921,14,14,4,16,0,3,2,,3
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005651,1,63,15,58,13,11,5,,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005661,2,66,23,51,6,14,4,,11
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005671,3,49,18,65,5,17,9,,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005681,4,46,17,62,6,9,2,,13
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005691,5,35,18,44,3,19,8,,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005701,6,48,15,56,5,11,8,,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005711,7,48,24,58,6,11,13,,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005721,8,46,13,58,6,16,12,,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005731,9,50,20,70,4,11,7,,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005741,10,34,18,48,8,11,8,,7
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005751,11,43,17,48,8,10,15,,12
